latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.648504,97.970146,1259.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-03-18,1,22.8,29.3,17.1,0.00,10.0,246,10,35,0,43,25,67,877.7,882.0,874.6,NaN,NaN,NaN,246,6.3,1.1,3.05
2019-03-19,51,22.3,27.9,17.8,0.10,13.5,236,11,36,0,50,26,80,876.4,880.0,873.9,NaN,NaN,NaN,236,7.7,3.6,2.74
2019-03-20,1,22.2,28.6,16.0,0.00,12.7,233,4,27,0,46,22,85,876.4,879.8,874.4,NaN,NaN,NaN,233,7.7,3.6,3.06
2019-03-21,1,21.7,28.5,15.8,0.00,10.5,261,2,39,0,43,22,66,876.3,880.0,873.6,NaN,NaN,NaN,261,7.0,1.8,3.00
2019-03-22,2,22.7,29.4,17.3,0.00,10.2,295,15,66,0,39,21,57,876.6,880.3,874.5,NaN,NaN,NaN,295,5.6,0.8,3.19
2019-03-23,3,22.9,29.9,16.8,0.00,10.5,267,34,94,0,34,20,54,876.3,880.5,873.4,NaN,NaN,NaN,267,5.3,1.8,3.36
2019-03-24,3,23.2,29.8,17.7,0.00,11.6,235,41,96,0,39,19,56,875.9,879.6,873.6,NaN,NaN,NaN,235,7.0,2.3,3.31
2019-03-25,3,23.2,29.6,18.1,0.00,11.9,222,33,92,0,44,18,63,877.0,880.7,874.3,NaN,NaN,NaN,222,6.8,1.8,3.41
2019-03-26,3,23.3,30.1,16.5,0.00,10.2,217,36,80,0,46,23,83,878.4,881.8,876.0,NaN,NaN,NaN,217,6.3,4.0,3.24
2019-03-27,53,22.3,28.3,16.7,1.10,12.2,226,68,100,0,59,33,90,878.9,882.3,876.7,NaN,NaN,NaN,226,7.4,3.6,2.52
2019-03-28,3,22.0,28.9,16.8,0.00,14.3,265,50,90,0,56,20,98,877.0,880.7,873.8,NaN,NaN,NaN,265,7.9,3.3,3.18
2019-03-29,2,23.0,30.0,17.7,0.00,13.4,298,4,66,0,34,17,51,875.9,879.4,873.8,NaN,NaN,NaN,298,7.0,1.1,3.51
2019-03-30,3,22.9,29.6,18.0,0.00,7.6,238,17,87,0,46,28,66,875.9,879.8,873.9,NaN,NaN,NaN,238,5.4,1.4,2.98
2019-03-31,0,22.4,28.9,16.9,0.00,12.6,203,0,3,0,47,26,79,876.7,880.0,874.4,NaN,NaN,NaN,203,7.1,4.2,2.91
2019-04-01,0,22.1,28.8,16.0,0.00,12.6,213,0,1,0,40,21,72,877.7,881.4,874.8,NaN,NaN,NaN,213,6.7,3.9,3.04
2019-04-02,51,22.7,28.9,16.9,0.10,9.0,234,11,29,0,43,25,61,877.4,881.5,875.1,NaN,NaN,NaN,234,5.4,3.6,3.00
2019-04-03,51,23.1,29.1,18.2,0.10,8.7,241,18,47,0,51,31,75,877.8,881.4,876.0,NaN,NaN,NaN,241,5.3,2.7,2.77
2019-04-04,3,23.4,30.1,18.6,0.00,10.1,262,29,89,0,43,21,62,878.0,881.7,875.7,NaN,NaN,NaN,262,6.4,2.9,3.35
2019-04-05,3,23.5,29.7,18.3,0.00,7.6,243,74,91,40,39,22,61,877.6,881.2,875.6,NaN,NaN,NaN,243,4.8,1.3,3.24
2019-04-06,3,23.8,30.1,17.7,0.00,8.7,242,24,99,0,36,22,58,877.0,880.8,875.0,NaN,NaN,NaN,242,5.2,0.8,3.31
2019-04-07,51,23.2,29.7,18.5,0.10,12.2,235,11,43,0,42,24,59,876.7,880.8,874.0,NaN,NaN,NaN,235,7.3,4.0,3.09
2019-04-08,1,23.4,29.3,18.3,0.00,11.1,250,12,42,0,45,25,73,876.4,879.7,873.9,NaN,NaN,NaN,250,6.4,3.2,3.03
2019-04-09,2,23.4,29.6,17.8,0.00,11.5,267,17,70,0,43,24,68,876.3,879.9,874.3,NaN,NaN,NaN,267,8.0,3.4,3.14
2019-04-10,1,24.4,30.4,19.4,0.00,12.1,266,7,34,0,36,21,54,876.6,880.7,873.3,NaN,NaN,NaN,266,8.2,3.4,3.37
2019-04-11,2,24.3,30.7,18.8,0.00,10.2,269,13,64,0,38,21,57,875.2,879.0,872.6,NaN,NaN,NaN,269,6.6,2.4,3.45
2019-04-12,3,24.8,31.4,19.0,0.00,10.4,260,66,97,19,39,20,56,875.4,879.0,872.9,NaN,NaN,NaN,260,5.6,0.4,3.64
2019-04-13,2,24.8,31.0,19.2,0.00,12.1,219,20,77,0,44,27,63,875.7,879.5,873.3,NaN,NaN,NaN,219,6.9,2.3,3.26
2019-04-14,51,24.7,30.9,19.0,0.10,10.8,214,5,17,0,50,30,76,876.3,879.9,873.9,NaN,NaN,NaN,214,6.4,3.1,3.12
2019-04-15,3,24.7,31.2,18.9,0.00,9.3,233,21,100,0,50,27,81,876.6,880.1,874.6,NaN,NaN,NaN,233,6.2,3.9,3.28
2019-04-16,51,25.1,30.3,19.9,0.30,8.1,224,27,65,0,52,38,75,877.2,880.7,875.1,NaN,NaN,NaN,224,4.2,0.8,2.69
2019-04-17,51,24.9,31.0,19.9,0.30,11.8,235,28,87,0,59,33,81,877.3,880.7,874.9,NaN,NaN,NaN,235,4.7,1.5,3.00
2019-04-18,51,24.8,32.1,20.2,0.50,12.6,262,12,72,0,58,30,84,876.4,880.1,874.1,NaN,NaN,NaN,262,5.5,1.1,3.33
2019-04-19,51,25.1,31.6,19.8,0.20,10.2,239,14,45,0,55,32,88,875.0,878.5,873.4,NaN,NaN,NaN,239,6.9,3.4,3.14
2019-04-20,1,25.0,32.3,19.0,0.00,9.4,239,11,44,0,53,25,93,874.0,877.7,871.1,NaN,NaN,NaN,239,5.9,3.2,3.61
2019-04-21,51,25.1,31.6,19.9,0.10,11.8,236,21,63,0,54,26,82,873.8,877.2,871.5,NaN,NaN,NaN,236,6.1,2.5,3.33
2019-04-22,51,25.0,31.3,21.3,1.10,9.5,234,48,100,4,55,31,76,874.4,877.6,872.5,NaN,NaN,NaN,234,5.0,2.6,3.16
2019-04-23,51,25.2,32.1,20.3,0.20,9.9,229,28,66,1,51,23,85,876.4,879.9,874.1,NaN,NaN,NaN,229,6.3,1.1,3.68
2019-04-24,61,24.3,30.0,20.4,5.90,7.6,242,29,96,1,61,41,91,877.0,880.6,874.4,NaN,NaN,NaN,242,4.5,2.2,2.52
2019-04-25,2,25.9,31.9,21.2,0.00,8.9,246,21,53,2,47,23,72,876.4,879.8,874.3,NaN,NaN,NaN,246,4.7,1.8,3.64
2019-04-26,1,25.6,31.7,20.2,0.00,9.3,227,9,42,0,44,22,74,875.2,878.8,872.3,NaN,NaN,NaN,227,5.3,3.3,3.56
2019-04-27,3,25.4,32.0,19.1,0.00,12.2,223,36,80,0,42,20,80,875.3,878.5,872.3,NaN,NaN,NaN,223,7.3,3.9,3.81
2019-04-28,0,24.9,31.2,18.7,0.00,12.5,223,3,11,0,46,22,86,875.9,879.4,873.1,NaN,NaN,NaN,223,8.5,5.5,3.54
2019-04-29,1,25.3,31.4,18.9,0.00,10.5,227,13,36,0,45,25,77,876.2,879.7,874.0,NaN,NaN,NaN,227,7.0,3.6,3.44
2019-04-30,3,25.5,31.9,19.1,0.00,9.9,238,17,100,0,45,22,77,875.9,879.1,872.6,NaN,NaN,NaN,238,7.3,4.3,3.69
2019-05-01,51,24.9,31.3,18.5,0.10,11.7,225,13,34,0,55,27,95,876.0,879.0,873.5,NaN,NaN,NaN,225,7.9,4.6,3.29
2019-05-02,51,25.0,31.5,18.8,0.40,10.7,239,21,66,0,59,33,91,876.3,879.3,874.2,NaN,NaN,NaN,239,6.4,3.3,3.11
2019-05-03,63,24.5,30.9,19.7,4.90,10.0,239,48,94,5,68,43,91,876.7,880.0,874.5,NaN,NaN,NaN,239,6.3,2.9,2.52
2019-05-04,51,24.8,30.8,19.7,2.30,9.4,255,38,76,14,65,38,94,876.9,879.5,875.1,NaN,NaN,NaN,255,6.3,2.9,2.73
2019-05-05,51,24.7,30.6,19.4,1.50,12.3,263,57,86,1,63,33,94,875.9,878.7,873.0,NaN,NaN,NaN,263,8.1,2.9,2.93
2019-05-06,53,24.7,30.2,19.2,1.30,8.5,249,35,58,0,61,37,92,874.2,877.4,872.3,NaN,NaN,NaN,249,6.5,4.4,2.71
2019-05-07,63,23.7,28.9,18.9,7.70,6.7,236,52,98,3,70,48,91,873.2,876.3,871.5,NaN,NaN,NaN,236,4.4,1.1,2.02
2019-05-08,51,25.0,31.1,19.1,0.10,10.1,229,75,100,21,61,28,100,873.0,875.9,870.7,NaN,NaN,NaN,229,5.2,0.5,3.22
2019-05-09,51,25.3,32.0,19.5,0.20,12.0,210,81,100,21,65,28,100,873.2,876.1,871.1,NaN,NaN,NaN,210,6.1,0.5,3.41
2019-05-10,51,25.1,31.7,20.2,0.80,12.9,207,72,100,19,69,32,99,874.6,877.4,872.7,NaN,NaN,NaN,207,6.6,2.9,3.16
2019-05-11,63,23.6,29.8,20.6,9.00,9.8,215,91,100,41,80,49,96,875.9,879.1,873.1,NaN,NaN,NaN,215,5.7,3.0,2.14
2019-05-12,51,23.5,28.1,19.7,0.90,8.7,209,80,100,27,78,54,100,875.2,877.9,872.3,NaN,NaN,NaN,209,5.8,2.9,1.74
2019-05-13,63,21.5,25.2,19.1,21.20,7.4,198,89,100,15,91,78,100,874.8,877.2,873.3,NaN,NaN,NaN,198,4.5,1.9,0.70
2019-05-14,65,22.0,29.0,18.3,25.40,7.5,212,74,100,34,87,52,100,874.1,877.0,872.5,NaN,NaN,NaN,212,4.5,1.8,1.90
2019-05-15,63,21.4,25.9,18.5,7.00,8.3,212,96,100,47,90,71,100,874.8,877.3,873.3,NaN,NaN,NaN,212,4.5,2.2,0.93
2019-05-16,53,22.9,28.5,18.5,3.30,8.9,227,67,100,19,77,45,100,875.0,877.7,872.6,NaN,NaN,NaN,227,5.8,2.7,2.14
2019-05-17,55,22.4,27.7,18.5,4.30,9.2,242,48,100,8,79,55,98,874.3,877.0,872.4,NaN,NaN,NaN,242,5.5,2.8,1.65
2019-05-18,51,23.8,29.8,18.6,0.10,8.7,239,28,100,1,70,41,98,874.0,877.2,872.4,NaN,NaN,NaN,239,6.2,4.1,2.48
2019-05-19,51,24.4,30.9,19.2,0.80,9.7,230,36,100,1,72,38,100,875.2,878.2,873.0,NaN,NaN,NaN,230,5.3,2.7,2.75
2019-05-20,63,24.3,30.0,19.6,4.90,8.0,236,49,97,1,74,47,100,875.7,878.7,873.5,NaN,NaN,NaN,236,4.8,1.8,2.24
2019-05-21,63,22.5,27.6,19.4,5.70,7.9,223,72,100,13,85,61,100,875.5,877.9,874.0,NaN,NaN,NaN,223,5.0,2.6,1.43
2019-05-22,65,21.4,27.0,18.7,18.70,10.7,213,94,100,71,90,60,100,875.2,877.8,873.2,NaN,NaN,NaN,213,4.5,2.2,1.41
2019-05-23,63,21.1,26.6,18.9,16.10,7.4,209,84,100,27,92,66,100,875.2,878.0,873.2,NaN,NaN,NaN,209,4.6,1.8,1.17
2019-05-24,61,21.9,27.2,18.0,4.60,7.4,228,68,100,17,85,60,100,875.0,878.0,873.1,NaN,NaN,NaN,228,5.2,2.6,1.44
2019-05-25,53,22.9,28.7,18.8,2.40,10.5,232,36,83,13,78,52,99,873.2,875.7,870.8,NaN,NaN,NaN,232,6.7,4.2,1.89
2019-05-26,53,22.7,27.7,18.8,1.60,8.5,233,53,95,13,79,52,99,873.0,875.2,871.2,NaN,NaN,NaN,233,6.6,4.3,1.76
2019-05-27,61,23.1,28.6,19.5,4.40,7.2,230,73,100,44,80,52,100,873.2,875.8,871.3,NaN,NaN,NaN,230,3.9,1.0,1.86
2019-05-28,63,22.1,26.9,19.4,5.40,9.1,198,95,100,70,88,65,100,873.0,875.5,871.5,NaN,NaN,NaN,198,4.9,0.8,1.23
2019-05-29,61,21.3,24.6,19.1,5.70,9.3,185,96,100,62,89,69,100,873.1,875.3,871.3,NaN,NaN,NaN,185,5.9,1.9,0.97
2019-05-30,63,20.0,24.0,18.9,11.60,9.5,183,97,100,67,97,76,100,873.0,874.5,871.4,NaN,NaN,NaN,183,6.4,4.0,0.72
2019-05-31,63,19.4,20.8,18.7,23.10,7.7,194,100,100,100,100,100,100,872.9,874.7,871.4,NaN,NaN,NaN,194,5.8,4.0,0.01
2019-06-01,63,21.0,25.8,18.9,6.10,8.0,208,88,100,42,91,66,100,873.8,876.0,871.8,NaN,NaN,NaN,208,5.6,3.3,1.14
2019-06-02,61,20.8,24.6,18.4,8.00,11.0,205,81,100,36,92,69,100,874.4,876.4,872.8,NaN,NaN,NaN,205,6.2,3.1,0.96
2019-06-03,63,20.4,25.5,18.8,9.00,9.4,199,88,100,25,93,64,100,874.5,876.2,872.7,NaN,NaN,NaN,199,6.0,3.3,1.18
2019-06-04,63,21.4,26.0,18.7,8.40,9.6,207,81,100,36,89,65,100,874.4,877.1,872.2,NaN,NaN,NaN,207,6.1,3.7,1.17
2019-06-05,63,20.8,24.8,18.6,8.40,9.7,203,83,100,41,92,73,100,874.2,876.5,872.6,NaN,NaN,NaN,203,6.4,3.1,0.84
2019-06-06,53,21.5,25.6,18.7,2.90,10.9,200,75,100,31,87,62,100,875.2,877.5,873.6,NaN,NaN,NaN,200,6.8,4.0,1.24
2019-06-07,55,22.4,26.7,18.9,3.90,9.0,192,87,100,45,82,58,100,876.0,878.1,874.5,NaN,NaN,NaN,192,6.4,3.6,1.47
2019-06-08,61,22.3,27.0,19.2,5.80,8.7,195,85,100,37,86,59,100,875.0,877.3,872.9,NaN,NaN,NaN,195,5.7,2.7,1.45
2019-06-09,63,21.8,26.8,19.3,7.80,8.7,198,92,100,65,90,65,100,873.6,875.8,871.5,NaN,NaN,NaN,198,6.8,3.3,1.21
2019-06-10,51,21.9,27.3,19.0,1.70,12.8,184,80,100,18,86,58,100,872.3,873.9,870.4,NaN,NaN,NaN,184,8.1,5.0,1.53
2019-06-11,63,20.6,24.1,19.2,16.40,14.3,181,94,100,49,94,75,100,872.0,873.5,870.5,NaN,NaN,NaN,181,9.8,6.9,0.76
2019-06-12,63,20.5,24.7,19.0,14.50,15.2,177,96,100,48,95,73,100,871.9,874.6,870.4,NaN,NaN,NaN,177,10.9,6.3,0.84
