latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.29701,97.930695,266.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-02-06,0,23.2,33.2,15.2,0.00,10.0,229,2,13,0,54,22,79,981.6,984.7,978.9,NaN,NaN,NaN,229,4.3,0.7,3.96
2019-02-07,0,23.7,33.4,15.0,0.00,8.3,232,0,0,0,51,24,79,982.9,986.1,980.6,NaN,NaN,NaN,232,3.8,1.0,3.92
2019-02-08,0,24.1,33.6,16.4,0.00,8.0,159,0,0,0,49,23,68,983.3,986.9,980.1,NaN,NaN,NaN,159,3.7,0.5,4.02
2019-02-09,0,24.3,33.6,16.1,0.00,8.9,191,0,0,0,50,23,75,983.0,986.5,980.6,NaN,NaN,NaN,191,3.8,0.8,3.96
2019-02-10,3,25.0,34.4,16.9,0.00,7.2,225,12,86,0,50,22,76,983.8,986.9,981.4,NaN,NaN,NaN,225,3.5,0.8,4.21
2019-02-11,1,25.1,34.6,17.3,0.00,7.3,223,3,43,0,48,21,69,984.8,987.8,981.9,NaN,NaN,NaN,223,3.7,0.5,4.33
2019-02-12,2,25.3,34.8,18.0,0.00,7.3,235,27,76,0,51,24,71,986.0,989.3,983.5,NaN,NaN,NaN,235,4.0,1.1,4.23
2019-02-13,2,25.4,34.6,17.9,0.00,8.9,145,15,75,0,55,24,80,985.8,989.5,982.4,NaN,NaN,NaN,145,3.6,0.8,4.18
2019-02-14,0,25.7,34.7,18.1,0.00,6.9,167,0,0,0,48,21,72,983.6,987.1,980.5,NaN,NaN,NaN,167,3.3,0.7,4.37
2019-02-15,3,25.6,34.7,18.1,0.00,6.8,242,31,86,0,49,22,69,983.3,986.8,980.4,NaN,NaN,NaN,242,3.4,0.7,4.33
2019-02-16,2,24.8,33.3,16.9,0.00,13.0,213,11,53,0,61,31,87,983.0,986.6,979.6,NaN,NaN,NaN,213,4.9,0.7,3.42
2019-02-17,2,24.7,32.9,19.2,0.00,14.8,242,19,76,0,61,21,92,980.9,984.4,978.2,NaN,NaN,NaN,242,5.5,0.8,3.94
2019-02-18,1,23.7,31.0,16.0,0.00,11.1,222,8,32,0,51,26,83,980.9,983.9,978.8,NaN,NaN,NaN,222,5.1,0.4,3.31
2019-02-19,1,23.6,32.5,16.2,0.00,10.2,221,2,20,0,56,27,81,982.8,985.8,980.5,NaN,NaN,NaN,221,4.6,1.0,3.58
2019-02-20,0,24.2,33.2,16.4,0.00,9.9,192,0,0,0,53,24,78,984.8,988.4,981.8,NaN,NaN,NaN,192,3.7,0.4,3.85
2019-02-21,0,25.2,34.3,17.5,0.00,6.9,204,0,0,0,47,18,74,984.5,988.6,980.8,NaN,NaN,NaN,204,4.0,0.8,4.42
2019-02-22,0,24.9,35.0,16.5,0.00,9.7,220,0,0,0,48,21,67,981.7,985.5,978.0,NaN,NaN,NaN,220,4.3,0.4,4.46
2019-02-23,0,25.1,35.2,16.3,0.00,8.3,224,0,0,0,53,21,82,980.6,983.9,977.4,NaN,NaN,NaN,224,4.1,0.5,4.49
2019-02-24,0,25.3,35.0,17.0,0.00,8.4,215,0,4,0,56,24,84,980.4,983.8,977.0,NaN,NaN,NaN,215,3.6,0.7,4.27
2019-02-25,1,25.8,35.4,17.3,0.00,9.7,243,5,38,0,55,25,82,980.3,983.6,977.1,NaN,NaN,NaN,243,4.7,0.8,4.26
2019-02-26,1,25.9,34.9,18.4,0.00,9.1,213,5,33,0,52,20,78,980.6,984.2,977.8,NaN,NaN,NaN,213,4.3,0.7,4.45
2019-02-27,0,25.2,34.8,16.5,0.00,10.1,187,0,4,0,49,17,79,980.4,984.3,977.3,NaN,NaN,NaN,187,4.3,1.1,4.52
2019-02-28,0,25.4,34.4,17.8,0.00,10.3,221,1,7,0,45,20,67,980.1,983.3,977.2,NaN,NaN,NaN,221,4.5,0.4,4.34
2019-03-01,3,25.3,34.8,17.6,0.00,9.2,219,11,82,0,44,18,64,980.6,984.1,977.8,NaN,NaN,NaN,219,4.2,0.8,4.55
2019-03-02,3,25.9,34.8,17.9,0.00,8.4,201,16,100,0,46,22,68,979.3,982.6,976.2,NaN,NaN,NaN,201,3.9,0.5,4.33
2019-03-03,2,25.6,34.7,17.8,0.00,7.6,214,6,63,0,51,19,83,978.2,981.8,974.7,NaN,NaN,NaN,214,4.2,0.4,4.49
2019-03-04,0,25.6,34.9,17.5,0.00,11.5,220,1,10,0,53,22,77,977.8,981.3,974.9,NaN,NaN,NaN,220,5.5,1.3,4.34
2019-03-05,1,26.4,34.9,19.0,0.00,13.2,198,5,39,0,51,25,76,979.0,982.0,976.1,NaN,NaN,NaN,198,6.4,0.8,4.21
2019-03-06,2,26.3,34.3,19.4,0.00,11.8,212,13,79,0,53,27,80,980.0,983.1,976.7,NaN,NaN,NaN,212,6.2,1.3,3.97
2019-03-07,1,26.4,34.2,18.7,0.00,11.8,219,11,36,0,53,29,78,980.3,983.0,977.6,NaN,NaN,NaN,219,4.8,0.7,3.83
2019-03-08,51,27.0,34.6,20.7,0.50,14.0,228,18,76,0,56,28,79,980.3,983.3,977.2,NaN,NaN,NaN,228,7.2,1.6,3.94
2019-03-09,3,26.5,34.5,19.1,0.00,14.0,215,24,87,0,47,17,84,979.9,983.0,977.2,NaN,NaN,NaN,215,7.4,3.1,4.43
2019-03-10,1,25.7,34.4,17.4,0.00,6.5,185,9,40,0,43,20,70,980.9,984.5,978.2,NaN,NaN,NaN,185,4.1,1.3,4.33
2019-03-11,0,25.7,35.0,15.9,0.00,5.7,262,0,0,0,42,16,75,981.6,985.8,978.5,NaN,NaN,NaN,262,3.5,1.1,4.72
2019-03-12,0,26.2,35.7,17.9,0.00,8.0,196,0,0,0,39,17,60,980.9,984.8,977.4,NaN,NaN,NaN,196,3.6,0.7,4.82
2019-03-13,0,26.8,36.3,17.9,0.00,6.9,116,0,11,0,42,18,70,981.6,985.5,978.8,NaN,NaN,NaN,116,3.3,0.4,4.94
2019-03-14,0,27.0,36.5,17.2,0.00,6.2,105,0,0,0,38,15,72,982.3,986.3,979.5,NaN,NaN,NaN,105,3.3,0.4,5.18
2019-03-15,2,26.6,36.7,17.8,0.00,10.4,235,4,55,0,50,20,75,982.8,987.1,979.2,NaN,NaN,NaN,235,3.6,0.4,4.95
2019-03-16,0,27.4,36.8,18.6,0.00,8.8,215,2,17,0,54,22,89,982.6,986.2,979.1,NaN,NaN,NaN,215,4.2,1.1,4.86
2019-03-17,0,27.4,36.9,18.7,0.00,8.7,247,1,4,0,49,19,75,982.2,986.3,978.8,NaN,NaN,NaN,247,4.2,0.4,5.06
2019-03-18,1,27.9,36.9,19.4,0.00,10.2,234,7,32,0,45,22,68,980.9,984.9,977.0,NaN,NaN,NaN,234,4.2,0.8,4.87
2019-03-19,1,28.1,35.7,21.0,0.00,11.5,227,8,47,0,49,22,81,979.6,983.0,976.3,NaN,NaN,NaN,227,5.5,1.1,4.51
2019-03-20,2,28.0,36.5,20.5,0.00,12.1,226,17,64,0,46,19,81,979.7,982.7,976.6,NaN,NaN,NaN,226,5.9,1.1,4.92
2019-03-21,1,27.4,36.6,18.9,0.00,9.2,223,3,26,0,43,17,76,979.9,983.5,976.5,NaN,NaN,NaN,223,4.5,0.0,5.05
2019-03-22,3,27.7,36.9,19.1,0.00,9.4,135,18,85,0,39,17,65,979.9,983.6,976.3,NaN,NaN,NaN,135,3.3,0.4,5.18
2019-03-23,3,27.9,38.0,18.9,0.00,9.0,244,38,92,0,39,13,66,979.2,983.5,975.6,NaN,NaN,NaN,244,3.6,0.5,5.77
2019-03-24,3,27.8,38.1,19.0,0.00,10.5,248,34,94,0,43,15,68,978.8,982.4,975.4,NaN,NaN,NaN,248,4.7,0.4,5.53
2019-03-25,3,28.4,37.7,20.6,0.00,8.8,213,46,95,0,42,18,71,979.8,983.3,976.8,NaN,NaN,NaN,213,4.3,0.7,5.29
2019-03-26,2,28.6,38.2,20.6,0.00,7.5,238,29,70,0,45,17,67,981.3,984.7,977.9,NaN,NaN,NaN,238,3.7,0.7,5.46
2019-03-27,51,27.9,35.2,21.3,0.50,14.3,196,74,100,7,57,36,72,982.4,985.6,979.3,NaN,NaN,NaN,196,6.0,0.7,3.63
2019-03-28,51,29.0,37.4,22.9,0.20,15.0,226,57,95,0,50,15,87,980.5,984.6,976.0,NaN,NaN,NaN,226,5.6,0.7,5.40
2019-03-29,2,27.6,37.7,18.3,0.00,10.9,184,8,75,0,39,14,70,979.0,982.7,975.5,NaN,NaN,NaN,184,4.2,1.1,5.62
2019-03-30,3,28.5,37.8,20.1,0.00,10.2,230,21,91,0,45,20,74,978.9,982.8,975.0,NaN,NaN,NaN,230,3.7,0.4,5.20
2019-03-31,0,28.3,37.6,20.3,0.00,10.1,187,0,4,0,43,17,83,979.9,983.3,976.3,NaN,NaN,NaN,187,5.1,0.0,5.38
2019-04-01,0,27.6,37.8,18.3,0.00,9.1,212,0,1,0,39,12,75,981.1,984.8,976.8,NaN,NaN,NaN,212,4.8,1.1,5.69
2019-04-02,1,28.1,37.7,18.9,0.00,8.7,264,6,22,0,42,19,66,980.5,984.7,976.3,NaN,NaN,NaN,264,3.6,0.5,5.28
2019-04-03,1,28.9,37.0,21.1,0.00,8.9,226,9,29,0,48,23,74,980.8,984.3,976.9,NaN,NaN,NaN,226,4.3,1.1,4.83
2019-04-04,3,29.1,38.3,20.8,0.00,8.7,212,24,80,0,44,16,75,980.9,984.9,977.1,NaN,NaN,NaN,212,4.1,0.4,5.68
2019-04-05,3,28.9,38.1,20.5,0.00,9.7,214,58,92,2,42,17,66,980.4,983.9,976.6,NaN,NaN,NaN,214,4.1,1.0,5.55
2019-04-06,1,28.9,38.3,20.1,0.00,9.5,209,6,32,0,40,17,61,979.6,983.4,975.6,NaN,NaN,NaN,209,4.2,0.4,5.57
2019-04-07,1,29.3,38.3,21.1,0.00,12.4,231,9,35,0,41,19,61,979.5,983.4,975.7,NaN,NaN,NaN,231,5.2,0.0,5.48
2019-04-08,2,29.5,38.0,22.0,0.00,9.9,226,14,77,0,42,19,66,979.1,982.4,975.3,NaN,NaN,NaN,226,5.3,0.8,5.36
2019-04-09,2,29.9,38.1,22.3,0.00,9.1,230,10,57,0,41,18,64,978.9,982.3,975.2,NaN,NaN,NaN,230,4.6,0.4,5.42
2019-04-10,0,29.9,38.8,22.5,0.00,10.9,222,2,9,0,39,16,61,978.9,983.1,974.7,NaN,NaN,NaN,222,5.1,0.8,5.78
2019-04-11,1,30.0,39.0,21.0,0.00,9.7,232,9,39,0,41,18,67,977.3,980.7,973.9,NaN,NaN,NaN,232,4.1,0.4,5.69
2019-04-12,3,30.2,39.2,21.8,0.00,8.6,218,46,93,1,43,17,66,977.4,981.0,974.0,NaN,NaN,NaN,218,4.4,0.4,5.88
2019-04-13,3,31.0,39.5,22.7,0.00,8.0,222,21,86,0,43,22,71,977.6,981.2,974.2,NaN,NaN,NaN,222,4.2,0.5,5.64
2019-04-14,1,31.3,39.3,24.0,0.00,9.1,206,5,27,0,44,23,69,978.2,981.7,974.5,NaN,NaN,NaN,206,5.3,0.7,5.48
2019-04-15,2,31.6,40.0,24.8,0.00,10.4,216,7,51,0,42,18,61,978.5,982.4,974.7,NaN,NaN,NaN,216,5.7,1.0,5.97
2019-04-16,1,32.0,39.0,25.4,0.00,7.9,203,15,49,0,44,25,69,978.8,982.4,975.1,NaN,NaN,NaN,203,3.4,0.4,5.20
2019-04-17,51,31.5,39.7,25.2,0.10,12.5,204,19,80,0,50,27,74,979.2,982.2,976.4,NaN,NaN,NaN,204,4.3,0.8,5.28
2019-04-18,2,31.1,39.7,24.3,0.00,16.7,245,11,69,0,55,26,86,978.3,982.1,975.2,NaN,NaN,NaN,245,4.0,0.5,5.38
2019-04-19,2,31.9,39.8,25.0,0.00,12.6,206,13,58,0,47,22,76,976.7,980.3,972.6,NaN,NaN,NaN,206,6.7,2.9,5.61
2019-04-20,2,32.2,40.5,24.4,0.00,10.2,212,15,68,0,46,18,83,975.6,979.2,971.7,NaN,NaN,NaN,212,5.8,1.4,6.13
2019-04-21,2,31.5,39.6,25.1,0.00,10.7,203,19,60,0,50,20,79,975.2,978.6,971.9,NaN,NaN,NaN,203,5.2,0.4,5.72
2019-04-22,51,31.0,39.8,24.1,0.10,10.9,230,37,66,5,53,23,77,975.7,978.5,972.8,NaN,NaN,NaN,230,4.4,1.5,5.58
2019-04-23,2,31.9,39.9,24.0,0.00,8.4,230,16,50,2,45,20,75,977.9,981.6,973.9,NaN,NaN,NaN,230,4.2,1.1,5.84
2019-04-24,2,31.5,37.7,25.3,0.00,13.4,208,19,50,0,50,32,74,978.7,982.3,974.8,NaN,NaN,NaN,208,3.7,0.7,4.39
2019-04-25,1,32.1,39.9,25.0,0.00,10.1,206,19,41,2,44,20,74,977.7,981.1,974.2,NaN,NaN,NaN,206,4.1,0.4,5.87
2019-04-26,1,31.2,39.6,23.8,0.00,8.1,212,7,33,0,45,18,70,976.6,980.2,973.0,NaN,NaN,NaN,212,4.0,1.1,5.91
2019-04-27,3,31.7,39.6,24.1,0.00,10.4,220,36,86,0,43,18,74,976.9,980.6,972.5,NaN,NaN,NaN,220,5.5,1.3,5.87
2019-04-28,2,31.7,39.9,25.0,0.00,10.8,216,7,60,0,40,16,69,977.7,981.4,973.6,NaN,NaN,NaN,216,6.5,2.3,6.21
2019-04-29,3,31.9,39.4,25.4,0.00,10.8,201,18,99,0,39,20,58,977.9,981.7,973.9,NaN,NaN,NaN,201,6.2,2.3,5.68
2019-04-30,2,32.3,39.7,25.0,0.00,12.4,202,13,53,0,41,19,72,977.6,981.3,973.4,NaN,NaN,NaN,202,6.9,3.9,5.85
2019-05-01,2,32.4,39.6,26.3,0.00,11.7,200,14,51,0,48,21,80,978.0,981.0,973.7,NaN,NaN,NaN,200,7.7,4.2,5.67
2019-05-02,2,32.3,39.5,25.7,0.00,13.1,199,20,52,0,51,26,81,978.2,981.2,974.6,NaN,NaN,NaN,199,6.5,3.6,5.29
2019-05-03,51,32.3,38.9,26.8,0.40,11.6,195,31,57,3,52,33,77,978.7,981.6,975.4,NaN,NaN,NaN,195,6.6,3.7,4.58
2019-05-04,51,32.4,39.5,25.2,0.70,11.4,226,43,81,10,53,25,94,978.9,981.7,974.5,NaN,NaN,NaN,226,6.0,0.8,5.35
2019-05-05,51,32.7,38.8,26.6,0.10,13.4,208,54,86,12,49,27,83,977.8,980.7,973.4,NaN,NaN,NaN,208,8.0,5.8,5.03
2019-05-06,3,32.5,38.9,26.6,0.00,13.4,209,38,88,4,51,28,83,976.0,978.9,972.6,NaN,NaN,NaN,209,8.5,5.4,5.02
2019-05-07,51,32.0,38.0,26.4,0.30,12.4,187,42,97,8,55,30,83,975.0,977.9,971.2,NaN,NaN,NaN,187,6.9,2.4,4.50
2019-05-08,51,32.2,39.2,26.7,0.60,14.9,190,78,99,17,55,23,88,974.5,977.4,970.3,NaN,NaN,NaN,190,7.1,2.3,5.31
2019-05-09,51,32.2,40.0,26.8,0.10,16.3,190,88,100,70,57,24,80,974.7,977.2,971.5,NaN,NaN,NaN,190,8.3,0.0,5.63
2019-05-10,51,32.0,40.0,26.9,0.80,14.6,185,79,99,28,60,28,82,976.3,978.7,973.9,NaN,NaN,NaN,185,8.6,3.7,5.31
2019-05-11,51,32.0,39.3,27.5,0.80,13.1,195,84,99,26,58,31,81,978.0,981.3,974.9,NaN,NaN,NaN,195,7.7,3.4,4.92
2019-05-12,51,31.2,36.2,27.0,0.30,12.2,189,79,100,9,62,40,83,977.4,980.7,974.2,NaN,NaN,NaN,189,7.3,1.5,3.59
2019-05-13,63,27.4,32.5,23.9,14.80,8.9,204,92,100,31,84,56,99,978.0,981.5,975.0,NaN,NaN,NaN,204,3.7,0.7,2.17
2019-05-14,63,28.0,35.4,24.2,16.60,10.2,189,75,100,24,79,43,99,977.0,979.9,973.7,NaN,NaN,NaN,189,4.3,1.1,3.28
2019-05-15,63,27.2,32.3,23.8,8.40,10.8,196,95,100,69,84,60,100,978.1,980.8,975.6,NaN,NaN,NaN,196,4.5,1.8,1.94
2019-05-16,61,29.4,36.7,24.1,5.10,9.2,200,61,100,5,70,36,100,977.6,980.5,973.6,NaN,NaN,NaN,200,5.0,1.1,3.97
2019-05-17,53,29.9,36.9,24.4,1.20,11.6,209,42,98,3,67,40,96,976.8,979.6,973.5,NaN,NaN,NaN,209,5.5,1.1,3.77
2019-05-18,51,30.7,38.0,25.9,0.10,13.8,209,34,90,4,64,34,88,976.1,979.1,972.4,NaN,NaN,NaN,209,6.2,2.9,4.34
2019-05-19,51,31.3,39.0,26.3,0.10,12.4,204,35,99,3,63,32,86,977.1,980.0,974.1,NaN,NaN,NaN,204,6.1,2.3,4.73
2019-05-20,3,31.5,37.8,26.4,0.00,11.3,197,59,97,5,62,37,84,977.5,980.4,974.1,NaN,NaN,NaN,197,6.1,1.4,4.13
2019-05-21,55,29.4,35.2,25.7,1.70,9.2,203,76,100,3,75,51,99,978.2,979.9,976.3,NaN,NaN,NaN,203,5.5,1.8,2.78
2019-05-22,53,28.5,36.4,25.2,2.30,11.6,196,96,100,82,78,41,100,978.3,980.3,975.9,NaN,NaN,NaN,196,4.6,0.7,3.61
2019-05-23,63,27.4,32.6,24.0,10.70,11.4,193,78,100,24,82,58,100,978.5,981.2,975.8,NaN,NaN,NaN,193,4.3,1.1,2.03
2019-05-24,61,28.5,35.1,24.3,6.90,8.8,198,72,100,29,76,48,100,978.1,981.2,974.9,NaN,NaN,NaN,198,5.3,0.4,2.94
2019-05-25,51,29.8,37.2,25.1,0.70,11.3,198,52,100,9,67,36,92,975.7,978.5,971.0,NaN,NaN,NaN,198,6.9,3.7,4.04
2019-05-26,51,29.5,36.2,25.0,0.80,12.8,191,77,97,40,71,42,95,975.5,977.8,971.4,NaN,NaN,NaN,191,7.1,3.4,3.47
2019-05-27,53,29.8,37.5,25.5,2.00,12.1,220,71,100,11,71,37,99,975.4,978.1,971.9,NaN,NaN,NaN,220,4.3,0.4,4.10
2019-05-28,63,28.2,34.0,24.4,9.40,11.6,228,91,100,46,80,52,100,975.6,978.1,972.3,NaN,NaN,NaN,228,3.6,1.3,2.58
2019-05-29,63,26.7,31.6,23.8,20.60,10.7,215,98,100,71,88,63,100,976.1,978.2,973.4,NaN,NaN,NaN,215,5.5,1.8,1.69
2019-05-30,63,25.7,30.2,24.3,15.50,11.7,219,99,100,88,94,70,100,976.5,978.3,974.6,NaN,NaN,NaN,219,3.3,0.0,1.29
2019-05-31,63,24.8,27.0,23.4,22.10,5.4,192,99,100,92,99,90,100,976.9,978.7,975.2,NaN,NaN,NaN,192,3.1,0.0,0.37
2019-06-01,51,26.8,31.2,23.6,1.70,10.1,197,83,100,32,84,66,100,977.1,979.3,974.5,NaN,NaN,NaN,197,5.0,1.6,1.53
2019-06-02,63,26.5,31.1,23.9,11.50,12.7,192,80,100,18,85,66,100,977.9,979.6,975.4,NaN,NaN,NaN,192,5.3,0.5,1.52
2019-06-03,63,26.3,31.8,23.8,8.90,11.4,197,87,100,52,85,62,100,978.1,980.4,975.4,NaN,NaN,NaN,197,4.3,0.4,1.79
2019-06-04,55,27.8,33.7,23.9,4.10,10.3,199,63,100,14,79,55,98,977.6,980.2,974.6,NaN,NaN,NaN,199,5.6,2.5,2.36
2019-06-05,61,26.7,31.3,24.3,10.20,11.5,200,77,100,37,86,64,100,977.7,979.8,975.3,NaN,NaN,NaN,200,5.4,0.0,1.62
2019-06-06,61,27.5,33.1,23.8,3.10,10.9,203,64,100,35,82,56,99,978.4,980.9,975.7,NaN,NaN,NaN,203,4.8,0.5,2.17
2019-06-07,51,28.7,34.8,24.4,0.50,8.5,201,78,98,24,75,48,98,978.7,981.2,975.3,NaN,NaN,NaN,201,4.3,0.8,2.88
2019-06-08,63,28.3,34.6,24.7,9.90,9.2,221,85,100,32,83,54,100,977.6,980.1,974.5,NaN,NaN,NaN,221,3.5,0.7,2.51
2019-06-09,63,27.9,34.0,24.6,12.30,9.5,206,95,100,76,84,56,100,976.4,978.6,973.5,NaN,NaN,NaN,206,4.4,0.4,2.32
2019-06-10,63,28.0,34.9,24.9,6.00,16.6,196,65,95,12,79,48,100,974.9,976.7,971.8,NaN,NaN,NaN,196,6.2,1.0,2.90
2019-06-11,63,26.5,30.1,24.7,19.70,15.4,198,91,100,53,87,67,100,975.1,976.8,972.5,NaN,NaN,NaN,198,5.9,1.3,1.41
2019-06-12,61,26.3,30.5,24.3,7.50,13.9,194,95,100,69,91,69,100,975.0,977.1,973.1,NaN,NaN,NaN,194,4.8,0.4,1.34
