latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.015816,97.89941,508.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-01-28,3,20.3,26.7,15.7,0.00,7.6,160,45,100,15,77,41,100,957.6,961.4,955.3,NaN,NaN,NaN,160,3.5,0.5,2.04
2019-01-29,3,21.0,29.0,16.2,0.00,7.9,178,34,91,1,75,35,98,956.7,959.4,955.4,NaN,NaN,NaN,178,4.7,0.7,2.58
2019-01-30,1,21.1,29.2,15.0,0.00,7.2,152,6,45,0,73,38,95,957.0,960.6,954.9,NaN,NaN,NaN,152,3.7,0.5,2.48
2019-01-31,0,20.6,29.4,14.0,0.00,6.6,249,0,4,0,67,26,90,957.7,961.0,955.7,NaN,NaN,NaN,249,4.1,0.8,3.02
2019-02-01,0,20.7,30.1,12.9,0.00,7.1,246,0,4,0,70,35,91,957.2,960.9,954.5,NaN,NaN,NaN,246,3.8,0.8,2.79
2019-02-02,0,22.1,30.1,16.0,0.00,9.1,165,2,12,0,65,31,88,956.2,959.1,953.9,NaN,NaN,NaN,165,4.2,0.8,2.92
2019-02-03,0,21.1,30.1,14.9,0.00,9.0,147,0,0,0,68,31,90,956.9,960.3,955.0,NaN,NaN,NaN,147,4.6,1.3,2.93
2019-02-04,0,21.5,30.8,15.0,0.00,9.7,150,0,0,0,69,32,90,957.3,960.7,955.0,NaN,NaN,NaN,150,4.5,1.9,3.02
2019-02-05,1,20.8,30.0,15.1,0.00,10.2,137,5,48,0,62,24,91,956.6,960.3,953.8,NaN,NaN,NaN,137,5.4,1.5,3.21
2019-02-06,1,21.5,31.8,14.5,0.00,9.4,150,3,25,0,59,24,84,954.6,957.8,952.7,NaN,NaN,NaN,150,4.9,2.2,3.52
2019-02-07,0,21.5,31.9,14.0,0.00,6.8,156,0,0,0,59,21,79,955.7,959.1,953.5,NaN,NaN,NaN,156,3.8,1.3,3.71
2019-02-08,0,21.5,31.9,15.5,0.00,9.4,143,1,12,0,66,22,97,956.1,959.9,953.1,NaN,NaN,NaN,143,3.7,0.5,3.71
2019-02-09,0,21.8,31.7,15.2,0.00,9.6,139,0,1,0,65,24,88,955.9,959.4,953.8,NaN,NaN,NaN,139,5.2,0.0,3.52
2019-02-10,2,22.3,32.4,15.8,0.00,8.5,150,9,76,0,65,23,85,956.7,959.9,954.9,NaN,NaN,NaN,150,4.5,0.8,3.73
2019-02-11,2,22.6,33.0,15.9,0.00,8.0,192,4,63,0,59,20,81,957.7,960.9,955.5,NaN,NaN,NaN,192,4.8,1.1,4.04
2019-02-12,3,23.3,32.9,16.4,0.00,7.7,193,27,83,0,61,26,91,959.0,962.3,957.3,NaN,NaN,NaN,193,3.6,1.8,3.69
2019-02-13,2,23.4,32.6,17.6,0.00,9.3,150,16,72,0,61,25,82,958.9,962.6,955.9,NaN,NaN,NaN,150,4.6,1.0,3.66
2019-02-14,0,23.0,32.5,16.4,0.00,8.6,145,0,8,0,63,28,82,956.6,960.2,954.1,NaN,NaN,NaN,145,4.5,1.1,3.50
2019-02-15,3,23.5,32.1,16.7,0.00,9.4,152,33,81,0,61,29,84,956.4,959.9,954.3,NaN,NaN,NaN,152,4.7,0.7,3.36
2019-02-16,2,23.3,31.1,18.0,0.00,15.9,174,18,71,0,67,33,89,956.3,959.7,953.9,NaN,NaN,NaN,174,7.3,4.2,3.04
2019-02-17,3,23.6,31.2,18.6,0.00,11.7,176,24,87,0,61,23,96,954.3,957.8,951.8,NaN,NaN,NaN,176,9.0,2.1,3.49
2019-02-18,51,22.2,29.6,17.0,0.30,10.9,180,15,43,0,57,28,97,954.1,957.0,952.4,NaN,NaN,NaN,180,8.0,2.9,2.96
2019-02-19,1,22.0,30.6,15.2,0.00,11.3,170,4,23,0,59,29,83,955.9,959.1,953.6,NaN,NaN,NaN,170,6.2,1.0,3.11
2019-02-20,0,22.0,30.7,15.4,0.00,10.7,149,1,14,0,56,31,78,957.7,961.5,955.8,NaN,NaN,NaN,149,4.7,1.1,3.05
2019-02-21,0,22.2,32.2,15.4,0.00,11.0,165,0,0,0,59,22,80,957.4,961.6,954.1,NaN,NaN,NaN,165,4.2,1.3,3.74
2019-02-22,0,22.9,32.8,15.1,0.00,9.5,157,0,0,0,54,22,77,954.8,958.6,952.2,NaN,NaN,NaN,157,5.3,2.3,3.89
2019-02-23,0,23.5,33.0,16.0,0.00,10.9,158,0,0,0,57,26,82,953.9,957.1,951.4,NaN,NaN,NaN,158,5.4,1.6,3.71
2019-02-24,0,23.5,32.8,16.1,0.00,8.7,160,1,7,0,58,29,79,953.7,957.0,950.8,NaN,NaN,NaN,160,5.2,2.9,3.53
2019-02-25,1,24.4,33.5,17.7,0.00,10.0,170,5,28,0,58,25,84,953.7,956.9,951.4,NaN,NaN,NaN,170,5.7,1.8,3.87
2019-02-26,2,24.1,33.2,17.7,0.00,9.9,163,7,50,0,54,19,79,953.9,957.5,951.7,NaN,NaN,NaN,163,4.5,1.0,4.05
2019-02-27,0,23.3,32.8,15.5,0.00,9.0,167,2,17,0,52,21,82,953.6,957.5,951.1,NaN,NaN,NaN,167,4.0,1.1,3.88
2019-02-28,0,23.4,32.9,17.1,0.00,7.8,167,1,7,0,53,20,75,953.3,956.6,951.4,NaN,NaN,NaN,167,4.9,1.8,4.00
2019-03-01,3,23.3,33.0,15.5,0.00,9.7,164,15,87,0,55,21,83,953.7,957.3,951.8,NaN,NaN,NaN,164,5.4,0.5,3.94
2019-03-02,1,23.6,32.9,14.9,0.00,8.7,155,2,21,0,54,24,84,952.4,955.9,950.4,NaN,NaN,NaN,155,4.7,1.5,3.77
2019-03-03,3,23.8,32.8,16.4,0.00,10.3,163,10,99,0,53,20,81,951.6,955.1,949.1,NaN,NaN,NaN,163,5.3,1.1,3.98
2019-03-04,0,24.2,33.3,16.2,0.00,13.1,172,1,7,0,55,23,89,951.3,954.7,949.3,NaN,NaN,NaN,172,8.0,4.7,3.93
2019-03-05,2,24.3,33.0,17.6,0.00,13.7,172,12,67,0,53,26,77,952.6,955.4,950.8,NaN,NaN,NaN,172,9.4,5.9,3.70
2019-03-06,3,24.5,32.5,18.6,0.00,11.6,166,19,91,0,57,30,86,953.7,956.5,951.2,NaN,NaN,NaN,166,9.2,7.1,3.40
2019-03-07,51,24.8,32.2,18.7,0.20,12.0,171,18,52,0,54,30,71,953.9,956.5,952.0,NaN,NaN,NaN,171,7.2,4.5,3.37
2019-03-08,51,25.3,33.5,19.4,0.60,15.3,188,22,99,0,57,28,87,953.9,956.9,951.6,NaN,NaN,NaN,188,9.2,5.2,3.73
2019-03-09,2,25.1,33.3,18.2,0.00,13.4,198,12,60,0,49,20,88,953.6,956.6,951.7,NaN,NaN,NaN,198,7.5,3.6,4.03
2019-03-10,3,23.9,32.2,16.7,0.00,9.6,149,12,81,0,47,26,77,954.3,957.7,952.4,NaN,NaN,NaN,149,4.4,0.4,3.50
2019-03-11,0,24.0,33.3,16.5,0.00,8.8,206,0,0,0,43,16,75,954.9,959.1,952.4,NaN,NaN,NaN,206,4.8,0.8,4.29
2019-03-12,0,24.1,33.9,15.9,0.00,10.3,159,0,1,0,50,21,81,954.1,957.9,951.5,NaN,NaN,NaN,159,4.9,0.0,4.15
2019-03-13,0,24.6,34.4,17.1,0.00,9.7,153,0,0,0,50,20,78,954.9,958.7,952.8,NaN,NaN,NaN,153,4.6,0.8,4.37
2019-03-14,0,24.5,34.7,17.1,0.00,8.9,153,0,0,0,48,14,80,955.5,959.5,952.9,NaN,NaN,NaN,153,4.7,0.8,4.74
2019-03-15,3,25.7,35.2,18.1,0.00,9.4,154,16,91,0,53,22,81,956.2,960.4,953.3,NaN,NaN,NaN,154,4.9,1.3,4.45
2019-03-16,2,25.8,35.0,18.9,0.00,9.0,159,11,76,0,51,25,74,956.1,959.7,953.3,NaN,NaN,NaN,159,4.8,0.4,4.24
2019-03-17,1,25.8,35.1,18.6,0.00,9.0,160,8,45,0,52,23,77,955.6,959.7,953.0,NaN,NaN,NaN,160,4.9,1.6,4.31
2019-03-18,2,26.4,35.4,19.4,0.00,9.8,170,12,56,0,49,21,69,954.5,958.4,951.3,NaN,NaN,NaN,170,5.6,1.3,4.50
2019-03-19,51,26.4,33.9,21.1,0.30,13.1,170,13,38,0,53,24,76,953.4,956.7,951.1,NaN,NaN,NaN,170,9.0,6.3,4.01
2019-03-20,2,26.5,35.1,19.6,0.00,10.4,185,26,76,0,49,19,86,953.5,956.4,951.0,NaN,NaN,NaN,185,8.3,4.3,4.58
2019-03-21,2,26.0,35.0,19.0,0.00,10.2,170,11,66,0,46,18,78,953.5,957.0,951.1,NaN,NaN,NaN,170,6.5,1.8,4.59
2019-03-22,3,25.3,34.6,17.6,0.00,8.7,142,22,87,0,45,20,68,953.2,957.0,950.4,NaN,NaN,NaN,142,5.2,1.1,4.42
2019-03-23,3,25.9,36.3,18.4,0.00,10.0,185,28,88,0,46,14,78,952.8,956.9,949.7,NaN,NaN,NaN,185,5.1,0.7,5.19
2019-03-24,3,26.7,36.3,19.3,0.00,9.2,178,27,94,0,48,17,79,952.4,955.8,950.0,NaN,NaN,NaN,178,5.9,2.0,4.99
2019-03-25,3,26.4,36.2,18.4,0.00,10.1,168,57,94,1,44,16,77,953.4,956.9,951.4,NaN,NaN,NaN,168,6.3,2.6,5.00
2019-03-26,3,27.3,36.5,20.5,0.00,10.1,176,35,85,0,47,20,86,955.1,958.1,952.4,NaN,NaN,NaN,176,6.2,2.1,4.86
2019-03-27,53,26.4,32.7,21.4,0.80,15.0,170,83,100,22,64,41,87,956.2,959.0,953.5,NaN,NaN,NaN,170,8.9,4.0,2.90
2019-03-28,51,27.3,35.9,21.2,0.30,9.3,189,57,97,0,51,14,91,954.3,958.0,950.7,NaN,NaN,NaN,189,6.0,0.7,5.01
2019-03-29,2,26.2,35.8,18.6,0.00,12.0,150,10,75,0,47,15,86,952.7,956.1,950.2,NaN,NaN,NaN,150,6.1,0.4,4.97
2019-03-30,3,27.4,35.9,19.7,0.00,11.4,159,27,96,0,43,22,72,952.7,956.3,949.6,NaN,NaN,NaN,159,5.5,0.4,4.62
2019-03-31,0,26.7,35.9,20.0,0.00,12.9,166,0,1,0,40,14,60,953.7,956.8,951.1,NaN,NaN,NaN,166,9.1,5.5,4.98
2019-04-01,0,26.1,36.2,17.3,0.00,11.5,172,0,0,0,35,12,73,954.7,958.4,951.6,NaN,NaN,NaN,172,7.4,1.3,5.24
2019-04-02,1,26.8,36.2,18.8,0.00,8.6,178,7,42,0,37,18,62,954.1,958.1,950.8,NaN,NaN,NaN,178,5.5,3.1,4.86
2019-04-03,1,27.5,35.2,21.7,0.00,9.5,178,10,37,0,46,24,64,954.6,958.0,951.7,NaN,NaN,NaN,178,6.3,2.7,4.31
2019-04-04,2,27.3,36.4,20.8,0.00,11.2,162,17,69,0,47,19,73,954.6,958.4,951.7,NaN,NaN,NaN,162,6.1,1.6,4.89
2019-04-05,3,27.4,36.0,20.9,0.00,11.2,165,45,86,1,46,19,84,954.1,957.6,951.3,NaN,NaN,NaN,165,6.2,1.1,4.77
2019-04-06,1,27.7,36.4,20.9,0.00,11.4,166,7,23,0,42,20,68,953.4,957.0,950.3,NaN,NaN,NaN,166,6.6,2.8,4.86
2019-04-07,1,28.1,36.5,21.8,0.00,10.4,171,10,35,0,41,18,65,953.4,957.2,950.3,NaN,NaN,NaN,171,8.3,6.8,4.92
2019-04-08,1,27.6,36.1,20.5,0.00,12.3,179,7,22,0,45,19,80,953.0,956.0,949.9,NaN,NaN,NaN,179,8.3,2.3,4.83
2019-04-09,1,28.2,36.2,21.0,0.00,10.2,184,9,30,0,44,19,75,952.8,956.0,950.3,NaN,NaN,NaN,184,6.9,3.4,4.87
2019-04-10,1,28.4,37.3,20.8,0.00,12.1,177,4,20,0,44,18,74,952.8,956.8,949.7,NaN,NaN,NaN,177,7.0,0.0,5.23
2019-04-11,3,28.6,37.0,20.8,0.00,12.0,166,16,87,0,38,19,60,951.2,954.7,948.6,NaN,NaN,NaN,166,5.9,1.8,5.05
2019-04-12,3,29.1,38.1,22.1,0.00,11.0,176,42,83,0,44,19,75,951.4,954.8,949.0,NaN,NaN,NaN,176,7.6,2.0,5.32
2019-04-13,3,29.7,38.3,22.7,0.00,11.3,168,28,85,0,42,20,68,951.7,955.2,949.1,NaN,NaN,NaN,168,8.1,3.9,5.30
2019-04-14,1,29.7,37.8,23.0,0.00,12.4,169,9,34,0,46,23,78,952.4,955.9,949.7,NaN,NaN,NaN,169,9.1,6.6,5.07
2019-04-15,1,30.1,38.8,22.9,0.00,12.6,174,7,21,0,43,18,73,952.7,956.2,949.5,NaN,NaN,NaN,174,8.5,5.4,5.64
2019-04-16,1,30.3,37.7,23.5,0.00,11.3,166,12,48,0,44,23,70,953.0,956.4,950.1,NaN,NaN,NaN,166,6.6,1.5,5.00
2019-04-17,61,28.9,37.4,24.1,1.70,10.9,165,18,67,0,52,31,73,953.3,956.4,950.6,NaN,NaN,NaN,165,7.3,3.1,4.41
2019-04-18,2,29.5,37.9,23.9,0.00,15.0,175,13,56,0,50,26,76,952.3,955.8,949.5,NaN,NaN,NaN,175,6.1,0.0,4.86
2019-04-19,51,29.9,38.8,23.5,0.10,12.0,175,19,69,0,50,22,79,950.9,954.3,947.7,NaN,NaN,NaN,175,8.4,3.8,5.35
2019-04-20,2,30.2,38.5,23.3,0.00,11.9,178,17,68,0,49,21,84,949.8,953.3,946.5,NaN,NaN,NaN,178,7.9,3.0,5.23
2019-04-21,1,29.6,38.3,23.9,0.00,13.1,165,19,49,0,53,24,77,949.5,952.6,947.2,NaN,NaN,NaN,165,7.9,2.6,5.03
2019-04-22,2,30.1,38.6,23.7,0.00,10.7,185,35,62,2,48,22,76,949.8,952.7,947.5,NaN,NaN,NaN,185,6.1,3.1,5.34
2019-04-23,1,30.4,38.7,23.6,0.00,10.0,181,22,48,0,48,21,78,952.0,955.6,948.9,NaN,NaN,NaN,181,6.8,3.1,5.44
2019-04-24,51,29.7,35.8,24.7,0.10,10.0,177,17,76,0,52,34,75,952.8,956.1,949.3,NaN,NaN,NaN,177,6.8,2.9,3.77
2019-04-25,1,30.6,38.1,24.3,0.00,13.0,170,20,42,1,47,22,77,951.8,955.1,949.3,NaN,NaN,NaN,170,6.7,1.1,5.16
2019-04-26,1,30.5,38.1,24.5,0.00,12.7,176,11,38,0,41,18,71,950.8,954.0,947.8,NaN,NaN,NaN,176,6.9,0.5,5.33
2019-04-27,3,30.4,38.6,23.7,0.00,12.9,176,40,96,1,42,16,75,951.1,954.4,947.4,NaN,NaN,NaN,176,8.5,3.7,5.72
2019-04-28,2,30.2,38.5,23.8,0.00,15.8,181,9,76,0,41,13,74,952.0,955.4,948.8,NaN,NaN,NaN,181,11.2,8.7,5.91
2019-04-29,3,30.5,37.7,23.6,0.00,13.3,178,14,96,0,40,22,63,952.2,955.5,948.6,NaN,NaN,NaN,178,8.9,4.0,5.11
2019-04-30,2,30.6,38.1,23.7,0.00,15.9,178,13,61,0,43,20,75,952.0,955.3,948.5,NaN,NaN,NaN,178,9.5,2.9,5.27
2019-05-01,51,30.5,37.4,24.5,0.30,14.6,175,22,78,1,52,24,85,952.3,954.9,948.8,NaN,NaN,NaN,175,9.8,4.7,4.80
2019-05-02,51,30.2,38.0,23.9,0.30,12.0,172,27,84,1,55,26,86,952.5,955.3,949.7,NaN,NaN,NaN,172,7.8,2.8,4.90
2019-05-03,53,29.8,36.9,25.0,1.70,10.0,163,43,94,18,58,31,81,952.9,955.7,949.7,NaN,NaN,NaN,163,7.5,3.7,4.26
2019-05-04,53,30.3,37.2,24.2,1.70,9.1,173,45,98,10,55,27,86,953.1,955.8,949.6,NaN,NaN,NaN,173,6.4,1.5,4.61
2019-05-05,51,30.7,37.5,24.4,1.60,12.1,200,64,89,16,53,25,88,952.2,954.7,948.7,NaN,NaN,NaN,200,7.5,2.7,4.81
2019-05-06,51,30.2,36.7,25.1,1.10,11.8,173,44,89,17,56,30,87,950.3,953.2,947.5,NaN,NaN,NaN,173,7.3,3.6,4.30
2019-05-07,51,29.3,35.6,24.4,0.60,11.3,166,48,97,7,61,32,88,949.3,952.0,946.4,NaN,NaN,NaN,166,7.3,2.6,3.81
2019-05-08,3,29.8,38.1,25.0,0.00,16.2,168,85,100,43,60,25,85,948.9,951.4,945.9,NaN,NaN,NaN,168,9.2,0.8,4.99
2019-05-09,53,29.3,37.8,25.0,1.00,15.5,169,88,100,60,65,29,84,949.1,951.5,946.5,NaN,NaN,NaN,169,9.8,1.4,4.62
2019-05-10,51,29.2,36.1,25.2,0.30,18.0,170,88,100,48,66,38,84,950.6,952.9,948.7,NaN,NaN,NaN,170,10.4,5.6,3.68
2019-05-11,51,29.5,35.6,25.3,0.60,14.7,172,91,99,56,63,39,84,952.2,955.1,949.8,NaN,NaN,NaN,172,9.3,3.3,3.55
2019-05-12,51,28.8,33.0,25.2,1.20,12.8,168,82,99,12,67,50,84,951.6,954.4,949.0,NaN,NaN,NaN,168,8.5,3.3,2.53
2019-05-13,63,25.4,29.4,22.1,9.60,12.7,168,95,100,22,84,66,100,951.7,954.6,949.4,NaN,NaN,NaN,168,6.9,1.8,1.37
2019-05-14,61,25.9,32.0,22.2,2.90,12.4,170,76,100,16,79,53,94,950.7,953.5,947.9,NaN,NaN,NaN,170,7.0,0.4,2.25
2019-05-15,63,25.5,29.1,23.0,9.80,12.0,162,97,100,77,84,69,100,951.8,954.3,950.1,NaN,NaN,NaN,162,6.6,2.2,1.25
2019-05-16,55,27.6,34.2,22.8,2.90,14.3,170,58,98,18,70,39,95,951.6,954.2,948.7,NaN,NaN,NaN,170,7.2,2.5,3.28
2019-05-17,51,28.0,34.3,23.6,0.80,12.8,175,53,100,10,68,40,90,950.9,953.7,948.1,NaN,NaN,NaN,175,8.0,4.3,3.20
2019-05-18,51,28.6,35.6,24.0,0.20,12.4,170,41,94,3,68,38,90,950.3,953.1,947.4,NaN,NaN,NaN,170,8.0,1.9,3.56
2019-05-19,51,29.2,35.8,24.6,0.20,12.8,165,48,100,6,68,39,90,951.3,954.1,949.1,NaN,NaN,NaN,165,8.1,3.4,3.57
2019-05-20,51,29.0,35.6,24.6,0.30,13.6,175,66,100,5,68,42,88,951.8,954.5,948.8,NaN,NaN,NaN,175,8.0,1.8,3.35
2019-05-21,61,27.3,32.3,24.1,1.70,10.9,173,85,100,3,76,56,88,952.2,953.5,950.6,NaN,NaN,NaN,173,7.7,4.0,2.14
2019-05-22,61,26.1,32.2,23.4,9.70,12.6,174,95,100,64,82,53,94,952.1,954.2,950.0,NaN,NaN,NaN,174,7.5,3.6,2.25
2019-05-23,63,25.5,29.3,23.0,13.00,11.6,170,75,100,25,84,68,97,952.2,954.9,950.0,NaN,NaN,NaN,170,7.5,4.0,1.30
2019-05-24,63,26.3,31.8,22.5,7.40,12.4,163,74,100,20,80,58,100,951.9,955.0,949.2,NaN,NaN,NaN,163,8.1,2.5,1.95
2019-05-25,51,27.7,34.3,23.6,0.60,13.2,172,58,100,6,72,43,91,949.9,952.4,946.0,NaN,NaN,NaN,172,8.7,6.1,3.06
2019-05-26,51,27.1,34.1,23.8,1.00,15.0,164,91,100,58,76,48,90,949.6,951.6,946.4,NaN,NaN,NaN,164,9.5,4.7,2.79
2019-05-27,51,28.0,34.8,24.1,0.10,10.7,170,77,100,14,72,39,91,949.5,951.9,946.7,NaN,NaN,NaN,170,5.8,0.4,3.36
2019-05-28,61,26.3,32.6,22.6,8.40,10.8,177,96,100,83,81,52,100,949.4,951.9,946.7,NaN,NaN,NaN,177,6.6,2.9,2.33
2019-05-29,65,24.8,28.4,22.7,26.10,13.8,174,99,100,97,89,71,100,949.8,951.6,947.7,NaN,NaN,NaN,174,6.9,0.5,1.12
2019-05-30,61,24.0,27.9,22.0,12.20,15.5,172,96,100,82,92,73,100,950.0,951.8,948.2,NaN,NaN,NaN,172,7.7,4.1,1.02
2019-05-31,65,23.4,27.7,21.3,36.50,10.9,155,99,100,92,95,78,100,950.3,952.3,948.9,NaN,NaN,NaN,155,7.2,2.7,0.82
2019-06-01,63,24.7,29.2,21.8,7.30,12.9,156,91,100,62,86,67,100,950.8,952.9,948.6,NaN,NaN,NaN,156,8.5,3.8,1.32
2019-06-02,65,24.9,30.5,22.6,16.80,13.3,159,84,100,32,85,61,93,951.5,953.2,949.2,NaN,NaN,NaN,159,9.0,3.3,1.72
2019-06-03,63,24.4,29.5,21.6,13.90,12.5,155,93,100,64,88,63,100,951.7,953.7,949.5,NaN,NaN,NaN,155,7.3,3.3,1.52
2019-06-04,61,25.9,31.7,22.6,4.60,9.9,162,69,99,28,79,55,92,951.4,954.0,948.6,NaN,NaN,NaN,162,7.9,5.8,2.07
2019-06-05,61,24.9,28.4,22.1,5.30,14.4,163,75,99,54,84,69,100,951.4,953.4,949.6,NaN,NaN,NaN,163,10.0,5.8,1.18
2019-06-06,63,25.5,31.0,22.7,9.60,10.1,160,70,98,24,83,64,91,952.2,954.5,950.0,NaN,NaN,NaN,160,8.2,4.8,1.61
2019-06-07,51,26.9,32.5,22.8,0.80,9.4,165,72,100,21,77,51,92,952.5,954.8,949.9,NaN,NaN,NaN,165,7.0,3.7,2.39
2019-06-08,63,26.9,32.8,23.6,5.30,12.3,168,92,100,67,78,54,91,951.5,953.7,948.7,NaN,NaN,NaN,168,7.7,4.8,2.26
2019-06-09,61,26.3,31.7,23.4,4.50,11.8,168,96,100,79,81,59,91,950.2,952.3,948.0,NaN,NaN,NaN,168,9.2,6.2,1.93
2019-06-10,61,26.0,31.8,23.2,5.60,15.8,170,70,100,9,81,53,92,948.8,950.4,946.4,NaN,NaN,NaN,170,9.9,5.5,2.23
2019-06-11,61,25.0,27.8,23.2,7.00,16.7,171,93,100,58,84,68,100,948.8,950.3,946.5,NaN,NaN,NaN,171,10.1,6.5,1.18
2019-06-12,53,24.7,28.7,23.1,5.00,20.1,166,94,100,72,88,66,96,948.6,950.6,946.8,NaN,NaN,NaN,166,11.9,4.3,1.33
