latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.875,99.75,906.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),temperature_2m_mean (°C),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2024-04-06,3,36.4,25.4,0.00,8.8,211,30.6,39,100,12,52,73,29,910.4,913.9,908.3,24140.00,24140.00,24140.00,211,6.0,3.2,4.29
2024-04-07,95,36.2,25.4,1.60,11.2,217,29.7,52,100,2,61,80,32,910.3,913.2,908.7,24140.00,24140.00,24140.00,217,5.6,2.7,4.08
2024-04-08,3,35.5,25.4,0.20,8.9,225,29.7,43,100,0,58,79,35,911.5,914.8,909.4,24140.00,24140.00,24140.00,225,5.0,3.1,3.75
2024-04-09,96,34.7,23.1,13.20,13.2,158,28.0,69,100,0,66,89,38,912.2,914.2,910.5,24140.00,24140.00,24140.00,158,4.3,1.0,3.42
2024-04-10,95,30.2,21.4,7.00,8.4,154,25.3,85,100,0,76,92,56,913.8,916.6,911.9,23690.00,17940.00,24140.00,154,4.2,1.1,1.88
2024-04-11,95,31.2,22.0,3.30,6.8,194,25.8,72,100,4,74,88,52,913.8,916.7,911.9,24140.00,24140.00,24140.00,194,3.3,1.0,2.17
2024-04-12,80,33.3,23.6,1.30,7.4,201,27.6,61,100,0,62,85,38,912.8,915.9,910.5,24140.00,24140.00,24140.00,201,3.0,0.4,3.16
2024-04-13,80,33.1,23.0,1.60,6.3,263,27.7,29,100,0,59,79,35,912.3,915.4,910.0,24140.00,24140.00,24140.00,263,3.6,1.0,3.28
2024-04-14,95,33.5,23.8,2.30,8.0,255,27.9,36,100,0,58,79,36,912.4,915.6,910.4,24140.00,24140.00,24140.00,255,4.3,1.9,3.28
2024-04-15,80,33.4,23.0,1.20,10.0,253,27.2,37,100,0,62,79,36,912.7,915.8,910.6,24140.00,24140.00,24140.00,253,3.8,0.8,3.28
2024-04-16,80,32.7,22.3,0.30,10.2,217,27.1,49,100,0,62,83,43,911.5,914.6,909.4,24140.00,24140.00,24140.00,217,4.6,1.0,2.81
2024-04-17,3,33.7,23.9,0.10,14.0,226,28.5,48,100,0,57,79,35,910.3,913.1,908.6,24140.00,24140.00,24140.00,226,7.2,3.1,3.40
2024-04-18,80,33.3,24.9,0.70,13.7,239,28.5,47,100,0,50,64,34,909.6,912.3,907.7,24140.00,24140.00,24140.00,239,5.7,1.5,3.37
2024-04-19,80,32.4,24.5,0.80,14.1,227,27.8,49,100,0,59,77,41,907.9,910.4,905.9,23604.17,11660.00,24140.00,227,6.7,2.7,2.81
2024-04-20,2,32.3,22.9,0.20,13.3,221,27.5,31,77,0,60,78,40,907.9,910.8,906.2,24140.00,24140.00,24140.00,221,7.3,3.8,2.86
2024-04-21,2,33.9,24.0,0.00,11.4,231,28.9,37,78,0,53,72,30,908.8,912.0,906.6,24140.00,24140.00,24140.00,231,6.1,2.6,3.67
2024-04-22,3,35.8,25.6,0.00,11.6,225,30.2,35,89,0,49,71,28,909.1,912.2,907.1,24140.00,24140.00,24140.00,225,6.5,3.3,4.16
2024-04-23,3,35.4,25.7,0.00,10.4,226,30.1,30,100,0,51,70,34,908.8,911.9,907.1,24140.00,24140.00,24140.00,226,6.1,3.3,3.75
2024-04-24,3,34.5,26.0,0.00,13.5,206,29.8,43,88,0,54,72,37,908.9,911.7,907.3,24140.00,24140.00,24140.00,206,7.6,2.4,3.44
2024-04-25,3,34.3,24.9,0.10,10.9,249,29.1,42,93,0,57,71,32,909.4,912.5,907.8,24140.00,24140.00,24140.00,249,5.3,0.8,3.66
2024-04-26,95,34.6,25.9,1.00,13.3,251,29.4,51,100,0,55,73,33,908.8,911.9,907.2,24140.00,24140.00,24140.00,251,6.5,2.3,3.62
2024-04-27,3,36.0,25.4,0.00,10.9,240,30.3,44,92,0,49,75,25,908.7,912.1,906.9,24140.00,24140.00,24140.00,240,5.8,1.3,4.37
2024-04-28,3,36.4,27.0,0.00,10.2,229,31.4,48,99,0,44,64,24,909.5,912.5,907.3,24140.00,24140.00,24140.00,229,6.6,2.5,4.57
2024-04-29,95,35.8,26.9,3.00,10.5,222,30.5,58,100,0,52,69,35,910.0,913.2,907.4,24140.00,24140.00,24140.00,222,6.7,1.6,3.81
2024-04-30,2,36.9,26.4,0.00,16.0,243,31.2,41,72,3,48,72,26,907.7,911.3,905.3,24140.00,24140.00,24140.00,243,7.1,1.9,4.56
2024-05-01,80,36.3,25.9,0.50,12.8,229,30.8,31,100,0,48,67,29,907.2,910.2,905.4,24140.00,24140.00,24140.00,229,7.0,3.6,4.29
2024-05-02,3,36.1,27.0,0.10,13.0,217,30.9,60,100,0,50,67,33,908.3,911.1,906.2,24140.00,24140.00,24140.00,217,7.2,2.3,3.99
2024-05-03,95,33.3,23.9,4.00,8.6,194,28.0,48,97,0,64,80,43,909.7,912.5,908.2,24140.00,24140.00,24140.00,194,4.5,0.4,2.91
2024-05-04,80,34.8,22.9,1.00,18.7,237,28.6,38,91,0,53,80,27,909.4,912.7,907.0,24140.00,24140.00,24140.00,237,5.9,1.5,4.05
2024-05-05,3,34.9,24.2,0.00,11.9,212,29.6,65,100,10,50,71,30,908.7,911.7,906.7,24140.00,24140.00,24140.00,212,7.2,2.9,3.89
2024-05-06,3,35.9,24.7,0.00,8.7,204,30.1,48,88,2,42,62,22,910.4,913.5,908.6,24140.00,24140.00,24140.00,204,5.9,2.7,4.49
2024-05-07,96,32.2,22.9,17.00,9.5,136,26.4,82,100,37,68,92,47,912.7,915.3,910.6,23648.33,12340.00,24140.00,136,5.3,0.8,2.54
2024-05-08,96,31.6,20.9,5.70,6.4,237,25.6,81,100,34,73,97,40,912.5,914.7,909.7,22885.83,11000.00,24140.00,237,3.0,0.5,2.74
2024-05-09,95,30.5,21.4,14.10,10.5,175,25.4,76,100,4,77,91,54,911.7,914.4,909.7,23673.33,16500.00,24140.00,175,5.0,1.9,1.97
2024-05-10,96,31.0,21.0,21.40,7.4,195,25.0,91,100,57,77,94,50,912.4,914.7,910.1,22098.33,3480.00,24140.00,195,3.6,1.0,2.25
2024-05-11,95,29.5,20.6,8.60,4.8,224,24.6,91,100,24,78,94,55,913.5,915.5,911.0,23271.67,8420.00,24140.00,224,3.0,0.4,1.85
2024-05-12,80,30.3,22.1,1.80,5.1,264,25.9,57,100,0,74,90,55,913.0,915.3,910.7,23533.33,11300.00,24140.00,264,2.1,0.0,1.94
2024-05-13,95,31.7,23.8,1.50,7.6,252,27.3,44,100,0,67,84,48,911.7,914.3,909.9,24085.83,23320.00,24140.00,252,3.1,1.3,2.42
2024-05-14,95,30.8,21.9,4.30,8.4,186,25.9,76,100,30,75,95,53,912.1,914.3,910.1,23896.67,21320.00,24140.00,186,3.9,0.4,2.09
2024-05-15,96,29.7,22.9,11.60,7.9,210,26.0,98,100,73,78,89,64,912.6,914.7,910.8,24105.83,23320.00,24140.00,210,4.7,1.8,1.50
2024-05-16,96,30.0,23.7,35.00,5.8,153,25.7,96,100,53,83,91,66,911.7,914.0,909.5,24140.00,24140.00,24140.00,153,3.5,1.1,1.44
2024-05-17,95,29.6,22.2,16.80,13.5,207,25.4,100,100,100,80,90,65,911.0,913.5,908.3,21850.83,5720.00,24140.00,207,6.2,2.5,1.45
2024-05-18,96,31.2,22.4,14.90,12.7,219,26.0,100,100,97,77,90,56,909.2,911.3,906.9,24130.00,23900.00,24140.00,219,7.3,3.7,1.99
2024-05-19,96,31.9,23.7,13.30,11.8,228,26.8,91,100,51,75,90,54,907.5,909.7,905.3,23890.83,18380.00,24140.00,228,6.6,3.6,2.17
2024-05-20,96,31.0,22.5,13.20,6.3,231,26.2,84,100,31,78,90,60,907.7,909.9,906.0,23103.33,6380.00,24140.00,231,5.0,3.4,1.79
2024-05-21,96,27.3,22.0,44.10,8.7,88,24.2,98,100,88,86,96,71,909.2,911.2,907.6,19061.67,480.00,24140.00,88,4.2,0.8,1.05
2024-05-22,95,27.1,21.2,14.90,3.8,106,23.8,99,100,93,85,96,68,909.7,911.5,907.7,21978.33,8180.00,24140.00,106,2.3,0.8,1.14
2024-05-23,95,25.9,21.6,25.00,8.0,104,23.5,100,100,100,89,96,78,909.0,910.8,907.1,18650.00,4600.00,24140.00,104,4.0,1.8,0.73
2024-05-24,95,25.4,21.5,15.60,11.0,145,23.2,100,100,100,88,96,75,908.6,910.3,906.9,13147.50,640.00,24140.00,145,5.7,2.1,0.79
2024-05-25,80,24.5,21.2,27.00,10.0,195,22.6,100,100,94,88,97,77,909.2,910.9,908.1,8613.33,160.00,24140.00,195,6.2,4.2,0.71
2024-05-26,95,26.9,22.3,16.90,12.1,208,24.0,100,100,97,86,92,75,909.8,911.2,908.2,21176.67,12920.00,24140.00,208,6.3,4.1,0.88
2024-05-27,95,27.3,22.6,10.00,15.8,211,24.4,99,100,85,84,92,72,908.9,910.5,906.6,20865.00,6560.00,24140.00,211,8.6,4.0,1.02
2024-05-28,95,28.4,22.4,5.20,16.8,217,24.9,98,100,71,83,91,69,908.3,909.8,906.3,19050.00,6360.00,24140.00,217,9.0,4.2,1.20
2024-05-29,96,28.9,23.3,9.30,18.0,225,25.3,94,100,57,82,91,68,908.1,909.9,905.6,24078.33,23020.00,24140.00,225,9.3,4.9,1.27
2024-05-30,80,30.3,22.9,0.50,12.6,238,26.3,88,100,36,77,93,58,907.8,909.6,906.1,24140.00,24140.00,24140.00,238,7.4,4.3,1.79
2024-05-31,95,30.3,24.1,9.60,11.3,226,26.6,100,100,96,79,88,64,908.1,909.7,906.4,23087.50,5260.00,24140.00,226,6.7,4.4,1.55
2024-06-01,96,26.9,23.2,30.30,6.0,194,24.8,100,100,100,87,92,81,909.8,911.8,908.2,16380.00,4500.00,24140.00,194,4.7,3.7,0.67
2024-06-02,95,26.3,22.0,8.60,15.9,213,23.7,100,100,100,85,92,75,911.2,913.0,909.5,15806.67,2180.00,24140.00,213,7.9,3.8,0.85
2024-06-03,95,25.8,21.8,6.60,15.6,220,23.6,98,100,94,84,91,72,909.8,911.1,908.1,18776.67,4380.00,24140.00,220,8.1,3.8,0.93
2024-06-04,95,26.9,22.2,8.00,12.8,231,24.3,99,100,91,83,89,72,909.2,910.8,907.7,21420.00,6140.00,24140.00,231,7.2,4.3,0.99
2024-06-05,96,29.0,22.0,10.50,11.2,210,25.1,100,100,92,80,89,63,909.2,911.0,907.7,17723.33,4520.00,24140.00,210,6.6,3.6,1.48
2024-06-06,80,27.8,22.2,3.50,12.4,207,24.6,95,100,69,80,92,65,910.0,911.5,908.1,14467.50,320.00,24140.00,207,7.4,3.5,1.30
2024-06-07,95,27.5,22.4,9.10,16.3,213,24.3,94,100,82,80,88,66,908.5,910.2,906.1,15008.33,3040.00,24140.00,213,8.9,4.0,1.25
2024-06-08,95,26.1,22.0,14.20,10.6,227,23.7,100,100,100,85,91,72,906.9,908.8,904.9,15270.83,5460.00,24140.00,227,6.5,3.1,0.94
2024-06-09,95,27.1,22.4,9.10,7.6,211,24.4,100,100,100,84,92,72,906.5,908.1,905.1,21120.00,6920.00,24140.00,211,5.0,3.5,1.00
2024-06-10,95,28.2,22.5,21.20,10.1,182,24.6,100,100,100,85,94,71,907.5,909.2,905.9,14349.17,4280.00,24140.00,182,5.2,1.9,1.11
2024-06-11,95,27.3,22.1,11.70,13.3,195,24.0,99,100,92,84,93,68,908.9,910.3,907.4,11178.33,120.00,24140.00,195,7.2,2.5,1.16
2024-06-12,95,26.8,21.9,3.60,15.5,215,24.0,99,100,84,81,89,69,910.2,912.4,908.8,19500.00,6900.00,24140.00,215,8.7,4.2,1.09
2024-06-13,95,25.9,22.3,3.50,16.5,224,24.0,94,100,84,81,87,71,909.8,911.5,907.9,21214.17,920.00,24140.00,224,8.9,4.6,0.97
2024-06-14,95,26.7,22.5,5.60,16.1,221,24.2,98,100,88,83,88,75,908.1,909.8,905.9,20875.83,11240.00,24140.00,221,8.4,3.9,0.88
2024-06-15,95,28.0,22.6,5.40,14.5,223,24.9,85,100,62,80,89,67,907.8,909.2,906.0,19546.67,4360.00,24140.00,223,8.6,4.5,1.24
2024-06-16,95,28.5,22.6,3.50,13.7,220,25.1,99,100,90,81,90,64,908.5,910.3,906.9,18085.83,3800.00,24140.00,220,7.4,4.2,1.40
2024-06-17,95,28.9,23.0,11.50,15.5,225,25.2,97,100,77,79,90,63,908.7,910.3,906.9,14867.50,4180.00,24140.00,225,8.4,4.3,1.47
2024-06-18,95,27.6,22.5,4.00,16.6,225,24.7,96,100,68,81,92,66,907.9,909.5,905.9,19505.83,6120.00,24140.00,225,8.8,4.8,1.25
2024-06-19,3,28.5,22.2,0.10,17.1,225,24.9,83,100,55,75,85,59,907.3,908.7,905.1,23479.17,13060.00,24140.00,225,9.4,4.8,1.60
2024-06-20,3,29.3,22.3,0.30,16.2,224,25.4,90,100,61,74,85,58,907.3,908.4,905.7,20956.67,6380.00,24140.00,224,9.1,4.6,1.71
2024-06-21,3,29.4,23.1,0.70,10.2,219,25.8,100,100,95,77,90,61,906.6,908.4,904.4,21497.50,11940.00,24140.00,219,6.1,3.2,1.58
2024-06-22,96,30.7,22.9,12.50,10.6,206,26.2,100,100,100,75,90,53,906.0,907.6,903.8,22722.50,5020.00,24140.00,206,5.4,1.9,2.08
2024-06-23,96,28.7,22.7,29.40,8.5,202,25.1,100,100,100,83,92,68,906.4,908.6,903.8,19042.50,6900.00,24140.00,202,4.9,3.4,1.26
2024-06-24,95,27.2,21.9,10.10,8.4,205,24.1,100,100,99,85,94,69,906.2,907.8,904.2,15789.17,3580.00,24140.00,205,5.0,3.1,1.12
2024-06-25,95,26.9,22.2,13.10,6.9,184,23.8,100,100,100,87,94,73,906.2,907.6,904.6,13916.67,440.00,24140.00,184,4.0,2.1,0.96
2024-06-26,95,26.1,21.8,4.30,7.1,162,23.6,100,100,99,85,95,73,907.9,910.7,906.4,13635.83,900.00,24140.00,162,4.6,3.1,0.89
2024-06-27,95,28.4,22.0,4.20,8.7,198,24.8,98,100,81,79,91,62,910.1,911.8,908.6,11459.17,640.00,24140.00,198,5.4,2.6,1.47
2024-06-28,96,29.2,22.4,10.80,10.0,209,25.2,99,100,88,79,91,60,909.6,911.6,907.7,17657.50,4420.00,24140.00,209,5.8,3.3,1.57
2024-06-29,95,29.5,22.6,8.10,13.0,211,25.3,99,100,87,78,90,59,909.4,910.7,907.8,18797.50,5720.00,24140.00,211,7.1,3.7,1.67
2024-06-30,95,27.7,22.8,11.00,15.3,219,24.6,97,100,82,83,90,70,910.0,911.6,907.9,16280.83,3400.00,24140.00,219,8.0,4.5,1.10
2024-07-01,80,25.8,22.7,3.20,14.5,227,24.2,96,100,78,80,88,74,909.1,910.8,907.1,20878.33,900.00,24140.00,227,8.2,5.4,0.83
2024-07-02,80,27.7,22.3,1.40,14.3,227,24.6,92,100,65,77,86,66,908.0,909.8,906.2,18176.67,5200.00,24140.00,227,7.7,2.9,1.26
2024-07-03,95,28.7,22.0,2.40,10.8,204,24.9,97,100,83,76,88,60,909.1,911.1,907.6,16544.17,4040.00,24140.00,204,6.0,3.1,1.57
2024-07-04,95,27.9,21.8,15.30,10.3,192,24.5,100,100,100,81,93,63,910.6,912.3,908.8,16568.33,5120.00,24140.00,192,4.9,2.9,1.39
2024-07-05,95,27.1,21.8,15.10,7.1,206,24.2,100,100,100,83,92,67,908.8,910.5,906.4,19456.67,3800.00,24140.00,206,4.2,2.4,1.18
2024-07-06,95,27.5,21.8,12.00,5.8,185,24.2,100,100,100,83,92,66,907.9,909.5,906.4,22966.67,11780.00,24140.00,185,3.7,1.5,1.25
2024-07-07,95,28.6,21.5,14.10,8.3,167,24.4,100,100,100,83,94,64,908.6,910.2,907.0,22732.50,4820.00,24140.00,167,4.0,1.5,1.40
2024-07-08,80,28.0,21.8,4.80,10.5,195,24.6,98,100,79,82,94,66,908.9,910.4,907.4,21114.17,3880.00,24140.00,195,5.2,1.9,1.28
2024-07-09,96,29.0,21.6,19.10,12.1,222,24.6,95,100,69,81,93,62,909.6,911.1,907.8,17680.00,4040.00,24140.00,222,6.6,3.3,1.52
2024-07-10,96,27.7,21.9,19.20,10.7,216,24.4,99,100,78,83,93,69,909.8,911.6,907.5,20580.83,5700.00,24140.00,216,6.1,3.6,1.15
2024-07-11,95,27.6,22.1,22.50,12.3,222,24.2,100,100,100,82,91,69,908.3,910.1,905.9,17554.17,4340.00,24140.00,222,6.7,3.9,1.14
2024-07-12,95,28.7,21.4,1.80,13.5,226,24.7,95,100,78,75,86,58,906.8,908.7,904.9,16825.83,4300.00,24140.00,226,7.1,4.3,1.65
2024-07-13,95,27.6,22.7,12.00,12.2,215,24.6,99,100,85,81,88,68,905.5,906.7,904.1,20230.00,5940.00,24140.00,215,6.9,4.0,1.18
2024-07-14,95,28.0,22.4,8.40,10.2,207,24.8,100,100,92,81,92,66,906.4,908.1,904.9,16990.00,6540.00,24140.00,207,5.8,3.1,1.29
2024-07-15,95,28.6,22.6,4.90,3.8,227,24.9,100,100,100,80,91,61,907.6,909.6,905.7,23820.00,18340.00,24140.00,227,2.9,1.8,1.52
2024-07-16,96,27.9,21.7,26.00,7.2,15,24.0,100,100,100,88,97,71,907.0,908.4,905.1,13568.33,1460.00,24140.00,15,3.9,0.7,1.09
2024-07-17,95,27.3,21.5,9.50,4.7,113,24.3,99,100,90,87,99,73,906.7,908.3,905.0,19075.83,6040.00,24140.00,113,2.6,0.7,0.98
2024-07-18,95,26.2,21.9,12.10,6.0,205,23.6,100,100,100,88,95,77,906.7,908.2,905.1,21157.50,11480.00,24140.00,205,4.1,2.5,0.78
2024-07-19,95,26.5,22.0,10.70,13.5,215,23.8,100,100,93,85,94,73,906.5,908.2,904.8,21464.17,8940.00,24140.00,215,6.7,3.2,0.93
2024-07-20,95,25.4,22.1,18.20,7.7,221,23.3,100,100,100,88,93,80,907.9,909.5,906.4,22515.00,12320.00,24140.00,221,5.4,3.6,0.65
2024-07-21,95,25.0,21.6,28.40,7.0,240,23.1,100,100,100,90,95,83,908.5,909.8,907.2,15270.83,4880.00,24140.00,240,5.1,3.3,0.52
2024-07-22,95,25.7,21.7,11.80,12.1,240,23.4,100,100,96,86,92,76,908.7,910.1,906.8,20063.33,5860.00,24140.00,240,6.9,3.3,0.78
2024-07-23,95,27.0,21.9,10.80,15.9,237,24.0,96,100,85,82,92,69,907.1,909.0,904.3,21715.83,1140.00,24140.00,237,9.2,5.3,1.11
2024-07-24,95,27.3,22.2,7.70,16.6,231,24.2,99,100,89,81,87,69,904.3,906.4,902.0,22250.00,6800.00,24140.00,231,10.1,6.7,1.12
2024-07-25,95,26.4,22.3,6.90,15.8,225,24.0,96,100,80,83,87,77,903.4,905.2,901.8,20447.50,7720.00,24140.00,225,9.3,5.0,0.79
2024-07-26,95,25.1,21.9,19.80,9.2,225,23.2,99,100,96,88,93,81,904.9,907.1,903.6,14001.67,480.00,24140.00,225,6.5,5.1,0.60
2024-07-27,95,26.5,22.2,7.40,13.3,219,24.0,95,100,77,85,91,76,907.1,909.2,905.4,21135.83,2880.00,24140.00,219,7.0,3.7,0.83
2024-07-28,95,26.1,22.2,7.50,12.0,216,23.8,98,100,82,84,90,76,906.8,908.6,904.8,20277.50,5020.00,24140.00,216,7.2,4.1,0.81
2024-07-29,95,24.9,22.1,5.80,10.6,222,23.4,98,100,85,85,90,80,906.5,907.9,905.2,19369.17,7520.00,24140.00,222,6.7,4.6,0.59
2024-07-30,95,23.8,21.6,12.10,7.4,225,22.5,100,100,99,89,95,83,907.5,909.1,906.4,15670.00,700.00,24140.00,225,6.4,5.1,0.48
2024-07-31,80,22.1,21.1,16.20,8.2,219,21.5,100,100,96,92,95,90,908.5,910.0,907.4,3874.17,220.00,15840.00,219,6.5,5.2,0.27
2024-08-01,95,23.1,21.0,33.70,10.2,220,21.8,100,100,98,92,95,87,909.5,911.3,908.5,2398.33,180.00,21940.00,220,7.5,5.1,0.36
2024-08-02,95,23.4,20.3,19.70,9.2,225,21.9,100,100,97,91,95,84,909.7,910.9,908.2,5972.50,160.00,24140.00,225,7.5,5.7,0.45
2024-08-03,95,25.2,21.3,12.30,12.0,228,23.0,100,100,95,88,95,80,910.1,911.5,908.5,19600.83,6900.00,24140.00,228,6.9,3.8,0.64
2024-08-04,95,26.3,21.4,16.90,10.8,217,23.3,100,100,100,87,93,75,910.1,912.1,907.8,17595.00,4920.00,24140.00,217,6.5,3.3,0.85
2024-08-05,95,26.9,21.2,16.20,9.5,213,23.5,100,100,99,86,95,72,909.4,911.0,906.9,16953.33,3740.00,24140.00,213,5.0,3.1,0.99
2024-08-06,96,25.8,21.2,17.80,8.3,213,23.4,99,100,80,87,94,76,908.9,910.5,907.3,21932.50,5240.00,24140.00,213,5.0,2.6,0.80
2024-08-07,96,28.3,21.0,8.90,11.3,217,24.1,95,100,60,81,95,63,909.6,911.2,907.5,17556.67,5240.00,24140.00,217,6.4,2.9,1.40
2024-08-08,80,27.0,21.5,1.80,12.1,217,24.0,80,100,40,83,95,69,910.5,912.1,908.8,18099.17,4500.00,24140.00,217,6.0,3.0,1.10
2024-08-09,3,29.6,21.8,0.10,12.0,240,25.4,71,100,41,74,91,55,910.0,912.2,907.9,23437.50,14280.00,24140.00,240,6.8,3.7,1.87
2024-08-10,3,30.0,23.2,0.40,13.7,242,25.8,94,100,49,75,87,56,908.6,910.3,906.4,23649.17,12360.00,24140.00,242,7.3,3.9,1.87
2024-08-11,80,29.5,23.2,2.00,10.9,243,25.7,99,100,78,77,88,60,907.1,909.3,904.9,23728.33,18680.00,24140.00,243,6.3,3.4,1.64
2024-08-12,95,26.5,22.4,20.40,8.2,238,23.9,100,100,100,88,94,77,906.5,907.9,905.2,20100.83,2760.00,24140.00,238,5.6,3.4,0.79
2024-08-13,95,25.5,21.7,18.40,10.7,223,23.3,100,100,100,89,94,80,907.7,909.6,906.6,6060.00,500.00,22620.00,223,6.4,2.9,0.65
2024-08-14,95,27.1,21.6,11.90,8.8,212,23.9,99,100,87,85,95,69,908.8,910.1,907.2,14566.67,3800.00,24140.00,212,4.7,2.7,1.11
2024-08-15,95,26.6,21.8,12.70,8.0,215,23.9,98,100,76,86,94,74,908.5,910.1,906.7,13071.67,3420.00,24140.00,215,4.5,2.8,0.90
2024-08-16,95,27.6,22.3,14.80,9.0,219,24.5,100,100,100,84,94,71,908.1,909.7,906.4,17847.50,3540.00,24140.00,219,4.6,2.6,1.07
2024-08-17,95,27.4,21.8,11.70,7.5,217,24.2,100,100,100,86,96,72,909.4,910.9,908.2,17158.33,5620.00,24140.00,217,3.6,1.6,1.02
2024-08-18,95,27.8,22.1,8.40,9.1,220,24.4,100,100,90,84,94,69,910.0,911.8,908.5,15418.33,5380.00,24140.00,220,4.6,2.1,1.16
2024-08-19,96,28.3,22.3,17.30,10.3,230,24.6,99,100,81,85,94,67,909.5,911.2,907.4,16420.00,5060.00,24140.00,230,6.1,3.6,1.27
2024-08-20,95,25.8,22.1,11.20,8.4,235,23.8,99,100,93,88,95,80,910.1,911.8,908.6,20674.17,7640.00,24140.00,235,5.8,4.3,0.66
2024-08-21,95,23.5,22.1,18.30,7.9,235,22.6,100,100,100,91,94,88,910.4,911.8,908.5,16441.67,1960.00,24140.00,235,6.5,5.5,0.34
2024-08-22,95,26.1,21.4,7.00,10.7,218,23.3,100,100,98,87,93,75,910.5,912.3,908.7,5514.17,540.00,15500.00,218,6.3,4.1,0.85
2024-08-23,95,25.9,21.6,20.00,11.0,211,23.4,100,100,99,87,93,77,911.5,913.7,910.0,8342.50,440.00,24140.00,211,4.9,1.5,0.77
2024-08-24,96,27.8,21.2,20.70,10.6,227,23.7,100,100,94,86,95,66,911.4,913.7,909.0,17452.50,5560.00,24140.00,227,5.3,2.5,1.27
2024-08-25,96,27.0,21.4,15.10,9.4,217,23.8,99,100,81,84,94,68,910.3,912.3,907.9,11862.50,300.00,24140.00,217,5.1,3.1,1.14
2024-08-26,95,27.9,21.6,16.10,7.7,221,24.0,100,100,96,85,95,67,909.4,911.3,907.9,16250.00,4440.00,24140.00,221,4.7,2.5,1.24
2024-08-27,95,25.4,21.8,11.20,5.1,219,22.9,100,100,95,89,95,78,909.4,911.0,907.7,12596.67,1640.00,24140.00,219,3.6,2.2,0.71
2024-08-28,95,25.6,20.9,9.80,5.4,205,23.0,96,100,77,88,95,77,908.8,910.8,906.7,15022.50,5340.00,24140.00,205,3.4,2.2,0.75
2024-08-29,95,27.4,21.0,5.90,8.0,203,23.7,87,100,59,84,95,66,908.9,910.4,907.5,18155.83,5460.00,24140.00,203,4.8,2.4,1.23
2024-08-30,80,28.0,21.6,2.50,9.2,213,24.3,87,100,62,82,95,63,909.6,911.5,908.2,20073.33,4700.00,24140.00,213,5.0,2.4,1.39
2024-08-31,95,27.9,21.7,7.70,7.2,215,24.6,92,100,66,81,92,65,909.6,911.2,907.8,21867.50,4980.00,24140.00,215,4.2,0.7,1.32
2024-09-01,95,27.0,21.2,12.00,4.3,72,23.6,98,100,82,88,98,72,909.2,911.2,907.1,20751.67,5280.00,24140.00,72,2.7,1.0,1.00
2024-09-02,95,27.1,21.4,8.30,8.3,93,23.9,99,100,92,88,98,73,909.4,911.4,907.9,22525.83,4860.00,24140.00,93,4.2,0.4,0.97
2024-09-03,80,27.5,21.4,2.40,7.7,103,24.3,92,100,38,86,94,72,910.2,912.7,908.1,21469.17,4960.00,24140.00,103,3.9,1.5,1.03
2024-09-04,95,28.5,21.5,6.40,9.1,216,24.5,91,100,49,81,95,62,908.3,910.5,905.4,21685.00,6760.00,24140.00,216,4.1,1.8,1.47
2024-09-05,95,28.6,22.0,4.80,4.3,230,24.6,84,100,39,84,94,65,907.2,909.4,904.9,20336.67,4900.00,24140.00,230,3.2,0.8,1.37
2024-09-06,95,28.2,21.4,9.00,5.3,249,24.4,84,100,56,86,99,66,907.3,909.5,905.2,22800.83,16980.00,24140.00,249,3.2,1.5,1.30
2024-09-07,3,28.8,22.2,0.00,11.4,233,25.4,95,100,53,78,95,59,907.2,908.7,905.6,23399.17,10340.00,24140.00,233,7.0,3.2,1.62
2024-09-08,80,27.0,22.7,0.50,14.5,234,24.6,100,100,100,79,88,70,907.5,909.9,906.1,22540.00,8100.00,24140.00,234,8.5,5.2,1.07
2024-09-09,95,23.9,22.3,8.80,10.0,230,23.1,100,100,100,89,91,86,906.6,908.0,904.8,14532.50,920.00,24140.00,230,6.9,5.1,0.41
2024-09-10,80,23.1,21.6,13.30,9.1,213,22.2,100,100,100,91,92,89,906.1,908.0,904.3,3785.83,260.00,21520.00,213,7.7,6.8,0.31
2024-09-11,95,24.8,21.0,7.10,9.4,204,22.3,99,100,94,89,97,74,908.7,910.9,906.9,17542.50,5540.00,24140.00,204,4.9,1.5,0.79
2024-09-12,95,27.2,20.5,5.10,8.1,221,23.4,97,100,79,84,96,66,909.7,911.4,908.0,19647.50,5360.00,24140.00,221,4.6,2.5,1.23
2024-09-13,96,26.8,21.1,12.90,7.9,234,23.6,100,100,100,87,96,72,908.5,910.5,906.3,23078.33,13120.00,24140.00,234,4.2,2.3,0.98
2024-09-14,96,27.2,21.6,18.20,6.9,219,23.7,100,100,94,87,94,70,907.1,909.0,905.1,19384.17,5720.00,24140.00,219,3.0,0.4,1.08
