latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.25,99.875,632.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),temperature_2m_mean (°C),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2024-04-05,2,37.4,26.6,0.00,12.6,192,31.4,37,71,0,54,74,31,937.4,940.4,935.6,24140.00,24140.00,24140.00,192,5.8,1.8,4.19
2024-04-06,3,37.0,27.4,0.00,11.3,186,31.4,41,100,0,59,78,38,938.0,941.3,935.8,24140.00,24140.00,24140.00,186,6.6,2.2,3.75
2024-04-07,80,36.4,26.7,1.00,12.7,190,30.8,44,100,0,66,82,42,937.8,940.4,936.2,24140.00,24140.00,24140.00,190,5.7,1.3,3.46
2024-04-08,3,37.4,26.9,0.00,9.4,205,31.6,31,100,0,59,77,36,939.0,942.3,937.2,24140.00,24140.00,24140.00,205,4.8,1.1,4.10
2024-04-09,96,37.9,24.1,16.80,12.3,155,29.7,69,100,0,65,85,36,939.8,942.2,937.8,24140.00,24140.00,24140.00,155,5.2,1.3,4.22
2024-04-10,96,32.8,22.9,4.50,9.3,126,26.9,77,100,0,74,91,49,941.8,944.6,939.6,23423.33,12000.00,24140.00,126,4.1,1.0,2.54
2024-04-11,95,34.3,22.6,3.60,12.1,166,27.4,62,100,0,71,91,43,941.8,944.8,939.5,24031.67,21540.00,24140.00,166,3.8,0.7,3.07
2024-04-12,95,35.4,23.8,2.70,8.3,174,28.6,65,100,0,66,87,40,940.6,943.6,937.7,24140.00,24140.00,24140.00,174,3.7,0.8,3.44
2024-04-13,80,35.7,22.7,0.80,7.4,271,29.2,30,100,0,61,88,33,939.9,943.1,937.3,23370.00,13200.00,24140.00,271,4.2,0.8,3.87
2024-04-14,96,36.0,23.6,9.10,13.1,217,28.9,23,100,0,65,88,33,940.1,943.2,937.9,24140.00,24140.00,24140.00,217,4.4,0.0,3.92
2024-04-15,80,35.0,23.2,1.50,11.0,219,28.2,37,100,0,69,92,41,940.4,943.4,938.4,23396.67,6300.00,24140.00,219,4.0,0.0,3.32
2024-04-16,80,34.5,23.5,1.60,11.0,200,28.5,41,100,0,66,87,44,939.4,942.4,937.2,24140.00,24140.00,24140.00,200,4.9,0.7,3.05
2024-04-17,3,35.9,25.4,0.20,15.6,215,30.1,32,86,0,58,81,32,938.1,941.1,935.8,24140.00,24140.00,24140.00,215,6.5,0.5,3.96
2024-04-18,80,35.9,25.4,0.50,13.0,254,30.3,31,100,0,50,68,31,937.2,940.1,934.6,24140.00,24140.00,24140.00,254,6.3,2.5,4.01
2024-04-19,2,34.6,26.1,0.20,13.9,234,29.9,53,81,0,55,76,38,935.6,938.3,933.3,24140.00,24140.00,24140.00,234,7.4,1.8,3.38
2024-04-20,2,34.8,24.3,0.00,12.5,230,29.3,21,75,0,56,78,35,935.7,938.9,933.6,24140.00,24140.00,24140.00,230,6.9,2.9,3.61
2024-04-21,2,36.2,25.6,0.00,11.2,235,30.6,39,69,0,51,67,29,936.4,939.8,934.5,24140.00,24140.00,24140.00,235,6.0,3.5,4.25
2024-04-22,3,37.9,26.4,0.10,11.5,231,31.5,34,100,0,50,69,29,936.5,939.7,934.5,24140.00,24140.00,24140.00,231,5.8,2.2,4.67
2024-04-23,80,37.2,26.9,0.40,9.5,216,31.2,33,100,0,54,72,33,936.2,939.4,934.4,24140.00,24140.00,24140.00,216,5.5,0.4,4.14
2024-04-24,3,35.9,26.8,0.20,14.4,196,31.1,25,84,0,57,75,41,936.5,939.4,934.7,24140.00,24140.00,24140.00,196,7.2,1.8,3.49
2024-04-25,3,37.6,26.5,0.20,10.4,229,31.4,32,88,0,51,67,27,936.8,940.3,934.5,24140.00,24140.00,24140.00,229,5.6,1.8,4.66
2024-04-26,80,37.1,27.1,0.50,12.5,239,31.5,51,78,3,51,68,31,936.2,939.5,934.1,24140.00,24140.00,24140.00,239,6.4,2.1,4.34
2024-04-27,2,38.3,26.5,0.00,13.7,220,31.8,51,76,0,46,68,25,936.1,939.6,933.8,24140.00,24140.00,24140.00,220,6.0,2.2,5.02
2024-04-28,3,38.9,28.0,0.00,12.2,213,32.6,52,95,6,46,68,24,936.9,939.9,934.9,24140.00,24140.00,24140.00,213,7.2,2.5,4.96
2024-04-29,95,38.3,26.2,3.60,12.6,215,31.3,44,100,0,55,82,34,937.3,940.9,934.0,24140.00,24140.00,24140.00,215,6.8,1.1,4.44
2024-04-30,3,37.8,26.5,0.20,12.0,215,32.0,56,84,3,52,80,31,935.0,938.6,932.3,24140.00,24140.00,24140.00,215,6.9,1.0,4.51
2024-05-01,3,38.4,27.7,0.30,13.9,233,32.3,59,100,19,49,65,31,934.6,937.6,932.8,24140.00,24140.00,24140.00,233,7.0,3.2,4.67
2024-05-02,80,38.2,28.5,0.60,13.7,212,32.2,49,100,0,51,64,30,935.6,938.6,933.5,24140.00,24140.00,24140.00,212,7.2,1.8,4.68
2024-05-03,80,36.7,26.2,1.60,13.2,218,30.6,42,85,0,58,76,33,937.3,940.1,935.6,24030.83,21520.00,24140.00,218,4.8,1.1,4.12
2024-05-04,3,37.8,22.6,0.00,25.8,241,29.2,39,100,0,62,91,26,937.0,940.2,934.7,24140.00,24140.00,24140.00,241,4.6,1.1,4.85
2024-05-05,3,37.0,24.6,0.10,13.2,204,30.6,54,100,0,53,75,29,936.3,939.4,934.3,24140.00,24140.00,24140.00,204,7.0,1.1,4.24
2024-05-06,2,37.4,25.9,0.10,13.0,190,31.4,38,78,0,45,60,26,938.0,941.4,936.0,24140.00,24140.00,24140.00,190,6.3,1.5,4.73
2024-05-07,96,33.4,23.4,18.80,12.1,140,27.5,78,100,42,69,89,48,940.6,943.2,938.3,23776.67,19400.00,24140.00,140,6.4,0.5,2.67
2024-05-08,45,32.8,22.3,0.00,7.2,185,27.3,65,100,19,72,96,49,940.5,943.1,937.4,23140.00,6920.00,24140.00,185,3.3,0.4,2.51
2024-05-09,96,32.7,23.2,11.50,10.9,161,27.8,76,100,41,72,90,51,939.8,942.6,937.5,22586.67,620.00,24140.00,161,5.2,1.1,2.39
2024-05-10,96,33.1,23.2,21.80,10.9,162,27.1,85,100,55,73,90,50,940.6,943.0,937.9,21375.00,8420.00,24140.00,162,4.5,0.5,2.52
2024-05-11,95,31.6,22.1,5.00,4.7,159,26.6,86,100,58,74,93,51,941.7,943.8,939.3,21864.17,4300.00,24140.00,159,2.9,1.1,2.27
2024-05-12,80,32.9,23.1,0.80,4.8,243,28.0,63,100,33,71,94,49,940.9,943.4,938.3,23361.67,10100.00,24140.00,243,2.4,1.1,2.55
2024-05-13,96,34.5,24.1,5.50,12.9,236,28.8,51,100,0,66,88,42,939.4,942.0,937.3,24031.67,21540.00,24140.00,236,4.7,1.1,3.15
2024-05-14,96,32.5,23.0,8.60,6.6,155,27.4,84,100,39,74,94,53,940.2,942.2,937.8,23024.17,11940.00,24140.00,155,4.3,1.8,2.30
2024-05-15,95,30.8,24.8,6.50,8.8,217,27.9,100,100,100,78,91,66,940.5,942.8,938.4,20895.00,7240.00,24140.00,217,3.6,0.7,1.51
2024-05-16,96,32.6,24.8,23.60,7.1,121,28.0,91,100,15,77,90,55,939.6,942.3,937.2,23750.83,19900.00,24140.00,121,3.9,1.1,2.21
2024-05-17,96,31.2,23.3,23.10,11.6,175,27.0,100,100,100,78,91,62,939.1,941.6,936.2,22151.67,4700.00,24140.00,175,5.6,1.1,1.73
2024-05-18,95,32.4,23.9,11.80,12.6,183,27.3,100,100,93,79,92,57,937.2,939.5,934.6,22640.83,4980.00,24140.00,183,6.1,2.1,2.08
2024-05-19,96,33.7,23.8,13.90,13.2,198,28.2,91,100,49,74,91,51,935.3,937.7,932.8,24140.00,24140.00,24140.00,198,6.7,1.5,2.56
2024-05-20,96,33.4,23.6,10.40,7.7,224,27.8,78,100,46,75,91,53,935.6,937.8,933.6,23357.50,10400.00,24140.00,224,4.2,0.8,2.41
2024-05-21,96,29.5,23.5,38.80,9.7,106,25.8,97,100,83,81,92,66,937.3,939.2,935.6,18320.00,4800.00,24140.00,106,4.1,1.0,1.40
2024-05-22,96,30.4,22.6,19.40,6.8,127,25.7,96,100,68,79,93,57,937.9,939.8,935.5,18128.33,6200.00,24140.00,127,2.9,1.1,1.86
2024-05-23,96,27.4,23.2,28.80,9.9,136,25.1,99,100,90,85,92,72,937.2,939.2,934.9,15319.17,4780.00,24140.00,136,4.9,1.4,1.02
2024-05-24,95,26.7,23.1,44.50,13.0,151,24.4,100,100,100,88,96,77,936.9,938.6,934.9,14924.17,5360.00,24140.00,151,6.3,1.6,0.81
2024-05-25,95,25.7,22.8,28.90,6.8,165,24.0,100,100,96,91,95,87,937.6,939.3,936.2,19244.17,7040.00,24140.00,165,3.7,1.1,0.43
2024-05-26,95,28.6,23.0,16.00,10.2,179,25.4,99,100,95,86,94,71,938.1,939.7,936.2,19740.00,5400.00,24140.00,179,5.7,2.4,1.13
2024-05-27,96,28.6,23.2,8.00,14.1,192,25.5,96,100,74,86,96,70,937.2,938.9,935.0,18106.67,6160.00,24140.00,192,6.2,1.5,1.17
2024-05-28,95,29.8,23.5,7.10,11.7,195,26.1,96,100,74,84,92,66,936.6,938.1,934.4,24140.00,24140.00,24140.00,195,5.7,1.5,1.39
2024-05-29,96,30.4,23.7,8.00,13.2,202,26.3,85,100,43,84,93,68,936.2,938.1,933.6,21592.50,8120.00,24140.00,202,5.8,1.4,1.38
2024-05-30,3,31.9,23.7,0.00,11.7,224,27.4,78,100,20,79,95,56,935.7,937.7,933.7,24140.00,24140.00,24140.00,224,6.4,1.8,2.07
2024-05-31,80,31.1,24.2,0.80,11.5,202,27.7,100,100,100,78,91,64,935.9,937.7,934.1,23483.33,8380.00,24140.00,202,6.2,2.9,1.61
2024-06-01,96,29.8,24.4,15.20,11.7,164,26.4,100,100,100,83,90,71,938.0,940.3,936.3,20635.83,5160.00,24140.00,164,6.0,2.8,1.22
2024-06-02,95,29.1,22.3,2.20,13.4,201,25.4,100,100,99,79,93,66,939.7,941.6,937.8,17751.67,4720.00,24140.00,201,6.2,1.1,1.37
2024-06-03,95,28.2,23.2,4.20,13.2,210,25.3,99,100,95,78,87,67,938.3,939.7,936.5,21547.50,9420.00,24140.00,210,6.5,2.1,1.23
2024-06-04,3,30.1,22.9,0.20,13.2,224,26.2,96,100,83,75,89,57,937.4,939.1,935.9,21540.83,6900.00,24140.00,224,5.7,1.3,1.83
2024-06-05,95,30.6,23.4,2.40,12.6,198,26.5,95,100,68,78,91,62,937.4,939.3,935.9,19499.17,6180.00,24140.00,198,6.3,2.1,1.66
2024-06-06,80,29.7,23.5,2.20,13.3,191,26.1,95,100,73,78,91,60,938.4,940.2,936.3,21652.50,6880.00,24140.00,191,7.6,3.1,1.67
2024-06-07,95,28.9,23.6,6.90,14.1,193,25.7,96,100,79,78,84,64,936.9,938.6,934.4,20576.67,5680.00,24140.00,193,7.4,2.5,1.41
2024-06-08,95,28.6,23.1,6.30,11.8,215,25.5,100,100,99,80,89,63,935.3,937.3,933.0,19055.00,8280.00,24140.00,215,5.7,2.3,1.45
2024-06-09,95,29.5,23.9,7.80,8.1,179,26.0,100,100,100,82,92,65,934.7,936.3,933.0,20940.83,6360.00,24140.00,179,4.6,0.7,1.44
2024-06-10,96,29.2,24.1,22.00,11.3,161,26.0,100,100,100,84,93,69,935.6,937.6,934.0,15804.17,4500.00,24140.00,161,5.9,1.8,1.26
2024-06-11,95,28.1,23.3,14.10,12.3,172,25.0,99,100,93,85,94,71,937.3,938.8,935.7,18639.17,6260.00,24140.00,172,6.1,2.2,1.10
2024-06-12,95,28.1,22.9,5.90,11.8,196,25.2,100,100,98,83,93,69,938.8,941.0,937.4,18943.33,7860.00,24140.00,196,6.3,2.3,1.18
2024-06-13,95,28.5,23.0,3.20,12.3,208,25.6,85,100,54,80,88,64,938.2,940.1,936.3,23334.17,14920.00,24140.00,208,5.6,1.5,1.40
2024-06-14,96,28.7,23.6,10.70,11.0,198,25.7,94,100,69,84,90,66,936.4,938.2,934.3,23670.00,20240.00,24140.00,198,5.5,1.8,1.33
2024-06-15,95,29.8,23.2,3.80,12.0,204,26.1,81,100,58,82,92,65,936.0,937.5,934.0,23993.33,20620.00,24140.00,204,6.0,1.6,1.46
2024-06-16,95,30.8,23.5,2.50,12.4,213,26.7,95,100,81,80,91,61,936.6,938.7,934.9,22101.67,4760.00,24140.00,213,5.7,1.3,1.73
2024-06-17,96,30.9,24.0,5.60,12.7,215,26.7,97,100,76,78,90,60,936.8,938.6,934.7,18542.50,4500.00,24140.00,215,6.4,1.6,1.78
2024-06-18,96,29.5,23.4,5.20,13.5,216,26.1,91,100,65,81,91,64,936.1,938.0,934.0,19528.33,5940.00,24140.00,216,6.6,1.9,1.44
2024-06-19,80,30.1,22.4,0.90,13.3,217,26.0,89,100,61,77,90,59,935.5,937.2,933.1,23740.83,15420.00,24140.00,217,6.4,1.8,1.73
2024-06-20,95,30.9,23.0,2.80,13.1,213,26.7,90,100,46,74,86,56,935.4,936.7,933.6,23982.50,21600.00,24140.00,213,6.1,1.3,1.95
2024-06-21,80,31.6,23.7,0.60,10.6,221,27.4,91,100,63,75,90,55,934.5,936.6,932.2,23685.00,19100.00,24140.00,221,5.3,1.1,2.09
2024-06-22,95,32.9,24.4,4.60,9.5,188,28.2,100,100,100,72,91,49,933.9,935.6,931.4,22390.83,7740.00,24140.00,188,5.1,1.1,2.55
2024-06-23,96,30.0,24.1,33.90,8.1,176,26.3,100,100,100,82,91,67,934.5,936.7,931.8,22767.50,11600.00,24140.00,176,5.0,2.1,1.40
2024-06-24,95,28.3,22.9,7.60,9.7,175,25.1,100,100,100,85,96,70,934.4,936.0,932.2,20333.33,6000.00,24140.00,175,4.7,0.4,1.15
2024-06-25,95,28.4,22.8,7.90,13.7,169,25.2,100,100,100,85,95,70,934.4,935.8,932.8,17206.67,5620.00,24140.00,169,5.2,1.1,1.16
2024-06-26,95,27.4,22.0,7.60,10.0,155,24.5,100,100,100,85,96,73,936.3,939.0,934.8,15160.83,1760.00,24140.00,155,5.2,1.1,0.97
2024-06-27,96,29.8,23.4,7.70,10.1,178,26.0,100,100,100,81,94,62,938.3,940.0,936.5,16170.00,6020.00,24140.00,178,4.9,1.6,1.59
2024-06-28,95,31.2,23.1,13.90,9.9,194,26.5,98,100,81,79,94,56,937.8,940.0,935.5,21595.00,6340.00,24140.00,194,4.4,0.5,1.99
2024-06-29,95,30.9,23.7,24.90,12.0,191,26.6,100,100,91,78,91,57,937.6,939.0,935.7,19578.33,8380.00,24140.00,191,6.5,0.8,1.92
2024-06-30,96,29.7,23.7,15.60,13.9,196,26.0,96,100,74,83,92,64,938.4,940.1,936.3,19883.33,4140.00,24140.00,196,6.1,2.6,1.50
2024-07-01,80,28.1,23.8,2.60,10.2,211,25.6,99,100,91,82,92,70,937.5,939.4,935.4,22101.67,8020.00,24140.00,211,5.9,2.3,1.14
2024-07-02,3,29.6,23.8,0.10,13.0,220,26.3,94,100,69,75,88,59,936.3,938.3,934.2,19394.17,6940.00,24140.00,220,6.3,2.2,1.68
2024-07-03,95,30.6,23.4,2.90,10.5,197,26.7,98,100,90,73,87,54,937.3,939.4,935.8,19285.00,5100.00,24140.00,197,5.7,1.9,2.01
2024-07-04,95,29.4,23.1,6.70,8.8,175,25.9,100,100,95,80,94,62,938.8,940.6,936.8,17651.67,4140.00,24140.00,175,4.7,1.5,1.56
2024-07-05,95,29.7,22.9,16.70,7.1,184,25.6,100,100,100,81,92,62,937.1,939.0,934.3,17514.17,4480.00,24140.00,184,3.4,1.3,1.58
2024-07-06,95,29.8,23.2,12.30,6.2,155,25.9,100,100,100,81,91,62,936.1,937.8,934.2,18534.17,4000.00,24140.00,155,3.5,0.8,1.59
2024-07-07,95,30.0,22.7,18.60,7.3,152,25.7,100,100,100,82,91,63,936.8,938.5,934.9,20741.67,6840.00,24140.00,152,4.1,1.6,1.57
2024-07-08,95,29.4,23.0,17.00,8.8,174,25.7,100,100,99,83,93,65,937.0,938.5,935.4,20510.00,3840.00,24140.00,174,4.7,1.8,1.43
2024-07-09,96,30.6,22.8,16.60,10.2,201,26.3,95,100,70,80,93,61,937.9,939.3,935.8,22790.83,9740.00,24140.00,201,4.9,0.5,1.71
2024-07-10,96,29.7,23.5,11.80,9.0,184,26.0,100,100,100,82,93,65,938.0,939.9,935.5,20873.33,3440.00,24140.00,184,4.8,1.3,1.46
2024-07-11,96,29.9,23.2,14.80,9.7,198,25.7,99,100,92,82,91,63,936.6,938.4,933.7,19654.17,5980.00,24140.00,198,5.5,2.3,1.56
2024-07-12,80,30.6,22.5,2.10,11.4,214,26.2,94,100,75,76,92,55,935.0,937.0,933.0,22655.83,5580.00,24140.00,214,5.6,1.8,1.93
2024-07-13,95,30.0,23.5,2.80,10.9,199,26.3,100,100,99,77,89,61,933.7,934.9,932.2,19045.83,3700.00,24140.00,199,6.1,2.1,1.65
2024-07-14,95,30.5,24.0,3.80,8.4,182,26.5,98,100,83,77,89,59,934.5,936.2,933.0,16977.50,5180.00,24140.00,182,4.5,0.8,1.78
2024-07-15,95,31.4,23.6,4.20,7.6,235,26.7,100,100,100,76,89,54,935.6,937.8,933.4,23460.00,14580.00,24140.00,235,3.4,1.0,2.11
2024-07-16,96,29.2,23.1,41.50,5.2,313,25.1,100,100,100,89,97,72,934.9,936.4,932.4,15270.83,740.00,24140.00,313,2.7,0.5,1.13
2024-07-17,95,28.3,22.3,27.10,5.2,167,25.1,100,100,100,88,98,74,934.6,936.2,932.8,13674.17,200.00,24140.00,167,2.8,1.3,1.00
2024-07-18,95,27.3,22.8,32.00,9.4,174,24.7,100,100,99,91,98,80,934.9,936.5,933.0,19744.17,4980.00,24140.00,174,3.9,1.1,0.72
2024-07-19,95,28.2,23.0,10.50,12.2,194,24.9,100,100,99,86,94,70,934.9,936.5,933.1,16366.67,660.00,24140.00,194,6.0,2.4,1.15
2024-07-20,95,27.2,23.3,6.90,9.2,203,25.0,100,100,100,86,95,76,936.3,937.8,934.8,18149.17,6860.00,24140.00,203,4.6,1.8,0.84
2024-07-21,95,28.4,22.8,8.30,9.8,227,25.2,100,100,98,86,97,72,936.8,938.1,935.1,13525.00,940.00,24140.00,227,4.1,0.7,1.08
2024-07-22,95,27.3,22.9,6.00,10.5,234,25.0,99,100,87,88,98,76,937.0,938.4,935.0,17075.00,4180.00,24140.00,234,4.6,0.7,0.87
2024-07-23,95,28.8,23.2,1.90,15.0,231,25.4,96,100,80,83,98,66,935.4,937.5,932.6,20431.67,9560.00,24140.00,231,6.6,2.5,1.34
2024-07-24,96,28.6,22.4,11.80,13.8,216,25.2,98,100,74,83,89,68,932.6,934.7,930.3,18958.33,4960.00,24140.00,216,6.9,3.6,1.23
2024-07-25,95,27.8,22.7,3.50,12.6,197,25.0,96,100,75,84,91,73,931.6,933.5,930.0,17990.00,460.00,24140.00,197,6.5,1.5,1.01
2024-07-26,95,27.8,23.0,11.10,10.9,198,24.9,98,100,87,85,91,72,933.3,935.5,931.9,9319.17,300.00,24140.00,198,5.9,3.3,1.05
2024-07-27,96,28.6,23.2,13.20,10.8,189,25.4,95,100,81,84,92,72,935.3,937.4,933.4,14725.00,580.00,24140.00,189,5.1,2.3,1.09
2024-07-28,95,28.1,22.8,12.60,13.5,202,24.9,97,100,81,84,92,71,935.1,936.9,933.1,22905.00,7040.00,24140.00,202,6.2,1.8,1.10
2024-07-29,95,27.7,23.0,4.80,10.4,200,25.0,99,100,92,84,92,72,934.9,936.3,933.6,16815.83,340.00,24140.00,200,5.7,2.3,1.04
2024-07-30,95,26.2,22.7,11.20,8.4,194,24.0,100,100,100,88,94,81,936.1,937.7,934.8,15504.17,3420.00,24140.00,194,4.8,2.2,0.64
2024-07-31,95,24.4,22.3,13.10,6.6,178,23.0,100,100,98,93,96,90,937.3,938.9,936.1,10896.67,360.00,24140.00,178,3.8,1.8,0.28
2024-08-01,95,24.8,22.0,33.30,6.8,193,22.9,100,100,98,94,97,90,938.3,940.1,937.0,2075.83,200.00,7000.00,193,4.7,3.2,0.31
2024-08-02,95,24.9,21.8,20.40,7.9,187,23.0,100,100,95,94,97,89,938.4,939.6,936.8,13847.50,100.00,24140.00,187,4.5,2.2,0.35
2024-08-03,95,27.0,22.3,8.30,10.5,200,24.2,100,100,91,90,98,77,938.5,940.1,936.7,19155.00,3440.00,24140.00,200,5.0,1.8,0.82
2024-08-04,96,27.9,22.3,19.00,9.6,184,24.5,100,100,100,88,97,73,938.6,940.5,935.9,22260.00,8220.00,24140.00,184,4.8,1.8,1.01
2024-08-05,95,29.4,22.6,12.20,8.1,187,25.2,98,100,86,83,94,64,937.8,939.6,934.9,14315.00,5000.00,24140.00,187,4.5,1.6,1.47
2024-08-06,95,28.4,22.7,10.80,7.8,180,25.0,99,100,93,85,95,70,937.2,938.8,935.5,16996.67,1740.00,24140.00,180,4.1,1.8,1.16
2024-08-07,96,30.6,22.3,17.70,10.3,205,25.7,93,100,57,80,95,59,937.9,939.5,935.5,19577.50,4140.00,24140.00,205,4.9,1.1,1.80
2024-08-08,80,30.0,22.6,3.00,12.0,210,25.8,72,100,27,79,96,56,938.8,940.6,936.9,22135.00,9020.00,24140.00,210,5.1,0.7,1.86
2024-08-09,3,31.4,23.5,0.00,12.3,249,27.2,61,100,22,70,86,52,938.1,940.5,935.8,23856.67,20340.00,24140.00,249,6.2,2.3,2.21
2024-08-10,3,32.1,24.6,0.30,12.6,252,27.8,99,100,86,72,88,52,936.5,938.6,934.2,24035.83,21640.00,24140.00,252,6.0,0.7,2.28
2024-08-11,80,31.9,24.1,1.60,13.1,260,27.6,100,100,100,71,85,55,935.0,937.4,932.5,23525.83,16560.00,24140.00,260,6.1,1.1,2.12
2024-08-12,95,28.1,24.0,8.10,9.0,232,25.2,100,100,100,86,96,73,934.6,936.1,933.1,20174.17,5620.00,24140.00,232,3.5,0.5,1.02
2024-08-13,96,28.1,23.1,16.70,10.6,196,25.0,98,100,86,89,97,74,936.1,937.9,935.0,17455.83,2520.00,24140.00,196,5.2,1.1,0.99
2024-08-14,95,29.3,22.6,5.80,7.7,198,25.5,95,100,75,84,97,66,937.1,938.5,935.0,18816.67,6100.00,24140.00,198,3.8,0.7,1.38
2024-08-15,95,28.7,23.0,5.60,7.1,203,25.6,98,100,76,85,97,72,936.6,938.4,934.6,20741.67,5420.00,24140.00,203,3.3,0.7,1.10
2024-08-16,95,30.0,23.4,9.40,10.1,206,26.3,100,100,99,82,94,66,936.1,937.8,934.3,17633.33,2220.00,24140.00,206,4.1,0.8,1.44
2024-08-17,96,29.2,23.3,11.50,8.3,170,25.7,99,100,80,85,97,70,937.5,939.1,936.4,19725.83,6360.00,24140.00,170,3.9,1.0,1.22
2024-08-18,96,30.0,23.5,6.90,8.6,185,26.1,100,100,99,83,94,65,938.2,940.1,936.3,15777.50,5300.00,24140.00,185,3.8,0.5,1.48
2024-08-19,95,30.1,23.0,8.40,9.8,204,26.0,99,100,90,85,98,65,937.7,939.4,935.4,19866.67,5940.00,24140.00,204,4.6,1.1,1.49
2024-08-20,80,27.6,22.8,1.00,9.8,202,25.0,98,100,88,87,99,71,938.4,940.2,936.7,20189.17,4800.00,24140.00,202,4.7,1.8,1.07
2024-08-21,95,25.4,22.9,10.70,6.1,205,24.0,100,100,100,92,96,86,938.9,940.3,937.0,20796.67,6500.00,24140.00,205,3.9,0.0,0.45
2024-08-22,95,29.0,22.6,7.20,8.9,199,25.1,100,100,100,86,98,69,939.0,941.0,937.0,15478.33,4120.00,24140.00,199,4.1,1.3,1.24
2024-08-23,96,28.2,22.8,16.80,8.4,186,25.1,100,100,90,86,95,73,939.8,942.2,938.1,16809.17,260.00,24140.00,186,3.8,0.5,1.03
2024-08-24,95,29.7,22.2,33.80,9.0,206,25.2,100,100,97,84,96,63,939.8,942.2,937.0,18421.67,4620.00,24140.00,206,4.1,0.8,1.54
2024-08-25,96,29.6,22.5,8.20,9.8,191,25.2,95,100,79,84,96,63,938.6,940.8,936.0,21049.17,6520.00,24140.00,191,4.0,0.8,1.53
2024-08-26,95,29.4,22.7,10.00,6.6,195,25.2,100,100,93,85,97,64,937.6,939.6,935.8,20415.83,6480.00,24140.00,195,3.5,1.3,1.48
2024-08-27,95,25.3,22.9,14.50,4.1,143,24.0,99,100,82,90,96,84,937.7,939.4,935.8,19406.67,4560.00,24140.00,143,2.1,0.4,0.52
2024-08-28,95,26.7,22.1,12.60,8.0,181,24.3,100,100,99,88,98,77,937.1,939.2,934.8,18730.00,4280.00,24140.00,181,3.5,0.4,0.80
2024-08-29,95,28.7,22.2,4.40,9.5,183,25.0,95,100,70,84,96,68,937.2,938.9,935.5,18512.50,4120.00,24140.00,183,4.9,1.4,1.26
2024-08-30,80,29.6,22.1,1.30,9.7,199,25.5,89,100,56,81,97,62,937.8,939.8,936.4,22587.50,8040.00,24140.00,199,5.1,1.0,1.56
2024-08-31,95,29.9,22.6,8.80,8.3,208,25.9,96,100,67,81,93,61,937.8,939.5,935.7,22650.83,7280.00,24140.00,208,4.0,0.5,1.64
2024-09-01,95,28.9,22.6,8.30,3.4,66,25.2,97,100,72,86,95,69,937.4,939.6,935.0,20986.67,4660.00,24140.00,66,1.8,0.4,1.23
2024-09-02,96,29.3,22.8,10.90,6.3,115,25.6,98,100,57,86,97,69,937.5,939.4,935.7,23683.33,18780.00,24140.00,115,3.4,0.8,1.26
2024-09-03,96,29.5,22.6,19.50,6.4,136,25.5,98,100,60,84,94,67,938.3,940.9,936.0,22932.50,12320.00,24140.00,136,3.3,0.4,1.36
2024-09-04,96,30.8,22.6,12.60,10.4,192,26.2,87,100,49,81,94,59,936.4,938.7,933.0,23068.33,13080.00,24140.00,192,4.3,0.5,1.79
2024-09-05,96,31.3,23.5,10.00,6.6,227,26.7,89,100,44,80,94,57,935.3,937.5,932.6,22565.83,12040.00,24140.00,227,3.0,0.4,1.96
2024-09-06,80,29.9,22.7,0.40,9.3,275,26.1,76,100,33,83,99,65,935.3,937.6,932.9,23937.50,20340.00,24140.00,275,3.8,1.3,1.48
2024-09-07,45,30.4,23.0,0.00,13.7,248,26.5,89,100,23,76,96,57,935.2,936.8,933.5,24140.00,24140.00,24140.00,248,6.5,2.5,1.87
2024-09-08,80,29.0,23.8,2.70,14.0,233,25.8,100,100,100,79,90,65,935.8,938.2,934.2,23664.17,20020.00,24140.00,233,6.6,2.9,1.39
2024-09-09,95,27.5,23.1,3.30,10.0,202,24.7,100,100,100,87,92,74,935.1,936.6,933.4,13885.00,160.00,24140.00,202,5.4,3.2,0.95
2024-09-10,95,25.9,22.6,15.90,9.8,185,23.7,100,100,95,92,96,83,934.8,936.9,933.0,10568.33,280.00,24140.00,185,5.3,2.3,0.57
2024-09-11,95,26.3,22.1,11.00,6.8,171,23.7,98,100,92,90,97,78,937.2,939.5,935.6,18512.50,1800.00,24140.00,171,3.1,1.0,0.75
2024-09-12,80,28.7,22.0,5.70,7.8,206,24.7,94,100,72,86,98,67,938.0,939.8,936.1,21206.67,4620.00,24140.00,206,3.0,0.5,1.29
2024-09-13,95,29.3,22.6,9.00,8.1,251,25.6,91,100,39,82,96,63,936.7,938.8,934.1,20635.83,1500.00,24140.00,251,3.6,0.7,1.49
