latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.375,100.125,326.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),temperature_2m_mean (°C),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2023-12-15,45,31.3,19.1,0.00,4.3,304,24.5,39,80,0,79,98,50,976.1,979.0,974.1,24140.00,24140.00,24140.00,304,3.0,0.4,2.28
2023-12-16,45,31.6,18.1,0.00,4.6,331,24.6,44,77,0,75,98,43,975.9,978.8,974.3,24140.00,24140.00,24140.00,331,3.2,1.8,2.63
2023-12-17,2,31.5,18.9,0.00,11.5,29,24.6,55,81,0,72,94,43,976.8,980.1,975.2,24140.00,24140.00,24140.00,29,5.7,2.8,2.63
2023-12-18,3,31.0,18.2,0.00,7.6,4,24.1,53,82,0,73,97,43,977.6,980.9,975.5,24119.17,23640.00,24140.00,4,4.7,1.5,2.51
2023-12-19,45,31.2,16.8,0.00,5.2,328,23.2,25,58,0,74,99,39,977.4,980.5,975.6,24140.00,24140.00,24140.00,328,3.9,1.3,2.77
2023-12-20,45,31.3,17.4,0.00,7.6,2,23.6,34,79,0,72,97,40,977.1,980.1,975.4,24140.00,24140.00,24140.00,2,5.0,2.1,2.66
2023-12-21,45,29.1,17.5,0.00,15.5,60,22.6,39,79,0,71,96,43,977.9,980.7,976.3,24140.00,24140.00,24140.00,60,7.0,1.9,2.30
2023-12-22,3,24.9,17.5,0.00,14.4,60,20.5,69,87,43,63,88,44,981.2,983.8,978.9,24140.00,24140.00,24140.00,60,7.2,1.8,1.76
2023-12-23,2,26.1,14.0,0.00,12.7,26,19.8,46,79,1,69,95,44,982.7,985.8,980.2,24140.00,24140.00,24140.00,26,6.4,2.5,1.89
2023-12-24,45,25.3,13.5,0.00,10.2,27,19.5,64,92,25,69,96,42,983.1,986.2,981.2,24140.00,24140.00,24140.00,27,5.9,2.3,1.87
2023-12-25,3,25.1,15.6,0.00,9.6,21,19.8,73,95,9,69,94,44,981.7,984.3,979.5,24140.00,24140.00,24140.00,21,5.1,2.7,1.79
2023-12-26,2,27.6,13.2,0.00,8.5,355,20.4,41,72,0,70,97,43,981.0,983.9,978.7,24140.00,24140.00,24140.00,355,4.5,2.6,2.10
2023-12-27,45,29.5,15.4,0.00,7.8,353,21.4,28,81,0,72,97,42,980.9,984.4,978.5,24140.00,24140.00,24140.00,353,5.2,3.1,2.39
2023-12-28,2,30.7,14.0,0.00,7.3,343,21.2,25,62,0,68,96,33,979.3,982.7,977.3,24140.00,24140.00,24140.00,343,4.6,3.4,2.96
2023-12-29,3,31.1,12.6,0.00,5.6,338,21.5,49,100,0,63,96,32,977.9,981.2,975.9,24140.00,24140.00,24140.00,338,4.1,1.5,3.08
2023-12-30,1,31.6,11.9,0.00,5.1,331,21.1,4,23,0,61,93,29,976.7,980.1,975.1,24140.00,24140.00,24140.00,331,4.1,0.4,3.30
2023-12-31,2,32.3,13.1,0.00,5.1,309,22.1,20,62,0,62,91,32,976.0,979.4,974.3,24140.00,24140.00,24140.00,309,3.7,1.4,3.29
2024-01-01,2,33.4,14.2,0.00,7.4,283,23.0,22,70,0,63,92,26,975.6,978.9,973.6,24140.00,24140.00,24140.00,283,4.4,1.1,3.82
2024-01-02,2,31.1,16.9,0.00,4.9,318,23.4,48,77,2,69,96,36,975.8,978.7,974.1,24140.00,24140.00,24140.00,318,3.1,1.1,2.88
2024-01-03,45,30.9,16.3,0.00,5.2,335,23.2,49,81,0,70,98,38,976.0,978.7,974.1,24140.00,24140.00,24140.00,335,3.6,1.3,2.72
2024-01-04,45,29.9,16.9,0.00,5.1,309,22.8,54,85,19,72,97,43,976.3,979.7,974.4,24140.00,24140.00,24140.00,309,3.9,1.5,2.40
2024-01-05,45,30.1,15.9,0.00,5.2,319,22.7,30,91,0,71,98,41,976.4,979.5,974.8,24140.00,24140.00,24140.00,319,3.7,0.8,2.52
2024-01-06,45,30.1,16.9,0.00,4.9,336,23.3,65,90,0,71,97,44,976.7,979.4,974.7,24140.00,24140.00,24140.00,336,3.4,0.5,2.40
2024-01-07,3,30.5,18.2,0.00,5.4,309,24.3,68,93,30,70,97,43,976.8,980.3,974.5,24140.00,24140.00,24140.00,309,3.5,1.3,2.48
2024-01-08,45,31.0,18.2,0.00,4.6,278,24.3,58,88,27,72,96,45,976.2,979.1,974.1,24140.00,24140.00,24140.00,278,3.4,1.3,2.46
2024-01-09,45,31.9,18.4,0.00,11.3,229,24.9,52,86,0,73,99,43,974.9,977.9,973.0,24140.00,24140.00,24140.00,229,5.2,1.5,2.69
2024-01-10,45,32.0,18.6,0.00,10.5,251,24.5,46,87,0,75,98,43,973.8,976.7,971.7,24140.00,24140.00,24140.00,251,5.1,1.8,2.66
2024-01-11,45,32.3,19.1,0.00,11.2,237,25.3,63,87,20,75,99,45,974.2,978.2,972.2,24140.00,24140.00,24140.00,237,5.1,1.1,2.61
2024-01-12,3,31.1,20.8,0.00,13.1,215,26.0,63,86,23,75,97,51,973.9,976.7,972.4,24140.00,24140.00,24140.00,215,4.2,0.0,2.19
2024-01-13,80,30.0,20.8,1.20,10.1,158,25.0,68,83,49,76,92,55,974.7,977.5,972.8,24061.67,22260.00,24140.00,158,3.9,1.1,1.91
2024-01-14,3,29.4,19.7,0.00,5.6,359,24.5,55,94,0,74,96,53,976.7,979.9,974.9,23565.00,20560.00,24140.00,359,3.3,1.0,1.93
2024-01-15,45,30.8,18.1,0.00,13.2,95,24.2,35,69,0,69,99,39,976.6,979.9,974.5,24140.00,24140.00,24140.00,95,5.9,2.3,2.71
2024-01-16,3,30.4,17.5,0.10,7.9,240,23.6,56,88,6,70,96,41,976.1,979.7,974.2,21334.17,8340.00,24140.00,240,4.6,1.1,2.56
2024-01-17,2,31.0,16.8,0.00,8.8,235,23.3,46,78,0,69,97,38,975.6,979.0,973.4,24140.00,24140.00,24140.00,235,4.7,1.4,2.78
2024-01-18,3,31.2,18.6,0.00,9.2,243,24.1,56,83,0,70,93,39,975.3,979.0,973.4,24140.00,24140.00,24140.00,243,4.2,0.8,2.77
2024-01-19,45,32.0,16.1,0.00,10.3,281,23.9,58,76,32,70,100,31,974.6,978.6,972.9,24140.00,24140.00,24140.00,281,4.4,1.3,3.21
2024-01-20,2,31.9,15.8,0.00,10.9,264,23.3,38,78,0,68,97,30,974.7,977.5,973.5,24140.00,24140.00,24140.00,264,4.8,1.1,3.29
2024-01-21,45,31.1,14.8,0.00,11.7,238,22.5,48,91,0,66,99,32,975.3,978.8,974.0,24140.00,24140.00,24140.00,238,5.1,0.8,3.02
2024-01-22,2,31.4,12.6,0.00,6.2,288,21.3,20,73,0,62,92,30,976.3,979.6,974.8,24140.00,24140.00,24140.00,288,3.6,1.8,3.18
2024-01-23,45,30.3,12.9,0.00,11.7,126,21.7,37,77,0,69,99,35,977.0,980.5,975.5,24140.00,24140.00,24140.00,126,5.0,0.5,2.67
2024-01-24,3,28.3,17.2,0.00,12.1,80,22.1,58,84,14,65,86,45,979.1,982.0,977.3,24140.00,24140.00,24140.00,80,6.3,1.5,2.12
2024-01-25,3,26.8,16.7,0.00,11.4,225,21.1,66,93,0,70,88,49,980.9,983.2,979.3,24140.00,24140.00,24140.00,225,4.9,1.3,1.79
2024-01-26,45,23.5,15.2,0.00,5.6,327,19.5,91,100,34,79,97,62,981.6,983.9,980.0,24140.00,24140.00,24140.00,327,3.0,1.0,1.07
2024-01-27,3,27.0,17.2,0.00,8.6,282,21.7,81,100,57,78,97,56,980.1,983.3,977.6,24140.00,24140.00,24140.00,282,4.3,1.4,1.57
2024-01-28,95,26.8,18.8,7.60,7.6,175,22.1,83,100,68,85,98,65,979.5,982.4,977.2,21944.17,6520.00,24140.00,175,3.5,0.5,1.23
2024-01-29,3,26.3,19.2,0.30,12.0,189,22.1,70,95,26,83,93,64,979.3,982.6,976.2,23063.33,8020.00,24140.00,189,4.0,0.7,1.23
2024-01-30,3,27.0,18.6,0.10,13.7,217,22.4,48,85,0,82,95,62,978.3,980.7,975.7,22659.17,8960.00,24140.00,217,5.7,1.5,1.35
2024-01-31,45,29.1,18.3,0.00,5.9,229,23.3,59,88,30,77,100,50,977.8,981.3,975.6,23450.00,19620.00,24140.00,229,2.3,0.5,2.00
2024-02-01,45,30.6,17.6,0.00,8.5,259,23.5,40,94,0,69,100,29,977.3,980.8,975.3,24140.00,24140.00,24140.00,259,4.2,0.4,3.02
2024-02-02,45,32.4,14.9,0.00,10.3,262,23.5,47,83,0,68,100,31,976.1,979.0,973.8,24140.00,24140.00,24140.00,262,4.1,1.6,3.33
2024-02-03,45,32.8,14.0,0.00,9.2,257,23.6,27,73,0,65,99,23,975.9,979.1,974.1,24140.00,24140.00,24140.00,257,4.0,1.4,3.81
2024-02-04,45,32.0,14.4,0.00,5.8,287,22.9,20,66,0,66,100,27,976.5,979.7,974.8,24140.00,24140.00,24140.00,287,3.1,0.5,3.41
2024-02-05,45,32.6,13.2,0.00,8.6,272,22.4,16,60,0,65,99,26,976.5,979.7,975.0,24140.00,24140.00,24140.00,272,3.9,0.7,3.60
2024-02-06,1,32.9,13.0,0.00,7.6,258,22.4,7,45,0,66,96,32,976.7,980.3,974.8,24140.00,24140.00,24140.00,258,4.2,0.8,3.30
2024-02-07,1,33.3,13.0,0.00,5.4,290,23.0,6,52,0,65,98,31,975.6,979.5,973.5,24140.00,24140.00,24140.00,290,3.5,1.1,3.54
2024-02-08,45,34.0,15.0,0.00,8.1,245,23.9,14,56,0,67,98,31,973.9,977.8,972.1,24140.00,24140.00,24140.00,245,4.4,1.8,3.63
2024-02-09,2,34.0,17.0,0.00,13.5,210,25.3,18,64,0,68,96,36,975.2,978.3,973.2,24140.00,24140.00,24140.00,210,6.3,0.8,3.31
2024-02-10,2,30.6,20.2,0.20,14.0,94,24.9,44,80,0,70,93,47,978.8,981.3,976.2,24140.00,24140.00,24140.00,94,6.9,1.8,2.33
2024-02-11,3,27.9,19.6,0.00,11.3,41,23.6,69,97,0,63,79,44,982.1,985.1,980.4,24140.00,24140.00,24140.00,41,5.9,2.2,2.07
2024-02-12,3,30.6,16.0,0.00,5.4,336,23.1,36,100,0,67,96,38,980.8,984.1,978.2,24140.00,24140.00,24140.00,336,3.6,1.1,2.73
2024-02-13,45,31.9,16.2,0.00,4.6,309,24.1,37,83,0,69,98,39,978.8,982.8,975.8,24140.00,24140.00,24140.00,309,3.1,1.1,2.89
2024-02-14,2,33.9,17.1,0.00,7.9,253,25.2,34,54,2,65,94,33,977.0,980.9,974.5,24140.00,24140.00,24140.00,253,4.2,1.1,3.55
2024-02-15,45,34.1,16.9,0.00,4.9,346,25.7,51,84,4,65,98,33,976.9,980.4,975.2,24140.00,24140.00,24140.00,346,3.2,0.0,3.58
2024-02-16,3,34.5,17.1,0.00,9.4,209,25.9,56,100,0,66,99,33,976.1,980.2,974.0,24140.00,24140.00,24140.00,209,4.6,1.8,3.62
2024-02-17,3,34.1,19.6,0.00,14.7,229,26.7,52,98,0,64,94,32,974.0,977.2,971.8,24140.00,24140.00,24140.00,229,6.7,1.8,3.64
2024-02-18,45,34.2,19.1,0.00,13.4,216,26.7,28,100,0,66,97,31,974.3,977.8,972.5,24140.00,24140.00,24140.00,216,5.5,0.4,3.63
2024-02-19,2,34.0,19.6,0.00,14.1,217,26.9,24,61,0,65,94,37,974.2,977.6,972.3,24140.00,24140.00,24140.00,217,5.7,1.3,3.30
2024-02-20,2,34.2,20.2,0.00,17.2,205,27.1,44,74,0,65,94,34,972.9,975.8,971.1,24140.00,24140.00,24140.00,205,7.1,1.0,3.55
2024-02-21,3,33.3,21.4,0.00,14.5,227,27.0,57,94,0,58,82,29,973.4,976.4,971.8,24140.00,24140.00,24140.00,227,5.2,0.8,3.60
2024-02-22,45,34.2,19.0,0.00,12.0,220,26.1,34,90,0,65,100,30,974.4,978.0,972.5,24140.00,24140.00,24140.00,220,4.9,0.8,3.77
2024-02-23,3,35.0,19.6,0.00,14.0,221,27.0,55,89,0,64,95,33,975.0,978.6,973.1,24140.00,24140.00,24140.00,221,5.3,0.8,3.74
2024-02-24,45,35.1,18.0,0.00,9.6,231,26.9,43,85,0,66,99,34,975.0,978.7,973.1,24140.00,24140.00,24140.00,231,4.4,1.1,3.70
2024-02-25,45,34.2,20.5,0.10,14.0,170,27.6,32,84,0,68,98,44,975.0,977.8,973.5,24140.00,24140.00,24140.00,170,5.0,1.0,3.02
2024-02-26,45,34.9,20.6,0.10,8.4,231,27.8,42,68,0,68,95,36,975.4,979.0,973.2,24140.00,24140.00,24140.00,231,4.1,1.5,3.58
2024-02-27,80,34.2,22.9,0.60,10.3,204,28.4,53,100,0,67,95,42,974.6,978.0,972.0,24140.00,24140.00,24140.00,204,5.6,1.5,3.13
2024-02-28,80,34.4,23.0,1.30,13.6,209,28.4,52,85,0,64,89,39,973.3,976.5,970.5,24140.00,24140.00,24140.00,209,6.7,2.0,3.32
2024-02-29,2,36.6,21.5,0.00,10.7,230,29.2,38,58,0,59,96,28,973.1,976.3,971.1,24140.00,24140.00,24140.00,230,4.9,1.5,4.42
2024-03-01,2,36.9,22.3,0.00,11.3,209,29.1,32,63,0,58,87,27,973.7,977.5,971.3,24140.00,24140.00,24140.00,209,6.1,1.3,4.42
2024-03-02,95,34.4,24.0,2.60,13.0,188,28.5,63,87,30,64,83,40,974.1,977.4,972.1,23392.50,9700.00,24140.00,188,6.3,0.4,3.23
2024-03-03,80,34.3,23.1,2.40,10.7,215,27.9,56,94,7,69,91,37,973.7,977.4,970.3,24112.50,23480.00,24140.00,215,3.9,0.5,3.41
2024-03-04,3,37.1,21.6,0.00,9.8,226,29.0,20,100,0,57,94,19,972.3,975.5,969.9,24140.00,24140.00,24140.00,226,4.3,1.0,5.12
2024-03-05,2,37.6,17.3,0.00,7.4,222,27.7,23,66,0,53,96,21,971.4,975.7,968.9,24140.00,24140.00,24140.00,222,3.3,0.8,5.13
2024-03-06,3,36.9,17.0,0.00,7.4,356,27.4,70,100,8,59,98,24,970.7,974.3,969.0,24140.00,24140.00,24140.00,356,3.0,0.4,4.74
2024-03-07,45,36.3,18.5,0.00,9.4,214,27.4,66,100,0,64,97,32,971.0,974.4,969.5,24140.00,24140.00,24140.00,214,4.5,0.7,4.09
2024-03-08,3,36.6,18.8,0.00,13.5,206,27.8,41,100,0,62,96,30,971.5,975.4,969.8,24140.00,24140.00,24140.00,206,5.4,0.4,4.16
2024-03-09,3,36.8,23.6,0.20,15.0,203,29.6,54,95,0,61,88,30,972.3,975.7,970.1,23743.33,19320.00,24140.00,203,7.6,0.7,4.29
2024-03-10,2,36.3,23.5,0.00,12.8,203,29.3,33,49,10,58,86,26,974.5,978.1,972.7,24140.00,24140.00,24140.00,203,6.0,1.0,4.48
2024-03-11,2,37.4,21.3,0.00,9.8,213,29.2,17,47,0,56,89,26,975.3,979.3,972.8,24140.00,24140.00,24140.00,213,4.9,1.1,4.74
2024-03-12,2,34.6,24.6,0.50,13.7,193,29.1,51,72,25,63,79,40,974.7,977.9,972.3,24140.00,24140.00,24140.00,193,6.8,0.8,3.21
2024-03-13,2,36.4,22.8,0.00,12.9,208,29.3,32,59,0,59,91,25,974.0,977.3,971.4,24140.00,24140.00,24140.00,208,6.0,0.8,4.57
2024-03-14,2,35.8,19.3,0.00,9.1,202,27.9,9,34,0,54,89,26,973.7,977.4,971.3,24140.00,24140.00,24140.00,202,4.2,0.7,4.33
2024-03-15,2,36.1,20.5,0.00,6.5,221,28.1,23,59,0,55,83,28,973.7,977.2,971.9,24140.00,24140.00,24140.00,221,3.1,1.1,4.31
2024-03-16,2,37.2,20.6,0.00,9.1,218,28.9,34,78,0,59,92,27,974.3,978.2,972.1,24140.00,24140.00,24140.00,218,4.5,0.8,4.53
2024-03-17,3,36.8,22.1,0.00,10.5,219,28.9,56,100,0,62,88,33,974.2,977.8,971.7,24140.00,24140.00,24140.00,219,5.6,1.8,4.16
2024-03-18,95,37.1,22.8,1.00,9.3,235,29.9,61,97,14,65,95,34,973.0,976.3,970.8,24140.00,24140.00,24140.00,235,4.6,0.8,4.07
2024-03-19,96,34.4,23.5,19.10,14.0,337,27.7,78,100,36,76,93,44,974.3,977.0,972.1,23971.67,20100.00,24140.00,337,5.4,1.1,3.05
2024-03-20,95,30.1,23.4,8.40,12.3,99,26.1,80,100,5,76,94,53,977.9,980.3,975.9,23490.83,8560.00,24140.00,99,5.3,1.6,1.96
2024-03-21,3,32.7,20.6,0.00,10.8,226,26.5,73,100,22,66,89,42,975.7,979.1,971.5,24039.17,21920.00,24140.00,226,4.3,0.5,2.87
2024-03-22,80,32.6,22.2,2.00,16.8,220,27.4,94,100,42,68,88,45,972.1,975.2,969.3,23389.17,14080.00,24140.00,220,6.3,1.1,2.71
2024-03-23,3,35.4,21.1,0.00,17.1,230,28.5,45,84,0,63,96,32,971.2,974.3,969.5,24140.00,24140.00,24140.00,230,7.1,1.1,3.86
2024-03-24,2,36.3,17.1,0.00,11.5,234,27.5,14,71,0,56,91,22,973.0,976.4,971.0,24140.00,24140.00,24140.00,234,5.4,1.8,4.66
2024-03-25,3,37.3,17.3,0.00,10.8,254,27.7,24,83,0,55,98,22,973.4,976.8,971.4,24140.00,24140.00,24140.00,254,4.2,0.5,4.99
2024-03-26,3,37.8,16.4,0.00,7.0,234,27.0,72,100,11,57,93,23,974.2,977.4,972.3,24140.00,24140.00,24140.00,234,4.0,0.5,5.03
2024-03-27,80,34.9,22.4,2.10,10.4,209,29.1,98,100,59,63,91,37,976.0,979.8,973.2,23928.33,20260.00,24140.00,209,5.7,1.6,3.51
2024-03-28,3,37.9,22.2,0.10,10.7,229,29.9,50,100,0,58,87,25,973.6,976.9,970.3,24140.00,24140.00,24140.00,229,5.4,0.8,4.74
2024-03-29,3,38.3,24.7,0.00,16.4,209,30.7,38,100,0,56,82,24,972.8,976.0,970.1,24140.00,24140.00,24140.00,209,7.8,0.8,5.11
2024-03-30,2,39.0,24.7,0.10,14.8,216,31.1,41,77,0,52,82,21,973.8,977.7,971.2,24140.00,24140.00,24140.00,216,8.2,2.8,5.54
2024-03-31,3,39.7,23.7,0.00,12.2,214,31.2,26,100,0,52,83,22,973.2,977.5,969.8,24140.00,24140.00,24140.00,214,6.8,2.5,5.66
2024-04-01,2,39.9,22.9,0.00,12.4,204,31.0,30,61,0,50,81,24,970.4,974.6,967.1,24140.00,24140.00,24140.00,204,5.8,1.3,5.59
2024-04-02,2,40.4,23.1,0.00,12.1,208,31.8,20,62,0,50,86,23,969.4,972.7,966.7,24140.00,24140.00,24140.00,208,5.8,0.4,5.81
2024-04-03,2,40.1,24.8,0.00,11.8,210,32.0,21,66,0,52,83,25,970.0,973.7,967.5,24140.00,24140.00,24140.00,210,5.9,1.1,5.48
2024-04-04,2,40.0,25.1,0.00,10.9,210,32.1,6,52,0,55,84,26,970.0,973.2,968.0,24140.00,24140.00,24140.00,210,5.6,1.8,5.29
2024-04-05,3,40.0,26.3,0.00,11.0,210,32.6,36,100,0,56,82,27,969.3,972.5,966.8,24140.00,24140.00,24140.00,210,5.6,1.5,5.27
2024-04-06,3,39.8,27.5,0.00,11.9,205,33.1,37,100,0,57,80,30,969.9,973.5,967.5,24140.00,24140.00,24140.00,205,7.0,1.1,5.09
2024-04-07,80,39.2,27.7,1.00,12.4,208,32.3,37,100,0,66,85,38,969.8,972.4,967.4,24140.00,24140.00,24140.00,208,6.2,0.4,4.38
2024-04-08,80,39.6,26.2,0.60,10.7,224,32.5,34,100,0,64,93,36,970.9,974.1,969.0,24140.00,24140.00,24140.00,224,4.9,0.8,4.62
2024-04-09,96,39.2,25.1,16.10,13.9,172,30.6,68,100,0,67,87,38,972.1,975.1,970.1,24140.00,24140.00,24140.00,172,5.2,0.5,4.38
2024-04-10,96,34.6,23.6,9.90,11.6,329,28.0,77,100,0,74,91,48,974.6,977.4,971.7,24140.00,24140.00,24140.00,329,3.3,0.0,2.86
2024-04-11,80,36.6,23.6,0.80,18.4,229,29.2,57,100,0,69,94,38,974.5,977.6,971.4,23998.33,20740.00,24140.00,229,4.1,1.0,3.80
2024-04-12,80,37.6,24.5,0.90,11.8,231,30.2,58,100,0,64,90,35,973.0,975.8,969.6,24140.00,24140.00,24140.00,231,3.8,0.8,4.09
2024-04-13,80,37.6,23.9,0.50,10.4,285,30.6,19,100,0,64,93,33,972.3,975.6,969.2,24072.50,22520.00,24140.00,285,3.9,0.0,4.34
2024-04-14,95,37.8,25.1,5.00,20.1,224,30.7,22,100,0,64,90,33,972.5,975.6,969.5,24140.00,24140.00,24140.00,224,5.5,1.1,4.32
2024-04-15,80,36.5,24.1,1.50,9.4,230,29.9,38,100,0,68,94,37,972.9,976.0,970.3,24140.00,24140.00,24140.00,230,4.4,0.5,3.84
2024-04-16,80,36.7,24.3,0.60,13.3,227,30.1,47,100,0,64,84,41,971.8,975.2,968.7,24140.00,24140.00,24140.00,227,5.6,1.5,3.64
2024-04-17,2,37.8,26.3,0.10,15.1,207,31.5,25,54,0,61,87,33,970.2,973.4,967.4,24096.67,23100.00,24140.00,207,6.7,1.1,4.32
2024-04-18,3,38.0,24.9,0.00,13.4,237,31.3,26,100,0,57,84,29,969.2,972.3,966.2,24140.00,24140.00,24140.00,237,5.6,0.7,4.64
2024-04-19,80,36.6,26.8,0.60,15.1,224,30.9,49,83,0,62,82,36,967.7,970.4,965.2,24140.00,24140.00,24140.00,224,6.4,0.0,3.94
2024-04-20,2,36.7,24.1,0.00,12.6,217,30.2,17,63,0,64,92,35,967.8,971.3,965.2,24140.00,24140.00,24140.00,217,5.7,0.8,4.01
2024-04-21,3,39.2,25.3,0.00,12.6,221,31.3,43,100,0,57,82,27,968.4,972.0,966.4,24140.00,24140.00,24140.00,221,5.1,0.0,5.03
2024-04-22,3,41.2,24.6,0.00,12.9,218,32.3,20,100,0,56,87,26,968.3,971.9,965.9,24140.00,24140.00,24140.00,218,5.6,0.4,5.81
2024-04-23,80,40.5,26.6,0.20,11.8,211,32.6,26,100,0,56,79,27,968.0,971.4,965.5,24140.00,24140.00,24140.00,211,6.3,1.8,5.46
2024-04-24,80,38.9,27.0,0.70,15.3,207,32.5,25,69,0,59,82,34,968.4,971.4,966.3,24140.00,24140.00,24140.00,207,7.4,1.1,4.52
2024-04-25,3,40.0,27.0,0.10,12.5,226,32.8,31,88,0,55,79,27,968.8,972.4,965.9,24140.00,24140.00,24140.00,226,5.5,1.1,5.35
2024-04-26,80,39.8,26.3,0.60,14.3,237,32.4,52,100,11,58,90,28,968.1,971.5,965.4,24140.00,24140.00,24140.00,237,7.0,1.1,5.19
2024-04-27,2,41.8,26.4,0.00,13.9,215,32.9,50,75,0,55,89,22,967.9,971.8,964.9,24140.00,24140.00,24140.00,215,5.9,1.3,6.32
2024-04-28,3,41.8,27.5,0.30,14.5,216,33.8,41,100,0,49,81,22,968.5,971.9,965.9,24140.00,24140.00,24140.00,216,6.9,1.3,6.18
2024-04-29,80,41.2,27.7,1.20,14.5,217,33.2,33,100,0,55,76,26,969.3,973.0,965.8,24140.00,24140.00,24140.00,217,7.5,0.8,5.83
2024-04-30,2,41.2,27.9,0.00,15.3,210,33.4,51,77,24,55,78,28,966.8,970.8,963.7,24140.00,24140.00,24140.00,210,6.9,1.1,5.65
2024-05-01,3,41.4,27.9,0.30,14.8,219,33.5,55,100,4,53,71,28,966.2,969.4,963.9,24140.00,24140.00,24140.00,219,6.3,1.5,5.73
2024-05-02,3,41.0,29.5,0.40,16.6,199,34.3,51,88,16,51,72,28,967.4,970.5,964.6,23932.50,19160.00,24140.00,199,6.7,0.5,5.57
2024-05-03,95,38.1,26.1,3.70,15.0,227,31.0,44,100,0,66,85,35,969.6,972.3,967.0,24140.00,24140.00,24140.00,227,5.1,1.4,4.34
2024-05-04,95,37.7,24.1,1.40,22.7,215,30.5,47,100,0,66,97,33,969.3,972.7,966.2,24140.00,24140.00,24140.00,215,4.2,0.4,4.23
2024-05-05,3,39.6,25.2,0.20,15.3,212,32.1,52,100,0,54,82,26,968.4,971.7,965.8,24140.00,24140.00,24140.00,212,7.2,1.8,5.32
2024-05-06,2,40.2,24.4,0.00,13.3,203,32.5,28,74,0,50,84,23,970.0,973.7,967.5,24140.00,24140.00,24140.00,203,6.4,1.6,5.74
2024-05-07,96,35.8,24.5,20.60,9.7,165,28.9,78,100,30,70,89,45,973.3,976.5,970.1,23896.67,18300.00,24140.00,165,4.7,0.8,3.24
2024-05-08,3,34.5,23.8,0.00,8.0,198,28.8,58,100,3,72,94,46,973.1,975.9,969.4,24070.83,22480.00,24140.00,198,3.1,0.7,2.96
2024-05-09,95,35.0,24.6,7.50,12.9,204,29.2,71,100,10,72,90,51,972.4,975.3,969.9,22675.83,8060.00,24140.00,204,4.7,1.1,2.75
2024-05-10,96,34.7,24.4,27.70,11.6,195,28.5,87,100,42,74,91,48,973.4,976.1,969.9,21444.17,5240.00,24140.00,195,4.9,1.1,2.87
2024-05-11,95,33.9,23.4,3.30,5.8,242,28.5,80,100,22,72,93,48,974.5,977.0,971.5,22032.50,5040.00,24140.00,242,3.3,0.7,2.74
2024-05-12,80,35.0,24.2,0.40,3.7,270,29.5,63,100,19,73,95,48,973.5,976.3,970.4,24074.17,22560.00,24140.00,270,2.2,0.4,2.92
2024-05-13,95,36.8,25.1,2.90,15.7,235,30.5,48,100,0,69,97,42,971.8,974.4,969.2,22804.17,3720.00,24140.00,235,4.2,1.5,3.59
2024-05-14,96,35.2,24.9,8.50,9.2,178,29.6,73,100,14,71,92,47,972.8,975.2,969.8,24140.00,24140.00,24140.00,178,4.1,0.8,3.01
2024-05-15,95,33.3,25.5,5.40,7.9,242,29.6,91,100,41,76,92,58,973.0,975.7,970.5,23067.50,9840.00,24140.00,242,4.0,1.5,2.15
2024-05-16,96,36.2,26.0,13.60,10.8,118,29.3,94,100,35,77,93,46,972.2,975.3,969.5,22247.50,5360.00,24140.00,118,3.8,0.7,3.24
2024-05-17,95,33.6,25.2,15.20,12.9,208,28.9,100,100,100,76,88,57,971.8,974.4,968.3,21136.67,4700.00,24140.00,208,5.4,0.4,2.23
2024-05-18,95,35.0,25.4,11.40,13.6,214,29.2,100,100,100,75,91,52,969.7,972.2,966.5,23852.50,17240.00,24140.00,214,6.6,1.1,2.70
2024-05-19,96,36.3,25.1,8.40,14.9,195,30.2,93,100,54,71,88,47,967.7,970.2,964.5,23048.33,11420.00,24140.00,195,7.1,0.5,3.20
2024-05-20,96,35.8,25.6,7.30,10.6,206,30.1,87,100,44,71,87,50,968.0,970.2,965.2,23115.83,6600.00,24140.00,206,5.7,1.0,2.93
2024-05-21,96,31.6,25.4,24.50,6.8,33,27.8,95,100,70,79,91,63,970.1,972.2,968.0,18843.33,3120.00,24140.00,33,4.2,2.2,1.72
2024-05-22,95,32.9,24.5,20.10,7.6,166,27.8,96,100,76,76,90,52,970.7,972.9,967.6,20404.17,5640.00,24140.00,166,3.1,0.5,2.40
2024-05-23,96,30.5,25.0,36.10,8.3,189,27.1,98,100,72,83,92,67,970.0,972.1,967.4,18333.33,5680.00,24140.00,189,2.7,0.5,1.44
2024-05-24,95,30.0,24.6,22.90,13.4,216,26.8,100,100,100,86,94,68,969.8,971.5,967.5,11551.67,4300.00,24140.00,216,5.0,1.1,1.36
