latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.578207,100.73559,572.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-02-28,53,22.4,27.6,17.0,1.60,9.9,163,18,51,0,77,56,97,946.7,949.5,945.1,NaN,NaN,NaN,163,4.9,1.4,1.60
2019-03-01,51,24.3,32.3,18.5,0.10,11.1,233,21,89,0,66,27,100,946.8,950.5,944.9,NaN,NaN,NaN,233,5.4,1.5,3.52
2019-03-02,1,24.5,32.4,18.3,0.00,12.0,287,4,25,0,53,27,86,945.2,948.7,943.5,NaN,NaN,NaN,287,4.9,0.5,3.54
2019-03-03,3,24.2,32.5,17.0,0.00,11.6,200,13,81,0,55,28,80,944.1,947.9,942.2,NaN,NaN,NaN,200,4.3,0.8,3.48
2019-03-04,0,24.8,32.3,19.7,0.00,13.1,220,4,12,0,52,22,72,943.6,947.2,941.8,NaN,NaN,NaN,220,6.3,2.9,3.77
2019-03-05,1,24.8,32.8,17.7,0.00,11.0,205,7,25,0,51,22,76,944.5,948.2,942.2,NaN,NaN,NaN,205,6.7,4.8,3.89
2019-03-06,1,24.8,32.7,18.3,0.00,12.2,212,8,34,0,53,23,77,945.8,949.4,944.0,NaN,NaN,NaN,212,6.5,3.1,3.78
2019-03-07,1,25.0,32.6,19.0,0.00,12.7,251,16,48,0,54,28,72,946.4,949.5,944.9,NaN,NaN,NaN,251,5.8,0.5,3.55
2019-03-08,3,25.6,33.1,19.7,0.00,16.6,241,17,83,0,55,24,78,945.8,949.3,943.8,NaN,NaN,NaN,241,6.4,1.1,3.86
2019-03-09,1,25.4,32.0,18.6,0.00,13.7,238,9,42,0,50,25,81,945.4,948.9,943.4,NaN,NaN,NaN,238,7.3,3.8,3.55
2019-03-10,2,24.1,30.8,18.0,0.00,10.9,279,8,50,0,47,22,70,946.9,950.7,944.6,NaN,NaN,NaN,279,5.5,1.6,3.45
2019-03-11,0,23.3,31.7,15.6,0.00,8.6,307,0,0,0,47,17,80,947.6,951.7,945.4,NaN,NaN,NaN,307,4.7,1.1,3.86
2019-03-12,0,23.8,33.0,16.5,0.00,9.4,292,0,0,0,46,23,64,946.9,950.7,945.2,NaN,NaN,NaN,292,3.0,0.4,3.87
2019-03-13,1,24.3,33.2,17.3,0.00,11.9,292,5,48,0,49,22,72,947.6,951.3,945.3,NaN,NaN,NaN,292,4.2,1.1,3.92
2019-03-14,3,24.8,33.0,17.5,0.00,11.4,145,11,100,0,51,30,69,948.7,952.3,946.6,NaN,NaN,NaN,145,4.3,0.8,3.51
2019-03-15,3,24.5,32.0,18.1,0.00,10.1,121,32,100,0,61,36,80,949.5,953.7,947.3,NaN,NaN,NaN,121,5.5,2.5,3.06
2019-03-16,51,25.3,31.6,19.1,0.10,12.0,161,13,59,0,63,37,83,949.6,952.9,947.6,NaN,NaN,NaN,161,7.3,2.8,2.93
2019-03-17,51,25.7,31.9,19.9,0.10,9.9,177,10,44,0,68,37,92,949.4,953.0,947.2,NaN,NaN,NaN,177,7.3,4.7,3.00
2019-03-18,51,25.3,31.6,18.8,0.50,11.5,165,22,51,0,68,45,95,948.1,951.8,945.7,NaN,NaN,NaN,165,6.0,0.0,2.54
2019-03-19,61,24.6,30.6,20.2,2.20,14.1,176,26,69,3,72,52,91,946.8,950.2,944.4,NaN,NaN,NaN,176,9.0,3.9,2.12
2019-03-20,2,25.8,33.3,19.5,0.00,15.3,205,16,71,0,59,26,88,946.0,949.6,943.5,NaN,NaN,NaN,205,7.3,4.0,3.78
2019-03-21,1,25.5,33.5,19.6,0.00,11.2,265,4,30,0,52,18,76,945.9,949.7,943.8,NaN,NaN,NaN,265,5.3,1.0,4.22
2019-03-22,3,25.5,33.7,18.2,0.00,10.1,293,10,81,0,43,20,75,945.9,949.5,944.0,NaN,NaN,NaN,293,4.7,0.4,4.14
2019-03-23,3,25.3,34.6,17.9,0.00,9.5,317,19,89,0,46,19,67,945.9,950.0,944.0,NaN,NaN,NaN,317,3.5,0.7,4.43
2019-03-24,51,25.0,31.5,18.2,0.40,13.3,164,22,78,0,60,44,72,946.1,949.3,944.1,NaN,NaN,NaN,164,7.7,1.3,2.58
2019-03-25,51,26.1,31.8,20.9,0.10,14.0,163,43,88,1,68,45,91,947.7,950.9,945.9,NaN,NaN,NaN,163,9.7,5.2,2.57
2019-03-26,51,26.5,32.1,21.4,0.30,10.4,178,53,94,4,69,45,92,949.2,952.0,947.2,NaN,NaN,NaN,178,7.1,2.9,2.65
2019-03-27,55,25.4,30.4,21.5,1.90,13.8,173,79,100,9,76,56,91,949.2,952.0,947.1,NaN,NaN,NaN,173,7.7,3.1,1.87
2019-03-28,3,26.3,33.4,20.8,0.00,13.0,214,45,95,0,64,23,97,946.8,950.4,943.6,NaN,NaN,NaN,214,7.6,4.3,3.92
2019-03-29,1,26.2,33.5,19.4,0.00,9.3,270,5,35,0,51,16,95,945.3,948.4,943.5,NaN,NaN,NaN,270,5.5,1.3,4.35
2019-03-30,3,26.1,34.5,17.7,0.00,7.6,207,40,96,0,43,26,65,945.5,949.3,943.3,NaN,NaN,NaN,207,3.9,0.5,4.06
2019-03-31,1,26.9,33.2,19.9,0.00,12.9,168,7,37,0,45,29,68,946.6,949.9,944.5,NaN,NaN,NaN,168,7.4,3.4,3.56
2019-04-01,0,26.6,33.7,20.0,0.00,14.7,171,6,18,0,52,29,71,948.1,951.8,945.6,NaN,NaN,NaN,171,8.5,4.8,3.73
2019-04-02,51,26.1,31.8,21.2,0.10,11.3,168,20,70,0,65,41,83,948.2,952.1,945.2,NaN,NaN,NaN,168,8.3,4.7,2.73
2019-04-03,53,25.9,31.6,21.3,1.30,10.9,149,17,64,0,67,49,89,948.2,951.6,945.6,NaN,NaN,NaN,149,6.2,1.8,2.34
2019-04-04,53,25.6,31.6,19.9,1.60,10.1,162,46,82,0,66,44,86,948.3,952.0,945.5,NaN,NaN,NaN,162,6.2,2.6,2.61
2019-04-05,53,25.5,31.8,19.9,0.70,12.8,157,66,96,23,72,50,94,947.9,951.3,945.7,NaN,NaN,NaN,157,7.6,2.7,2.32
2019-04-06,51,26.3,32.5,21.5,0.40,11.2,174,18,55,0,67,39,88,947.5,950.6,944.9,NaN,NaN,NaN,174,8.3,5.4,2.93
2019-04-07,51,26.7,33.5,20.9,0.10,11.3,170,15,36,0,63,33,87,946.9,950.7,944.1,NaN,NaN,NaN,170,6.9,3.1,3.48
2019-04-08,0,27.4,35.1,21.5,0.00,12.2,205,5,18,0,53,21,85,945.7,949.1,942.7,NaN,NaN,NaN,205,8.0,4.3,4.43
2019-04-09,1,27.8,34.7,21.3,0.00,12.7,212,15,35,0,47,25,70,945.4,949.0,943.4,NaN,NaN,NaN,212,6.4,3.1,4.15
2019-04-10,1,28.4,35.4,21.3,0.00,11.7,219,13,32,0,47,24,70,945.5,949.5,942.9,NaN,NaN,NaN,219,6.2,2.0,4.35
2019-04-11,1,28.3,35.8,20.9,0.00,14.4,258,6,22,0,46,22,72,944.1,947.7,941.8,NaN,NaN,NaN,258,5.7,1.4,4.58
2019-04-12,3,28.4,35.8,20.7,0.00,13.5,247,32,86,0,47,24,76,944.1,947.5,942.0,NaN,NaN,NaN,247,5.7,2.3,4.46
2019-04-13,51,28.9,35.3,22.8,0.10,10.7,178,28,87,0,47,29,69,944.9,948.1,942.9,NaN,NaN,NaN,178,7.0,2.8,4.02
2019-04-14,1,28.8,36.1,22.1,0.00,12.6,184,6,29,0,51,26,77,945.5,948.9,943.0,NaN,NaN,NaN,184,8.3,4.5,4.43
2019-04-15,1,28.9,36.0,23.4,0.00,14.9,200,7,36,0,52,27,72,945.6,949.4,942.8,NaN,NaN,NaN,200,8.4,4.1,4.35
2019-04-16,1,29.1,36.5,23.2,0.00,10.1,203,9,40,0,55,27,82,946.0,949.5,943.5,NaN,NaN,NaN,203,7.1,3.4,4.42
2019-04-17,51,28.6,35.2,23.5,0.70,13.1,182,16,46,0,60,39,78,945.8,949.1,943.4,NaN,NaN,NaN,182,7.4,4.1,3.44
2019-04-18,0,29.1,36.6,23.0,0.00,13.0,237,3,14,0,56,25,83,944.5,948.6,941.7,NaN,NaN,NaN,237,6.9,4.5,4.55
2019-04-19,1,29.8,36.2,24.3,0.00,12.0,227,16,42,0,50,30,67,943.0,946.2,940.2,NaN,NaN,NaN,227,6.8,3.9,4.15
2019-04-20,0,29.2,36.6,22.7,0.00,12.0,256,6,16,0,52,25,71,942.2,945.7,939.9,NaN,NaN,NaN,256,5.8,2.2,4.56
2019-04-21,2,29.7,37.3,23.7,0.00,10.8,246,16,74,0,51,26,71,942.2,945.3,939.9,NaN,NaN,NaN,246,5.7,2.4,4.68
2019-04-22,1,28.8,35.8,22.5,0.00,11.7,182,23,46,1,57,33,87,943.6,946.4,941.6,NaN,NaN,NaN,182,5.8,0.0,3.89
2019-04-23,1,28.9,35.9,23.3,0.00,11.4,212,18,48,0,59,31,87,945.8,949.0,943.3,NaN,NaN,NaN,212,6.4,2.6,4.06
2019-04-24,1,28.9,35.7,23.0,0.00,7.6,232,14,46,0,57,32,81,946.1,949.7,943.4,NaN,NaN,NaN,232,4.3,1.0,3.97
2019-04-25,1,28.7,36.0,23.1,0.00,12.3,201,19,38,5,58,29,80,945.2,948.5,943.3,NaN,NaN,NaN,201,4.8,1.8,4.20
2019-04-26,51,28.2,36.5,22.7,0.20,13.0,177,14,69,3,61,28,92,944.3,947.3,941.8,NaN,NaN,NaN,177,5.2,1.5,4.39
2019-04-27,51,28.4,34.4,23.6,0.10,11.1,168,24,77,1,57,38,82,944.8,948.3,941.9,NaN,NaN,NaN,168,8.8,6.3,3.36
2019-04-28,2,28.5,34.1,23.7,0.00,12.7,181,18,69,1,56,32,79,945.4,948.9,942.7,NaN,NaN,NaN,181,9.2,5.1,3.62
2019-04-29,1,29.2,36.3,23.3,0.00,11.7,198,10,32,0,54,23,82,945.1,949.0,942.0,NaN,NaN,NaN,198,8.4,4.6,4.65
2019-04-30,2,29.6,35.8,24.1,0.00,11.6,211,21,62,1,48,27,72,944.3,947.5,942.0,NaN,NaN,NaN,211,7.6,3.5,4.28
2019-05-01,1,29.7,36.6,23.7,0.00,12.3,220,10,25,0,47,24,64,944.0,947.1,941.4,NaN,NaN,NaN,220,7.3,4.1,4.64
2019-05-02,1,30.0,36.5,23.7,0.00,8.6,221,15,39,0,52,30,70,944.4,947.4,942.1,NaN,NaN,NaN,221,5.0,1.4,4.23
2019-05-03,53,30.1,36.3,24.5,1.30,11.8,196,24,71,0,51,34,69,945.3,948.3,942.9,NaN,NaN,NaN,196,6.8,3.8,3.98
2019-05-04,53,28.4,35.3,22.8,1.10,10.1,190,68,98,11,69,43,96,945.7,948.3,942.8,NaN,NaN,NaN,190,5.8,3.0,3.27
2019-05-05,51,30.3,36.2,25.0,0.10,11.9,210,83,97,57,55,35,74,944.2,946.9,941.2,NaN,NaN,NaN,210,7.5,4.2,3.89
2019-05-06,65,28.8,35.0,25.1,10.40,13.9,183,61,100,1,68,41,92,942.5,945.5,940.5,NaN,NaN,NaN,183,7.0,4.0,3.33
2019-05-07,51,28.8,35.2,24.9,0.20,11.4,180,55,98,6,69,38,88,941.6,944.6,939.5,NaN,NaN,NaN,180,7.2,3.3,3.50
2019-05-08,55,27.3,31.7,23.8,1.30,13.3,172,100,100,98,76,55,92,941.9,944.6,939.5,NaN,NaN,NaN,172,9.0,5.4,2.09
2019-05-09,51,27.7,33.9,23.3,0.10,16.9,174,89,100,29,74,47,100,942.2,944.7,939.9,NaN,NaN,NaN,174,9.3,4.7,2.77
2019-05-10,51,28.1,33.3,23.4,0.80,13.4,172,75,100,8,71,52,95,943.9,946.5,942.1,NaN,NaN,NaN,172,9.5,5.4,2.43
2019-05-11,51,29.1,34.5,23.4,0.10,11.9,170,62,94,16,65,45,90,945.2,948.5,942.5,NaN,NaN,NaN,170,8.5,4.9,2.99
2019-05-12,53,29.7,34.0,25.2,1.50,12.1,183,60,97,7,62,47,82,944.4,947.1,941.9,NaN,NaN,NaN,183,8.4,4.3,2.83
2019-05-13,63,26.8,31.1,23.7,6.40,12.0,176,94,100,39,77,60,90,944.9,947.2,942.7,NaN,NaN,NaN,176,8.8,5.9,1.82
2019-05-14,51,26.7,31.6,23.7,0.30,11.0,173,92,100,68,77,54,94,944.2,946.9,942.0,NaN,NaN,NaN,173,7.4,3.8,2.14
2019-05-15,65,25.8,29.7,22.9,14.10,10.1,177,96,100,80,83,67,96,944.9,947.2,942.9,NaN,NaN,NaN,177,7.9,4.5,1.37
2019-05-16,63,26.3,30.5,23.4,7.20,10.5,181,96,100,88,84,61,99,944.6,947.4,942.4,NaN,NaN,NaN,181,7.7,3.7,1.69
2019-05-17,51,27.8,33.1,22.8,0.60,10.7,191,77,99,23,74,49,99,943.4,946.1,940.7,NaN,NaN,NaN,191,7.4,1.6,2.57
2019-05-18,3,29.4,35.6,23.5,0.00,11.3,214,47,94,10,61,33,88,942.4,945.5,939.9,NaN,NaN,NaN,214,7.6,5.1,3.88
2019-05-19,51,29.8,36.7,24.0,0.10,8.3,207,21,86,0,57,31,79,943.3,946.4,941.3,NaN,NaN,NaN,207,6.4,4.3,4.27
2019-05-20,2,30.2,36.2,25.0,0.00,11.2,185,27,73,2,57,39,72,944.0,946.9,941.4,NaN,NaN,NaN,185,7.5,5.2,3.66
2019-05-21,61,27.6,33.2,23.6,2.70,14.8,185,72,100,1,72,53,93,945.0,947.2,943.1,NaN,NaN,NaN,185,7.6,3.3,2.40
2019-05-22,51,25.3,28.2,22.6,1.20,9.5,175,92,100,18,84,71,99,945.5,947.7,943.6,NaN,NaN,NaN,175,6.1,0.7,1.10
2019-05-23,65,26.1,30.6,22.5,11.60,12.8,171,97,100,73,81,59,98,945.6,948.3,943.4,NaN,NaN,NaN,171,7.6,3.5,1.77
2019-05-24,65,26.3,31.2,22.4,8.90,10.9,178,80,100,23,80,59,95,944.8,947.6,942.1,NaN,NaN,NaN,178,8.2,4.7,1.88
2019-05-25,63,26.1,30.3,22.4,8.20,10.8,175,69,100,17,84,64,98,942.7,945.5,939.6,NaN,NaN,NaN,175,8.0,5.2,1.53
2019-05-26,61,26.2,30.7,22.4,3.30,10.0,178,76,100,36,87,66,100,942.2,944.8,939.5,NaN,NaN,NaN,178,6.9,4.3,1.51
2019-05-27,53,27.0,31.7,23.2,3.00,12.1,174,87,100,52,80,55,99,942.3,944.6,940.1,NaN,NaN,NaN,174,8.1,2.1,2.06
2019-05-28,61,26.6,30.6,22.7,4.40,11.7,174,96,100,86,81,63,96,943.1,945.2,941.0,NaN,NaN,NaN,174,8.9,6.5,1.63
2019-05-29,61,25.3,28.2,23.1,3.40,11.9,167,95,100,83,85,70,97,943.8,946.0,942.1,NaN,NaN,NaN,167,7.3,3.7,1.16
2019-05-30,63,24.5,27.9,22.4,13.70,13.3,163,93,100,55,90,74,100,944.3,946.1,942.3,NaN,NaN,NaN,163,7.7,4.1,0.97
2019-05-31,63,23.9,27.5,22.1,16.20,12.0,163,99,100,94,95,77,100,943.9,946.0,941.9,NaN,NaN,NaN,163,7.9,3.8,0.85
2019-06-01,61,23.3,24.8,21.7,14.50,9.4,167,94,100,59,96,86,100,944.1,946.0,942.3,NaN,NaN,NaN,167,6.7,3.9,0.45
2019-06-02,63,25.0,29.8,22.0,7.50,10.1,165,82,100,23,91,67,100,944.6,946.7,942.5,NaN,NaN,NaN,165,6.3,3.3,1.36
2019-06-03,65,24.5,28.4,22.2,33.60,10.2,172,89,100,31,91,73,99,944.8,946.9,942.4,NaN,NaN,NaN,172,6.2,3.7,1.05
2019-06-04,63,25.3,28.1,22.4,7.80,12.0,168,80,100,43,88,72,99,944.6,947.4,941.8,NaN,NaN,NaN,168,7.9,4.5,1.06
2019-06-05,63,25.2,29.4,21.7,13.70,11.4,171,63,100,35,88,66,100,944.5,946.9,942.7,NaN,NaN,NaN,171,6.8,3.6,1.37
2019-06-06,63,26.0,31.6,22.1,3.20,15.7,172,81,100,25,82,56,99,945.5,948.0,943.6,NaN,NaN,NaN,172,7.6,3.9,2.02
2019-06-07,61,27.0,32.2,23.1,2.80,9.4,181,75,97,39,80,56,94,946.1,948.1,943.8,NaN,NaN,NaN,181,6.0,2.9,2.10
2019-06-08,53,26.1,30.5,22.8,1.90,10.4,173,95,100,75,85,62,99,945.3,947.4,942.6,NaN,NaN,NaN,173,6.9,2.3,1.63
2019-06-09,53,26.5,31.4,23.0,3.60,10.1,172,93,100,59,85,60,100,943.4,945.8,940.3,NaN,NaN,NaN,172,7.9,4.7,1.83
2019-06-10,63,26.6,31.2,22.5,7.40,10.8,177,74,100,26,83,65,99,942.0,943.8,939.3,NaN,NaN,NaN,177,8.5,6.0,1.43
2019-06-11,63,25.9,30.8,22.8,9.80,12.2,170,93,100,71,86,66,98,942.4,944.4,940.5,NaN,NaN,NaN,170,8.3,5.4,1.50
2019-06-12,63,25.2,28.8,23.2,7.50,15.5,174,91,100,54,90,71,100,943.1,945.3,941.2,NaN,NaN,NaN,174,8.1,4.9,1.12
