latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.226713,101.03858,1059.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-02-16,63,20.5,24.1,16.1,9.60,10.7,134,35,100,1,81,65,100,899.0,902.4,896.1,NaN,NaN,NaN,134,6.2,2.5,1.03
2019-02-17,65,18.6,22.1,16.2,36.20,12.0,161,54,100,2,91,71,100,896.0,899.6,892.8,NaN,NaN,NaN,161,7.1,2.9,0.67
2019-02-18,61,18.9,22.3,15.1,5.10,13.8,189,28,62,5,78,61,99,895.6,898.7,893.7,NaN,NaN,NaN,189,7.8,3.8,1.03
2019-02-19,1,19.8,24.2,15.2,0.00,11.4,187,5,31,0,67,44,88,897.7,901.1,894.9,NaN,NaN,NaN,187,6.6,3.5,1.62
2019-02-20,0,20.8,24.9,16.8,0.00,11.4,193,2,13,0,64,43,81,899.8,903.3,897.8,NaN,NaN,NaN,193,5.5,1.9,1.71
2019-02-21,0,21.5,26.0,16.8,0.00,9.0,192,0,1,0,55,35,77,899.6,903.4,897.2,NaN,NaN,NaN,192,5.4,1.1,2.19
2019-02-22,0,22.0,26.5,18.2,0.00,11.4,180,1,8,0,57,41,69,897.2,900.7,894.4,NaN,NaN,NaN,180,6.8,3.7,2.06
2019-02-23,0,21.9,27.3,16.6,0.00,11.0,190,0,2,0,58,30,79,896.1,899.3,893.9,NaN,NaN,NaN,190,5.7,0.8,2.55
2019-02-24,0,22.7,27.7,17.4,0.00,10.5,186,0,5,0,51,32,72,896.3,899.6,894.3,NaN,NaN,NaN,186,6.1,2.2,2.52
2019-02-25,1,22.8,27.5,19.1,0.00,10.4,153,4,41,0,53,40,72,896.7,900.1,894.7,NaN,NaN,NaN,153,6.7,0.8,2.21
2019-02-26,51,21.7,26.1,16.9,0.90,10.4,134,11,32,1,66,46,85,896.8,900.3,895.2,NaN,NaN,NaN,134,7.9,4.3,1.82
2019-02-27,53,20.8,25.5,17.2,1.90,9.7,133,12,47,0,77,53,92,896.3,899.5,894.8,NaN,NaN,NaN,133,6.3,0.5,1.51
2019-02-28,61,20.0,24.1,17.5,5.20,10.8,111,24,57,0,82,69,97,895.8,898.7,894.1,NaN,NaN,NaN,111,5.6,1.0,0.94
2019-03-01,51,21.7,26.1,18.6,1.20,10.5,168,21,76,0,72,49,89,896.4,900.0,894.7,NaN,NaN,NaN,168,6.1,0.4,1.73
2019-03-02,51,22.5,26.5,18.2,0.50,11.6,202,7,30,0,60,39,84,895.0,898.2,893.4,NaN,NaN,NaN,202,6.7,1.5,1.91
2019-03-03,1,22.4,27.2,17.6,0.00,9.5,176,7,20,0,59,36,84,894.0,897.5,891.1,NaN,NaN,NaN,176,5.5,2.2,2.31
2019-03-04,0,22.7,27.5,17.8,0.00,14.9,203,2,9,0,52,27,79,893.6,897.0,891.6,NaN,NaN,NaN,203,8.1,4.2,2.68
2019-03-05,0,22.7,27.2,17.9,0.00,11.6,196,4,12,0,52,35,74,894.6,897.9,892.1,NaN,NaN,NaN,196,7.5,4.3,2.34
2019-03-06,0,22.6,27.0,18.3,0.00,11.4,195,5,17,0,54,39,70,895.7,898.8,893.5,NaN,NaN,NaN,195,6.9,2.5,2.16
2019-03-07,1,22.1,26.6,17.9,0.00,12.7,197,12,31,0,59,41,80,895.9,899.1,893.9,NaN,NaN,NaN,197,5.4,0.0,2.06
2019-03-08,2,23.2,28.7,18.3,0.00,17.6,211,15,63,0,52,29,74,895.8,899.1,893.8,NaN,NaN,NaN,211,8.0,3.5,2.77
2019-03-09,2,23.2,27.7,17.9,0.00,18.3,219,22,66,0,52,31,79,895.5,898.5,893.8,NaN,NaN,NaN,219,9.0,4.5,2.54
2019-03-10,2,22.4,26.1,18.7,0.00,12.3,261,21,73,0,45,31,63,896.6,899.8,894.0,NaN,NaN,NaN,261,6.4,1.5,2.27
2019-03-11,0,21.9,27.4,17.3,0.00,12.3,274,0,0,0,46,24,67,897.0,900.7,894.8,NaN,NaN,NaN,274,5.9,1.5,2.76
2019-03-12,0,22.0,28.3,17.2,0.00,11.8,237,0,0,0,44,25,59,896.5,900.2,894.1,NaN,NaN,NaN,237,4.7,0.0,2.88
2019-03-13,2,23.4,28.6,17.8,0.00,11.3,230,17,76,0,46,28,69,897.6,901.0,895.1,NaN,NaN,NaN,230,6.0,1.8,2.73
2019-03-14,0,23.3,28.9,18.5,0.00,11.1,183,1,6,0,49,31,66,898.5,901.9,896.0,NaN,NaN,NaN,183,5.6,2.5,2.68
2019-03-15,3,23.6,28.4,19.7,0.00,11.0,162,23,95,0,49,33,66,899.5,903.5,897.2,NaN,NaN,NaN,162,7.2,2.2,2.58
2019-03-16,51,22.6,27.1,18.0,0.30,11.5,126,12,38,0,67,46,93,899.3,902.6,897.3,NaN,NaN,NaN,126,8.3,4.0,1.93
2019-03-17,53,22.7,26.4,20.3,3.50,9.9,146,21,92,0,73,54,88,899.2,902.7,897.0,NaN,NaN,NaN,146,6.9,1.4,1.60
2019-03-18,53,23.3,26.6,20.4,1.40,11.8,154,31,75,0,66,57,81,898.0,901.7,895.5,NaN,NaN,NaN,154,7.4,2.7,1.47
2019-03-19,63,21.2,25.0,18.3,14.80,11.8,136,33,66,7,79,63,93,896.4,900.0,892.9,NaN,NaN,NaN,136,7.9,4.1,0.98
2019-03-20,51,23.4,27.0,20.3,0.20,12.6,182,12,38,0,62,45,88,896.3,899.4,894.3,NaN,NaN,NaN,182,7.6,5.6,1.95
2019-03-21,2,23.3,28.2,18.5,0.00,10.8,215,15,74,0,53,30,79,896.0,899.4,893.7,NaN,NaN,NaN,215,6.1,2.9,2.66
2019-03-22,2,23.6,28.8,19.4,0.00,10.9,245,7,68,0,47,28,64,895.9,899.2,893.9,NaN,NaN,NaN,245,5.9,2.2,2.86
2019-03-23,2,23.6,29.8,18.4,0.00,8.9,270,23,69,0,44,27,57,895.7,899.7,893.5,NaN,NaN,NaN,270,4.1,0.4,3.06
2019-03-24,51,23.1,27.4,19.8,0.90,16.2,119,34,74,1,64,39,91,896.3,899.3,894.0,NaN,NaN,NaN,119,10.5,3.2,1.85
2019-03-25,53,22.8,27.1,19.1,1.80,15.4,131,59,98,14,73,53,92,897.6,900.6,895.4,NaN,NaN,NaN,131,8.9,4.8,1.68
2019-03-26,51,23.3,27.6,19.2,1.20,8.9,164,58,96,19,73,53,95,899.0,901.8,897.4,NaN,NaN,NaN,164,6.2,1.6,1.74
2019-03-27,63,22.6,25.5,20.5,5.10,9.3,155,85,100,2,80,71,94,899.0,901.9,896.7,NaN,NaN,NaN,155,6.7,3.9,0.95
2019-03-28,51,22.7,26.5,19.8,0.60,10.8,154,52,90,0,76,49,93,896.7,900.1,893.7,NaN,NaN,NaN,154,7.6,3.9,1.75
2019-03-29,3,23.6,28.2,20.0,0.00,12.2,243,24,88,0,54,21,89,895.3,898.3,893.4,NaN,NaN,NaN,243,5.9,0.8,2.82
2019-03-30,3,23.7,29.4,19.0,0.00,10.2,169,46,87,0,44,25,66,895.4,899.2,893.1,NaN,NaN,NaN,169,6.2,2.3,3.07
2019-03-31,1,24.9,29.3,20.9,0.00,12.5,161,8,33,0,48,32,63,896.9,900.1,894.7,NaN,NaN,NaN,161,7.1,0.8,2.74
2019-04-01,1,23.6,28.3,18.7,0.00,15.5,138,12,36,0,62,40,83,898.2,901.6,895.8,NaN,NaN,NaN,138,9.6,5.1,2.30
2019-04-02,53,22.5,26.9,19.4,2.30,11.3,130,31,72,0,71,49,82,897.9,901.5,895.4,NaN,NaN,NaN,130,7.8,3.3,1.80
2019-04-03,61,22.5,27.7,18.3,3.30,11.2,127,19,50,0,72,46,92,897.7,901.3,895.9,NaN,NaN,NaN,127,7.9,2.5,1.97
2019-04-04,61,22.0,27.1,17.3,3.90,11.0,121,38,79,4,76,52,96,897.7,901.4,895.4,NaN,NaN,NaN,121,7.1,1.5,1.69
2019-04-05,55,22.5,26.8,20.0,1.90,11.2,126,69,97,16,76,59,85,897.6,900.9,895.7,NaN,NaN,NaN,126,8.2,3.6,1.46
2019-04-06,53,22.7,27.3,19.5,1.10,13.1,133,14,50,0,76,55,88,897.2,900.5,894.8,NaN,NaN,NaN,133,8.0,3.0,1.57
2019-04-07,51,23.7,27.8,19.9,0.60,10.7,156,14,35,0,67,51,79,896.9,900.7,894.0,NaN,NaN,NaN,156,7.4,3.4,1.80
2019-04-08,0,24.5,29.5,19.0,0.00,11.5,193,4,17,0,58,32,93,896.2,899.2,893.5,NaN,NaN,NaN,193,7.8,4.1,2.81
2019-04-09,1,24.9,28.7,21.0,0.00,12.1,165,9,29,0,51,36,72,895.9,899.2,894.0,NaN,NaN,NaN,165,7.1,2.5,2.50
2019-04-10,1,25.6,29.8,22.5,0.00,12.3,180,10,29,0,50,34,75,896.1,899.9,893.3,NaN,NaN,NaN,180,7.0,3.3,2.73
2019-04-11,1,26.1,30.8,21.4,0.00,12.8,213,7,37,0,48,28,75,894.8,898.1,893.1,NaN,NaN,NaN,213,7.1,1.5,3.18
2019-04-12,2,26.0,30.3,22.6,0.00,12.8,179,22,67,0,51,36,67,894.9,898.0,893.2,NaN,NaN,NaN,179,6.8,1.6,2.76
2019-04-13,51,26.1,30.1,22.5,0.30,10.7,152,27,80,0,49,38,63,895.5,898.9,893.5,NaN,NaN,NaN,152,7.2,4.8,2.66
2019-04-14,51,26.4,30.1,23.1,0.10,12.0,161,6,31,0,52,40,68,896.4,899.8,894.2,NaN,NaN,NaN,161,8.8,5.6,2.55
2019-04-15,53,26.3,30.4,23.6,0.90,11.5,176,10,40,0,58,44,77,896.5,899.9,893.9,NaN,NaN,NaN,176,8.9,1.9,2.43
2019-04-16,1,26.4,30.4,22.4,0.00,10.8,166,10,32,0,58,35,84,896.9,900.1,894.6,NaN,NaN,NaN,166,6.9,1.5,2.69
2019-04-17,53,26.3,31.0,23.2,1.90,11.8,177,16,58,0,64,46,83,896.7,900.0,894.4,NaN,NaN,NaN,177,7.3,3.1,2.41
2019-04-18,1,26.8,31.6,21.9,0.00,12.4,235,4,24,0,56,31,91,895.4,899.1,892.8,NaN,NaN,NaN,235,7.1,2.6,3.05
2019-04-19,51,27.4,31.3,23.1,0.10,11.2,216,12,35,0,53,35,82,894.2,897.2,892.2,NaN,NaN,NaN,216,8.1,5.8,2.78
2019-04-20,1,27.3,31.6,22.0,0.00,11.5,236,8,23,0,50,31,73,893.3,896.6,891.1,NaN,NaN,NaN,236,6.7,2.7,3.03
2019-04-21,1,27.2,32.1,23.8,0.00,11.7,217,14,47,0,52,36,69,893.2,896.3,891.0,NaN,NaN,NaN,217,6.2,1.5,3.06
2019-04-22,51,26.0,31.0,21.1,0.70,10.9,184,14,38,0,57,39,81,894.2,897.3,891.2,NaN,NaN,NaN,184,6.5,2.2,2.74
2019-04-23,61,25.3,30.1,21.0,2.00,10.2,207,15,39,0,66,44,85,896.3,899.1,894.5,NaN,NaN,NaN,207,6.1,2.6,2.38
2019-04-24,1,26.2,31.2,21.7,0.00,10.8,216,11,36,0,62,39,85,896.7,900.0,894.2,NaN,NaN,NaN,216,6.3,0.7,2.77
2019-04-25,1,26.2,31.2,23.1,0.00,12.6,217,15,32,2,61,36,77,895.9,899.0,894.2,NaN,NaN,NaN,217,5.3,1.1,2.91
2019-04-26,51,25.6,30.7,21.8,0.20,11.6,175,13,39,4,58,37,75,894.8,898.0,891.8,NaN,NaN,NaN,175,6.0,2.9,2.80
2019-04-27,51,25.9,30.2,21.3,0.20,10.9,177,27,71,3,57,39,87,895.6,898.6,893.1,NaN,NaN,NaN,177,7.7,1.8,2.59
2019-04-28,51,25.3,29.7,21.7,0.20,12.3,171,22,66,1,63,41,86,896.0,899.5,893.9,NaN,NaN,NaN,171,9.1,6.2,2.34
2019-04-29,51,26.3,30.8,22.7,0.10,12.5,185,8,28,0,55,32,80,896.0,899.5,892.9,NaN,NaN,NaN,185,9.1,5.3,3.00
2019-04-30,51,26.4,30.3,22.1,0.10,10.9,201,13,34,2,56,35,82,895.2,898.2,893.3,NaN,NaN,NaN,201,8.0,2.6,2.60
2019-05-01,1,26.9,30.7,22.5,0.00,10.7,213,12,34,0,51,38,70,895.2,897.9,892.9,NaN,NaN,NaN,213,7.7,5.1,2.70
2019-05-02,1,27.3,31.6,22.5,0.00,10.9,205,14,33,0,51,36,70,895.4,898.4,893.6,NaN,NaN,NaN,205,6.8,1.8,2.96
2019-05-03,51,26.9,31.4,23.5,1.20,11.5,183,26,94,0,56,41,74,896.2,899.1,894.5,NaN,NaN,NaN,183,7.6,3.7,2.70
2019-05-04,53,25.4,29.3,21.1,1.50,10.1,195,70,100,11,69,54,91,896.2,898.8,893.8,NaN,NaN,NaN,195,6.3,2.9,1.84
2019-05-05,51,25.9,30.5,22.6,0.90,11.0,194,84,97,39,65,48,86,895.0,897.5,892.4,NaN,NaN,NaN,194,7.6,3.3,2.27
2019-05-06,53,25.8,30.5,22.9,1.20,11.1,167,71,100,4,68,48,89,893.3,896.5,890.6,NaN,NaN,NaN,167,6.9,4.1,2.25
2019-05-07,51,25.5,29.8,22.4,0.50,12.0,177,71,99,11,69,46,87,892.4,895.3,890.4,NaN,NaN,NaN,177,6.4,3.8,2.24
2019-05-08,61,23.4,28.2,20.6,2.90,9.3,151,100,100,97,85,63,96,892.2,894.7,890.5,NaN,NaN,NaN,151,6.0,2.5,1.41
2019-05-09,51,24.3,28.8,20.7,0.80,9.2,170,95,100,77,80,55,98,892.7,894.9,891.2,NaN,NaN,NaN,170,6.7,4.6,1.77
2019-05-10,51,24.2,28.5,20.7,2.80,9.8,172,72,100,13,80,60,98,894.3,896.8,892.8,NaN,NaN,NaN,172,7.1,5.1,1.55
2019-05-11,51,25.0,29.5,20.7,1.40,9.8,162,65,98,11,74,51,95,895.6,898.6,893.1,NaN,NaN,NaN,162,6.8,3.9,2.04
2019-05-12,53,25.2,28.9,21.3,3.20,11.5,157,73,98,44,76,60,92,894.8,897.7,892.2,NaN,NaN,NaN,157,7.0,3.1,1.59
2019-05-13,63,22.4,24.2,20.5,16.40,7.7,155,98,100,87,91,84,100,894.7,897.0,893.1,NaN,NaN,NaN,155,5.0,1.8,0.48
2019-05-14,53,22.6,25.9,20.6,1.90,7.6,155,93,100,79,86,66,96,894.1,896.4,892.6,NaN,NaN,NaN,155,5.0,2.3,1.13
2019-05-15,61,22.2,24.7,19.9,7.00,7.9,186,98,100,91,92,83,100,894.7,897.2,893.3,NaN,NaN,NaN,186,4.4,1.8,0.53
2019-05-16,63,23.0,27.3,19.7,16.50,7.4,174,93,100,72,88,67,100,894.7,897.4,892.8,NaN,NaN,NaN,174,5.1,3.1,1.19
2019-05-17,55,23.7,28.0,19.8,4.60,10.5,200,79,99,21,83,61,100,893.7,896.2,891.9,NaN,NaN,NaN,200,6.5,2.5,1.48
2019-05-18,51,25.3,29.8,20.6,0.40,9.5,193,78,94,17,69,47,92,893.1,896.1,891.3,NaN,NaN,NaN,193,7.3,4.0,2.20
2019-05-19,51,26.3,30.5,22.3,0.40,10.3,192,23,62,0,65,49,83,894.3,897.1,892.3,NaN,NaN,NaN,192,6.8,3.7,2.21
2019-05-20,53,26.7,30.7,23.3,1.60,10.0,184,24,72,1,64,51,78,895.1,897.7,893.2,NaN,NaN,NaN,184,7.2,4.1,2.15
2019-05-21,63,24.0,27.0,20.9,10.00,7.5,157,76,100,2,81,70,100,895.3,897.4,893.6,NaN,NaN,NaN,157,5.6,1.6,1.06
2019-05-22,61,21.9,24.5,20.4,6.30,7.1,158,97,100,45,91,78,98,895.1,897.1,893.6,NaN,NaN,NaN,158,4.6,1.6,0.66
2019-05-23,63,22.2,26.0,19.7,12.60,11.4,146,96,100,83,89,74,100,895.4,898.1,893.4,NaN,NaN,NaN,146,5.4,2.2,0.84
2019-05-24,63,22.8,26.9,19.6,13.60,9.2,171,82,100,45,87,67,100,894.8,897.4,892.6,NaN,NaN,NaN,171,5.5,2.5,1.16
2019-05-25,61,22.7,26.6,19.6,12.40,8.8,176,84,100,53,90,73,100,892.8,895.3,890.5,NaN,NaN,NaN,176,5.5,2.9,0.94
2019-05-26,63,22.8,27.0,19.7,21.50,9.9,195,81,100,53,88,62,100,892.3,894.7,890.6,NaN,NaN,NaN,195,5.7,2.8,1.36
2019-05-27,63,23.1,26.7,19.7,25.00,8.4,157,92,100,58,87,77,100,892.5,894.6,891.2,NaN,NaN,NaN,157,5.7,2.6,0.82
2019-05-28,55,23.0,27.4,20.5,5.80,8.7,145,96,100,64,88,63,100,893.2,895.4,891.8,NaN,NaN,NaN,145,5.6,2.5,1.34
2019-05-29,63,22.0,25.1,20.3,8.40,10.0,149,96,100,88,90,75,99,893.5,895.8,892.1,NaN,NaN,NaN,149,5.1,2.9,0.78
2019-05-30,61,21.2,23.1,19.7,12.30,9.8,161,98,100,90,93,81,100,893.8,895.8,892.2,NaN,NaN,NaN,161,5.8,3.2,0.55
2019-05-31,63,21.0,23.8,19.3,37.40,9.7,172,98,100,91,96,84,100,893.6,895.9,892.1,NaN,NaN,NaN,172,5.3,1.0,0.47
2019-06-01,63,20.7,23.5,19.3,41.50,9.5,196,96,100,78,97,87,100,893.6,895.4,892.0,NaN,NaN,NaN,196,5.9,3.6,0.33
2019-06-02,61,21.9,26.0,19.3,13.30,8.0,191,87,100,45,91,68,100,894.3,896.6,892.6,NaN,NaN,NaN,191,4.8,1.8,1.07
2019-06-03,63,21.8,25.5,19.4,29.60,10.1,193,92,100,64,91,76,100,894.5,896.7,892.2,NaN,NaN,NaN,193,5.2,2.6,0.80
2019-06-04,63,22.2,25.1,19.2,62.00,7.7,174,80,100,41,90,78,100,894.4,897.4,891.9,NaN,NaN,NaN,174,5.3,2.6,0.70
2019-06-05,63,22.4,26.1,18.8,30.50,10.2,155,76,100,35,87,72,100,894.3,896.9,892.5,NaN,NaN,NaN,155,6.2,2.2,0.93
2019-06-06,61,23.2,26.9,19.5,8.50,9.3,193,77,100,19,83,60,100,895.5,897.7,893.9,NaN,NaN,NaN,193,5.9,2.5,1.40
2019-06-07,63,23.9,27.9,20.8,8.60,8.6,183,74,97,24,80,58,97,896.1,898.3,894.6,NaN,NaN,NaN,183,5.8,2.3,1.56
2019-06-08,61,22.8,27.0,19.6,9.70,7.7,175,91,100,73,90,70,100,895.1,897.4,892.8,NaN,NaN,NaN,175,4.4,1.4,1.07
2019-06-09,63,23.0,27.1,19.8,19.60,9.6,195,93,98,78,88,68,100,893.4,895.8,891.1,NaN,NaN,NaN,195,5.7,1.5,1.16
2019-06-10,63,23.3,27.6,20.0,18.70,10.2,194,76,100,17,86,65,100,892.2,894.1,890.2,NaN,NaN,NaN,194,6.1,2.3,1.30
2019-06-11,63,22.7,26.7,20.1,15.40,10.8,188,94,100,83,91,71,100,892.5,894.5,890.8,NaN,NaN,NaN,188,7.2,3.6,1.01
2019-06-12,63,22.2,26.1,19.9,28.70,10.0,191,93,100,76,93,74,100,893.1,895.4,891.4,NaN,NaN,NaN,191,6.1,2.3,0.87
