latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.773285,99.91911,540.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-01-01,51,17.3,19.4,15.4,1.50,5.8,297,78,100,30,94,82,100,958.3,960.7,956.6,NaN,NaN,NaN,297,2.9,1.5,0.41
2019-01-02,51,17.1,21.7,14.0,0.20,7.3,339,50,100,14,88,65,100,958.0,960.6,956.3,NaN,NaN,NaN,339,4.6,1.3,0.91
2019-01-03,3,16.5,22.0,11.5,0.00,6.6,328,58,87,9,84,63,98,957.8,961.3,956.1,NaN,NaN,NaN,328,3.8,0.8,0.99
2019-01-04,3,16.7,23.4,10.1,0.00,8.1,340,71,100,4,82,59,95,956.9,960.5,955.3,NaN,NaN,NaN,340,5.2,0.5,1.17
2019-01-05,3,18.8,24.9,13.6,0.00,7.4,327,81,100,34,82,63,91,956.1,959.4,954.5,NaN,NaN,NaN,327,5.0,1.3,1.15
2019-01-06,3,20.4,25.4,16.0,0.00,7.2,341,43,81,9,86,66,97,955.6,958.2,954.2,NaN,NaN,NaN,341,3.9,0.8,1.08
2019-01-07,63,19.6,22.4,17.3,20.30,5.1,338,78,100,26,96,88,100,954.4,957.4,952.6,NaN,NaN,NaN,338,3.6,1.6,0.32
2019-01-08,63,18.7,19.5,17.8,61.40,9.7,144,99,100,91,100,97,100,952.9,954.2,951.3,NaN,NaN,NaN,144,4.8,1.3,0.07
2019-01-09,65,18.4,20.4,17.0,21.30,8.1,253,83,100,50,96,87,100,953.7,956.2,951.6,NaN,NaN,NaN,253,4.1,2.1,0.31
2019-01-10,51,20.0,23.7,17.1,0.10,6.5,184,56,100,6,89,72,98,953.4,955.9,951.7,NaN,NaN,NaN,184,3.8,0.5,0.81
2019-01-11,1,19.9,24.7,15.4,0.00,7.1,354,20,49,1,86,68,96,953.8,956.7,952.2,NaN,NaN,NaN,354,4.4,1.1,0.98
2019-01-12,3,19.6,25.5,14.2,0.00,7.0,357,84,100,5,84,61,96,953.9,957.0,952.2,NaN,NaN,NaN,357,4.3,0.7,1.29
2019-01-13,3,19.7,25.8,13.4,0.00,7.4,9,73,100,20,82,58,96,953.6,957.0,951.8,NaN,NaN,NaN,9,4.5,0.0,1.41
2019-01-14,3,19.4,25.5,13.1,0.00,7.8,4,38,97,0,81,57,97,951.8,955.1,950.5,NaN,NaN,NaN,4,4.8,1.5,1.38
2019-01-15,53,19.8,25.1,14.5,0.90,8.8,192,46,100,0,84,67,93,951.4,954.6,949.9,NaN,NaN,NaN,192,5.1,0.8,1.05
2019-01-16,53,19.0,24.4,14.7,1.10,6.8,322,43,100,0,81,50,100,952.9,955.8,951.4,NaN,NaN,NaN,322,4.3,0.7,1.52
2019-01-17,51,17.6,23.0,11.9,1.30,7.7,356,35,92,0,85,70,95,954.1,957.3,951.9,NaN,NaN,NaN,356,4.6,1.9,0.84
2019-01-18,51,18.7,22.9,14.1,0.20,9.7,292,30,53,15,87,68,98,954.0,957.3,952.0,NaN,NaN,NaN,292,4.7,1.1,0.89
2019-01-19,51,18.7,23.4,13.9,0.30,7.2,348,23,45,5,87,68,97,953.3,956.2,951.5,NaN,NaN,NaN,348,4.6,0.8,0.91
2019-01-20,2,19.1,24.4,14.2,0.00,8.0,344,17,69,1,81,57,95,953.2,956.4,951.5,NaN,NaN,NaN,344,5.5,1.8,1.31
2019-01-21,1,19.1,24.7,12.4,0.00,8.0,345,6,26,0,78,57,95,953.9,957.4,952.3,NaN,NaN,NaN,345,4.7,1.1,1.33
2019-01-22,51,18.8,24.1,13.0,0.10,9.5,160,12,43,0,83,66,95,954.5,957.8,952.8,NaN,NaN,NaN,160,5.2,0.8,1.02
2019-01-23,2,18.9,24.6,13.3,0.00,6.9,13,10,53,0,82,61,97,954.2,957.4,952.5,NaN,NaN,NaN,13,4.4,1.3,1.21
2019-01-24,0,18.0,25.4,11.2,0.00,8.0,360,0,1,0,77,45,95,953.9,957.2,952.1,NaN,NaN,NaN,360,5.3,1.0,1.78
2019-01-25,0,18.0,26.4,10.0,0.00,7.6,356,0,0,0,72,37,94,954.7,958.2,952.5,NaN,NaN,NaN,356,4.6,1.3,2.18
2019-01-26,2,17.6,25.0,9.8,0.00,9.7,331,20,78,0,76,50,96,956.0,959.6,954.0,NaN,NaN,NaN,331,5.2,1.5,1.58
2019-01-27,2,17.8,23.6,11.8,0.00,10.6,295,18,67,0,78,55,95,955.7,959.3,953.4,NaN,NaN,NaN,295,5.2,0.8,1.31
2019-01-28,1,18.7,25.0,12.3,0.00,9.7,332,10,46,0,77,52,93,954.6,958.5,952.8,NaN,NaN,NaN,332,5.2,1.3,1.53
2019-01-29,2,19.1,24.8,13.0,0.00,10.8,197,16,72,0,77,53,93,953.5,956.5,952.2,NaN,NaN,NaN,197,5.5,0.8,1.46
2019-01-30,1,19.2,25.3,13.6,0.00,11.0,73,11,34,1,80,58,95,953.5,957.0,951.5,NaN,NaN,NaN,73,5.6,1.3,1.37
2019-01-31,1,19.7,27.0,14.0,0.00,9.4,342,8,35,0,70,43,92,954.7,958.0,952.6,NaN,NaN,NaN,342,5.5,0.5,1.98
2019-02-01,0,19.3,26.9,12.5,0.00,10.3,338,2,8,0,73,42,93,954.6,958.4,952.2,NaN,NaN,NaN,338,5.6,1.4,2.05
2019-02-02,1,20.1,26.7,13.2,0.00,9.1,57,3,41,0,73,51,90,952.5,955.9,950.6,NaN,NaN,NaN,57,5.4,1.8,1.71
2019-02-03,0,20.1,28.3,12.7,0.00,7.6,356,0,0,0,72,33,98,953.2,956.8,951.1,NaN,NaN,NaN,356,4.8,0.5,2.60
2019-02-04,0,19.7,28.6,11.8,0.00,9.7,12,1,17,0,68,36,90,953.6,957.4,952.1,NaN,NaN,NaN,12,5.3,0.7,2.51
2019-02-05,0,19.0,28.2,9.9,0.00,8.3,359,1,5,0,60,24,87,953.0,957.0,951.1,NaN,NaN,NaN,359,4.9,0.0,2.91
2019-02-06,0,19.0,27.5,9.4,0.00,10.7,67,0,0,0,62,33,89,950.7,954.2,948.7,NaN,NaN,NaN,67,5.5,1.5,2.41
2019-02-07,0,19.8,28.4,11.6,0.00,11.0,67,0,0,0,66,35,90,951.7,955.2,949.1,NaN,NaN,NaN,67,5.9,1.5,2.38
2019-02-08,0,19.9,28.9,11.2,0.00,9.7,46,0,0,0,62,34,83,951.9,955.6,950.2,NaN,NaN,NaN,46,6.1,1.6,2.57
2019-02-09,0,20.1,29.3,11.0,0.00,9.3,53,0,0,0,63,33,84,951.8,955.5,949.4,NaN,NaN,NaN,53,5.3,1.8,2.72
2019-02-10,3,21.1,29.8,12.6,0.00,9.0,2,7,89,0,66,35,92,953.0,956.3,950.6,NaN,NaN,NaN,2,5.4,1.1,2.75
2019-02-11,3,21.6,29.7,13.7,0.00,10.4,342,15,83,0,66,36,88,954.5,957.8,952.9,NaN,NaN,NaN,342,5.5,2.0,2.67
2019-02-12,3,21.4,27.6,15.2,0.00,12.7,143,41,100,0,78,60,93,956.1,959.7,954.0,NaN,NaN,NaN,143,5.8,0.4,1.48
2019-02-13,3,22.6,29.6,17.5,0.00,8.0,333,23,80,0,77,43,96,955.6,959.2,953.0,NaN,NaN,NaN,333,4.5,0.0,2.37
2019-02-14,2,21.9,30.0,13.7,0.00,10.2,14,4,50,0,68,37,95,953.1,956.4,951.1,NaN,NaN,NaN,14,6.0,1.1,2.66
2019-02-15,2,22.0,29.9,13.9,0.00,9.4,289,19,65,0,67,37,91,952.7,956.4,950.8,NaN,NaN,NaN,289,5.2,1.3,2.65
2019-02-16,2,21.9,29.0,15.5,0.00,7.6,257,33,78,4,74,43,92,952.1,956.2,949.0,NaN,NaN,NaN,257,4.3,0.0,2.28
2019-02-17,3,21.6,29.4,15.0,0.00,10.7,236,28,100,0,66,29,99,949.1,952.9,946.2,NaN,NaN,NaN,236,4.6,1.1,2.90
2019-02-18,1,19.7,28.1,12.5,0.00,7.7,344,6,36,0,57,27,84,948.9,952.8,946.7,NaN,NaN,NaN,344,5.8,2.4,2.76
2019-02-19,1,20.0,27.7,12.6,0.00,12.1,112,3,24,0,61,40,79,951.4,954.9,948.7,NaN,NaN,NaN,112,6.0,1.5,2.17
2019-02-20,1,21.3,29.1,13.0,0.00,13.0,78,1,25,0,63,35,89,953.5,957.3,951.5,NaN,NaN,NaN,78,5.6,1.8,2.59
2019-02-21,0,21.3,29.6,13.4,0.00,11.1,92,0,4,0,63,33,89,953.4,957.6,950.9,NaN,NaN,NaN,92,5.7,1.6,2.76
2019-02-22,0,21.4,29.8,13.3,0.00,13.7,109,0,1,0,62,33,92,950.4,954.3,947.9,NaN,NaN,NaN,109,6.5,1.5,2.71
2019-02-23,1,22.1,31.9,13.4,0.00,8.0,329,2,22,0,57,23,83,949.3,953.1,947.7,NaN,NaN,NaN,329,5.3,0.4,3.62
2019-02-24,0,22.2,30.4,13.6,0.00,11.8,164,2,15,0,56,29,82,949.2,952.8,947.2,NaN,NaN,NaN,164,5.8,1.3,3.10
2019-02-25,1,22.6,31.0,14.8,0.00,12.3,180,6,33,0,59,31,85,949.5,953.2,947.4,NaN,NaN,NaN,180,6.0,1.3,3.12
2019-02-26,1,22.1,30.3,14.6,0.00,11.5,310,4,27,0,61,31,82,949.7,953.3,948.0,NaN,NaN,NaN,310,6.6,0.7,2.92
2019-02-27,1,21.1,29.3,13.8,0.00,11.2,355,8,32,0,65,36,92,950.0,953.8,947.9,NaN,NaN,NaN,355,5.8,1.1,2.60
2019-02-28,1,21.8,29.7,15.1,0.00,9.8,352,8,30,0,63,36,87,949.5,952.9,947.3,NaN,NaN,NaN,352,5.7,0.8,2.69
2019-03-01,2,22.0,30.5,14.1,0.00,10.3,66,8,50,0,59,31,90,949.5,953.4,947.6,NaN,NaN,NaN,66,5.3,1.4,3.03
2019-03-02,1,21.8,30.5,15.1,0.00,8.8,359,8,33,0,58,33,75,948.0,951.8,946.1,NaN,NaN,NaN,359,5.7,1.9,2.90
2019-03-03,1,22.3,30.9,14.1,0.00,11.6,353,8,32,0,54,28,79,947.3,951.2,945.0,NaN,NaN,NaN,353,6.8,1.6,3.20
2019-03-04,1,22.8,32.0,15.3,0.00,10.2,132,11,49,0,56,22,79,946.1,949.7,944.1,NaN,NaN,NaN,132,5.6,2.0,3.69
2019-03-05,2,22.5,30.0,14.8,0.00,14.8,152,17,76,0,58,36,84,947.0,950.6,944.4,NaN,NaN,NaN,152,6.7,1.6,2.71
2019-03-06,3,22.1,28.3,17.3,0.00,9.4,5,43,99,1,65,44,84,948.8,951.8,947.0,NaN,NaN,NaN,5,5.3,1.1,2.16
2019-03-07,51,23.0,29.8,17.6,0.20,9.1,11,34,75,2,65,40,86,949.6,952.7,947.7,NaN,NaN,NaN,11,5.4,1.1,2.51
2019-03-08,51,23.0,30.6,17.2,0.50,9.0,350,25,61,3,69,38,92,948.8,952.0,946.7,NaN,NaN,NaN,350,5.3,1.0,2.68
2019-03-09,1,23.5,31.7,16.5,0.00,9.0,313,7,33,0,61,24,92,948.0,951.3,946.1,NaN,NaN,NaN,313,6.1,2.2,3.53
2019-03-10,3,22.0,31.0,15.0,0.00,10.5,342,15,86,0,51,21,80,949.8,953.6,947.9,NaN,NaN,NaN,342,5.9,1.3,3.57
2019-03-11,0,21.4,31.7,12.8,0.00,9.7,353,0,0,0,46,21,69,950.7,955.2,948.8,NaN,NaN,NaN,353,6.6,1.8,3.72
2019-03-12,0,22.4,31.0,14.3,0.00,13.2,66,0,0,0,52,30,73,950.1,953.8,948.0,NaN,NaN,NaN,66,6.5,2.4,3.13
2019-03-13,0,22.9,33.1,14.6,0.00,10.7,340,0,0,0,50,18,76,950.5,954.3,948.5,NaN,NaN,NaN,340,6.2,1.6,4.15
2019-03-14,0,22.2,32.2,12.7,0.00,10.1,344,0,0,0,51,20,83,951.5,955.3,949.7,NaN,NaN,NaN,344,5.6,0.8,3.80
2019-03-15,1,23.1,32.3,15.8,0.00,10.9,159,1,33,0,53,27,73,952.2,956.6,950.1,NaN,NaN,NaN,159,5.9,0.4,3.53
2019-03-16,1,23.6,31.6,16.5,0.00,11.1,126,5,46,0,61,38,80,951.7,955.7,949.3,NaN,NaN,NaN,126,6.1,1.1,2.90
2019-03-17,1,23.7,31.0,17.3,0.00,11.1,76,6,32,0,65,38,85,951.8,955.9,949.3,NaN,NaN,NaN,76,5.2,0.4,2.80
2019-03-18,1,24.0,31.4,17.0,0.00,9.1,146,11,32,0,60,36,82,950.4,954.6,947.4,NaN,NaN,NaN,146,5.3,0.8,2.97
2019-03-19,1,24.3,32.9,18.1,0.00,12.4,130,18,44,0,60,25,84,948.3,952.4,945.4,NaN,NaN,NaN,130,5.5,1.1,3.77
2019-03-20,3,23.9,33.3,16.2,0.00,10.8,119,34,84,0,54,26,79,948.2,952.1,945.4,NaN,NaN,NaN,119,5.5,1.8,3.80
2019-03-21,2,23.9,33.5,16.3,0.00,9.3,345,7,73,0,49,25,72,948.6,952.5,946.0,NaN,NaN,NaN,345,5.9,1.1,3.89
2019-03-22,1,23.6,33.8,16.2,0.00,12.3,11,2,49,0,48,21,69,948.8,952.7,946.5,NaN,NaN,NaN,11,6.8,2.0,4.16
2019-03-23,3,22.7,33.1,13.6,0.00,10.0,335,21,84,0,50,21,76,949.1,953.4,946.6,NaN,NaN,NaN,335,6.0,1.8,3.99
2019-03-24,2,23.6,32.2,16.9,0.00,14.5,111,28,79,0,55,33,72,948.2,952.2,946.1,NaN,NaN,NaN,111,6.9,3.1,3.22
2019-03-25,3,24.2,31.5,18.7,0.00,10.8,167,32,86,0,63,41,77,949.9,953.8,947.8,NaN,NaN,NaN,167,5.5,0.4,2.73
2019-03-26,3,24.8,32.0,18.8,0.00,13.0,175,36,81,0,66,40,84,951.5,955.0,949.1,NaN,NaN,NaN,175,4.6,0.5,2.87
2019-03-27,3,25.6,33.6,19.2,0.00,13.9,159,73,100,25,63,27,87,951.2,954.7,947.8,NaN,NaN,NaN,159,5.7,1.5,3.80
2019-03-28,2,24.7,33.0,16.1,0.00,10.7,303,30,79,1,55,22,92,949.3,953.2,946.8,NaN,NaN,NaN,303,5.6,1.5,3.92
2019-03-29,0,23.4,33.5,14.9,0.00,10.5,357,0,2,0,47,17,69,948.0,951.6,945.7,NaN,NaN,NaN,357,6.2,2.5,4.27
2019-03-30,3,23.6,33.2,16.0,0.00,10.8,251,13,84,0,48,21,69,948.1,952.2,945.6,NaN,NaN,NaN,251,5.9,1.3,4.05
2019-03-31,1,24.2,33.0,16.9,0.00,14.5,139,4,26,0,53,27,78,948.9,952.7,947.0,NaN,NaN,NaN,139,6.1,0.7,3.66
2019-04-01,1,24.6,32.9,17.4,0.00,12.7,152,4,34,0,54,26,79,950.3,954.5,947.5,NaN,NaN,NaN,152,5.7,0.0,3.69
2019-04-02,1,23.6,31.0,17.5,0.00,9.1,328,7,29,0,63,39,76,950.5,955.0,947.1,NaN,NaN,NaN,328,4.8,0.5,2.76
2019-04-03,1,24.2,31.2,17.8,0.00,11.0,12,14,40,1,66,40,91,950.8,954.6,948.0,NaN,NaN,NaN,12,5.3,1.9,2.74
2019-04-04,3,24.2,31.7,18.5,0.00,7.6,303,41,95,0,61,31,81,950.8,955.0,947.7,NaN,NaN,NaN,303,4.7,1.1,3.22
2019-04-05,3,25.1,32.6,18.8,0.00,9.5,191,72,89,43,56,27,78,950.0,954.0,947.0,NaN,NaN,NaN,191,5.2,1.0,3.57
2019-04-06,2,25.0,32.2,19.2,0.00,7.2,318,20,74,0,57,33,70,949.7,953.4,946.6,NaN,NaN,NaN,318,4.1,0.0,3.18
2019-04-07,1,24.8,32.0,19.0,0.00,10.7,355,16,42,0,62,39,78,949.3,953.5,945.6,NaN,NaN,NaN,355,5.2,1.1,2.91
2019-04-08,2,25.4,34.0,18.4,0.00,12.3,79,16,56,0,57,30,85,948.1,951.6,945.1,NaN,NaN,NaN,79,6.3,2.2,3.71
2019-04-09,1,25.9,34.5,18.2,0.00,12.0,333,14,40,0,49,24,70,947.9,951.6,945.5,NaN,NaN,NaN,333,6.2,0.4,4.10
2019-04-10,1,26.3,35.0,18.3,0.00,12.0,334,13,38,1,48,23,72,947.9,952.2,944.9,NaN,NaN,NaN,334,7.1,1.8,4.28
2019-04-11,1,25.7,35.1,18.1,0.00,9.0,350,6,25,0,51,24,70,946.7,950.4,944.5,NaN,NaN,NaN,350,5.5,1.9,4.33
2019-04-12,3,26.2,35.1,17.6,0.00,11.0,48,58,100,0,51,27,75,946.6,950.4,944.4,NaN,NaN,NaN,48,6.2,1.5,4.16
2019-04-13,3,26.9,35.4,19.9,0.00,13.6,162,24,98,0,48,25,67,947.0,950.8,944.8,NaN,NaN,NaN,162,5.5,0.8,4.31
2019-04-14,1,26.8,35.0,20.7,0.00,12.3,172,8,31,0,54,27,74,947.7,951.4,945.2,NaN,NaN,NaN,172,5.4,1.1,4.10
2019-04-15,1,27.0,35.2,20.5,0.00,15.4,129,12,36,0,53,28,73,947.7,951.9,945.0,NaN,NaN,NaN,129,6.1,1.4,4.06
2019-04-16,1,27.7,34.6,21.9,0.00,10.1,168,18,40,0,53,30,71,948.3,952.4,945.4,NaN,NaN,NaN,168,4.8,0.5,3.86
2019-04-17,2,27.6,36.3,20.1,0.00,10.7,122,21,79,0,53,27,74,947.9,951.9,944.7,NaN,NaN,NaN,122,4.9,1.0,4.34
2019-04-18,2,27.7,37.6,19.6,0.00,12.4,305,8,61,0,51,20,79,946.7,951.2,943.5,NaN,NaN,NaN,305,6.4,1.5,5.21
2019-04-19,3,27.9,37.4,20.3,0.00,13.6,309,12,84,0,49,26,68,945.2,948.7,942.9,NaN,NaN,NaN,309,6.2,1.8,4.76
2019-04-20,1,27.7,36.8,20.1,0.00,9.7,324,9,37,0,53,24,84,944.8,948.4,942.5,NaN,NaN,NaN,324,6.0,2.1,4.72
2019-04-21,3,27.4,36.3,21.3,0.00,12.6,29,24,87,0,56,27,76,944.7,948.0,942.5,NaN,NaN,NaN,29,5.7,1.4,4.29
2019-04-22,3,26.7,34.0,21.1,0.00,11.1,287,41,90,4,63,35,81,946.1,949.3,944.2,NaN,NaN,NaN,287,4.7,0.0,3.47
2019-04-23,2,26.5,33.8,21.3,0.00,8.9,331,22,62,3,63,38,81,948.5,952.2,945.5,NaN,NaN,NaN,331,4.3,0.5,3.27
2019-04-24,2,26.3,33.6,20.4,0.00,9.4,22,23,61,4,64,39,82,948.8,953.0,946.1,NaN,NaN,NaN,22,4.3,0.4,3.19
2019-04-25,2,26.9,34.5,21.2,0.00,7.6,319,20,53,1,62,33,84,948.0,951.5,946.0,NaN,NaN,NaN,319,4.8,0.8,3.66
2019-04-26,2,27.1,35.0,19.9,0.00,9.4,353,12,50,0,60,30,88,946.8,950.1,944.0,NaN,NaN,NaN,353,3.7,1.0,3.94
2019-04-27,2,26.9,33.5,21.2,0.00,14.8,148,34,74,2,59,37,80,946.7,950.6,943.3,NaN,NaN,NaN,148,5.9,1.1,3.25
2019-04-28,3,27.6,34.0,21.2,0.00,16.5,135,20,87,2,55,36,78,947.2,951.2,944.1,NaN,NaN,NaN,135,6.5,1.5,3.36
2019-04-29,2,27.9,35.0,21.1,0.00,8.9,135,21,52,1,54,30,81,947.4,951.4,944.2,NaN,NaN,NaN,135,4.7,0.5,3.91
2019-04-30,3,28.7,37.1,21.9,0.00,10.8,37,24,89,1,52,20,73,946.3,950.1,942.9,NaN,NaN,NaN,37,4.0,0.8,4.98
2019-05-01,2,28.6,37.2,20.2,0.00,10.2,53,18,51,0,49,24,71,946.0,949.4,943.3,NaN,NaN,NaN,53,4.8,0.4,4.83
2019-05-02,2,28.6,36.2,21.0,0.00,9.1,117,19,50,0,51,32,68,946.6,949.9,944.3,NaN,NaN,NaN,117,4.4,1.8,4.08
2019-05-03,51,28.5,35.6,22.6,0.10,10.9,7,28,73,2,61,34,81,947.5,950.8,945.2,NaN,NaN,NaN,7,4.6,0.8,3.81
2019-05-04,51,29.1,35.9,23.4,0.40,8.6,164,36,69,0,65,38,89,948.0,950.7,944.9,NaN,NaN,NaN,164,3.8,1.1,3.63
2019-05-05,51,29.7,37.7,22.2,0.30,9.1,305,72,99,7,56,27,85,946.1,949.3,943.2,NaN,NaN,NaN,305,4.7,1.6,4.76
2019-05-06,51,29.2,36.0,22.0,0.40,9.7,203,33,81,0,54,30,72,944.6,948.0,941.7,NaN,NaN,NaN,203,5.0,1.1,4.14
2019-05-07,51,29.9,37.3,22.2,0.10,14.8,118,46,76,9,49,24,76,943.5,947.0,940.5,NaN,NaN,NaN,118,5.2,1.1,4.83
2019-05-08,51,29.8,37.0,23.7,0.10,15.3,145,65,100,0,46,24,74,943.6,946.9,940.5,NaN,NaN,NaN,145,5.8,1.4,4.76
2019-05-09,3,29.6,36.8,21.9,0.00,14.8,185,65,95,2,52,25,83,944.2,947.5,940.9,NaN,NaN,NaN,185,6.3,1.0,4.65
2019-05-10,3,29.8,36.9,23.7,0.00,15.7,177,53,90,5,55,27,82,945.9,949.0,943.4,NaN,NaN,NaN,177,6.5,0.7,4.58
2019-05-11,51,30.7,37.1,25.6,0.10,11.9,169,54,96,8,54,34,72,947.3,951.2,944.2,NaN,NaN,NaN,169,5.7,2.5,4.14
2019-05-12,3,30.5,37.0,25.1,0.00,11.4,175,82,100,39,52,34,71,946.3,949.6,943.5,NaN,NaN,NaN,175,5.2,1.1,4.15
2019-05-13,63,28.8,33.9,25.6,3.50,12.2,163,83,100,25,63,46,87,946.8,949.8,944.7,NaN,NaN,NaN,163,5.0,0.0,2.88
2019-05-14,63,27.8,33.5,24.4,10.30,11.7,202,64,100,16,70,45,95,946.7,950.0,944.0,NaN,NaN,NaN,202,4.4,0.0,2.86
2019-05-15,51,28.0,35.3,23.1,0.10,17.1,158,84,100,19,70,40,100,947.0,949.9,944.2,NaN,NaN,NaN,158,7.7,3.6,3.44
2019-05-16,3,29.2,35.9,23.3,0.00,15.7,173,78,100,18,59,34,89,946.7,949.7,943.9,NaN,NaN,NaN,173,5.9,1.8,3.89
2019-05-17,51,29.9,37.2,23.0,0.50,7.6,219,44,93,9,55,28,85,945.7,948.5,942.9,NaN,NaN,NaN,219,3.8,0.4,4.52
2019-05-18,2,30.4,39.4,21.4,0.00,10.9,292,10,67,0,46,17,79,944.3,947.8,941.5,NaN,NaN,NaN,292,5.9,1.1,5.92
2019-05-19,1,31.0,40.1,22.4,0.00,10.5,212,9,36,0,40,17,63,945.3,948.8,943.0,NaN,NaN,NaN,212,4.9,2.5,6.11
2019-05-20,1,31.0,39.1,23.1,0.00,9.2,138,14,39,2,42,23,61,945.9,949.3,943.2,NaN,NaN,NaN,138,5.0,0.8,5.40
2019-05-21,53,28.6,36.7,22.6,1.00,14.9,206,61,99,0,58,32,81,947.2,949.5,945.5,NaN,NaN,NaN,206,5.0,0.4,4.18
2019-05-22,51,27.4,33.3,22.8,0.20,8.9,173,54,99,3,65,43,84,948.1,950.4,945.8,NaN,NaN,NaN,173,4.7,1.5,2.91
2019-05-23,53,27.6,31.9,23.5,0.70,10.0,197,79,100,8,69,51,90,948.0,951.2,945.4,NaN,NaN,NaN,197,3.7,0.4,2.34
2019-05-24,53,28.4,35.2,23.1,0.60,10.9,220,60,97,14,64,35,90,946.9,950.3,943.7,NaN,NaN,NaN,220,4.9,1.3,3.69
2019-05-25,53,27.6,34.4,22.4,1.00,12.3,161,32,89,6,69,43,91,944.8,948.0,940.9,NaN,NaN,NaN,161,6.0,1.1,3.11
2019-05-26,51,28.6,35.3,22.8,0.80,7.4,178,55,96,10,67,34,96,944.6,947.5,941.2,NaN,NaN,NaN,178,4.5,1.8,3.77
2019-05-27,3,29.4,35.7,23.5,0.00,12.7,168,59,98,12,60,32,91,944.4,947.5,941.4,NaN,NaN,NaN,168,5.1,1.5,3.96
2019-05-28,51,29.3,36.0,25.0,0.30,13.0,183,96,98,88,62,35,82,945.3,947.6,943.1,NaN,NaN,NaN,183,6.3,1.8,3.83
2019-05-29,63,26.4,31.3,22.9,14.60,9.3,163,95,100,89,80,57,100,946.4,948.7,944.3,NaN,NaN,NaN,163,5.6,0.7,1.98
2019-05-30,63,24.5,27.7,22.3,19.60,6.5,161,98,100,88,92,77,100,946.9,948.7,945.0,NaN,NaN,NaN,161,4.0,1.8,0.86
2019-05-31,63,23.8,26.0,22.3,18.70,8.8,149,99,100,92,97,86,100,946.5,948.1,944.4,NaN,NaN,NaN,149,4.4,0.8,0.48
2019-06-01,61,24.4,29.0,21.6,11.70,12.1,150,93,100,49,92,70,100,946.6,948.5,944.5,NaN,NaN,NaN,150,4.5,0.7,1.20
2019-06-02,63,24.9,29.5,21.4,11.60,8.7,149,79,100,17,90,67,100,947.2,949.3,945.0,NaN,NaN,NaN,149,3.9,1.4,1.36
2019-06-03,51,25.1,28.4,21.5,1.00,8.8,157,73,100,30,88,69,98,947.3,949.7,944.8,NaN,NaN,NaN,157,4.1,0.0,1.21
2019-06-04,61,25.8,28.8,22.4,6.40,8.2,167,76,100,16,85,69,100,947.0,949.9,943.9,NaN,NaN,NaN,167,4.3,1.1,1.22
2019-06-05,63,24.9,27.8,21.6,9.30,6.9,149,83,100,23,89,75,100,946.9,949.2,945.1,NaN,NaN,NaN,149,3.7,1.0,0.93
2019-06-06,63,25.1,29.0,21.6,5.00,6.4,73,77,99,44,88,68,100,948.1,950.7,946.0,NaN,NaN,NaN,73,3.6,1.8,1.27
2019-06-07,51,26.6,30.0,23.2,1.00,5.9,175,85,99,54,83,66,95,948.6,951.1,946.2,NaN,NaN,NaN,175,3.0,0.8,1.42
2019-06-08,53,25.8,29.5,22.5,2.10,8.0,160,97,100,86,86,66,97,948.0,950.4,945.3,NaN,NaN,NaN,160,5.0,1.1,1.41
2019-06-09,65,26.3,29.2,22.5,13.50,6.5,165,86,100,20,86,71,100,945.8,948.6,942.8,NaN,NaN,NaN,165,3.8,1.5,1.17
2019-06-10,61,26.8,31.0,23.0,5.10,7.9,157,75,100,28,84,64,98,944.4,946.5,941.7,NaN,NaN,NaN,157,4.4,1.5,1.61
2019-06-11,53,26.4,28.8,23.8,2.90,8.2,163,88,99,65,84,73,93,944.8,946.8,942.9,NaN,NaN,NaN,163,3.9,0.4,1.07
2019-06-12,61,25.5,29.4,23.6,5.50,7.6,171,92,99,57,89,66,100,945.5,947.7,943.4,NaN,NaN,NaN,171,4.1,0.5,1.41
2019-06-13,63,25.5,29.7,23.5,12.80,12.7,156,94,100,81,90,67,100,945.6,947.8,943.2,NaN,NaN,NaN,156,6.1,1.0,1.36
2019-06-14,63,25.1,30.0,23.0,11.50,8.4,152,97,100,86,94,69,100,945.1,947.0,942.3,NaN,NaN,NaN,152,5.7,0.4,1.29
2019-06-15,55,25.8,29.2,22.2,4.90,9.8,148,98,100,86,86,70,100,944.9,947.3,942.3,NaN,NaN,NaN,148,4.7,0.8,1.20
2019-06-16,53,25.4,28.1,23.5,3.70,9.3,138,98,100,91,93,79,99,944.6,946.5,942.0,NaN,NaN,NaN,138,4.8,1.1,0.80
2019-06-17,65,25.0,28.6,23.0,24.00,7.9,150,100,100,95,95,76,100,944.7,946.5,942.6,NaN,NaN,NaN,150,4.3,0.8,0.92
