latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.421791,100.14085,373.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-01-20,1,21.4,26.4,17.6,0.00,6.0,56,11,35,1,83,59,99,971.6,974.9,969.3,NaN,NaN,NaN,56,3.3,0.5,1.42
2019-01-21,1,21.4,26.9,16.3,0.00,6.5,59,6,24,0,79,52,97,972.3,975.7,970.3,NaN,NaN,NaN,59,3.2,0.8,1.69
2019-01-22,53,20.9,25.0,17.1,1.20,6.8,90,18,58,0,84,66,97,973.1,976.2,971.3,NaN,NaN,NaN,90,3.7,1.3,1.06
2019-01-23,51,21.2,26.0,17.1,0.20,7.3,188,14,55,0,82,59,98,972.8,975.9,970.8,NaN,NaN,NaN,188,3.0,0.5,1.36
2019-01-24,2,20.9,27.0,16.4,0.00,5.3,34,4,50,0,78,42,99,972.5,975.7,971.1,NaN,NaN,NaN,34,3.3,0.4,2.05
2019-01-25,0,20.7,27.7,15.6,0.00,5.4,36,0,0,0,73,40,92,973.4,976.8,971.5,NaN,NaN,NaN,36,3.4,1.1,2.23
2019-01-26,1,20.3,26.5,14.2,0.00,6.0,63,7,46,0,75,47,94,974.6,977.9,973.0,NaN,NaN,NaN,63,3.3,0.4,1.82
2019-01-27,1,20.4,25.7,15.6,0.00,6.9,148,7,29,0,77,52,93,974.4,978.0,971.8,NaN,NaN,NaN,148,3.3,0.5,1.58
2019-01-28,2,21.0,26.3,16.3,0.00,5.8,125,10,52,0,76,52,95,973.2,977.0,971.1,NaN,NaN,NaN,125,3.0,0.0,1.62
2019-01-29,3,21.1,26.5,16.2,0.00,7.4,155,15,81,0,77,52,92,972.1,975.0,970.6,NaN,NaN,NaN,155,3.5,0.5,1.67
2019-01-30,1,21.8,27.7,16.8,0.00,8.9,170,8,32,0,75,51,91,972.1,975.6,970.3,NaN,NaN,NaN,170,3.6,0.4,1.83
2019-01-31,2,22.1,28.1,17.2,0.00,7.2,350,12,57,0,78,50,94,973.1,976.2,971.2,NaN,NaN,NaN,350,4.0,0.8,1.86
2019-02-01,0,22.1,28.4,16.1,0.00,7.0,349,1,3,0,72,45,92,973.0,976.6,970.7,NaN,NaN,NaN,349,3.3,1.0,2.13
2019-02-02,0,22.5,28.8,17.3,0.00,6.3,141,1,9,0,74,49,92,971.0,974.3,968.7,NaN,NaN,NaN,141,3.3,0.5,2.03
2019-02-03,0,23.0,29.8,17.6,0.00,5.1,280,0,0,0,68,34,93,971.8,975.1,970.1,NaN,NaN,NaN,280,2.9,1.3,2.76
2019-02-04,0,22.7,30.0,16.8,0.00,5.5,320,0,0,0,67,35,89,972.2,975.8,970.2,NaN,NaN,NaN,320,3.1,0.7,2.74
2019-02-05,1,22.2,29.8,16.4,0.00,5.6,334,1,21,0,64,26,93,971.5,975.4,969.4,NaN,NaN,NaN,334,3.3,0.5,3.10
2019-02-06,0,21.5,29.5,15.6,0.00,7.3,66,0,0,0,64,32,84,969.3,972.7,967.1,NaN,NaN,NaN,66,3.5,1.3,2.78
2019-02-07,0,22.4,29.7,16.2,0.00,4.4,342,0,0,0,63,34,85,970.4,973.7,968.2,NaN,NaN,NaN,342,2.6,0.5,2.75
2019-02-08,0,22.5,30.3,17.0,0.00,5.0,25,0,0,0,64,31,89,970.5,974.1,968.2,NaN,NaN,NaN,25,3.0,0.8,2.96
2019-02-09,0,22.9,31.0,17.4,0.00,5.4,57,0,0,0,62,30,81,970.4,973.8,968.6,NaN,NaN,NaN,57,2.9,0.0,3.11
2019-02-10,1,23.2,30.9,17.5,0.00,7.4,97,1,25,0,61,31,79,971.5,974.7,969.7,NaN,NaN,NaN,97,3.4,0.4,3.10
2019-02-11,3,23.6,31.0,18.0,0.00,7.5,41,9,89,0,64,39,81,972.8,976.2,970.9,NaN,NaN,NaN,41,3.3,0.0,2.74
2019-02-12,51,23.5,28.7,19.5,1.30,9.0,146,40,95,0,78,69,86,974.7,978.1,972.9,NaN,NaN,NaN,146,4.1,0.5,1.18
2019-02-13,3,24.7,31.2,20.2,0.00,6.6,161,34,83,0,74,39,97,974.0,977.4,971.0,NaN,NaN,NaN,161,3.1,0.5,2.75
2019-02-14,0,24.5,31.8,18.7,0.00,7.3,139,0,4,0,66,33,91,971.5,974.7,969.1,NaN,NaN,NaN,139,3.4,0.8,3.15
2019-02-15,3,25.0,31.4,19.3,0.00,7.3,150,28,86,0,64,36,87,971.2,974.7,969.0,NaN,NaN,NaN,150,3.6,0.8,2.94
2019-02-16,51,25.2,30.9,20.4,0.20,7.1,168,31,100,5,71,43,93,970.7,974.4,967.5,NaN,NaN,NaN,168,4.3,0.8,2.53
2019-02-17,51,24.5,30.2,19.7,0.10,14.6,209,16,54,2,65,29,94,967.6,971.3,964.2,NaN,NaN,NaN,209,6.8,2.6,3.03
2019-02-18,1,22.8,29.2,16.8,0.00,10.7,215,11,39,0,61,31,100,967.6,971.3,965.3,NaN,NaN,NaN,215,4.7,0.4,2.78
2019-02-19,0,23.3,29.4,17.0,0.00,8.4,159,2,12,0,63,35,95,970.1,973.4,968.1,NaN,NaN,NaN,159,4.4,0.7,2.65
2019-02-20,0,23.8,30.4,17.5,0.00,9.2,158,0,1,0,62,30,89,972.1,975.8,970.0,NaN,NaN,NaN,158,3.8,0.7,3.04
2019-02-21,0,24.0,31.3,18.4,0.00,6.6,129,0,0,0,61,31,90,971.9,976.1,968.9,NaN,NaN,NaN,129,3.6,0.8,3.16
2019-02-22,0,24.2,31.8,18.7,0.00,9.4,178,0,0,0,59,28,81,968.9,972.7,965.8,NaN,NaN,NaN,178,3.7,0.4,3.36
2019-02-23,0,24.6,32.2,16.9,0.00,9.4,193,1,10,0,57,28,90,967.8,971.3,965.6,NaN,NaN,NaN,193,4.6,1.3,3.43
2019-02-24,1,25.3,32.9,18.6,0.00,11.0,154,3,29,0,55,27,87,967.7,971.1,965.2,NaN,NaN,NaN,154,4.1,1.0,3.65
2019-02-25,0,25.3,32.6,18.7,0.00,9.1,150,4,18,0,57,32,79,967.9,971.5,965.3,NaN,NaN,NaN,150,4.2,0.5,3.34
2019-02-26,0,25.2,32.2,18.3,0.00,9.9,185,3,15,0,58,27,90,968.1,971.7,965.5,NaN,NaN,NaN,185,4.4,0.7,3.49
2019-02-27,1,24.4,31.4,18.0,0.00,6.6,294,5,32,0,65,33,97,968.3,971.9,965.9,NaN,NaN,NaN,294,3.4,0.8,3.10
2019-02-28,1,24.2,31.6,17.9,0.00,7.9,167,4,21,0,65,32,95,967.6,971.1,965.2,NaN,NaN,NaN,167,4.0,0.5,3.15
2019-03-01,2,25.3,32.1,18.9,0.00,8.3,167,10,76,0,59,25,93,968.0,971.7,965.4,NaN,NaN,NaN,167,3.9,0.5,3.56
2019-03-02,1,24.8,31.8,18.1,0.00,7.7,266,5,41,0,58,29,98,966.4,969.9,964.0,NaN,NaN,NaN,266,3.3,0.4,3.34
2019-03-03,1,25.5,32.9,18.4,0.00,8.3,182,10,43,0,56,28,90,965.4,969.1,962.9,NaN,NaN,NaN,182,4.2,1.5,3.60
2019-03-04,1,25.2,32.4,19.1,0.00,10.7,203,7,36,0,57,28,86,964.6,968.2,962.3,NaN,NaN,NaN,203,4.9,0.7,3.51
2019-03-05,2,25.8,32.6,18.9,0.00,12.6,171,14,76,0,54,30,87,965.5,969.1,963.5,NaN,NaN,NaN,171,5.6,0.7,3.43
2019-03-06,3,25.6,30.7,21.8,0.00,7.4,145,41,96,0,56,37,71,967.1,970.2,965.1,NaN,NaN,NaN,145,4.2,0.5,2.78
2019-03-07,2,25.3,30.8,19.5,0.00,8.0,320,26,76,1,63,40,93,967.8,970.9,965.6,NaN,NaN,NaN,320,3.8,0.8,2.65
2019-03-08,51,25.4,32.1,20.1,0.10,11.4,268,17,44,0,68,37,92,967.0,970.4,964.4,NaN,NaN,NaN,268,4.4,0.8,2.99
2019-03-09,2,25.7,32.8,20.1,0.00,12.6,213,16,71,0,59,27,95,966.3,969.7,963.8,NaN,NaN,NaN,213,6.2,0.0,3.62
2019-03-10,1,24.4,31.9,18.2,0.00,10.9,284,2,40,0,51,20,94,968.2,972.0,966.3,NaN,NaN,NaN,284,5.0,1.1,3.77
2019-03-11,0,24.2,32.0,17.2,0.00,10.9,298,0,0,0,50,21,83,969.2,973.3,966.9,NaN,NaN,NaN,298,5.5,1.8,3.74
2019-03-12,0,24.7,33.1,17.4,0.00,7.1,225,0,0,0,54,23,83,968.5,972.2,965.9,NaN,NaN,NaN,225,3.5,0.4,3.90
2019-03-13,0,25.2,33.7,18.4,0.00,10.6,269,0,0,0,52,21,83,968.9,972.7,966.9,NaN,NaN,NaN,269,4.8,1.1,4.14
2019-03-14,0,25.1,33.8,17.7,0.00,9.9,139,0,0,0,51,16,86,970.0,973.5,968.1,NaN,NaN,NaN,139,3.9,0.5,4.42
2019-03-15,3,25.5,34.0,18.8,0.00,9.5,135,7,88,0,54,25,79,970.6,974.9,967.9,NaN,NaN,NaN,135,4.0,0.8,3.97
2019-03-16,0,26.4,34.2,20.2,0.00,9.1,167,4,18,0,57,31,84,970.2,974.1,967.3,NaN,NaN,NaN,167,4.0,0.8,3.65
2019-03-17,1,27.1,34.1,21.3,0.00,8.7,155,3,25,0,57,30,81,970.1,974.1,967.2,NaN,NaN,NaN,155,4.9,1.3,3.74
2019-03-18,51,26.8,33.5,21.0,0.10,9.3,145,13,56,0,60,35,86,968.7,972.9,965.1,NaN,NaN,NaN,145,4.1,1.0,3.35
2019-03-19,51,27.4,33.5,21.8,0.30,17.6,174,14,44,1,56,27,82,966.8,970.7,963.7,NaN,NaN,NaN,174,7.6,3.6,3.79
2019-03-20,2,27.9,35.2,22.2,0.00,12.7,193,16,75,0,48,19,76,966.8,970.3,963.5,NaN,NaN,NaN,193,6.1,1.1,4.58
2019-03-21,1,26.5,34.3,19.8,0.00,10.5,204,5,49,0,53,25,85,966.9,970.7,964.1,NaN,NaN,NaN,204,4.1,1.1,4.06
2019-03-22,0,26.3,34.9,19.8,0.00,9.2,241,0,9,0,49,18,84,967.0,970.9,964.4,NaN,NaN,NaN,241,4.4,0.5,4.55
2019-03-23,3,26.2,35.0,19.5,0.00,8.8,168,15,87,0,49,16,78,967.3,971.4,964.6,NaN,NaN,NaN,168,4.2,0.8,4.72
2019-03-24,3,26.6,34.6,20.2,0.00,8.9,170,34,90,0,52,29,71,966.5,970.4,963.8,NaN,NaN,NaN,170,4.8,1.3,3.92
2019-03-25,3,27.8,34.3,21.9,0.00,9.3,182,53,90,0,57,30,84,968.2,971.9,965.8,NaN,NaN,NaN,182,5.2,0.5,3.75
2019-03-26,3,28.2,34.5,22.9,0.00,10.3,180,51,80,1,63,34,89,969.9,973.1,966.9,NaN,NaN,NaN,180,6.2,3.2,3.53
2019-03-27,3,28.4,34.1,23.2,0.00,11.5,166,84,100,31,59,35,85,969.6,972.9,965.9,NaN,NaN,NaN,166,6.0,1.1,3.43
2019-03-28,3,27.5,34.7,22.4,0.00,10.2,253,46,87,5,58,21,87,967.5,971.6,963.8,NaN,NaN,NaN,253,5.2,1.3,4.34
2019-03-29,1,26.6,35.1,19.1,0.00,8.4,286,5,38,0,49,17,85,966.2,969.7,963.5,NaN,NaN,NaN,286,4.3,1.0,4.70
2019-03-30,3,26.7,35.4,19.8,0.00,9.3,147,22,95,0,47,18,81,966.4,970.5,963.4,NaN,NaN,NaN,147,4.3,1.1,4.69
2019-03-31,1,27.5,34.8,21.1,0.00,10.2,156,5,21,0,49,27,72,967.3,970.9,964.8,NaN,NaN,NaN,156,4.5,1.8,4.04
2019-04-01,1,27.8,35.1,20.7,0.00,10.6,162,4,34,0,47,20,74,968.7,972.7,965.4,NaN,NaN,NaN,162,5.4,1.3,4.49
2019-04-02,2,27.9,34.4,23.2,0.00,8.2,172,10,64,0,56,27,77,968.8,973.0,964.8,NaN,NaN,NaN,172,4.9,2.9,3.97
2019-04-03,1,27.9,33.7,21.0,0.00,8.7,149,14,43,0,56,34,93,968.9,972.6,965.7,NaN,NaN,NaN,149,5.0,1.3,3.45
2019-04-04,3,28.0,35.4,22.0,0.00,6.8,206,29,90,0,54,21,84,969.0,973.0,965.6,NaN,NaN,NaN,206,3.7,0.5,4.50
2019-04-05,3,28.3,35.7,22.2,0.00,10.5,174,78,89,54,52,21,85,968.3,972.1,964.6,NaN,NaN,NaN,174,4.2,0.8,4.63
2019-04-06,3,28.8,35.7,23.6,0.00,9.2,183,20,80,0,52,25,74,967.9,971.4,964.4,NaN,NaN,NaN,183,4.5,0.8,4.40
2019-04-07,51,28.7,34.3,23.2,0.10,10.4,196,15,50,0,54,35,77,967.5,971.5,963.8,NaN,NaN,NaN,196,4.7,0.4,3.52
2019-04-08,1,28.7,35.5,22.0,0.00,12.7,166,13,33,0,51,22,83,966.3,969.8,962.6,NaN,NaN,NaN,166,5.6,1.4,4.48
2019-04-09,1,28.4,35.9,21.3,0.00,11.0,242,18,42,0,52,24,88,966.0,969.6,963.3,NaN,NaN,NaN,242,4.2,0.5,4.47
2019-04-10,3,28.8,36.2,21.9,0.00,10.8,193,16,93,0,51,23,82,966.0,970.3,962.6,NaN,NaN,NaN,193,4.7,0.4,4.61
2019-04-11,1,28.8,35.9,21.4,0.00,9.9,280,8,41,0,51,25,85,964.8,968.3,962.4,NaN,NaN,NaN,280,4.1,0.8,4.42
2019-04-12,3,29.0,37.3,22.3,0.00,10.2,210,51,99,1,51,21,81,964.6,968.3,962.0,NaN,NaN,NaN,210,4.3,0.5,5.01
2019-04-13,3,29.6,37.3,22.9,0.00,10.0,157,28,98,0,50,23,74,965.1,968.7,962.5,NaN,NaN,NaN,157,4.6,1.0,4.88
2019-04-14,0,30.2,37.2,24.9,0.00,9.7,155,5,18,0,49,25,69,965.8,969.4,962.8,NaN,NaN,NaN,155,5.3,1.1,4.77
2019-04-15,1,30.7,37.0,24.5,0.00,13.0,180,8,26,0,45,24,69,965.9,970.0,962.7,NaN,NaN,NaN,180,6.6,3.1,4.75
2019-04-16,1,30.7,37.3,25.4,0.00,9.4,178,16,32,2,47,24,72,966.4,970.4,962.9,NaN,NaN,NaN,178,4.7,1.3,4.87
2019-04-17,1,30.8,38.8,24.3,0.00,7.7,184,9,29,0,51,20,75,966.0,969.8,962.3,NaN,NaN,NaN,184,4.9,0.4,5.54
2019-04-18,1,30.3,38.8,23.3,0.00,12.2,227,6,23,0,52,22,87,964.9,969.5,960.8,NaN,NaN,NaN,227,5.5,1.1,5.36
2019-04-19,1,30.7,38.4,25.1,0.00,13.0,261,9,42,0,52,26,78,963.3,966.6,960.4,NaN,NaN,NaN,261,4.9,0.8,4.99
2019-04-20,1,30.0,37.8,23.0,0.00,10.0,243,9,42,0,55,26,87,962.7,966.3,959.7,NaN,NaN,NaN,243,4.3,0.4,4.86
2019-04-21,3,30.1,37.4,24.0,0.00,12.6,208,24,87,0,55,26,82,962.7,965.8,960.7,NaN,NaN,NaN,208,4.9,1.0,4.71
2019-04-22,3,30.3,36.3,24.8,0.00,8.6,194,44,92,12,54,31,80,964.2,967.2,961.8,NaN,NaN,NaN,194,4.4,1.0,4.13
2019-04-23,2,29.9,36.3,24.9,0.00,7.9,193,26,64,2,60,35,84,966.4,970.1,963.0,NaN,NaN,NaN,193,4.7,0.7,3.92
2019-04-24,1,29.8,35.9,23.7,0.00,8.2,227,14,40,0,59,33,86,966.9,971.1,963.8,NaN,NaN,NaN,227,4.4,1.1,3.97
2019-04-25,2,29.7,37.0,23.5,0.00,9.0,232,22,55,1,60,28,90,966.0,969.6,963.4,NaN,NaN,NaN,232,4.6,0.5,4.52
2019-04-26,1,30.2,37.2,24.4,0.00,10.7,195,10,36,0,54,27,84,964.9,968.2,961.5,NaN,NaN,NaN,195,4.7,1.1,4.64
2019-04-27,2,31.0,36.7,26.3,0.00,10.9,172,27,74,1,46,25,70,964.9,968.5,961.0,NaN,NaN,NaN,172,7.0,3.4,4.61
2019-04-28,2,30.4,36.7,25.1,0.00,13.1,167,16,78,1,51,26,77,965.3,969.2,961.8,NaN,NaN,NaN,167,7.3,3.3,4.57
2019-04-29,2,30.7,36.6,24.9,0.00,9.4,174,17,67,1,50,26,78,965.4,969.3,962.1,NaN,NaN,NaN,174,5.8,2.6,4.45
2019-04-30,3,31.3,37.6,25.5,0.00,11.3,184,23,87,0,45,23,69,964.4,968.0,960.8,NaN,NaN,NaN,184,6.0,1.5,5.01
2019-05-01,3,31.3,37.8,25.2,0.00,11.7,181,18,91,0,45,22,69,964.2,967.5,960.5,NaN,NaN,NaN,181,6.2,1.9,5.09
2019-05-02,3,31.8,37.5,27.0,0.00,8.8,178,23,87,0,49,30,69,964.8,967.8,962.1,NaN,NaN,NaN,178,4.8,1.0,4.49
2019-05-03,51,31.7,37.2,25.9,0.10,10.7,196,28,77,0,51,33,74,965.5,968.7,963.0,NaN,NaN,NaN,196,5.0,1.3,4.23
2019-05-04,51,31.4,36.7,26.5,0.10,12.3,205,38,70,9,57,37,81,966.1,968.7,962.8,NaN,NaN,NaN,205,5.2,0.5,3.88
2019-05-05,3,32.4,38.4,26.8,0.00,11.2,201,67,98,15,49,28,75,964.2,967.2,960.7,NaN,NaN,NaN,201,6.4,0.7,4.88
2019-05-06,51,32.4,37.8,27.0,0.10,10.5,204,40,99,0,47,29,72,962.6,965.9,959.7,NaN,NaN,NaN,204,5.7,0.5,4.61
2019-05-07,51,32.5,38.6,26.3,0.10,14.2,199,54,86,20,46,24,78,961.6,964.8,958.7,NaN,NaN,NaN,199,6.4,1.0,5.20
2019-05-08,3,32.1,38.6,26.7,0.00,11.9,184,84,100,26,49,23,77,961.6,964.7,958.0,NaN,NaN,NaN,184,6.2,2.5,5.22
2019-05-09,3,31.9,38.2,26.1,0.00,13.0,173,70,100,7,54,23,88,962.2,965.3,958.5,NaN,NaN,NaN,173,7.4,3.4,5.13
2019-05-10,51,31.9,37.5,26.9,0.10,11.8,180,61,97,4,55,34,77,964.0,966.9,961.3,NaN,NaN,NaN,180,7.4,3.3,4.23
2019-05-11,53,32.5,38.0,27.5,0.50,10.3,180,66,93,17,52,33,76,965.2,969.1,961.7,NaN,NaN,NaN,180,6.6,3.3,4.45
2019-05-12,3,32.8,37.7,28.4,0.00,11.5,191,85,98,24,49,35,65,964.3,967.7,961.2,NaN,NaN,NaN,191,6.4,3.6,4.21
2019-05-13,53,31.3,35.0,27.3,1.00,12.0,186,78,100,29,57,46,74,965.0,967.7,962.5,NaN,NaN,NaN,186,8.0,2.9,3.00
2019-05-14,61,29.7,36.0,26.2,3.70,12.6,181,68,100,27,66,40,86,964.6,968.0,961.7,NaN,NaN,NaN,181,5.6,0.4,3.58
2019-05-15,63,29.3,36.0,25.1,4.60,16.0,178,86,100,27,70,37,100,965.2,968.0,962.5,NaN,NaN,NaN,178,6.8,1.8,3.74
2019-05-16,51,30.3,35.6,25.7,0.10,13.9,185,82,99,14,62,40,88,964.8,967.6,961.9,NaN,NaN,NaN,185,5.8,0.5,3.46
2019-05-17,51,31.6,37.8,26.1,0.10,11.7,217,53,97,12,55,30,86,963.6,966.5,960.3,NaN,NaN,NaN,217,6.7,1.9,4.56
2019-05-18,2,33.1,39.1,27.4,0.00,14.7,218,26,71,0,43,23,68,962.4,965.6,959.3,NaN,NaN,NaN,218,7.3,2.6,5.40
2019-05-19,1,33.4,40.0,27.7,0.00,10.0,192,9,38,0,41,20,65,963.4,966.7,960.7,NaN,NaN,NaN,192,6.1,1.9,5.85
2019-05-20,3,33.8,40.2,26.8,0.00,12.3,176,22,83,2,38,22,64,963.9,967.1,960.8,NaN,NaN,NaN,176,6.1,1.8,5.79
2019-05-21,55,31.2,39.2,27.4,1.10,11.1,193,65,99,1,54,29,67,965.3,967.9,963.3,NaN,NaN,NaN,193,6.0,1.9,4.98
2019-05-22,51,29.5,35.6,25.1,0.50,11.8,188,76,100,7,63,41,80,966.1,968.4,963.7,NaN,NaN,NaN,188,5.6,1.8,3.42
2019-05-23,53,29.2,32.6,25.6,0.80,10.7,181,80,100,36,67,52,85,966.1,969.0,963.3,NaN,NaN,NaN,181,6.0,3.7,2.36
2019-05-24,55,30.0,35.3,25.1,2.50,11.4,193,65,95,15,62,44,85,965.2,968.4,961.5,NaN,NaN,NaN,193,7.2,4.7,3.22
2019-05-25,51,29.6,35.5,25.3,0.30,13.4,196,33,100,5,68,40,90,963.0,966.1,958.8,NaN,NaN,NaN,196,6.7,3.0,3.46
2019-05-26,51,29.3,35.1,24.3,0.30,10.8,197,60,95,23,72,42,97,962.6,965.6,959.1,NaN,NaN,NaN,197,5.5,1.5,3.26
2019-05-27,51,30.7,36.6,25.9,0.20,10.4,174,82,100,26,62,35,89,962.4,965.4,959.2,NaN,NaN,NaN,174,4.9,2.3,3.98
2019-05-28,51,30.6,36.6,27.0,0.30,15.5,180,95,100,82,64,39,82,963.2,965.5,960.9,NaN,NaN,NaN,180,7.1,3.6,3.73
2019-05-29,63,27.4,30.7,24.3,21.40,10.5,158,96,100,89,83,66,100,964.4,966.8,962.1,NaN,NaN,NaN,158,5.1,1.5,1.50
2019-05-30,65,25.6,28.9,24.0,30.10,9.2,122,97,100,88,91,74,100,965.0,966.8,962.7,NaN,NaN,NaN,122,4.3,1.0,0.98
2019-05-31,63,25.1,27.7,23.5,26.60,7.6,159,99,100,94,96,79,100,964.7,966.4,962.6,NaN,NaN,NaN,159,4.4,1.3,0.79
2019-06-01,63,25.3,28.9,23.1,22.10,7.7,147,98,100,86,94,77,100,964.8,966.8,962.4,NaN,NaN,NaN,147,3.6,1.0,0.93
2019-06-02,61,26.5,31.2,23.4,13.80,9.5,181,81,100,34,88,61,100,965.3,967.3,962.6,NaN,NaN,NaN,181,3.9,1.0,1.75
2019-06-03,63,26.4,30.2,23.3,10.60,8.8,152,76,100,22,89,64,100,965.4,967.8,962.8,NaN,NaN,NaN,152,4.2,0.4,1.54
2019-06-04,55,28.0,32.3,24.5,1.70,8.5,181,61,95,17,78,56,93,965.0,967.9,962.1,NaN,NaN,NaN,181,4.7,2.1,2.10
2019-06-05,61,27.0,30.3,23.3,11.00,8.9,143,67,100,26,86,67,99,965.0,967.5,963.0,NaN,NaN,NaN,143,4.7,2.5,1.41
2019-06-06,51,28.0,31.5,24.9,0.50,5.6,181,76,95,41,78,59,92,966.1,968.8,963.7,NaN,NaN,NaN,181,4.0,0.8,1.90
2019-06-07,61,28.7,33.2,25.3,4.90,6.9,163,83,97,50,77,56,92,966.6,969.1,963.9,NaN,NaN,NaN,163,4.6,1.5,2.22
2019-06-08,63,26.7,30.5,23.8,22.80,7.2,98,97,100,80,89,70,100,966.0,968.6,963.0,NaN,NaN,NaN,98,3.8,1.1,1.33
2019-06-09,51,28.2,32.5,25.0,2.00,8.3,162,72,100,11,83,64,97,963.8,966.4,960.4,NaN,NaN,NaN,162,4.1,0.5,1.78
2019-06-10,61,28.3,32.4,24.4,11.00,6.8,175,69,95,18,82,60,99,962.3,964.5,959.3,NaN,NaN,NaN,175,3.4,0.7,1.94
2019-06-11,63,28.2,32.1,26.1,10.00,13.0,176,80,99,29,81,60,99,962.7,964.7,960.6,NaN,NaN,NaN,176,5.4,0.0,1.90
2019-06-12,63,27.4,31.9,25.7,8.50,15.1,165,85,100,15,82,62,98,963.6,966.1,961.2,NaN,NaN,NaN,165,5.8,2.2,1.80
