latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.421791,99.59759,623.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-02-22,0,20.9,30.1,12.2,0.00,7.9,293,0,0,0,60,30,88,942.0,946.0,939.5,NaN,NaN,NaN,293,6.2,3.4,3.00
2019-02-23,0,21.5,30.6,12.5,0.00,9.4,313,1,14,0,59,28,87,941.2,944.9,939.5,NaN,NaN,NaN,313,5.7,2.1,3.13
2019-02-24,1,22.7,31.7,14.4,0.00,9.7,296,2,24,0,56,26,78,941.0,944.5,939.3,NaN,NaN,NaN,296,6.3,2.3,3.48
2019-02-25,1,22.9,32.2,13.3,0.00,8.7,285,5,36,0,57,24,88,941.2,945.0,939.3,NaN,NaN,NaN,285,5.1,1.8,3.65
2019-02-26,1,22.4,30.3,15.1,0.00,9.5,288,4,27,0,57,30,80,941.6,945.2,939.8,NaN,NaN,NaN,288,6.2,3.6,3.04
2019-02-27,1,21.2,29.7,13.9,0.00,8.7,304,6,30,0,63,31,90,941.6,945.5,939.6,NaN,NaN,NaN,304,5.6,2.1,2.85
2019-02-28,1,21.3,30.2,13.6,0.00,8.9,281,5,22,0,65,31,92,940.8,944.6,939.1,NaN,NaN,NaN,281,4.7,1.3,2.97
2019-03-01,2,21.8,30.7,13.8,0.00,8.1,298,10,67,0,60,25,87,941.2,945.1,939.6,NaN,NaN,NaN,298,5.8,1.9,3.31
2019-03-02,3,21.8,30.9,14.3,0.00,10.7,309,15,84,0,58,29,79,939.8,943.7,938.3,NaN,NaN,NaN,309,6.5,2.1,3.17
2019-03-03,3,22.9,31.1,14.8,0.00,9.2,288,14,86,0,56,29,76,939.1,943.0,937.0,NaN,NaN,NaN,288,5.6,1.3,3.22
2019-03-04,1,22.9,31.0,15.1,0.00,10.0,290,9,33,0,56,26,80,938.2,941.8,936.4,NaN,NaN,NaN,290,6.8,3.3,3.35
2019-03-05,2,23.2,31.1,15.4,0.00,9.3,291,14,53,0,56,27,81,938.9,942.4,936.5,NaN,NaN,NaN,291,6.9,2.5,3.29
2019-03-06,3,22.8,29.9,17.5,0.00,10.4,298,33,97,0,60,35,75,940.4,943.6,938.6,NaN,NaN,NaN,298,5.5,1.8,2.76
2019-03-07,51,22.4,29.2,16.9,0.10,8.8,299,27,85,2,67,41,87,941.3,944.4,939.6,NaN,NaN,NaN,299,6.5,3.2,2.40
2019-03-08,51,22.8,29.9,17.2,0.40,11.8,295,18,40,6,71,42,90,940.6,943.9,938.8,NaN,NaN,NaN,295,6.5,3.6,2.44
2019-03-09,2,23.2,30.9,16.3,0.00,12.3,292,10,71,0,61,24,97,940.0,943.2,938.3,NaN,NaN,NaN,292,7.1,2.7,3.40
2019-03-10,0,21.4,29.3,14.3,0.00,9.8,303,1,8,0,55,25,92,941.7,945.4,939.8,NaN,NaN,NaN,303,6.8,2.1,3.08
2019-03-11,0,20.7,29.9,12.9,0.00,11.0,303,0,0,0,51,23,74,942.6,946.8,940.8,NaN,NaN,NaN,303,7.6,4.0,3.24
2019-03-12,0,21.9,30.7,14.0,0.00,9.7,305,0,0,0,53,27,77,942.0,945.7,940.1,NaN,NaN,NaN,305,6.0,1.3,3.24
2019-03-13,0,22.5,31.6,14.6,0.00,9.8,305,0,0,0,50,23,75,942.5,946.6,940.1,NaN,NaN,NaN,305,6.9,2.1,3.57
2019-03-14,0,22.8,32.3,13.8,0.00,9.5,298,0,0,0,50,20,75,943.4,947.2,941.4,NaN,NaN,NaN,298,6.1,1.5,3.86
2019-03-15,2,24.4,33.4,16.2,0.00,6.0,307,4,64,0,48,23,70,944.1,948.4,942.0,NaN,NaN,NaN,307,4.2,1.6,3.94
2019-03-16,1,24.8,32.7,16.8,0.00,9.8,300,5,21,0,55,29,82,943.7,947.5,941.8,NaN,NaN,NaN,300,5.5,1.0,3.51
2019-03-17,1,24.8,33.1,17.6,0.00,9.4,294,9,37,0,54,25,77,943.5,947.6,941.3,NaN,NaN,NaN,294,5.1,1.8,3.77
2019-03-18,1,23.9,32.3,15.6,0.00,7.7,291,12,37,0,59,31,84,942.1,946.4,939.8,NaN,NaN,NaN,291,4.7,0.8,3.34
2019-03-19,1,25.1,32.2,18.9,0.00,14.3,268,15,49,0,52,26,71,940.3,944.4,938.1,NaN,NaN,NaN,268,6.3,1.6,3.57
2019-03-20,3,24.3,33.1,16.6,0.00,9.7,281,21,97,0,49,24,73,940.2,944.1,937.9,NaN,NaN,NaN,281,6.3,3.1,3.84
2019-03-21,1,23.8,32.4,16.5,0.00,8.0,307,4,40,0,51,27,74,940.7,944.7,938.7,NaN,NaN,NaN,307,5.7,1.6,3.54
2019-03-22,0,23.2,32.3,15.9,0.00,12.3,299,0,4,0,49,22,73,940.9,944.9,939.0,NaN,NaN,NaN,299,7.6,2.3,3.79
2019-03-23,2,23.5,33.3,14.4,0.00,8.0,305,21,78,0,48,20,67,940.9,945.2,938.9,NaN,NaN,NaN,305,5.4,1.5,4.08
2019-03-24,3,24.5,33.5,15.6,0.00,10.1,286,34,88,0,50,25,74,940.1,944.1,938.4,NaN,NaN,NaN,286,5.1,2.1,3.90
2019-03-25,3,24.8,33.2,17.4,0.00,8.0,133,52,86,1,58,26,83,941.6,945.4,939.3,NaN,NaN,NaN,133,3.7,1.1,3.76
2019-03-26,2,25.7,33.5,19.6,0.00,8.6,178,41,79,1,61,27,84,943.3,946.7,941.2,NaN,NaN,NaN,178,3.7,0.0,3.76
2019-03-27,3,25.6,32.7,18.6,0.00,8.7,275,66,100,9,60,29,92,943.1,946.6,940.2,NaN,NaN,NaN,275,4.5,1.5,3.48
2019-03-28,3,24.6,32.4,18.9,0.00,12.7,302,43,86,0,52,25,74,941.2,945.3,938.2,NaN,NaN,NaN,302,7.7,3.5,3.65
2019-03-29,0,23.1,33.2,14.8,0.00,12.6,301,0,2,0,49,16,77,940.0,943.5,937.9,NaN,NaN,NaN,301,7.7,3.0,4.27
2019-03-30,3,23.6,34.4,13.5,0.00,7.6,308,16,87,0,48,20,69,939.8,944.1,937.7,NaN,NaN,NaN,308,4.8,0.5,4.35
2019-03-31,1,25.0,33.4,17.2,0.00,9.8,275,5,31,0,51,26,73,940.8,944.7,939.0,NaN,NaN,NaN,275,5.5,0.8,3.80
2019-04-01,1,25.1,33.4,17.0,0.00,10.7,266,4,31,0,47,21,74,942.1,946.3,939.8,NaN,NaN,NaN,266,4.8,1.3,4.08
2019-04-02,1,24.9,33.0,16.9,0.00,6.8,310,11,46,0,50,25,68,942.0,946.4,939.3,NaN,NaN,NaN,310,3.8,1.9,3.75
2019-04-03,2,24.8,31.7,18.9,0.00,9.4,268,21,63,1,60,33,81,942.4,946.3,940.2,NaN,NaN,NaN,268,4.4,0.5,3.12
2019-04-04,3,25.1,33.5,17.0,0.00,9.9,318,41,90,0,56,23,87,942.5,946.6,939.9,NaN,NaN,NaN,318,4.9,2.0,3.99
2019-04-05,3,25.4,34.5,17.5,0.00,9.6,286,80,89,55,50,21,76,941.7,945.8,939.0,NaN,NaN,NaN,286,4.2,0.7,4.35
2019-04-06,3,26.1,33.9,18.6,0.00,8.0,287,21,81,0,47,24,69,941.4,945.1,938.7,NaN,NaN,NaN,287,4.0,1.1,4.04
2019-04-07,1,25.8,32.9,19.0,0.00,10.5,255,19,49,0,54,29,74,941.1,945.3,938.5,NaN,NaN,NaN,255,4.2,0.8,3.54
2019-04-08,1,26.1,34.5,18.0,0.00,11.6,297,9,31,0,47,19,76,940.0,943.6,937.4,NaN,NaN,NaN,297,6.5,2.2,4.38
2019-04-09,1,25.6,33.4,18.4,0.00,13.0,295,16,48,0,51,26,71,940.1,943.8,938.0,NaN,NaN,NaN,295,6.9,2.2,3.82
2019-04-10,1,26.2,34.3,18.6,0.00,10.1,291,13,35,0,48,22,71,940.2,944.6,937.2,NaN,NaN,NaN,291,5.9,1.9,4.19
2019-04-11,1,25.5,33.8,18.3,0.00,11.4,307,9,43,0,50,27,69,938.9,942.7,936.8,NaN,NaN,NaN,307,6.9,3.8,3.86
2019-04-12,3,26.3,35.2,18.0,0.00,11.2,297,69,100,0,49,24,69,938.8,942.6,936.9,NaN,NaN,NaN,297,6.5,2.6,4.35
2019-04-13,3,27.8,35.9,20.8,0.00,11.5,279,30,97,0,47,23,65,939.3,943.0,937.3,NaN,NaN,NaN,279,5.9,1.9,4.53
2019-04-14,1,28.0,35.8,20.4,0.00,6.9,294,8,24,0,49,24,68,939.7,943.4,937.6,NaN,NaN,NaN,294,4.2,0.8,4.45
2019-04-15,1,28.0,35.1,20.8,0.00,10.6,273,13,44,0,49,24,70,939.9,943.9,937.6,NaN,NaN,NaN,273,5.0,2.3,4.30
2019-04-16,1,28.1,35.7,21.3,0.00,9.0,286,18,33,3,51,25,72,940.4,944.3,938.0,NaN,NaN,NaN,286,5.4,2.3,4.36
2019-04-17,2,28.3,36.9,20.0,0.00,11.4,296,14,69,0,48,21,78,940.2,944.0,937.4,NaN,NaN,NaN,296,6.0,2.3,4.94
2019-04-18,1,27.7,35.9,19.7,0.00,13.4,298,8,40,0,53,25,78,939.3,943.6,936.4,NaN,NaN,NaN,298,6.8,2.5,4.42
2019-04-19,2,27.3,36.1,19.9,0.00,13.0,300,15,75,0,55,33,76,937.9,941.4,935.7,NaN,NaN,NaN,300,7.4,4.4,3.99
2019-04-20,1,27.3,35.7,20.4,0.00,11.3,296,10,48,0,57,29,83,937.2,940.8,935.2,NaN,NaN,NaN,296,7.0,3.6,4.14
2019-04-21,3,27.1,35.3,20.5,0.00,13.3,289,25,83,0,59,28,79,937.2,940.4,934.6,NaN,NaN,NaN,289,6.2,1.5,4.11
2019-04-22,3,27.5,35.4,20.3,0.00,9.4,285,46,90,16,56,26,82,938.3,941.2,936.4,NaN,NaN,NaN,285,5.3,1.6,4.21
2019-04-23,1,27.9,36.0,21.4,0.00,8.6,295,18,39,1,56,27,77,940.4,944.0,937.6,NaN,NaN,NaN,295,3.8,1.0,4.32
2019-04-24,2,27.0,34.7,20.0,0.00,9.4,297,20,61,0,57,31,80,941.0,944.8,938.9,NaN,NaN,NaN,297,5.7,1.8,3.81
2019-04-25,51,27.5,35.4,21.2,0.10,9.6,285,21,81,1,57,30,84,940.2,943.7,938.2,NaN,NaN,NaN,285,6.6,2.0,4.00
2019-04-26,1,27.5,35.4,19.2,0.00,10.2,291,10,35,0,53,26,82,938.9,942.2,936.6,NaN,NaN,NaN,291,5.2,2.4,4.25
2019-04-27,3,28.3,35.4,21.6,0.00,10.0,246,33,81,1,48,25,67,938.7,942.4,935.6,NaN,NaN,NaN,246,4.4,1.6,4.34
2019-04-28,2,28.6,35.4,21.6,0.00,10.2,242,13,75,1,47,25,68,939.3,943.2,936.5,NaN,NaN,NaN,242,4.9,1.8,4.30
2019-04-29,2,28.2,34.4,21.7,0.00,9.7,259,19,72,0,49,29,69,939.5,943.4,936.8,NaN,NaN,NaN,259,4.5,1.8,3.86
2019-04-30,3,29.1,36.0,22.0,0.00,10.0,296,23,82,0,45,23,65,938.7,942.4,936.1,NaN,NaN,NaN,296,5.8,1.5,4.56
2019-05-01,1,29.3,36.2,22.0,0.00,12.2,277,9,33,0,43,23,57,938.6,941.9,935.8,NaN,NaN,NaN,277,7.4,4.0,4.59
2019-05-02,2,29.2,36.1,22.4,0.00,9.2,275,16,64,0,52,31,72,939.2,942.4,937.0,NaN,NaN,NaN,275,6.3,2.9,4.13
2019-05-03,51,28.7,35.3,23.7,0.80,10.2,279,30,73,1,60,37,78,940.0,943.1,937.9,NaN,NaN,NaN,279,6.6,2.1,3.58
2019-05-04,51,28.9,34.6,22.8,0.40,10.7,281,37,74,14,64,42,89,940.4,943.2,937.6,NaN,NaN,NaN,281,6.4,1.8,3.18
2019-05-05,3,29.7,36.3,23.6,0.00,12.1,280,69,98,5,54,30,75,938.8,941.8,936.1,NaN,NaN,NaN,280,7.6,1.1,4.21
2019-05-06,51,29.1,35.3,22.5,0.60,9.5,275,30,93,0,53,34,72,937.1,940.6,934.8,NaN,NaN,NaN,275,6.4,1.8,3.77
2019-05-07,3,29.6,35.8,22.4,0.00,11.4,284,43,81,13,47,28,70,936.2,939.4,933.8,NaN,NaN,NaN,284,7.1,3.8,4.26
2019-05-08,3,29.7,37.3,23.4,0.00,11.2,288,76,100,17,45,21,66,935.9,939.1,932.8,NaN,NaN,NaN,288,6.5,1.5,4.93
2019-05-09,3,29.7,37.8,22.0,0.00,11.9,282,70,93,22,48,19,74,936.2,939.5,933.3,NaN,NaN,NaN,282,4.3,0.8,5.29
2019-05-10,3,29.5,36.3,23.3,0.00,14.6,137,57,96,6,56,31,78,938.1,941.0,935.9,NaN,NaN,NaN,137,4.1,0.8,4.15
2019-05-11,51,30.4,36.9,24.2,0.20,10.0,255,68,97,16,54,30,81,939.6,943.2,936.3,NaN,NaN,NaN,255,3.4,1.3,4.30
2019-05-12,3,29.6,36.1,23.8,0.00,9.1,262,90,100,48,57,35,92,938.8,942.1,936.3,NaN,NaN,NaN,262,4.0,1.1,3.90
2019-05-13,61,28.2,32.5,24.4,3.90,13.4,262,93,100,69,67,52,87,939.2,942.0,937.2,NaN,NaN,NaN,262,4.5,1.6,2.34
2019-05-14,55,27.0,34.6,24.0,5.20,11.3,276,59,99,12,77,42,100,938.6,941.8,936.7,NaN,NaN,NaN,276,3.6,1.3,3.17
2019-05-15,3,27.3,33.8,22.5,0.00,7.5,256,95,100,81,74,40,100,939.1,941.9,936.8,NaN,NaN,NaN,256,4.4,1.5,3.14
2019-05-16,51,28.0,33.4,23.2,0.60,9.7,264,75,96,42,65,44,78,938.9,941.7,936.5,NaN,NaN,NaN,264,5.6,2.7,2.89
2019-05-17,51,28.7,35.1,22.9,0.20,10.2,278,54,93,17,61,37,83,938.1,940.9,935.5,NaN,NaN,NaN,278,6.1,2.3,3.56
2019-05-18,2,29.2,35.9,22.2,0.00,11.7,287,23,79,0,55,28,82,937.0,940.3,934.4,NaN,NaN,NaN,287,6.5,3.1,4.27
2019-05-19,1,29.6,37.2,21.9,0.00,10.0,282,8,32,0,50,24,75,937.9,941.4,936.0,NaN,NaN,NaN,282,7.2,4.0,4.83
2019-05-20,1,30.7,38.2,23.6,0.00,8.0,286,15,44,2,44,23,64,938.4,941.7,935.8,NaN,NaN,NaN,286,4.9,1.5,5.10
2019-05-21,61,28.2,37.9,23.6,2.40,16.1,270,60,100,2,58,29,82,939.3,941.6,937.3,NaN,NaN,NaN,270,5.5,1.0,4.68
2019-05-22,53,26.6,34.1,21.9,1.00,14.0,238,69,100,18,73,44,93,940.0,942.2,938.2,NaN,NaN,NaN,238,4.3,1.1,3.01
2019-05-23,53,26.3,30.2,22.7,1.60,7.4,282,81,100,16,78,59,90,940.1,942.9,938.1,NaN,NaN,NaN,282,2.9,0.5,1.75
2019-05-24,61,27.2,32.5,22.6,4.40,10.9,286,52,95,3,71,49,90,939.3,942.5,936.4,NaN,NaN,NaN,286,5.6,2.0,2.49
2019-05-25,51,27.7,34.3,22.4,0.20,10.4,272,28,53,6,69,41,89,937.0,940.0,933.8,NaN,NaN,NaN,272,5.5,2.2,3.19
2019-05-26,51,27.6,34.0,22.8,0.30,10.8,281,54,95,16,72,42,96,936.8,939.6,934.0,NaN,NaN,NaN,281,5.9,2.2,3.04
2019-05-27,51,29.2,35.8,22.8,0.10,9.4,278,49,94,12,60,31,90,936.6,939.4,934.1,NaN,NaN,NaN,278,5.8,3.1,4.02
2019-05-28,61,28.1,34.4,24.1,2.00,12.9,215,90,100,16,68,41,85,937.3,939.7,935.4,NaN,NaN,NaN,215,4.5,1.0,3.20
2019-05-29,61,25.8,30.5,22.7,7.40,9.0,104,96,100,89,85,61,100,938.2,940.6,936.2,NaN,NaN,NaN,104,3.5,0.7,1.68
2019-05-30,63,24.3,26.5,22.4,18.30,9.4,88,98,100,90,94,84,100,938.6,940.5,936.8,NaN,NaN,NaN,88,2.8,0.0,0.56
2019-05-31,63,24.1,27.4,22.2,19.10,7.0,221,99,100,87,97,76,100,938.3,940.1,936.5,NaN,NaN,NaN,221,2.4,0.8,0.86
2019-06-01,55,25.0,29.9,22.2,3.50,10.1,263,93,100,74,88,60,100,938.5,940.6,936.5,NaN,NaN,NaN,263,4.3,0.7,1.70
2019-06-02,63,25.0,31.1,21.4,10.30,9.0,288,72,100,18,87,54,100,939.1,941.1,937.1,NaN,NaN,NaN,288,4.2,1.1,2.05
2019-06-03,61,25.6,31.1,21.5,3.20,8.4,258,70,97,27,84,57,96,939.2,941.6,937.2,NaN,NaN,NaN,258,3.7,1.4,1.96
2019-06-04,55,25.9,31.0,22.0,1.40,6.2,291,64,93,19,84,57,99,939.0,942.0,936.5,NaN,NaN,NaN,291,3.7,0.8,1.91
2019-06-05,65,25.6,29.4,22.1,13.20,7.8,275,55,100,20,86,64,96,938.9,941.2,937.1,NaN,NaN,NaN,275,3.5,0.4,1.47
2019-06-06,53,25.6,30.7,21.4,2.50,6.6,304,70,97,40,85,59,100,940.0,942.6,937.9,NaN,NaN,NaN,304,2.9,1.3,1.79
2019-06-07,53,26.9,32.1,23.1,2.00,7.9,196,91,99,56,79,54,93,940.7,943.0,938.5,NaN,NaN,NaN,196,4.0,1.0,2.21
2019-06-08,55,25.6,28.7,22.2,2.00,6.6,109,94,100,61,87,73,100,939.8,942.2,937.4,NaN,NaN,NaN,109,3.3,1.4,1.04
2019-06-09,53,26.7,31.1,22.9,2.60,6.5,301,85,100,33,84,61,98,937.9,940.5,935.1,NaN,NaN,NaN,301,3.0,0.8,1.70
2019-06-10,53,26.5,29.6,22.9,1.50,7.1,260,80,100,18,85,66,100,936.5,938.5,934.0,NaN,NaN,NaN,260,3.5,1.3,1.41
2019-06-11,63,26.2,29.8,22.9,4.20,7.4,239,76,100,12,87,68,100,936.7,938.8,934.9,NaN,NaN,NaN,239,3.4,0.8,1.35
2019-06-12,65,25.2,29.3,23.6,35.00,5.4,106,91,100,42,91,69,100,937.4,939.7,935.4,NaN,NaN,NaN,106,2.8,0.4,1.27
