latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.453426,100.1272,372.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_mean (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-01-01,3,27.0,21.8,18.0,0.00,9.0,9,39,92,4,67,88,43,975.9,978.7,973.6,9,6.3,4.2,2.02
2019-01-02,3,27.3,21.3,16.0,0.00,10.8,346,56,100,2,72,97,41,975.6,978.3,973.0,346,8.5,4.9,2.14
2019-01-03,3,27.2,21.0,15.7,0.00,12.2,333,77,98,6,69,97,42,975.7,978.7,973.4,333,8.3,2.9,2.08
2019-01-04,3,29.3,22.1,16.5,0.00,12.2,336,77,100,26,66,86,42,974.7,977.8,972.9,336,8.2,1.6,2.39
2019-01-05,3,30.7,23.9,18.4,0.00,11.0,353,93,100,81,68,88,43,973.8,976.6,971.9,353,7.7,1.8,2.52
2019-01-06,3,30.0,24.4,20.2,0.00,9.2,358,73,99,22,72,89,49,973.3,975.7,971.7,358,6.0,2.2,2.18
2019-01-07,61,29.6,24.6,20.5,5.80,8.6,342,63,100,6,76,97,52,972.1,974.6,969.6,342,3.8,1.0,1.95
2019-01-08,61,22.4,21.4,20.2,18.70,5.5,343,96,100,74,96,99,92,971.3,972.7,969.6,343,3.7,1.9,0.21
2019-01-09,63,25.8,21.8,19.5,19.20,7.3,80,79,100,16,92,99,76,972.0,974.2,970.1,80,3.5,1.0,0.80
2019-01-10,51,26.6,22.6,18.9,1.30,6.4,338,36,100,8,87,98,67,971.5,974.1,969.7,338,4.0,1.3,1.14
2019-01-11,53,27.1,23.3,19.5,3.00,7.0,338,60,100,22,87,99,73,971.9,974.6,970.1,338,3.3,0.8,0.96
2019-01-12,51,28.1,23.7,19.8,0.30,8.0,332,81,99,6,83,98,62,971.8,974.5,970.2,332,5.1,1.8,1.46
2019-01-13,51,29.1,24.0,19.3,0.10,9.3,335,22,71,1,78,98,53,971.5,974.5,969.8,335,5.1,1.1,1.90
2019-01-14,51,28.7,23.8,18.9,0.50,7.1,315,23,64,0,78,98,54,969.8,972.7,968.4,315,4.2,0.7,1.82
2019-01-15,51,26.4,22.9,19.9,2.00,9.3,120,45,91,10,83,94,67,969.8,973.0,968.2,120,3.8,0.5,1.11
2019-01-16,53,26.4,22.4,19.3,3.40,8.6,342,50,100,7,83,98,60,971.0,973.5,969.4,342,5.1,0.8,1.37
2019-01-17,3,27.6,22.5,18.1,0.00,10.7,343,25,92,5,76,95,50,971.6,974.4,969.9,343,7.4,2.2,1.86
2019-01-18,1,27.2,22.3,17.9,0.00,8.6,3,12,35,1,72,94,49,972.1,975.4,969.9,3,5.4,1.3,1.85
2019-01-19,51,28.2,22.6,16.9,0.30,7.9,357,13,43,0,70,93,45,971.4,974.3,969.6,357,4.2,2.1,2.11
2019-01-20,1,29.5,23.3,17.6,0.00,7.9,335,5,26,0,67,92,40,971.0,974.3,969.2,335,4.5,0.7,2.46
2019-01-21,2,28.8,22.9,17.2,0.00,9.2,356,18,53,1,66,86,44,971.8,975.2,970.2,356,5.9,2.6,2.21
2019-01-22,3,27.9,23.0,18.6,0.00,8.9,31,36,86,3,68,88,46,972.8,975.7,971.4,31,4.7,0.5,2.02
2019-01-23,51,27.9,22.6,17.8,0.40,6.1,335,22,54,0,71,93,48,972.6,975.7,970.7,335,4.3,1.3,1.95
2019-01-24,51,28.6,22.8,17.0,0.20,6.6,305,25,100,0,70,95,44,972.2,975.1,970.8,305,3.4,1.1,2.18
2019-01-25,1,29.6,23.1,17.2,0.00,11.1,331,3,28,0,64,96,36,972.8,976.0,971.1,331,5.7,2.3,2.66
2019-01-26,2,28.9,22.6,16.3,0.00,10.2,27,17,77,0,59,88,36,974.2,977.3,972.6,27,6.7,1.8,2.50
2019-01-27,3,28.6,22.1,16.3,0.00,8.7,30,10,81,0,59,83,33,974.1,977.7,971.6,30,4.7,1.6,2.61
2019-01-28,1,28.9,22.2,15.8,0.00,6.5,330,7,37,0,58,88,34,972.9,976.9,970.8,330,3.5,0.5,2.62
2019-01-29,2,29.2,22.3,15.9,0.00,7.9,280,12,60,0,59,83,32,971.9,974.8,970.1,280,4.6,1.3,2.76
2019-01-30,1,30.3,23.2,16.8,0.00,8.6,221,6,44,0,61,84,35,971.8,975.5,969.9,221,4.6,1.8,2.81
2019-01-31,0,30.7,23.7,16.7,0.00,8.7,331,1,13,0,58,86,27,972.5,975.6,970.8,331,4.7,1.3,3.20
2019-02-01,3,30.2,24.2,18.1,0.00,11.0,339,22,90,1,60,84,38,972.4,975.7,970.7,339,6.2,1.8,2.61
2019-02-02,1,30.9,24.4,18.4,0.00,7.5,228,8,34,0,64,88,38,970.9,973.8,968.7,228,5.2,1.4,2.78
2019-02-03,1,32.4,25.2,18.1,0.00,6.4,322,3,24,0,63,94,34,971.4,974.4,969.5,322,3.4,1.0,3.18
2019-02-04,1,33.6,25.0,17.5,0.00,7.1,304,2,34,0,56,85,27,971.6,975.1,969.7,304,4.2,1.9,3.80
2019-02-05,0,32.7,24.2,17.0,0.00,10.2,329,0,0,0,54,79,26,970.9,974.3,968.8,329,6.3,2.0,3.66
2019-02-06,0,33.0,24.4,16.0,0.00,9.0,263,1,13,0,50,78,25,969.0,972.1,967.2,263,5.3,0.8,3.75
2019-02-07,0,33.9,24.9,17.0,0.00,9.2,251,0,0,0,58,94,18,970.1,973.4,968.1,251,3.9,1.3,4.32
2019-02-08,0,33.9,24.8,17.5,0.00,6.9,287,0,0,0,49,72,19,970.1,973.7,967.8,287,4.0,1.3,4.30
2019-02-09,0,33.9,24.4,16.9,0.00,7.8,287,0,0,0,48,70,19,970.0,973.3,968.2,287,4.1,1.4,4.22
2019-02-10,0,33.6,24.8,17.1,0.00,8.4,226,0,0,0,51,73,27,971.1,974.6,969.3,226,4.0,1.6,3.79
2019-02-11,2,33.1,25.7,18.5,0.00,9.7,171,31,68,0,52,71,31,972.5,975.5,970.6,171,4.4,0.5,3.48
2019-02-12,53,29.1,24.8,20.3,1.90,9.7,148,40,80,4,76,91,59,974.8,978.0,973.1,148,4.5,1.6,1.64
2019-02-13,51,32.2,26.1,20.6,0.20,6.3,207,17,47,1,70,96,41,973.9,976.9,971.3,207,2.6,0.8,2.83
2019-02-14,1,32.5,26.1,19.9,0.00,10.7,171,11,47,0,63,86,38,971.5,974.4,969.6,171,4.1,0.5,3.04
2019-02-15,61,30.3,25.8,21.0,1.50,8.8,193,42,96,0,76,98,54,971.5,974.1,969.7,193,4.7,1.1,1.99
2019-02-16,65,30.3,25.2,21.3,14.10,11.1,195,22,68,1,80,99,51,971.2,974.3,968.3,195,5.7,2.2,2.10
2019-02-17,55,31.3,24.5,20.1,1.60,16.1,199,24,93,0,74,100,42,968.7,972.4,965.5,199,9.3,1.1,2.66
2019-02-18,1,31.2,24.8,19.3,0.00,12.9,214,9,44,0,62,92,30,968.4,971.8,966.4,214,7.5,2.3,3.19
2019-02-19,1,32.2,24.7,17.5,0.00,7.8,228,4,23,0,56,88,29,970.2,973.6,968.0,228,4.2,0.0,3.42
2019-02-20,0,33.3,25.5,18.3,0.00,8.0,251,1,15,0,55,85,26,972.0,975.4,969.9,251,3.8,0.4,3.78
2019-02-21,0,34.2,25.9,18.9,0.00,8.2,259,1,12,0,52,74,21,971.6,975.6,969.0,259,3.6,1.3,4.23
2019-02-22,0,34.7,26.6,19.4,0.00,9.7,239,0,0,0,48,78,19,969.0,972.4,966.2,239,4.7,0.8,4.44
2019-02-23,0,34.8,26.5,18.9,0.00,7.4,215,0,0,0,53,85,23,967.8,971.0,965.5,215,4.7,1.1,4.26
2019-02-24,0,35.0,26.4,18.5,0.00,7.3,219,0,0,0,50,85,19,967.8,971.1,965.5,219,4.6,0.8,4.55
2019-02-25,0,34.4,26.7,19.4,0.00,13.8,186,2,11,0,56,82,29,968.1,971.6,965.5,186,6.0,0.5,3.86
2019-02-26,1,33.7,26.7,20.3,0.00,8.9,186,7,24,0,59,79,29,968.4,971.9,966.3,186,5.3,0.8,3.69
2019-02-27,51,33.5,26.8,20.9,0.10,10.0,181,10,40,0,63,91,26,968.1,971.5,965.6,181,4.1,0.4,3.82
2019-02-28,51,32.2,26.6,21.7,0.90,16.2,190,19,49,1,65,87,41,967.7,970.3,965.6,190,4.4,0.4,2.87
2019-03-01,51,35.1,27.6,21.7,0.10,10.9,247,32,85,2,58,93,23,967.9,971.5,965.5,247,4.8,0.5,4.29
2019-03-02,0,35.2,27.9,21.2,0.00,12.1,238,1,7,0,47,81,20,966.4,969.8,964.0,238,5.3,0.7,4.48
2019-03-03,1,34.7,27.3,20.0,0.00,7.6,209,4,26,0,50,74,25,965.4,969.1,962.9,209,4.6,1.3,4.12
2019-03-04,0,34.3,27.0,19.9,0.00,12.6,230,1,6,0,49,84,21,965.1,968.7,963.0,230,6.5,2.3,4.27
2019-03-05,0,34.9,26.6,18.8,0.00,10.8,217,2,8,0,49,80,20,966.2,969.6,964.2,217,6.9,2.9,4.48
2019-03-06,0,34.9,26.9,19.5,0.00,10.2,213,3,18,0,49,84,23,967.4,970.7,965.0,213,6.9,2.3,4.30
2019-03-07,3,35.3,27.9,20.1,0.00,12.6,232,13,100,0,48,82,23,967.5,970.6,965.3,232,5.9,1.5,4.44
2019-03-08,2,35.8,28.4,20.8,0.00,15.1,222,14,76,0,47,82,20,967.4,970.8,964.7,222,7.5,1.8,4.69
2019-03-09,3,35.4,27.9,20.8,0.00,16.4,243,14,88,0,47,78,21,967.0,970.4,964.4,243,7.6,2.9,4.54
2019-03-10,3,33.8,26.9,19.5,0.00,13.1,252,25,83,0,44,72,21,968.2,972.0,966.2,252,5.7,0.5,4.19
2019-03-11,0,33.9,26.3,18.6,0.00,8.0,298,0,0,0,47,73,22,968.9,972.8,966.8,298,4.5,0.5,4.13
2019-03-12,0,34.8,26.5,19.1,0.00,8.0,200,0,0,0,46,65,22,968.3,971.7,966.1,200,4.1,1.0,4.30
2019-03-13,3,35.3,27.6,20.8,0.00,10.8,200,18,92,0,46,68,25,969.0,972.6,967.0,200,4.5,1.4,4.30
2019-03-14,0,34.8,27.6,20.9,0.00,13.5,184,3,19,0,52,74,27,969.9,973.3,967.9,184,5.8,0.7,3.92
2019-03-15,3,34.7,27.8,21.3,0.00,11.1,180,42,95,0,55,85,27,970.7,974.4,968.5,180,5.7,0.0,3.97
2019-03-16,51,33.9,27.7,21.6,0.40,13.0,176,12,47,0,57,78,35,970.6,973.6,968.6,176,6.5,1.0,3.42
2019-03-17,1,34.2,28.1,22.9,0.00,8.7,186,11,47,0,63,89,35,970.5,974.1,967.8,186,6.1,3.3,3.48
2019-03-18,63,33.6,27.7,23.4,2.80,12.9,187,25,88,0,64,79,44,969.2,972.6,966.6,187,6.0,0.4,2.91
2019-03-19,53,33.4,27.5,21.6,1.40,12.6,186,30,61,8,63,90,42,968.1,971.6,965.5,186,6.8,1.6,2.90
2019-03-20,1,35.5,28.6,21.9,0.00,13.0,211,8,28,0,53,88,24,967.4,970.8,964.9,211,7.1,2.3,4.41
2019-03-21,2,36.6,28.5,21.2,0.00,11.0,230,20,60,0,45,76,17,967.1,970.8,964.6,230,5.4,2.1,5.10
2019-03-22,3,36.3,28.2,20.9,0.00,10.7,215,20,87,0,42,63,19,967.0,970.6,964.6,215,3.7,0.7,4.89
2019-03-23,3,36.9,28.4,20.7,0.00,11.6,297,26,91,0,41,63,18,966.9,970.6,964.3,297,4.7,0.5,5.12
2019-03-24,3,35.9,28.8,22.2,0.00,10.5,179,29,83,0,47,65,27,966.8,970.1,964.4,179,5.8,1.0,4.34
2019-03-25,3,34.1,28.6,23.4,0.00,14.3,177,67,99,16,59,81,37,968.9,971.9,966.7,177,7.4,2.5,3.40
2019-03-26,3,34.6,28.9,23.7,0.00,10.2,190,68,98,16,62,90,37,970.3,973.1,968.0,190,7.0,2.9,3.42
2019-03-27,51,30.7,27.7,24.4,0.30,9.8,173,89,100,19,67,77,56,970.4,973.2,967.9,173,6.2,3.1,1.79
2019-03-28,3,36.1,29.1,23.6,0.00,15.3,214,58,96,0,56,80,23,967.9,971.5,964.3,214,8.3,3.9,4.62
2019-03-29,3,36.4,28.9,22.3,0.00,9.5,202,25,93,0,46,77,17,966.3,969.5,963.9,202,4.3,1.0,5.03
2019-03-30,3,36.9,29.0,21.4,0.00,11.3,186,44,88,0,41,64,20,966.5,970.3,963.7,186,5.6,0.4,4.90
2019-03-31,0,36.8,29.4,22.1,0.00,12.1,186,1,13,0,43,70,19,967.6,970.8,965.1,186,6.4,1.5,5.01
2019-04-01,1,34.7,28.3,22.3,0.00,12.0,181,12,41,0,53,68,36,969.2,972.6,966.5,181,6.4,1.6,3.51
2019-04-02,3,33.9,28.7,23.9,0.00,14.4,168,31,80,1,58,81,39,969.2,973.0,965.9,168,7.6,3.1,3.21
2019-04-03,1,35.8,29.8,24.3,0.00,10.1,185,10,32,0,51,84,25,969.0,972.7,965.9,185,6.8,3.1,4.40
2019-04-04,2,35.8,29.6,24.6,0.00,15.1,167,20,54,2,53,81,29,969.2,972.6,966.1,167,6.9,2.2,4.19
2019-04-05,53,34.5,28.6,24.5,1.10,16.5,183,58,92,5,60,78,39,968.9,972.0,966.6,183,6.9,3.0,3.35
2019-04-06,1,35.9,29.5,24.4,0.00,18.4,179,18,47,0,57,81,27,968.4,971.6,965.1,179,7.5,2.2,4.23
2019-04-07,1,36.6,30.1,24.3,0.00,15.9,191,11,41,0,51,83,21,967.8,971.5,964.6,191,8.2,3.7,4.80
2019-04-08,0,37.4,30.0,23.4,0.00,13.4,212,2,12,0,48,84,16,967.1,970.3,963.7,212,8.4,3.3,5.38
2019-04-09,1,37.2,30.4,23.5,0.00,11.2,223,6,26,0,43,72,18,966.5,970.1,963.8,223,6.6,4.0,5.13
2019-04-10,1,37.8,30.8,24.0,0.00,9.9,217,9,32,0,43,70,21,966.5,970.6,963.3,217,6.7,4.0,5.14
2019-04-11,2,38.0,30.7,23.6,0.00,8.1,203,13,70,0,45,69,21,964.9,968.5,962.4,203,5.5,1.8,5.19
2019-04-12,2,38.0,31.0,25.0,0.00,9.5,219,23,75,0,44,67,23,964.9,968.2,962.7,219,6.1,2.7,5.13
2019-04-13,3,38.4,31.2,24.6,0.00,13.3,195,18,89,0,45,68,20,965.5,969.0,963.1,195,7.9,1.3,5.41
2019-04-14,0,38.2,31.1,24.5,0.00,12.0,203,3,19,0,47,73,22,966.3,969.9,963.6,203,8.0,2.9,5.19
2019-04-15,51,36.9,31.2,25.7,0.10,12.9,195,8,48,0,50,73,28,966.6,970.1,963.5,195,8.6,4.7,4.47
2019-04-16,2,38.9,31.6,25.2,0.00,13.7,191,8,50,0,52,82,22,967.0,970.5,963.6,191,8.8,4.6,5.39
2019-04-17,2,38.3,32.2,26.9,0.00,10.0,197,11,53,0,50,74,26,966.6,970.1,963.4,197,7.7,4.7,4.97
2019-04-18,2,39.2,32.0,25.4,0.00,10.9,206,11,55,0,49,84,25,965.4,969.4,962.0,206,5.1,1.0,5.25
2019-04-19,1,38.9,32.5,26.3,0.00,12.1,221,5,20,0,42,71,21,964.0,967.3,960.8,221,8.7,4.2,5.44
2019-04-20,1,39.1,31.8,24.9,0.00,9.5,230,8,22,0,48,72,22,962.9,966.3,959.9,230,5.1,3.2,5.42
2019-04-21,1,38.7,31.8,25.8,0.00,10.8,222,12,37,0,49,71,29,962.8,965.8,960.5,222,5.4,0.8,4.86
2019-04-22,2,38.0,31.0,25.0,0.00,15.1,181,13,52,0,53,75,29,964.3,967.3,961.5,181,6.6,0.5,4.66
2019-04-23,3,36.1,29.8,24.8,0.00,14.7,193,22,82,1,61,83,38,966.8,969.8,964.0,193,7.0,3.2,3.67
2019-04-24,2,37.4,31.0,25.5,0.00,8.6,183,12,50,0,58,82,36,966.8,970.4,963.9,183,4.6,0.8,4.13
2019-04-25,2,37.5,31.0,26.8,0.00,10.9,241,17,62,5,54,74,32,966.0,969.0,964.0,241,3.6,0.8,4.39
2019-04-26,1,37.2,30.7,25.0,0.00,9.6,173,14,39,1,53,78,33,965.1,968.1,962.4,173,4.6,0.0,4.25
2019-04-27,2,37.1,30.9,26.0,0.00,13.8,184,22,61,2,53,75,29,965.7,968.9,962.2,184,9.3,6.8,4.37
2019-04-28,2,37.1,31.0,26.3,0.00,14.2,198,21,61,0,52,81,28,966.3,969.7,963.4,198,9.5,5.8,4.58
2019-04-29,0,37.6,31.6,26.0,0.00,12.8,200,4,15,0,49,75,23,966.1,969.7,962.8,200,9.3,6.5,4.97
2019-04-30,1,38.1,32.0,25.8,0.00,13.2,215,12,33,0,45,70,20,965.4,968.5,962.2,215,8.0,3.5,5.24
2019-05-01,1,37.6,31.7,25.3,0.00,10.5,214,13,36,0,45,68,27,965.2,968.1,962.2,214,6.6,2.4,4.73
2019-05-02,2,38.9,32.0,25.4,0.00,8.9,217,18,64,0,49,83,22,965.3,968.3,962.5,217,5.3,2.1,5.42
2019-05-03,61,37.4,31.4,26.2,2.20,16.2,196,30,69,0,54,79,33,966.2,968.9,963.2,196,5.5,0.5,4.25
2019-05-04,3,36.9,32.2,27.3,0.00,13.7,210,75,99,36,51,79,36,966.5,969.0,963.6,210,6.4,2.9,4.00
2019-05-05,3,38.7,32.9,27.2,0.00,11.1,225,84,97,54,48,70,30,965.0,967.8,961.3,225,7.2,4.1,4.79
2019-05-06,51,37.8,31.5,26.7,0.40,10.6,200,65,100,9,56,72,34,963.4,966.4,961.2,200,6.2,0.4,4.33
2019-05-07,3,37.9,31.5,26.4,0.00,14.5,205,79,98,20,55,74,30,962.5,965.3,959.5,205,5.6,1.8,4.59
2019-05-08,51,32.9,28.9,25.1,0.70,11.4,183,95,100,72,72,94,55,962.8,965.1,960.4,183,5.9,1.3,2.24
2019-05-09,51,33.4,29.0,24.6,1.10,18.1,188,94,100,61,71,91,52,963.3,965.5,960.7,188,8.7,4.7,2.46
2019-05-10,53,34.3,29.8,25.2,0.70,13.2,190,78,99,37,66,86,46,964.9,967.3,962.8,190,8.8,5.8,2.80
2019-05-11,51,36.3,31.2,25.8,0.10,8.3,197,57,98,18,58,79,42,965.8,969.1,962.9,197,6.5,4.7,3.51
2019-05-12,53,37.0,31.3,27.0,0.90,15.9,201,77,99,13,57,74,39,965.2,967.6,962.4,201,8.4,5.2,3.85
2019-05-13,63,32.4,27.8,24.4,11.00,12.6,194,100,100,96,73,91,51,965.8,968.5,963.3,194,5.6,2.2,2.38
2019-05-14,55,33.3,28.1,24.3,1.10,10.2,186,94,100,55,71,90,48,965.1,967.8,962.6,186,6.8,2.9,2.59
2019-05-15,61,29.7,26.4,23.2,4.50,11.3,195,98,100,88,82,98,69,966.0,968.4,964.2,195,7.0,1.9,1.30
2019-05-16,53,34.3,28.2,24.1,1.40,12.2,192,80,100,31,75,92,51,965.7,968.3,963.5,192,7.8,5.8,2.67
2019-05-17,51,34.5,29.4,24.4,0.10,8.9,202,83,98,13,66,88,46,964.5,967.2,961.7,202,7.0,4.8,2.97
2019-05-18,51,36.4,30.9,25.1,0.20,9.6,207,39,87,7,57,82,35,963.5,966.5,960.7,207,6.6,4.1,3.94
2019-05-19,3,37.3,31.6,25.7,0.00,10.3,200,27,81,4,55,79,36,964.4,967.4,962.3,200,6.8,4.0,4.08
2019-05-20,51,37.6,31.7,26.4,0.20,9.3,212,30,84,2,57,78,37,965.0,967.9,961.9,212,6.5,3.8,4.07
2019-05-21,63,36.0,28.6,24.8,21.40,11.2,220,64,100,1,75,99,47,965.9,968.2,963.9,220,5.4,1.0,3.15
2019-05-22,63,31.1,27.0,24.1,12.00,8.5,180,95,100,66,81,98,59,966.6,969.0,964.2,180,4.1,0.0,1.85
2019-05-23,63,30.3,27.1,23.5,7.40,12.8,186,92,100,31,78,99,61,966.6,969.2,964.5,186,5.3,0.4,1.69
2019-05-24,63,32.5,27.7,24.3,6.10,9.8,195,83,99,43,76,93,54,966.0,968.7,963.3,195,7.0,2.1,2.24
2019-05-25,51,33.5,27.9,24.1,1.30,8.5,191,94,100,83,77,94,53,963.7,966.6,960.6,191,6.6,2.3,2.45
2019-05-26,63,34.1,28.0,24.1,13.50,10.5,186,89,100,64,77,93,52,963.1,965.8,959.9,186,5.3,0.4,2.55
2019-05-27,51,33.4,28.6,24.6,0.50,11.1,194,92,100,60,74,93,53,963.3,965.6,960.9,194,5.8,1.3,2.42
2019-05-28,53,32.7,28.6,25.1,2.70,11.7,193,85,100,36,73,88,54,963.9,966.1,961.8,193,7.4,4.9,2.28
2019-05-29,53,30.5,26.7,23.5,4.50,11.5,191,98,100,95,81,97,59,964.8,967.1,962.8,191,7.6,2.5,1.80
2019-05-30,63,28.5,25.0,22.7,18.20,11.6,179,98,100,90,89,99,71,965.3,967.3,963.1,179,5.7,1.3,1.09
2019-05-31,63,30.6,25.9,23.1,20.10,11.4,192,95,100,33,86,98,63,965.1,967.0,962.9,192,6.9,2.6,1.61
2019-06-01,63,29.0,25.4,23.5,17.20,10.1,184,97,100,69,90,99,75,965.3,967.4,963.5,184,5.7,2.4,1.00
2019-06-02,61,32.2,27.1,23.8,2.60,11.4,194,85,99,56,81,96,57,965.7,967.6,963.4,194,6.7,4.0,2.09
2019-06-03,61,31.7,27.0,23.3,2.10,10.1,200,80,100,31,77,92,55,966.0,968.3,963.6,200,5.8,3.6,2.09
2019-06-04,51,33.1,28.4,24.5,0.20,11.7,195,90,100,56,72,89,51,965.6,968.3,962.7,195,7.0,3.0,2.39
2019-06-05,61,32.0,28.0,24.4,2.70,12.0,216,69,98,19,75,91,51,965.5,967.6,963.3,216,5.5,1.3,2.32
2019-06-06,53,31.5,27.6,23.2,0.70,12.2,173,73,100,29,73,95,53,966.6,968.8,964.4,173,7.1,1.8,2.19
2019-06-07,61,34.7,28.7,24.7,3.90,9.4,204,75,98,21,72,94,45,966.9,968.8,964.3,204,5.1,2.2,3.04
2019-06-08,53,31.7,27.6,24.2,1.60,8.9,178,95,100,87,79,95,59,966.1,968.3,963.3,178,5.3,1.9,1.94
2019-06-09,61,33.1,28.2,24.3,3.60,11.2,197,92,100,77,77,96,54,964.4,966.7,961.4,197,8.2,5.2,2.32
2019-06-10,61,34.1,28.6,24.5,4.20,16.9,194,76,100,25,73,96,48,963.0,964.8,960.4,194,8.8,5.6,2.76
2019-06-11,63,32.1,27.5,24.2,3.80,17.8,187,93,100,80,79,96,59,963.5,965.4,961.3,187,7.6,3.2,1.94
2019-06-12,53,30.6,26.8,24.8,4.00,14.8,187,92,99,41,82,94,66,964.1,966.4,962.2,187,8.0,3.6,1.52
2019-06-13,63,32.2,26.5,23.8,14.10,13.4,191,92,100,41,86,95,60,964.0,966.2,961.3,191,8.4,4.5,1.91
2019-06-14,63,32.3,26.9,23.5,12.30,13.7,195,94,100,65,84,97,58,963.8,965.6,961.3,195,8.2,3.6,1.95
2019-06-15,65,31.6,26.6,23.3,16.30,12.3,198,93,100,68,86,97,62,963.9,966.1,961.8,198,7.3,3.3,1.75
2019-06-16,63,31.6,26.5,23.8,17.70,13.5,199,98,100,93,84,97,60,963.7,965.7,961.4,199,8.5,4.4,1.88
2019-06-17,65,30.2,25.5,23.5,34.70,13.2,186,99,100,97,91,98,67,963.5,965.2,961.2,186,8.4,4.6,1.40
2019-06-18,55,28.2,25.4,23.4,6.60,15.2,190,100,100,99,88,98,71,963.7,965.3,961.7,190,8.6,2.9,1.10
2019-06-19,61,29.8,25.9,23.6,6.90,12.6,191,96,100,53,88,96,67,964.6,966.3,962.8,191,7.2,4.2,1.38
2019-06-20,51,32.4,27.4,22.6,0.80,10.5,199,53,93,25,78,100,55,965.2,967.4,962.9,199,6.9,3.3,2.20
2019-06-21,2,34.4,28.8,23.7,0.00,10.7,226,20,79,0,70,94,43,964.6,967.0,962.1,226,5.6,0.4,3.11
2019-06-22,3,35.4,29.8,24.1,0.00,10.2,238,29,98,0,67,89,43,963.2,965.4,960.6,238,4.6,0.5,3.23
2019-06-23,3,35.3,30.6,25.4,0.00,7.9,213,84,100,5,65,85,47,962.5,964.6,960.3,213,5.3,1.3,3.02
2019-06-24,61,32.7,28.9,25.7,2.50,14.0,196,98,100,90,74,87,60,964.5,966.4,963.1,196,9.0,5.1,2.00
2019-06-25,61,31.6,27.6,25.1,3.80,13.7,195,92,100,59,80,93,59,965.4,967.3,963.6,195,8.1,4.7,1.89
2019-06-26,53,31.1,27.1,24.5,3.00,13.8,200,98,100,90,83,96,61,964.3,966.6,961.3,200,7.3,3.6,1.76
2019-06-27,51,33.2,27.9,23.5,0.40,15.8,207,95,100,66,74,94,54,962.1,964.4,959.1,207,8.7,4.7,2.36
2019-06-28,61,31.7,27.2,24.1,6.20,15.3,199,61,99,22,75,88,55,961.9,963.6,959.6,199,9.6,5.8,2.07
2019-06-29,61,31.2,26.9,24.5,5.00,14.8,188,81,100,29,77,86,59,962.3,964.0,960.0,188,9.7,5.4,1.86
2019-06-30,55,29.4,26.3,23.7,1.60,13.7,189,95,100,47,79,93,60,963.2,965.2,961.2,189,7.3,2.9,1.65
2019-07-01,61,31.2,26.9,23.5,4.20,12.6,223,96,100,62,77,92,56,963.7,965.6,961.7,223,7.1,4.1,1.98
2019-07-02,61,26.0,24.3,23.2,20.40,6.0,196,100,100,99,95,100,84,964.1,966.2,962.1,196,3.9,1.5,0.53
2019-07-03,53,27.8,25.0,22.9,3.70,12.7,207,100,100,99,88,99,75,962.9,964.6,961.1,207,7.7,2.9,0.95
2019-07-04,63,28.0,24.7,22.8,13.80,10.4,189,100,100,100,91,98,77,962.5,964.0,960.9,189,8.3,5.2,0.85
2019-07-05,53,27.9,25.5,23.0,1.40,14.5,194,99,100,95,85,96,72,963.6,965.2,962.1,194,9.6,6.5,1.05
2019-07-06,51,28.9,25.9,23.0,0.40,13.5,203,99,100,91,80,93,66,964.5,966.1,962.5,203,7.9,3.5,1.37
2019-07-07,51,31.4,27.4,23.4,0.10,14.3,216,92,100,43,71,89,51,964.4,966.3,962.3,216,8.2,3.2,2.27
2019-07-08,61,31.2,26.4,23.4,3.90,14.4,207,97,100,91,83,98,60,965.4,967.2,963.1,207,6.2,2.9,1.83
2019-07-09,51,31.5,26.9,22.9,0.20,13.5,208,100,100,100,79,97,54,965.2,967.2,963.0,208,7.1,2.9,2.11
2019-07-10,63,30.4,25.9,23.3,4.90,12.9,191,98,100,88,82,94,62,965.2,966.9,963.7,191,6.9,3.0,1.64
2019-07-11,51,30.3,26.2,22.4,0.60,12.5,202,96,99,82,80,94,59,966.8,968.6,965.3,202,6.8,3.3,1.78
2019-07-12,53,32.9,27.4,22.7,0.70,11.1,208,97,100,87,76,97,52,966.8,968.8,964.3,208,5.9,3.3,2.39
2019-07-13,51,34.2,28.6,23.6,0.60,13.6,226,96,100,71,65,87,45,965.5,967.8,962.5,226,7.4,2.2,2.93
2019-07-14,51,33.3,27.9,24.7,0.40,12.9,218,92,100,48,69,83,48,963.8,965.5,961.2,218,7.4,3.3,2.67
2019-07-15,61,31.4,27.0,23.3,9.10,9.5,201,86,100,46,76,97,57,962.5,964.1,960.3,201,5.9,2.7,1.97
2019-07-16,51,32.9,28.1,23.5,0.30,9.7,191,89,100,33,70,90,52,962.5,964.8,959.9,191,6.0,3.4,2.42
