latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.453426,99.77495,371.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_mean (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-01-01,51,26.0,21.7,18.5,0.30,10.8,55,63,100,9,73,90,50,976.2,978.9,974.1,55,7.0,3.6,1.70
2019-01-02,3,25.9,21.3,18.0,0.00,12.2,37,71,100,11,73,93,50,975.9,978.7,973.7,37,9.3,2.4,1.66
2019-01-03,3,26.4,21.4,17.1,0.00,10.5,33,78,100,8,69,90,48,976.0,979.0,974.0,33,7.3,1.3,1.79
2019-01-04,3,27.7,22.4,18.0,0.00,10.1,39,83,100,42,67,79,51,975.0,978.1,973.5,39,7.5,1.8,1.83
2019-01-05,3,28.5,24.0,19.8,0.00,11.3,47,87,99,38,69,83,54,974.2,976.9,972.4,47,8.8,5.0,1.80
2019-01-06,51,28.8,24.5,21.3,0.20,11.5,55,72,99,17,74,86,58,973.8,976.0,972.1,55,6.6,1.5,1.67
2019-01-07,61,28.5,24.1,20.1,3.80,8.1,42,71,100,11,82,98,60,972.5,975.1,970.3,42,4.3,1.6,1.54
2019-01-08,63,22.5,21.5,20.8,29.70,8.7,357,97,100,86,94,98,87,971.7,973.2,969.9,357,4.0,1.3,0.35
2019-01-09,51,25.7,22.2,20.0,2.30,9.4,108,73,100,15,90,97,75,972.3,974.4,970.3,108,5.2,1.8,0.82
2019-01-10,51,26.2,23.3,19.9,1.50,5.5,132,43,97,5,88,98,73,972.0,974.5,970.1,132,3.5,1.8,0.90
2019-01-11,51,27.4,23.9,20.1,1.70,6.9,288,60,97,12,83,94,68,972.4,975.1,970.6,288,4.0,1.8,1.18
2019-01-12,51,27.9,24.1,20.1,1.80,5.5,28,86,100,22,82,94,69,972.3,975.0,970.6,28,2.5,0.4,1.16
2019-01-13,51,29.6,23.8,18.8,0.30,5.6,358,27,79,1,79,98,52,971.9,975.0,970.3,358,3.0,0.0,2.00
2019-01-14,51,28.5,24.9,21.1,0.50,6.8,250,22,55,0,71,84,58,970.4,973.1,968.9,250,3.2,0.0,1.62
2019-01-15,55,26.7,24.0,21.9,6.20,9.8,120,49,91,12,80,93,63,970.4,973.1,968.7,120,4.8,0.8,1.21
2019-01-16,51,25.9,22.5,19.9,2.50,8.7,57,43,98,3,85,96,70,971.3,973.8,969.9,57,4.6,1.8,0.97
2019-01-17,51,26.6,22.6,19.7,0.60,11.1,49,27,68,3,76,90,58,971.9,974.7,970.2,49,7.6,1.5,1.46
2019-01-18,51,26.7,22.8,19.1,0.20,11.9,67,15,41,1,72,92,54,972.5,975.6,970.4,67,7.4,2.2,1.61
2019-01-19,1,27.9,23.4,18.4,0.00,6.6,48,9,31,0,66,83,48,971.9,974.7,969.9,48,4.1,2.3,1.96
2019-01-20,0,29.1,24.2,20.5,0.00,6.4,303,4,18,0,61,77,40,971.6,974.7,969.7,303,3.5,0.5,2.40
2019-01-21,51,28.4,23.6,18.6,0.80,8.8,48,20,58,0,62,80,39,972.2,975.4,970.6,48,4.6,1.9,2.08
2019-01-22,51,27.1,23.3,19.7,0.60,9.2,98,34,82,3,69,77,55,973.2,975.9,971.6,98,5.7,1.8,1.63
2019-01-23,51,27.2,23.3,19.9,0.30,7.2,116,21,44,0,70,87,55,973.0,975.8,971.3,116,4.8,2.1,1.61
2019-01-24,1,28.6,23.8,20.7,0.00,7.4,239,11,34,0,64,80,43,972.7,975.5,971.3,239,4.0,0.0,2.23
2019-01-25,3,29.5,23.9,17.5,0.00,10.6,46,16,98,0,57,87,35,973.2,976.4,971.8,46,5.0,1.0,2.60
2019-01-26,3,27.8,23.4,19.0,0.00,13.9,62,26,96,0,57,74,39,974.5,977.5,972.8,62,8.3,1.5,2.26
2019-01-27,3,27.5,22.5,17.8,0.00,10.3,60,17,100,0,56,73,39,974.5,977.8,972.2,60,5.8,3.4,2.22
2019-01-28,1,28.8,22.9,18.4,0.00,7.1,81,8,36,0,59,73,37,973.3,977.1,971.1,81,4.5,0.8,2.50
2019-01-29,2,29.1,23.8,19.3,0.00,7.1,106,11,61,0,55,71,36,972.4,975.2,970.6,106,3.6,1.1,2.59
2019-01-30,0,29.5,24.4,19.5,0.00,8.0,233,2,8,0,55,73,39,972.4,975.9,970.6,233,4.3,0.5,2.51
2019-01-31,2,31.0,25.0,20.2,0.00,8.0,26,6,57,0,54,72,34,973.0,975.9,971.5,26,4.3,0.4,2.96
2019-02-01,2,29.7,24.5,19.8,0.00,11.5,61,15,53,0,58,76,42,972.8,976.1,971.1,61,7.0,2.9,2.42
2019-02-02,0,30.5,25.7,21.4,0.00,10.7,214,4,11,0,59,76,41,971.5,974.4,969.4,214,4.9,0.8,2.55
2019-02-03,1,32.2,26.1,21.9,0.00,9.3,279,2,23,0,55,70,28,972.0,974.9,970.2,279,4.6,0.8,3.41
2019-02-04,1,32.8,26.3,21.3,0.00,10.7,261,1,20,0,49,78,25,972.3,975.6,970.4,261,4.8,0.8,3.74
2019-02-05,0,33.3,25.6,18.0,0.00,7.7,4,0,0,0,47,75,18,971.4,974.7,969.4,4,4.6,0.5,4.17
2019-02-06,1,32.4,26.3,21.9,0.00,10.7,226,1,25,0,43,73,23,969.8,972.5,967.7,226,5.9,2.3,3.75
2019-02-07,0,32.5,26.6,21.2,0.00,9.4,268,0,0,0,47,76,23,970.9,973.9,968.8,268,4.4,0.0,3.72
2019-02-08,0,33.1,26.5,20.9,0.00,10.3,287,0,0,0,43,66,20,970.9,974.3,968.7,287,6.5,2.5,4.04
2019-02-09,0,32.8,26.7,20.4,0.00,9.8,279,0,0,0,36,58,18,970.8,973.8,968.9,279,5.9,2.0,4.09
2019-02-10,1,33.1,27.6,19.9,0.00,9.4,254,2,40,0,37,61,24,972.0,975.0,970.2,254,5.8,1.6,3.81
2019-02-11,2,32.8,28.1,23.1,0.00,8.0,158,36,79,0,44,65,33,973.3,976.1,971.2,158,4.9,1.0,3.28
2019-02-12,61,29.5,24.7,21.7,6.60,10.4,111,44,79,4,79,88,61,975.3,978.4,973.6,111,4.8,1.6,1.61
2019-02-13,1,31.5,26.5,21.4,0.00,5.5,153,14,34,0,68,96,42,974.5,977.4,971.9,153,3.3,0.5,2.70
2019-02-14,1,32.5,27.4,23.2,0.00,8.2,196,4,25,0,54,77,37,972.1,974.9,969.8,196,4.9,0.5,3.09
2019-02-15,51,31.4,26.4,22.2,0.60,12.1,145,38,89,0,73,91,46,971.9,974.7,970.1,145,6.5,2.2,2.49
2019-02-16,55,30.2,25.3,22.0,2.30,13.5,180,19,48,2,80,94,58,971.7,974.7,969.3,180,5.9,2.9,1.80
2019-02-17,3,30.9,25.2,21.2,0.00,18.1,210,29,100,0,67,98,30,969.1,972.9,965.8,210,9.5,3.9,2.99
2019-02-18,51,31.4,24.8,19.6,0.10,18.2,213,10,38,0,61,91,28,968.9,972.2,966.8,213,8.1,2.6,3.32
2019-02-19,0,31.1,25.2,19.1,0.00,14.5,245,1,7,0,54,76,29,970.9,974.2,968.9,245,6.9,2.9,3.20
2019-02-20,0,32.3,26.2,19.8,0.00,13.6,271,0,1,0,50,76,27,972.7,976.0,970.8,271,6.2,0.5,3.53
2019-02-21,0,33.2,27.4,20.4,0.00,11.0,271,0,0,0,42,67,23,972.4,976.1,969.7,271,6.0,0.5,3.86
2019-02-22,0,33.7,27.7,22.3,0.00,13.1,242,0,0,0,42,68,19,969.8,973.0,967.1,242,6.6,1.6,4.25
2019-02-23,0,34.1,27.2,21.0,0.00,11.5,238,0,0,0,48,71,22,968.6,971.5,966.4,238,6.5,3.1,4.11
2019-02-24,0,34.4,27.3,20.3,0.00,12.2,237,0,0,0,44,70,18,968.6,971.6,966.4,237,6.7,0.7,4.41
2019-02-25,0,34.5,28.3,22.6,0.00,12.6,195,0,3,0,45,67,25,968.8,972.0,966.3,195,5.7,1.1,4.03
2019-02-26,1,33.3,27.3,19.6,0.00,12.0,200,6,39,0,49,83,26,969.0,972.6,967.0,200,6.4,2.0,3.75
2019-02-27,1,33.7,27.4,21.2,0.00,9.0,180,4,20,0,58,95,26,968.7,972.1,966.3,180,5.9,1.8,3.86
2019-02-28,51,33.2,27.5,22.2,0.10,9.5,177,14,40,0,58,86,30,968.2,970.9,966.0,177,5.4,2.4,3.54
2019-03-01,3,34.3,28.3,22.4,0.00,14.5,232,20,83,0,52,87,25,968.7,972.0,966.5,232,5.9,1.3,4.07
2019-03-02,1,34.3,28.5,22.5,0.00,15.0,221,3,37,0,45,70,20,967.1,970.4,965.0,221,6.9,2.2,4.34
2019-03-03,1,34.0,27.5,21.0,0.00,11.7,240,2,32,0,46,73,24,966.1,969.7,963.8,240,6.4,3.6,4.07
2019-03-04,0,33.6,27.1,20.4,0.00,14.7,244,1,6,0,46,77,21,965.9,969.3,963.5,244,8.5,3.3,4.09
2019-03-05,1,34.0,27.1,19.9,0.00,15.0,233,2,24,0,45,79,21,966.9,970.1,964.9,233,8.9,4.1,4.19
2019-03-06,1,34.2,27.0,19.9,0.00,12.7,227,4,33,0,49,82,25,968.1,971.2,965.6,227,7.4,4.3,4.02
2019-03-07,3,34.1,27.8,20.8,0.00,13.4,252,12,83,0,46,75,27,968.2,971.2,966.0,252,7.0,0.4,3.87
2019-03-08,2,35.4,28.3,21.5,0.00,18.8,243,9,68,0,47,81,21,968.1,971.4,965.3,243,9.4,3.8,4.55
2019-03-09,1,35.0,28.1,21.2,0.00,20.8,259,10,48,0,44,81,21,967.8,971.0,965.2,259,10.6,4.0,4.41
2019-03-10,2,33.1,27.1,20.6,0.00,14.5,271,15,74,0,41,71,24,968.9,972.5,967.0,271,7.4,2.7,3.82
2019-03-11,0,33.9,27.0,19.9,0.00,10.8,249,0,0,0,40,63,23,969.5,973.3,967.5,249,6.2,2.8,4.07
2019-03-12,0,34.4,28.6,22.4,0.00,11.5,221,0,0,0,33,52,19,969.1,972.3,966.9,221,5.5,0.8,4.42
2019-03-13,3,35.0,28.8,22.3,0.00,12.6,206,12,88,0,39,60,23,969.7,973.0,967.8,206,6.0,1.3,4.27
2019-03-14,1,34.6,28.5,23.6,0.00,9.3,178,2,20,0,44,63,23,970.6,973.8,968.8,178,5.0,1.1,4.21
2019-03-15,3,34.1,28.4,22.9,0.00,8.2,160,34,91,0,54,73,32,971.3,975.0,969.1,160,5.4,1.6,3.61
2019-03-16,1,34.5,28.7,23.1,0.00,11.4,165,9,49,0,51,69,31,971.1,974.2,968.9,165,6.5,1.6,3.76
2019-03-17,1,34.0,28.4,23.4,0.00,10.5,172,9,35,0,61,91,32,971.1,974.6,968.3,172,6.5,3.9,3.58
2019-03-18,2,34.0,28.7,24.6,0.00,15.7,175,21,78,0,59,77,36,969.7,973.2,966.9,175,6.9,2.9,3.42
2019-03-19,51,33.5,28.2,23.4,0.30,12.2,186,26,54,1,60,88,40,968.6,972.0,966.2,186,7.8,2.9,3.10
2019-03-20,1,35.3,28.8,22.8,0.00,14.8,228,5,22,0,50,85,23,968.1,971.4,965.2,228,7.7,4.1,4.40
2019-03-21,3,36.1,29.1,21.7,0.00,11.3,251,36,90,0,42,76,19,968.0,971.3,965.5,251,6.6,0.5,4.76
2019-03-22,3,35.8,28.4,21.5,0.00,14.0,236,14,91,0,41,66,19,967.7,971.0,965.4,236,6.4,1.9,4.68
2019-03-23,3,36.7,30.0,22.4,0.00,11.2,156,33,89,0,36,60,18,967.5,971.1,965.1,156,5.2,0.0,4.97
2019-03-24,3,35.6,29.9,24.3,0.00,12.1,158,34,84,0,42,57,27,967.5,970.7,965.1,158,7.4,1.5,4.25
2019-03-25,51,33.9,28.6,23.5,0.60,14.8,164,50,93,4,61,88,39,969.4,972.6,967.2,164,8.8,5.7,3.19
2019-03-26,51,33.8,28.6,23.9,0.30,10.2,182,82,99,26,66,92,40,970.9,973.6,968.7,182,7.0,2.9,3.14
2019-03-27,3,31.6,28.7,24.9,0.00,11.6,185,96,100,81,61,79,44,971.0,973.8,968.5,185,6.9,2.6,2.54
2019-03-28,3,36.5,29.6,24.4,0.00,17.7,226,63,95,8,53,80,20,968.6,972.1,964.9,226,9.7,5.2,4.88
2019-03-29,3,36.9,29.6,22.4,0.00,13.9,251,25,90,0,39,74,11,966.9,970.2,964.5,251,6.4,0.8,5.52
2019-03-30,3,36.4,29.6,23.2,0.00,9.8,200,45,90,0,38,70,20,967.2,970.8,964.5,200,6.4,3.0,4.85
2019-03-31,0,36.2,29.5,23.9,0.00,9.8,218,0,0,0,43,68,21,968.3,971.4,965.9,218,6.7,2.0,4.71
2019-04-01,1,34.5,28.5,22.2,0.00,13.0,172,11,46,0,48,73,31,969.7,973.2,966.9,172,8.1,3.2,3.73
2019-04-02,2,35.0,29.2,24.0,0.00,13.8,162,23,75,0,55,79,27,969.7,973.5,966.2,162,7.3,3.1,4.06
2019-04-03,1,35.4,29.9,24.4,0.00,9.8,175,9,33,0,51,83,24,969.6,973.2,966.5,175,6.4,2.2,4.30
2019-04-04,2,36.6,30.0,24.5,0.00,10.8,168,19,51,1,51,82,22,969.7,973.1,966.4,168,6.8,3.3,4.78
2019-04-05,3,34.7,29.5,24.9,0.00,14.8,155,63,96,4,55,75,34,969.3,972.5,966.8,155,7.8,3.6,3.63
2019-04-06,2,35.6,30.0,24.4,0.00,14.7,172,14,55,0,54,80,25,969.0,972.2,965.4,172,8.2,3.3,4.34
2019-04-07,1,36.8,30.5,24.9,0.00,17.1,177,6,35,0,51,82,20,968.4,972.1,964.9,177,9.0,4.1,4.96
2019-04-08,0,36.7,30.1,23.4,0.00,13.7,211,3,15,0,49,88,20,967.7,970.9,964.2,211,7.9,4.0,4.95
2019-04-09,1,36.4,30.5,24.0,0.00,11.8,228,7,24,0,44,67,23,967.2,970.7,964.6,228,7.3,4.6,4.68
2019-04-10,1,37.0,30.8,24.4,0.00,12.0,230,7,22,0,44,65,23,967.2,971.1,964.0,230,7.5,4.3,4.83
2019-04-11,3,37.6,30.8,24.3,0.00,11.7,221,16,85,0,43,65,21,965.6,969.1,963.1,221,7.4,3.7,5.13
2019-04-12,3,37.2,31.1,24.9,0.00,12.4,237,24,97,0,45,68,23,965.7,968.9,963.4,237,7.3,4.6,4.87
2019-04-13,3,37.8,31.4,25.5,0.00,12.7,199,16,87,0,45,68,23,966.3,969.7,963.6,199,8.8,5.4,5.06
2019-04-14,0,37.6,31.3,25.0,0.00,11.9,197,2,17,0,46,69,23,967.1,970.6,964.2,197,8.3,5.0,4.95
2019-04-15,1,37.9,31.4,25.2,0.00,12.4,196,3,21,0,49,75,23,967.2,970.7,963.9,196,7.2,2.2,5.03
2019-04-16,1,38.2,31.5,25.0,0.00,9.6,178,6,45,0,53,85,24,967.6,971.1,964.4,178,7.3,4.6,5.03
2019-04-17,1,38.5,32.5,26.5,0.00,11.2,210,10,29,0,49,77,24,967.3,970.7,964.0,210,6.7,2.2,5.12
2019-04-18,1,38.6,32.4,26.5,0.00,13.1,256,7,26,0,45,66,24,966.2,970.0,962.8,256,6.8,0.7,5.12
2019-04-19,1,38.6,32.1,26.1,0.00,13.5,233,5,34,0,45,69,23,964.7,968.0,961.5,233,8.2,4.3,5.25
2019-04-20,1,38.4,32.0,25.5,0.00,12.0,247,8,25,0,45,65,26,963.8,967.0,960.8,247,7.7,4.6,5.00
2019-04-21,1,37.8,31.9,26.8,0.00,12.0,251,10,37,0,47,69,30,963.7,966.6,961.5,251,7.1,1.8,4.56
2019-04-22,2,37.4,31.1,25.8,0.00,15.2,184,11,54,0,53,71,29,965.0,968.0,962.4,184,7.5,1.3,4.50
2019-04-23,2,36.4,29.8,24.6,0.00,19.6,198,18,61,0,62,87,35,967.6,970.4,964.7,198,6.7,2.9,3.89
2019-04-24,1,36.8,31.2,26.8,0.00,10.7,214,11,48,0,52,70,35,967.6,971.1,964.5,214,5.1,0.7,4.04
2019-04-25,51,36.6,31.5,26.9,0.60,13.5,222,17,39,7,52,73,33,966.7,969.6,964.4,222,4.2,0.4,4.08
2019-04-26,1,37.2,31.3,26.8,0.00,11.8,206,13,41,0,49,70,28,965.8,968.7,962.9,206,6.3,0.8,4.47
2019-04-27,2,36.6,31.1,26.1,0.00,14.4,179,21,70,0,52,78,26,966.3,969.5,962.8,179,9.4,5.0,4.46
2019-04-28,2,36.0,31.0,25.8,0.00,14.8,189,19,77,0,54,87,29,967.0,970.3,963.9,189,9.4,5.1,4.15
2019-04-29,0,37.6,31.6,25.6,0.00,12.3,196,5,14,0,49,82,24,966.8,970.4,963.4,196,9.0,4.2,4.93
2019-04-30,1,37.6,32.1,26.4,0.00,12.7,215,11,37,0,43,68,23,966.1,969.2,962.8,215,8.8,2.7,4.97
2019-05-01,1,37.8,32.2,26.2,0.00,13.9,243,12,39,0,44,67,26,966.1,968.8,963.0,243,9.9,6.3,4.80
2019-05-02,2,38.5,32.4,26.3,0.00,13.0,243,14,51,0,46,73,24,966.2,969.1,963.4,243,9.3,5.4,5.18
2019-05-03,53,37.6,32.3,27.2,1.40,13.9,230,30,88,0,49,68,33,966.9,969.6,963.8,230,8.7,4.1,4.33
2019-05-04,3,37.2,32.4,27.5,0.00,12.6,230,68,99,15,51,71,36,967.2,969.6,964.3,230,8.3,4.7,4.05
2019-05-05,3,38.1,33.0,27.6,0.00,12.9,244,76,95,19,48,73,32,965.8,968.5,962.2,244,9.9,6.9,4.50
2019-05-06,55,38.6,31.9,27.5,1.10,13.3,232,59,100,0,54,72,31,964.2,967.1,961.8,232,9.2,2.6,4.72
2019-05-07,3,37.7,31.7,26.9,0.00,14.0,240,75,96,22,53,73,32,963.3,965.9,960.3,240,8.7,4.1,4.39
2019-05-08,61,34.2,29.9,27.2,4.40,9.7,192,92,100,56,67,84,49,963.4,965.6,961.2,192,7.1,1.0,2.72
2019-05-09,55,34.0,29.1,24.9,1.60,12.4,172,91,100,67,72,91,53,963.8,966.0,961.5,172,7.6,3.3,2.49
2019-05-10,51,33.4,29.6,25.5,0.50,12.2,174,89,99,54,68,89,48,965.5,967.9,963.4,174,8.1,3.3,2.61
2019-05-11,51,35.8,31.0,25.8,0.10,9.7,202,47,98,21,61,85,44,966.5,969.7,963.6,202,6.5,4.3,3.30
2019-05-12,53,36.4,31.3,26.7,0.60,15.1,213,76,99,10,59,79,40,965.8,968.4,963.0,213,8.3,4.0,3.61
2019-05-13,53,31.4,27.7,24.4,1.70,9.5,192,100,100,99,76,94,58,966.4,969.0,963.9,192,6.2,1.5,1.92
2019-05-14,51,33.2,28.1,24.4,0.70,13.2,170,91,100,37,74,91,49,965.7,968.2,963.0,170,7.1,3.3,2.57
2019-05-15,63,30.3,27.0,24.5,5.00,9.6,170,97,100,73,82,93,66,966.6,969.0,964.8,170,7.0,3.1,1.47
2019-05-16,53,32.7,28.4,24.4,1.70,14.7,182,78,99,36,75,96,54,966.3,968.9,964.2,182,7.2,3.7,2.26
2019-05-17,51,35.0,29.8,25.1,0.10,15.1,208,75,98,15,65,84,42,965.1,967.8,962.3,208,7.9,5.4,3.22
2019-05-18,51,36.6,31.1,25.5,0.10,11.8,229,39,89,6,56,81,34,964.2,967.2,961.2,229,8.4,5.9,4.00
2019-05-19,2,37.2,31.9,26.2,0.00,10.3,226,22,67,1,55,79,34,965.2,968.1,963.0,226,7.8,4.8,4.16
2019-05-20,51,37.6,31.8,26.9,0.10,18.1,220,32,87,1,57,77,36,965.8,968.7,962.6,220,7.9,2.5,4.12
2019-05-21,63,35.1,29.2,25.2,8.50,14.8,232,65,100,2,71,89,47,966.6,968.7,964.2,232,7.2,3.3,3.01
2019-05-22,63,32.2,27.5,24.4,6.30,10.8,196,95,100,63,79,96,58,967.1,969.4,964.6,196,4.5,1.3,2.02
2019-05-23,61,32.2,28.0,24.5,2.60,14.8,182,86,100,36,74,92,54,967.1,969.9,965.2,182,6.9,3.3,2.23
2019-05-24,61,34.1,28.5,24.9,2.10,10.2,188,81,100,27,73,91,47,966.5,969.2,964.1,188,7.6,4.6,2.85
2019-05-25,53,35.6,28.9,24.8,1.10,15.2,190,76,98,22,72,92,44,964.4,967.2,961.1,190,7.9,3.7,3.24
2019-05-26,61,35.2,29.2,25.0,2.20,13.4,208,86,99,39,68,83,44,963.9,966.4,960.8,208,7.0,4.3,3.18
2019-05-27,53,35.1,29.3,25.1,1.10,13.0,182,92,100,66,71,90,45,963.9,966.2,961.4,182,6.5,2.1,3.12
2019-05-28,63,32.4,28.4,25.2,7.00,13.0,184,84,100,35,76,93,54,964.6,966.6,962.3,184,7.0,1.6,2.23
2019-05-29,63,31.9,26.6,23.9,12.90,12.2,156,99,100,96,84,98,59,965.3,967.6,963.3,156,6.5,3.2,1.93
2019-05-30,63,28.5,25.4,23.3,22.20,12.0,161,99,100,97,88,97,67,965.7,967.6,963.6,161,7.2,1.4,1.27
2019-05-31,63,30.2,25.8,23.6,27.10,14.1,186,92,100,49,87,97,64,965.6,967.6,963.5,186,7.1,1.1,1.55
2019-06-01,61,29.2,25.6,23.5,13.00,8.2,197,95,100,48,90,98,73,965.9,968.0,964.2,197,5.2,1.6,1.09
2019-06-02,63,31.0,27.0,23.9,9.10,12.2,216,73,100,20,83,96,60,966.3,968.2,964.2,216,6.2,3.2,1.79
2019-06-03,61,30.4,26.5,24.1,2.60,12.2,215,90,100,32,82,95,59,966.6,968.8,964.2,215,6.5,2.9,1.80
2019-06-04,51,31.3,27.9,24.9,0.10,12.0,213,90,100,48,76,93,57,966.2,968.9,963.4,213,7.5,3.0,1.95
2019-06-05,55,30.2,27.4,24.7,3.40,12.8,220,76,100,27,81,96,66,966.1,968.3,964.2,220,6.0,2.7,1.42
2019-06-06,61,31.9,27.6,23.2,1.50,10.1,208,60,93,17,76,91,55,967.2,969.4,965.0,208,6.5,2.2,2.14
2019-06-07,61,32.9,27.8,24.0,7.30,7.8,208,76,99,25,78,93,54,967.6,969.6,965.2,208,5.2,2.3,2.26
2019-06-08,53,31.1,27.5,24.7,3.20,10.3,178,95,100,87,84,97,66,966.7,968.8,964.0,178,5.8,3.7,1.52
2019-06-09,61,32.2,27.8,24.7,4.90,12.3,197,91,98,60,83,97,62,965.0,967.3,962.2,197,7.2,3.1,1.82
2019-06-10,61,32.2,27.9,24.6,5.10,14.2,207,78,100,19,79,98,57,963.7,965.4,961.0,207,7.8,3.1,2.07
2019-06-11,63,30.9,27.3,24.4,5.00,16.1,213,94,100,81,80,94,64,964.2,965.9,961.9,213,8.3,4.0,1.58
2019-06-12,61,30.5,26.7,25.0,8.40,13.0,183,91,99,61,84,95,69,964.6,966.7,962.8,183,8.2,2.3,1.38
2019-06-13,63,29.2,26.4,24.3,14.30,12.6,177,89,100,42,89,97,76,964.6,966.8,961.9,177,8.2,4.8,0.97
2019-06-14,65,31.5,26.6,23.9,14.70,12.0,186,94,100,74,88,98,65,964.3,966.2,961.8,186,7.5,4.7,1.61
2019-06-15,63,30.4,26.4,23.5,20.50,16.6,200,93,100,64,89,98,69,964.5,966.7,962.3,200,6.9,3.1,1.33
2019-06-16,63,30.0,26.3,24.3,19.30,14.8,203,99,100,94,88,96,66,964.3,966.2,961.9,203,8.4,5.2,1.43
2019-06-17,63,29.5,25.9,24.0,21.50,12.3,183,99,100,90,90,97,74,964.0,965.8,961.8,183,9.4,5.7,1.08
2019-06-18,61,27.9,25.4,24.1,10.50,14.3,164,100,100,99,91,97,79,964.2,966.0,962.3,164,8.9,4.0,0.77
2019-06-19,63,28.7,26.0,24.0,10.90,14.8,180,93,100,63,88,96,72,965.1,966.8,963.4,180,7.4,2.6,1.12
2019-06-20,51,31.4,27.0,23.1,1.40,12.4,201,59,100,29,81,100,59,965.8,967.9,963.6,201,7.0,3.7,1.88
2019-06-21,1,32.7,28.2,23.7,0.00,12.7,248,7,30,0,74,91,54,965.4,967.7,963.1,248,6.9,2.9,2.26
2019-06-22,3,33.9,29.3,24.2,0.00,10.9,242,29,98,0,70,89,53,964.1,966.1,961.5,242,6.9,4.1,2.49
2019-06-23,3,34.4,30.0,25.4,0.00,8.9,235,83,100,6,69,84,51,963.3,965.3,961.1,235,6.1,3.7,2.65
2019-06-24,61,31.9,28.6,25.9,3.70,12.6,179,97,100,86,78,90,62,965.2,967.1,963.7,179,7.6,1.5,1.78
2019-06-25,63,30.6,27.1,25.2,22.90,13.4,189,95,100,87,87,96,68,966.1,967.9,964.1,189,6.7,1.8,1.39
2019-06-26,51,30.8,27.4,24.5,1.00,14.8,225,97,100,84,81,96,63,964.9,967.1,961.9,225,8.2,2.8,1.64
2019-06-27,51,32.5,28.1,24.4,0.30,19.3,237,95,100,57,69,86,52,962.8,965.1,959.8,237,12.8,6.6,2.33
2019-06-28,63,32.2,27.1,24.1,6.60,14.7,211,63,98,30,78,91,55,962.4,964.2,960.2,211,9.7,5.4,2.15
2019-06-29,61,29.9,26.4,23.7,4.00,16.8,188,73,100,42,82,94,68,962.8,964.4,960.6,188,9.3,5.4,1.37
2019-06-30,63,28.8,25.7,23.3,7.80,13.8,202,94,100,31,85,93,72,963.7,965.6,961.8,202,6.6,3.5,1.12
2019-07-01,51,30.2,26.3,23.2,2.00,15.4,244,96,100,61,81,96,63,964.4,966.2,962.3,244,8.4,3.6,1.57
2019-07-02,61,25.8,24.4,23.5,20.40,10.1,256,100,100,99,94,96,88,964.8,966.8,962.8,256,6.5,3.3,0.38
2019-07-03,53,27.2,24.8,23.0,6.40,14.5,236,100,100,99,91,98,80,963.6,965.5,961.8,236,9.3,4.7,0.74
2019-07-04,63,28.6,25.3,23.4,10.00,13.2,212,100,100,100,90,98,76,963.0,964.5,961.4,212,9.1,5.6,0.94
2019-07-05,55,27.2,25.4,23.2,2.90,13.7,202,99,100,96,87,98,75,964.1,965.8,962.6,202,9.7,6.5,0.87
2019-07-06,51,28.4,26.0,23.5,0.20,17.4,224,99,100,93,81,94,68,965.1,966.8,963.1,224,9.3,5.0,1.21
2019-07-07,51,30.4,26.9,23.8,0.10,17.1,236,94,100,67,74,90,57,965.1,967.0,963.1,236,10.3,3.9,1.87
2019-07-08,63,30.2,25.9,23.4,9.70,14.2,237,97,100,90,86,95,68,966.0,967.9,963.8,237,7.8,3.8,1.36
2019-07-09,3,30.7,26.8,23.2,0.00,15.9,239,100,100,99,76,92,59,965.8,967.7,963.5,239,9.4,4.6,1.83
2019-07-10,53,29.7,26.7,24.2,1.10,15.8,226,99,100,94,76,87,64,965.8,967.5,964.0,226,10.3,6.4,1.49
2019-07-11,51,30.6,26.7,23.2,0.30,16.1,219,95,100,81,78,93,58,967.4,969.1,966.0,219,8.6,3.3,1.86
2019-07-12,55,31.9,27.7,23.8,1.00,14.8,246,94,100,55,72,88,57,967.5,969.5,964.9,246,9.2,6.1,1.96
2019-07-13,3,33.2,28.5,24.0,0.00,16.9,249,93,100,46,66,86,48,966.3,968.4,963.4,249,11.7,7.1,2.63
2019-07-14,51,32.5,28.0,25.2,0.30,17.2,243,91,100,60,68,81,53,964.5,966.1,961.7,243,11.1,6.2,2.28
2019-07-15,63,32.0,26.7,23.7,13.00,13.1,227,86,100,44,81,94,56,963.1,964.7,960.8,227,7.3,2.7,2.07
2019-07-16,51,31.9,27.6,22.8,0.40,9.7,205,89,100,40,74,96,55,963.0,965.2,960.6,205,6.3,3.1,2.10
