latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
15.711775,100.094246,24.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-03-05,3,30.6,36.9,24.2,0.00,18.3,192,51,98,0,52,22,88,1005.3,1008.3,1002.6,NaN,NaN,NaN,192,10.9,5.4,4.85
2019-03-06,3,29.6,36.8,23.1,0.00,16.4,178,16,93,0,49,19,86,1006.5,1009.7,1003.2,NaN,NaN,NaN,178,6.9,2.1,4.96
2019-03-07,3,30.1,37.0,23.4,0.00,14.8,179,52,100,0,54,27,95,1006.2,1009.4,1003.4,NaN,NaN,NaN,179,9.1,4.6,4.55
2019-03-08,2,30.1,37.2,23.0,0.00,13.7,180,14,57,0,48,26,72,1006.4,1009.9,1003.3,NaN,NaN,NaN,180,8.0,0.4,4.69
2019-03-09,1,30.6,37.6,23.6,0.00,17.5,183,2,26,0,52,21,93,1006.3,1009.6,1003.0,NaN,NaN,NaN,183,10.6,4.9,5.08
2019-03-10,0,29.4,36.3,22.6,0.00,15.3,182,0,0,0,50,23,85,1007.1,1010.8,1004.4,NaN,NaN,NaN,182,6.9,0.4,4.68
2019-03-11,0,29.2,36.0,23.1,0.00,15.0,163,0,6,0,53,23,92,1007.6,1011.2,1004.7,NaN,NaN,NaN,163,5.6,1.9,4.59
2019-03-12,3,28.5,36.9,20.8,0.00,12.3,180,5,85,0,43,19,81,1007.0,1010.1,1004.3,NaN,NaN,NaN,180,6.0,1.0,5.02
2019-03-13,3,28.8,36.9,21.0,0.00,13.1,182,44,99,0,45,17,86,1007.7,1011.0,1005.3,NaN,NaN,NaN,182,7.7,4.7,5.16
2019-03-14,3,29.8,37.0,23.3,0.00,13.8,179,27,87,0,56,25,96,1008.5,1011.9,1006.0,NaN,NaN,NaN,179,8.0,4.0,4.69
2019-03-15,2,30.1,36.3,24.4,0.00,14.7,173,13,67,0,57,31,92,1009.0,1012.6,1006.5,NaN,NaN,NaN,173,7.7,1.1,4.10
2019-03-16,53,29.6,34.4,24.9,1.00,16.5,162,29,94,2,64,47,82,1009.4,1012.0,1007.0,NaN,NaN,NaN,162,9.3,3.8,2.86
2019-03-17,2,30.7,35.6,25.9,0.00,11.4,171,20,63,3,63,40,86,1008.9,1012.2,1006.0,NaN,NaN,NaN,171,8.1,2.2,3.46
2019-03-18,2,31.2,36.2,27.2,0.00,18.4,181,29,76,4,56,40,74,1007.6,1010.4,1004.9,NaN,NaN,NaN,181,10.2,2.3,3.52
2019-03-19,53,30.4,36.6,25.6,1.00,14.9,189,31,96,7,61,36,87,1006.7,1009.8,1003.3,NaN,NaN,NaN,189,8.0,2.3,3.90
2019-03-20,2,31.1,36.7,26.3,0.00,13.3,189,22,58,5,57,34,83,1006.2,1009.6,1002.9,NaN,NaN,NaN,189,6.9,0.4,4.09
2019-03-21,3,31.3,36.4,26.6,0.00,11.2,162,32,97,0,58,36,87,1006.0,1009.1,1002.9,NaN,NaN,NaN,162,6.6,1.5,3.90
2019-03-22,2,30.8,37.9,24.6,0.00,10.1,162,12,64,0,51,17,88,1005.4,1008.6,1002.4,NaN,NaN,NaN,162,4.9,0.0,5.42
2019-03-23,3,30.8,37.7,23.4,0.00,12.6,180,30,98,0,52,25,88,1005.1,1008.6,1002.4,NaN,NaN,NaN,180,5.6,1.3,4.89
2019-03-24,3,31.7,37.1,26.0,0.00,17.7,166,35,94,0,55,34,84,1005.1,1008.0,1002.4,NaN,NaN,NaN,166,12.8,8.3,4.14
2019-03-25,51,30.6,35.1,27.2,0.40,18.0,166,96,100,75,65,46,85,1007.3,1009.8,1005.0,NaN,NaN,NaN,166,12.1,6.5,3.03
2019-03-26,51,29.8,34.8,25.7,0.40,14.6,154,92,100,60,68,46,89,1008.8,1011.2,1006.0,NaN,NaN,NaN,154,7.4,2.8,3.00
2019-03-27,61,29.6,33.0,26.7,4.80,12.7,197,80,100,23,70,58,84,1009.1,1011.8,1006.5,NaN,NaN,NaN,197,7.0,3.4,2.12
2019-03-28,51,31.7,37.2,27.0,0.50,14.2,186,56,96,13,59,33,85,1006.7,1009.6,1002.9,NaN,NaN,NaN,186,8.1,3.1,4.24
2019-03-29,3,32.3,37.9,27.1,0.00,15.1,174,50,97,0,51,26,80,1004.7,1007.8,1001.6,NaN,NaN,NaN,174,5.8,0.7,4.82
2019-03-30,51,31.9,37.4,26.3,0.20,16.2,166,54,91,0,57,28,92,1004.9,1008.1,1001.6,NaN,NaN,NaN,166,7.4,0.8,4.63
2019-03-31,2,32.5,39.0,26.3,0.00,18.5,178,15,59,0,52,17,88,1006.1,1008.6,1003.0,NaN,NaN,NaN,178,9.4,1.6,5.81
2019-04-01,3,31.3,36.4,27.2,0.00,17.4,176,79,99,49,61,37,85,1007.8,1010.3,1004.8,NaN,NaN,NaN,176,10.0,3.3,3.82
2019-04-02,51,31.3,35.8,27.2,0.20,13.1,154,63,97,23,58,40,80,1007.5,1010.9,1004.1,NaN,NaN,NaN,154,9.3,2.2,3.48
2019-04-03,51,31.0,35.0,27.6,0.70,19.2,166,47,99,6,61,46,77,1007.8,1010.7,1004.5,NaN,NaN,NaN,166,10.9,4.6,2.95
2019-04-04,3,31.6,36.6,26.7,0.00,14.0,170,28,96,1,58,36,83,1007.6,1010.8,1004.2,NaN,NaN,NaN,170,9.2,2.5,3.92
2019-04-05,51,31.9,37.6,27.4,0.60,16.3,176,25,77,1,56,37,72,1007.1,1009.6,1004.0,NaN,NaN,NaN,176,10.4,6.3,4.10
2019-04-06,53,31.1,36.9,26.8,0.90,15.8,173,34,81,1,61,40,80,1006.9,1009.7,1003.4,NaN,NaN,NaN,173,10.3,6.6,3.66
2019-04-07,61,30.7,38.0,27.3,3.10,17.9,189,40,100,0,64,36,86,1006.9,1009.6,1003.6,NaN,NaN,NaN,189,12.8,8.7,4.22
2019-04-08,3,31.2,37.0,25.7,0.00,14.3,162,24,100,0,59,37,84,1005.7,1008.8,1002.2,NaN,NaN,NaN,162,8.2,1.4,3.93
2019-04-09,1,32.4,37.9,27.4,0.00,16.9,177,8,34,0,56,33,78,1005.0,1008.2,1002.0,NaN,NaN,NaN,177,9.5,3.2,4.43
2019-04-10,3,32.9,38.5,27.5,0.00,16.0,181,21,95,0,54,31,85,1004.9,1008.4,1001.4,NaN,NaN,NaN,181,9.3,2.4,4.64
2019-04-11,3,33.1,38.8,27.5,0.00,14.3,175,17,92,0,54,30,85,1003.4,1006.8,1000.1,NaN,NaN,NaN,175,9.7,3.9,4.79
2019-04-12,3,33.4,39.2,27.7,0.00,18.7,183,22,92,0,52,25,86,1003.3,1006.4,1000.4,NaN,NaN,NaN,183,11.2,4.4,5.26
2019-04-13,3,33.4,38.5,28.4,0.00,19.2,182,67,94,4,57,34,85,1004.0,1007.1,1001.3,NaN,NaN,NaN,182,13.4,8.6,4.48
2019-04-14,3,33.3,38.2,28.4,0.00,20.2,174,31,90,0,58,33,85,1004.8,1008.0,1002.0,NaN,NaN,NaN,174,13.6,7.2,4.52
2019-04-15,51,32.8,38.1,28.9,0.40,18.0,176,64,97,2,61,41,79,1005.0,1007.7,1002.2,NaN,NaN,NaN,176,13.8,5.2,3.90
2019-04-16,65,31.5,37.1,27.7,16.10,20.4,174,61,100,6,67,47,89,1005.5,1008.1,1003.4,NaN,NaN,NaN,174,10.8,4.0,3.32
2019-04-17,51,34.0,39.8,28.7,0.10,14.6,181,31,68,1,55,37,85,1004.7,1007.8,1001.2,NaN,NaN,NaN,181,10.2,5.8,4.58
2019-04-18,53,33.6,39.4,29.2,0.90,22.2,171,34,82,0,57,37,84,1003.8,1006.5,1000.9,NaN,NaN,NaN,171,10.3,0.8,4.48
2019-04-19,2,34.4,40.2,29.2,0.00,16.3,202,13,53,0,51,26,88,1002.3,1005.3,998.7,NaN,NaN,NaN,202,9.6,5.2,5.47
2019-04-20,2,33.7,39.5,27.0,0.00,15.8,170,14,77,0,46,31,72,1001.1,1004.1,997.6,NaN,NaN,NaN,170,5.9,1.6,4.97
2019-04-21,1,34.6,40.3,28.9,0.00,14.4,178,8,32,0,48,28,76,1000.6,1003.4,997.8,NaN,NaN,NaN,178,10.8,6.4,5.35
2019-04-22,61,32.5,39.4,29.3,3.80,25.7,169,24,86,0,61,38,77,1002.5,1006.2,1000.4,NaN,NaN,NaN,169,13.2,7.4,4.44
2019-04-23,3,31.7,36.7,27.3,0.00,6.8,154,29,95,2,63,43,85,1004.8,1007.1,1001.9,NaN,NaN,NaN,154,5.4,3.9,3.50
2019-04-24,1,32.7,37.8,28.2,0.00,7.6,152,10,41,0,61,40,82,1004.7,1008.0,1001.4,NaN,NaN,NaN,152,4.0,0.4,3.89
2019-04-25,3,33.5,38.8,28.6,0.00,23.3,216,20,85,0,53,35,72,1003.6,1006.4,1001.0,NaN,NaN,NaN,216,5.7,1.9,4.47
2019-04-26,1,32.9,38.2,28.5,0.00,16.3,180,14,44,5,57,36,78,1003.3,1005.5,1000.2,NaN,NaN,NaN,180,6.7,1.1,4.23
2019-04-27,51,32.2,38.1,28.4,0.10,18.6,176,43,83,6,59,39,75,1004.2,1006.7,1000.8,NaN,NaN,NaN,176,10.3,6.1,4.03
2019-04-28,51,32.9,37.7,28.7,0.10,17.4,190,38,86,8,56,35,82,1004.9,1007.7,1001.9,NaN,NaN,NaN,190,11.8,3.3,4.12
2019-04-29,2,33.7,39.0,28.6,0.00,16.7,186,19,55,1,52,31,77,1004.6,1007.4,1000.9,NaN,NaN,NaN,186,11.4,4.0,4.75
2019-04-30,2,33.4,38.5,29.1,0.00,14.9,195,29,57,8,52,37,72,1004.2,1006.8,1001.5,NaN,NaN,NaN,195,10.1,4.7,4.30
2019-05-01,3,33.7,38.8,28.2,0.00,10.3,223,39,92,5,49,29,68,1003.8,1006.6,1000.3,NaN,NaN,NaN,223,6.4,0.7,4.57
2019-05-02,3,33.8,39.3,28.9,0.00,13.0,219,29,87,0,51,32,71,1003.8,1006.8,1001.1,NaN,NaN,NaN,219,5.6,0.5,4.77
2019-05-03,51,33.8,39.4,29.5,0.30,18.7,176,34,100,0,50,31,66,1004.4,1007.1,1001.6,NaN,NaN,NaN,176,6.5,2.3,4.95
2019-05-04,63,32.7,36.0,30.0,7.40,15.8,215,81,100,18,58,47,76,1005.0,1007.1,1002.5,NaN,NaN,NaN,215,7.7,1.1,3.14
2019-05-05,3,32.7,38.1,29.0,0.00,12.1,161,96,100,86,59,39,77,1003.9,1006.6,1000.6,NaN,NaN,NaN,161,6.2,2.5,4.04
2019-05-06,51,33.1,38.3,29.3,0.50,14.5,212,68,100,9,54,40,68,1001.9,1004.1,999.3,NaN,NaN,NaN,212,7.9,2.2,4.04
2019-05-07,51,33.5,39.4,28.2,0.30,15.3,250,77,100,10,50,31,71,1000.6,1003.3,997.3,NaN,NaN,NaN,250,6.6,0.8,4.84
2019-05-08,65,31.1,35.9,28.2,16.00,13.6,189,92,100,31,64,46,92,1001.3,1003.2,998.5,NaN,NaN,NaN,189,6.2,1.1,3.15
2019-05-09,55,31.7,37.9,27.7,2.20,15.0,138,75,100,11,63,37,86,1001.6,1004.3,998.8,NaN,NaN,NaN,138,6.2,0.8,4.11
2019-05-10,63,29.3,31.9,27.5,11.20,11.8,186,98,100,90,75,65,85,1003.7,1006.3,1001.8,NaN,NaN,NaN,186,5.7,0.5,1.63
2019-05-11,51,31.4,35.7,27.1,0.30,9.4,189,89,100,60,65,50,84,1004.3,1007.2,1001.8,NaN,NaN,NaN,189,5.7,2.4,2.92
2019-05-12,61,31.7,37.6,28.2,4.20,14.5,178,96,100,85,64,43,80,1003.6,1005.8,1000.4,NaN,NaN,NaN,178,6.1,0.7,3.70
2019-05-13,63,28.1,31.6,26.3,13.20,11.3,172,98,100,94,82,68,94,1004.3,1006.8,1002.6,NaN,NaN,NaN,172,5.7,1.4,1.50
2019-05-14,61,27.4,29.6,25.9,8.00,8.6,150,98,100,88,89,75,97,1003.9,1006.3,1001.8,NaN,NaN,NaN,150,5.4,1.5,1.03
2019-05-15,61,28.8,33.4,25.9,8.10,11.9,188,71,100,22,83,62,97,1004.6,1007.0,1002.0,NaN,NaN,NaN,188,5.6,1.6,1.94
2019-05-16,61,29.5,34.5,26.0,2.70,14.0,177,68,99,21,77,56,94,1004.5,1006.9,1002.3,NaN,NaN,NaN,177,7.2,1.0,2.40
2019-05-17,51,30.6,35.2,26.2,0.40,11.5,210,68,98,4,66,49,80,1003.4,1005.4,1000.6,NaN,NaN,NaN,210,6.6,1.0,2.86
2019-05-18,51,31.2,36.2,26.0,0.30,13.9,224,29,80,0,61,43,84,1002.4,1004.9,999.8,NaN,NaN,NaN,224,7.1,2.9,3.41
2019-05-19,2,32.1,37.1,26.2,0.00,13.0,217,11,63,0,57,40,80,1003.1,1005.7,1000.5,NaN,NaN,NaN,217,5.7,0.5,3.77
2019-05-20,51,32.5,37.4,28.2,0.20,15.5,199,34,82,1,60,44,78,1003.6,1005.9,1000.7,NaN,NaN,NaN,199,6.9,1.5,3.57
2019-05-21,61,31.9,36.6,27.1,3.80,14.5,203,49,97,1,65,46,88,1003.8,1006.5,1001.3,NaN,NaN,NaN,203,7.3,2.9,3.30
2019-05-22,63,29.4,33.4,25.6,7.20,11.9,122,94,100,22,78,59,94,1004.9,1007.5,1001.8,NaN,NaN,NaN,122,4.6,0.4,2.12
2019-05-23,63,29.3,34.9,26.3,11.90,12.8,176,75,100,6,78,50,94,1005.1,1007.1,1002.2,NaN,NaN,NaN,176,8.2,2.2,2.80
2019-05-24,63,28.9,34.0,26.1,8.30,12.8,187,62,100,11,78,55,93,1004.6,1007.3,1002.4,NaN,NaN,NaN,187,6.9,1.0,2.37
2019-05-25,61,30.2,35.3,26.0,2.40,15.0,209,78,98,19,70,51,89,1002.4,1004.8,999.7,NaN,NaN,NaN,209,5.7,0.5,2.79
2019-05-26,63,30.0,34.7,27.1,6.20,11.2,208,97,100,91,70,51,83,1001.9,1004.4,999.3,NaN,NaN,NaN,208,6.0,1.3,2.71
2019-05-27,53,30.6,36.2,26.9,1.00,17.9,175,96,99,92,69,44,85,1001.8,1004.1,999.0,NaN,NaN,NaN,175,5.7,0.8,3.37
2019-05-28,63,30.0,37.0,26.2,13.50,13.2,167,94,100,64,74,42,92,1002.2,1004.4,999.9,NaN,NaN,NaN,167,7.9,3.1,3.63
2019-05-29,53,29.2,34.5,25.4,1.80,14.5,179,97,100,93,74,52,96,1003.0,1005.1,1000.5,NaN,NaN,NaN,179,11.9,10.2,2.64
2019-05-30,63,30.2,35.3,26.8,4.40,17.4,185,97,100,89,69,44,89,1003.5,1005.7,1000.6,NaN,NaN,NaN,185,12.6,8.4,3.18
2019-05-31,61,30.7,36.1,26.7,1.80,17.9,196,97,100,90,66,43,87,1003.6,1005.6,1000.2,NaN,NaN,NaN,196,12.1,7.0,3.42
2019-06-01,63,29.7,35.3,26.7,16.00,11.3,188,95,100,73,71,43,90,1004.0,1006.0,1000.9,NaN,NaN,NaN,188,8.5,2.9,3.23
2019-06-02,65,29.2,35.6,26.4,31.80,12.0,185,91,100,50,78,47,92,1004.3,1007.1,1000.9,NaN,NaN,NaN,185,6.3,1.1,3.03
2019-06-03,63,29.2,33.7,26.0,8.50,9.2,177,80,100,29,78,56,95,1004.6,1006.9,1001.0,NaN,NaN,NaN,177,5.2,2.5,2.32
2019-06-04,63,30.1,34.3,26.4,4.20,8.5,307,82,99,23,74,53,93,1004.0,1006.6,1000.8,NaN,NaN,NaN,307,5.2,2.7,2.51
2019-06-05,65,29.7,35.3,26.1,16.10,8.8,169,94,100,52,78,52,90,1003.9,1006.3,1001.1,NaN,NaN,NaN,169,6.0,3.4,2.76
2019-06-06,51,29.6,33.2,26.5,0.70,8.1,125,94,100,76,79,60,95,1004.9,1006.9,1002.6,NaN,NaN,NaN,125,4.1,0.5,2.00
