latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
15.99297,100.132454,30.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (undefined),visibility_min (undefined),visibility_max (undefined),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-01-21,51,27.1,31.6,22.6,0.40,9.6,51,46,99,10,61,43,82,1009.5,1012.7,1007.9,NaN,NaN,NaN,51,6.4,1.8,2.65
2019-01-22,3,27.2,31.9,24.0,0.00,17.4,113,85,100,49,55,38,74,1010.7,1013.6,1008.4,NaN,NaN,NaN,113,9.3,1.1,2.90
2019-01-23,3,26.0,31.8,20.8,0.00,11.0,105,10,92,0,56,38,81,1010.5,1013.4,1008.0,NaN,NaN,NaN,105,6.9,5.1,2.88
2019-01-24,1,25.8,31.9,19.9,0.00,14.5,83,11,43,1,55,36,83,1010.2,1012.9,1008.4,NaN,NaN,NaN,83,7.2,3.3,3.01
2019-01-25,2,26.3,32.6,19.7,0.00,9.0,84,6,51,0,53,33,82,1010.6,1013.4,1008.6,NaN,NaN,NaN,84,6.5,4.0,3.29
2019-01-26,3,26.0,31.4,21.0,0.00,18.8,97,22,81,0,50,33,73,1012.0,1014.8,1010.1,NaN,NaN,NaN,97,10.4,4.7,3.09
2019-01-27,3,24.9,30.4,20.0,0.00,13.3,77,25,95,0,52,34,69,1012.3,1015.8,1009.6,NaN,NaN,NaN,77,8.1,3.8,2.87
2019-01-28,1,25.2,30.5,19.6,0.00,6.9,71,5,32,0,56,35,85,1011.3,1014.8,1008.8,NaN,NaN,NaN,71,4.6,0.8,2.83
2019-01-29,3,24.6,31.0,18.2,0.00,8.5,54,21,86,0,59,34,94,1010.2,1012.8,1008.3,NaN,NaN,NaN,54,5.6,2.3,2.94
2019-01-30,3,25.6,32.2,18.7,0.00,12.3,34,12,100,0,60,38,94,1009.8,1012.9,1007.4,NaN,NaN,NaN,34,5.7,2.0,3.00
2019-01-31,1,26.2,33.1,19.6,0.00,10.7,15,4,27,0,61,38,89,1010.1,1012.9,1008.2,NaN,NaN,NaN,15,6.5,3.7,3.15
2019-02-01,3,27.4,32.8,21.5,0.00,12.7,97,30,99,4,57,35,87,1010.1,1013.0,1007.9,NaN,NaN,NaN,97,7.3,4.1,3.23
2019-02-02,0,27.4,33.0,22.4,0.00,8.1,111,6,14,0,58,37,79,1008.9,1011.7,1006.3,NaN,NaN,NaN,111,5.7,2.3,3.16
2019-02-03,2,27.7,34.3,22.0,0.00,8.4,70,23,71,0,61,38,88,1009.2,1012.1,1006.7,NaN,NaN,NaN,70,5.4,0.4,3.37
2019-02-04,3,28.1,34.7,21.9,0.00,8.3,359,32,92,0,61,38,86,1009.4,1012.5,1007.0,NaN,NaN,NaN,359,5.5,1.9,3.41
2019-02-05,0,27.7,35.2,21.2,0.00,9.5,334,0,1,0,62,33,90,1008.4,1011.6,1005.9,NaN,NaN,NaN,334,6.2,1.9,3.79
2019-02-06,3,28.3,35.2,22.5,0.00,10.8,153,25,91,0,67,38,98,1007.0,1009.7,1004.4,NaN,NaN,NaN,153,6.7,3.3,3.48
2019-02-07,3,28.9,34.2,23.9,0.00,8.7,141,18,96,0,69,44,96,1008.1,1011.0,1005.9,NaN,NaN,NaN,141,5.1,0.8,2.97
2019-02-08,0,29.0,35.3,22.7,0.00,9.4,11,1,5,0,61,32,96,1007.9,1010.9,1005.3,NaN,NaN,NaN,11,5.8,1.9,3.85
2019-02-09,0,28.4,35.4,21.5,0.00,9.2,4,2,6,0,56,28,87,1007.8,1010.7,1005.6,NaN,NaN,NaN,4,6.3,3.0,4.16
2019-02-10,2,28.0,34.0,22.3,0.00,8.8,29,24,68,10,55,36,76,1009.1,1012.1,1007.1,NaN,NaN,NaN,29,5.9,2.3,3.40
2019-02-11,53,29.0,34.3,24.9,1.50,12.4,157,24,84,2,67,49,94,1010.4,1012.8,1008.0,NaN,NaN,NaN,157,6.4,3.2,2.73
2019-02-12,53,27.2,31.6,24.2,2.30,7.6,81,36,100,8,81,59,98,1012.7,1016.1,1010.7,NaN,NaN,NaN,81,5.0,1.8,1.88
2019-02-13,1,28.1,32.9,24.0,0.00,7.2,360,13,27,1,73,49,94,1011.6,1014.2,1008.8,NaN,NaN,NaN,360,5.5,1.8,2.57
2019-02-14,51,28.3,32.9,23.3,0.10,7.3,175,20,63,2,72,51,97,1009.3,1012.0,1006.9,NaN,NaN,NaN,175,5.4,3.1,2.44
2019-02-15,61,27.9,32.7,24.9,1.90,11.9,153,51,83,8,75,54,91,1009.4,1012.1,1007.4,NaN,NaN,NaN,153,7.6,3.6,2.28
2019-02-16,61,27.2,31.4,24.1,6.10,10.7,160,43,86,14,78,60,94,1009.4,1012.1,1006.6,NaN,NaN,NaN,160,6.9,2.0,1.82
2019-02-17,63,26.1,31.5,22.5,12.00,15.3,136,33,75,1,82,58,98,1007.9,1011.0,1005.2,NaN,NaN,NaN,136,6.7,1.5,1.93
2019-02-18,2,26.8,32.6,21.5,0.00,13.7,171,5,56,0,68,37,98,1007.1,1010.4,1004.7,NaN,NaN,NaN,171,6.5,1.1,3.10
2019-02-19,51,27.3,32.1,22.2,0.10,10.1,153,9,39,0,69,47,96,1008.6,1011.5,1006.3,NaN,NaN,NaN,153,6.0,1.1,2.54
2019-02-20,1,27.6,33.1,23.3,0.00,8.4,128,8,30,0,70,45,89,1010.1,1013.1,1007.6,NaN,NaN,NaN,128,4.6,0.5,2.77
2019-02-21,0,28.1,34.2,22.7,0.00,7.6,137,4,19,0,66,40,87,1009.7,1013.2,1007.0,NaN,NaN,NaN,137,4.9,0.5,3.22
2019-02-22,1,28.6,34.5,23.3,0.00,9.4,144,5,33,0,63,41,92,1007.1,1010.2,1004.5,NaN,NaN,NaN,144,5.9,2.2,3.23
2019-02-23,0,28.6,34.8,23.0,0.00,9.5,132,1,18,0,63,39,92,1006.0,1008.8,1003.4,NaN,NaN,NaN,132,6.4,2.3,3.41
2019-02-24,1,28.6,34.8,23.1,0.00,8.4,112,3,28,0,63,42,95,1005.9,1008.8,1003.2,NaN,NaN,NaN,112,5.4,0.8,3.22
2019-02-25,3,29.6,35.0,24.6,0.00,12.6,164,19,100,0,63,40,96,1006.1,1009.1,1003.3,NaN,NaN,NaN,164,9.9,6.2,3.39
2019-02-26,51,29.5,34.3,25.1,0.30,14.2,163,18,49,1,65,42,89,1006.5,1009.7,1004.0,NaN,NaN,NaN,163,8.9,1.8,3.12
2019-02-27,51,29.1,33.9,25.0,0.10,13.8,174,35,81,7,65,47,86,1005.9,1008.3,1003.4,NaN,NaN,NaN,174,7.6,1.5,2.78
2019-02-28,51,29.4,33.8,25.5,0.10,10.4,187,24,46,0,63,45,83,1005.5,1008.1,1003.0,NaN,NaN,NaN,187,6.7,4.0,2.86
2019-03-01,51,29.6,34.2,25.5,0.10,10.2,149,34,78,4,62,43,83,1006.0,1009.1,1003.3,NaN,NaN,NaN,149,5.8,0.0,3.03
2019-03-02,51,29.8,35.0,25.5,0.20,12.1,160,39,94,2,62,42,89,1004.4,1007.6,1001.5,NaN,NaN,NaN,160,6.3,2.0,3.20
2019-03-03,3,29.7,35.2,25.3,0.00,11.8,135,25,94,0,63,35,91,1003.5,1006.7,1000.8,NaN,NaN,NaN,135,6.8,2.6,3.69
2019-03-04,3,30.4,36.8,24.2,0.00,15.8,199,37,90,0,55,22,90,1003.4,1006.6,1000.7,NaN,NaN,NaN,199,9.2,3.1,4.81
2019-03-05,3,30.0,36.6,23.1,0.00,20.5,194,51,96,0,53,20,94,1004.5,1007.7,1002.1,NaN,NaN,NaN,194,9.9,3.5,4.92
2019-03-06,3,29.1,36.0,23.2,0.00,11.3,168,13,86,0,52,25,88,1005.8,1009.1,1002.7,NaN,NaN,NaN,168,6.9,5.0,4.44
2019-03-07,3,29.3,36.8,22.9,0.00,10.1,173,28,92,0,57,28,93,1005.6,1008.8,1002.8,NaN,NaN,NaN,173,7.3,3.3,4.45
2019-03-08,3,29.6,36.8,22.2,0.00,10.0,172,27,92,0,48,28,71,1005.7,1009.2,1002.6,NaN,NaN,NaN,172,6.8,4.0,4.45
2019-03-09,0,30.1,37.2,23.8,0.00,14.1,173,2,17,0,53,21,90,1005.6,1009.0,1002.5,NaN,NaN,NaN,173,8.7,4.3,5.01
2019-03-10,0,29.0,35.7,22.7,0.00,9.0,147,0,0,0,52,26,88,1006.4,1010.1,1003.9,NaN,NaN,NaN,147,5.8,2.5,4.32
2019-03-11,0,28.7,35.5,22.5,0.00,13.0,159,0,0,0,44,23,64,1007.0,1010.5,1004.2,NaN,NaN,NaN,159,4.8,0.0,4.43
2019-03-12,2,28.2,36.4,20.3,0.00,10.1,156,6,68,0,46,21,85,1006.4,1009.5,1003.7,NaN,NaN,NaN,156,5.1,0.5,4.79
2019-03-13,3,28.6,36.5,20.8,0.00,15.0,176,50,99,0,42,21,71,1007.0,1010.2,1004.8,NaN,NaN,NaN,176,7.0,2.5,4.83
2019-03-14,2,28.9,36.1,21.8,0.00,10.0,163,17,75,0,57,31,92,1007.9,1011.2,1005.6,NaN,NaN,NaN,163,6.8,4.0,4.09
2019-03-15,2,29.5,36.1,23.8,0.00,10.2,151,19,72,0,60,32,89,1008.4,1011.9,1005.9,NaN,NaN,NaN,151,6.2,0.5,4.03
2019-03-16,51,29.5,34.2,24.8,0.40,17.4,150,26,75,1,62,47,78,1008.7,1011.4,1006.3,NaN,NaN,NaN,150,10.0,4.9,2.82
2019-03-17,1,30.6,35.5,25.7,0.00,11.3,160,17,39,4,63,43,86,1008.2,1011.5,1005.5,NaN,NaN,NaN,160,7.5,1.1,3.28
2019-03-18,61,30.8,35.9,26.8,1.90,14.8,178,30,77,3,58,43,76,1006.9,1009.9,1003.9,NaN,NaN,NaN,178,8.2,2.9,3.38
2019-03-19,61,30.3,35.8,24.9,2.20,12.8,184,30,94,8,61,39,88,1006.0,1009.1,1002.9,NaN,NaN,NaN,184,7.7,5.6,3.52
2019-03-20,2,30.8,36.2,25.5,0.00,13.7,193,22,67,8,58,37,86,1005.6,1009.0,1002.4,NaN,NaN,NaN,193,5.1,1.5,3.80
2019-03-21,3,30.9,36.2,26.1,0.00,11.2,163,36,92,0,58,32,85,1005.4,1008.5,1002.3,NaN,NaN,NaN,163,5.9,1.1,4.06
2019-03-22,2,30.1,37.2,23.4,0.00,8.6,86,11,59,0,49,26,73,1004.8,1008.1,1001.8,NaN,NaN,NaN,86,5.0,0.5,4.65
2019-03-23,3,30.4,37.6,24.0,0.00,9.5,141,29,92,0,54,29,84,1004.4,1008.0,1001.7,NaN,NaN,NaN,141,4.8,1.1,4.60
2019-03-24,3,31.2,37.0,25.2,0.00,16.9,155,35,91,0,54,33,77,1004.5,1007.4,1001.8,NaN,NaN,NaN,155,10.5,7.6,4.10
2019-03-25,51,30.6,34.9,27.1,0.30,19.2,162,96,100,80,64,47,84,1006.6,1009.3,1004.3,NaN,NaN,NaN,162,11.7,5.8,2.92
2019-03-26,3,30.0,35.0,25.3,0.00,14.7,151,91,100,53,67,45,90,1008.1,1010.5,1005.5,NaN,NaN,NaN,151,8.3,3.6,3.10
2019-03-27,63,29.1,32.2,26.5,10.00,13.5,154,83,100,28,73,56,87,1008.5,1011.4,1005.8,NaN,NaN,NaN,154,7.2,2.4,2.06
2019-03-28,63,30.9,36.9,26.1,6.60,15.6,162,56,90,16,63,34,88,1006.1,1009.1,1002.5,NaN,NaN,NaN,162,7.7,2.5,3.99
2019-03-29,3,31.3,37.7,26.4,0.00,12.5,140,44,97,0,54,25,81,1004.1,1007.2,1001.0,NaN,NaN,NaN,140,5.7,2.3,4.85
2019-03-30,3,31.1,37.1,25.9,0.00,12.7,152,56,97,0,59,31,86,1004.3,1007.6,1001.0,NaN,NaN,NaN,152,6.2,2.6,4.33
2019-03-31,2,31.9,38.6,25.1,0.00,14.6,171,14,55,0,54,22,86,1005.4,1007.9,1002.3,NaN,NaN,NaN,171,7.4,2.9,5.30
2019-04-01,3,31.0,36.7,27.0,0.00,18.9,166,71,99,18,61,38,84,1007.2,1009.7,1004.3,NaN,NaN,NaN,166,9.9,1.3,3.85
2019-04-02,3,31.2,35.8,27.0,0.00,16.3,154,52,92,11,57,40,78,1006.9,1010.2,1003.5,NaN,NaN,NaN,154,8.4,2.6,3.52
2019-04-03,51,30.9,35.0,26.9,0.40,16.7,157,41,97,10,60,46,76,1007.1,1009.9,1003.8,NaN,NaN,NaN,157,11.0,3.7,3.04
2019-04-04,3,31.6,36.5,26.6,0.00,13.3,158,26,98,1,58,39,82,1006.9,1010.2,1003.6,NaN,NaN,NaN,158,8.6,3.6,3.72
2019-04-05,2,31.8,37.0,27.3,0.00,20.2,166,23,67,1,55,37,70,1006.4,1009.0,1003.2,NaN,NaN,NaN,166,11.0,7.1,3.94
2019-04-06,51,31.3,36.7,26.9,0.50,15.5,168,26,77,1,59,41,77,1006.1,1009.0,1003.0,NaN,NaN,NaN,168,10.3,7.0,3.64
2019-04-07,63,30.6,37.7,27.2,13.60,18.5,181,39,100,0,63,36,85,1006.1,1008.9,1002.8,NaN,NaN,NaN,181,12.1,4.3,4.16
2019-04-08,3,31.4,37.2,25.7,0.00,14.8,158,19,100,0,56,32,82,1005.0,1008.2,1001.3,NaN,NaN,NaN,158,7.5,0.4,4.32
2019-04-09,1,32.3,37.5,27.0,0.00,13.2,162,8,26,0,56,36,79,1004.3,1007.6,1001.2,NaN,NaN,NaN,162,8.2,2.5,4.08
2019-04-10,3,32.8,38.2,27.5,0.00,14.1,172,21,89,0,54,35,84,1004.3,1007.9,1000.7,NaN,NaN,NaN,172,8.2,0.7,4.27
2019-04-11,3,33.1,39.0,27.3,0.00,14.8,167,19,91,0,53,29,83,1002.7,1006.1,999.3,NaN,NaN,NaN,167,9.2,3.3,4.89
2019-04-12,3,33.3,39.4,27.5,0.00,16.3,175,20,87,0,52,26,83,1002.6,1005.7,999.6,NaN,NaN,NaN,175,9.0,3.1,5.27
2019-04-13,3,33.5,38.8,28.3,0.00,16.9,176,56,94,2,56,30,83,1003.3,1006.5,1000.3,NaN,NaN,NaN,176,11.4,5.4,4.79
2019-04-14,2,33.4,38.7,28.3,0.00,19.5,172,18,68,0,57,34,85,1004.1,1007.4,1001.2,NaN,NaN,NaN,172,12.5,6.7,4.53
2019-04-15,51,32.9,38.4,28.9,0.20,17.2,169,55,97,0,59,39,77,1004.3,1007.1,1001.3,NaN,NaN,NaN,169,13.0,6.0,4.08
2019-04-16,55,31.9,36.8,28.2,1.30,13.2,163,60,100,8,64,47,87,1004.7,1007.5,1002.2,NaN,NaN,NaN,163,9.9,4.3,3.28
2019-04-17,2,33.9,39.3,28.9,0.00,13.2,178,27,74,2,55,37,85,1004.0,1007.1,1000.6,NaN,NaN,NaN,178,9.7,2.5,4.43
2019-04-18,51,33.8,39.3,29.2,0.10,24.6,160,22,68,0,57,38,82,1003.0,1005.9,1000.1,NaN,NaN,NaN,160,9.1,1.8,4.35
2019-04-19,1,33.9,39.7,28.8,0.00,16.5,192,13,41,0,56,27,87,1001.7,1004.6,997.9,NaN,NaN,NaN,192,7.7,1.6,5.18
2019-04-20,1,34.0,39.7,27.1,0.00,10.8,172,5,21,0,44,28,68,1000.4,1003.5,996.8,NaN,NaN,NaN,172,5.2,0.8,5.17
2019-04-21,1,34.6,40.2,28.8,0.00,14.7,178,9,31,0,47,30,75,999.9,1002.8,997.1,NaN,NaN,NaN,178,9.5,3.6,5.20
2019-04-22,53,32.7,38.9,29.4,0.80,15.8,166,20,69,1,59,37,75,1001.9,1005.5,999.3,NaN,NaN,NaN,166,12.3,9.1,4.34
2019-04-23,3,31.6,36.3,27.1,0.00,7.6,150,29,84,2,63,46,86,1004.1,1006.4,1001.4,NaN,NaN,NaN,150,5.6,3.0,3.25
2019-04-24,1,32.8,37.9,28.1,0.00,6.2,195,11,47,0,57,37,80,1004.0,1007.4,1000.8,NaN,NaN,NaN,195,3.4,0.5,4.12
2019-04-25,3,33.5,39.0,28.7,0.00,15.3,301,20,82,0,51,33,70,1002.9,1005.8,1000.3,NaN,NaN,NaN,301,5.3,2.1,4.62
2019-04-26,1,32.8,38.2,28.4,0.00,17.6,182,16,39,7,57,36,77,1002.6,1004.9,999.4,NaN,NaN,NaN,182,6.8,0.0,4.22
2019-04-27,51,32.3,37.8,28.5,0.30,12.0,169,42,80,5,58,39,73,1003.5,1006.1,999.8,NaN,NaN,NaN,169,10.0,6.5,3.97
2019-04-28,63,32.2,35.5,28.7,5.10,18.1,173,38,79,7,60,45,84,1004.3,1007.0,1001.4,NaN,NaN,NaN,173,9.9,1.8,2.99
2019-04-29,2,33.6,38.8,28.8,0.00,17.1,183,25,50,0,53,35,75,1003.9,1006.8,1000.3,NaN,NaN,NaN,183,10.9,3.7,4.50
2019-04-30,2,33.5,38.2,29.0,0.00,16.5,190,21,50,6,51,36,71,1003.4,1006.1,1000.6,NaN,NaN,NaN,190,9.7,3.9,4.17
2019-05-01,3,33.3,38.6,27.7,0.00,10.9,169,45,100,3,51,36,72,1003.1,1006.0,999.7,NaN,NaN,NaN,169,6.1,2.2,4.38
2019-05-02,51,33.4,39.4,28.2,0.30,10.0,222,33,89,0,51,35,68,1003.1,1006.0,1000.6,NaN,NaN,NaN,222,5.6,2.3,4.66
2019-05-03,3,34.0,39.3,29.0,0.00,16.9,160,31,99,0,49,33,67,1003.6,1006.4,1000.7,NaN,NaN,NaN,160,7.1,1.9,4.71
2019-05-04,63,32.9,36.2,30.1,4.70,12.0,228,77,100,22,57,47,73,1004.3,1006.5,1001.8,NaN,NaN,NaN,228,6.6,1.8,3.17
2019-05-05,51,32.5,38.4,28.8,0.10,19.2,165,96,100,82,59,37,77,1003.2,1005.9,999.3,NaN,NaN,NaN,165,7.8,2.5,4.27
2019-05-06,61,32.8,38.8,28.4,2.80,12.0,176,67,100,6,57,39,74,1001.2,1003.6,998.8,NaN,NaN,NaN,176,6.0,1.0,4.23
2019-05-07,3,33.3,38.5,28.4,0.00,17.7,234,71,100,12,51,35,70,999.9,1002.6,996.7,NaN,NaN,NaN,234,6.2,1.3,4.36
2019-05-08,61,30.7,35.3,27.6,2.90,13.1,130,86,100,35,65,46,81,1000.6,1002.5,998.0,NaN,NaN,NaN,130,5.8,1.0,3.07
2019-05-09,61,30.9,37.5,27.4,3.20,14.7,130,74,100,20,67,39,89,1001.0,1003.6,998.1,NaN,NaN,NaN,130,6.1,0.4,3.95
2019-05-10,65,29.0,31.4,26.6,12.20,12.0,162,93,100,32,77,65,88,1003.0,1005.5,1001.2,NaN,NaN,NaN,162,6.4,1.5,1.61
2019-05-11,3,31.7,36.5,27.0,0.00,12.2,168,86,100,50,62,47,83,1003.6,1006.5,1001.1,NaN,NaN,NaN,168,6.8,1.8,3.21
2019-05-12,63,31.8,37.2,27.6,5.00,11.9,172,97,100,92,63,44,87,1002.9,1005.1,999.7,NaN,NaN,NaN,172,5.5,0.4,3.52
2019-05-13,55,28.5,31.9,26.3,3.30,11.6,148,98,100,92,80,66,91,1003.6,1006.1,1001.4,NaN,NaN,NaN,148,6.7,1.8,1.63
2019-05-14,55,27.8,30.7,25.7,7.00,8.3,136,98,100,92,85,69,95,1003.2,1005.6,1001.1,NaN,NaN,NaN,136,6.3,2.2,1.37
2019-05-15,63,28.3,33.6,25.4,26.80,12.0,167,81,100,22,84,62,96,1004.0,1006.4,1001.6,NaN,NaN,NaN,167,5.2,0.8,1.99
2019-05-16,3,29.7,34.4,26.0,0.00,12.7,165,65,99,12,75,54,94,1003.8,1006.3,1001.6,NaN,NaN,NaN,165,7.9,3.6,2.49
2019-05-17,51,30.8,35.8,26.2,0.10,12.2,190,67,98,2,66,47,84,1002.6,1004.8,999.8,NaN,NaN,NaN,190,6.7,1.0,3.13
2019-05-18,2,31.5,36.5,26.3,0.00,13.0,195,21,68,0,57,42,77,1001.7,1004.2,999.0,NaN,NaN,NaN,195,6.3,0.4,3.55
2019-05-19,1,32.2,37.1,26.5,0.00,11.7,173,8,47,0,56,40,77,1002.4,1005.1,1000.0,NaN,NaN,NaN,173,5.7,1.1,3.78
2019-05-20,3,33.1,37.9,28.3,0.00,13.2,184,35,86,1,56,42,75,1002.8,1005.2,999.9,NaN,NaN,NaN,184,7.5,2.3,3.81
2019-05-21,65,31.9,37.5,27.4,12.00,10.7,143,51,100,2,65,43,90,1003.1,1005.8,1000.5,NaN,NaN,NaN,143,6.1,2.2,3.67
2019-05-22,61,29.0,33.1,25.4,3.20,9.4,93,86,100,11,78,59,94,1004.3,1006.8,1001.2,NaN,NaN,NaN,93,4.8,0.7,2.06
2019-05-23,63,29.2,35.3,26.3,6.50,13.7,172,84,100,29,78,49,94,1004.4,1006.5,1001.8,NaN,NaN,NaN,172,8.0,2.9,2.90
2019-05-24,63,29.0,33.8,26.1,6.60,12.5,168,67,100,16,78,57,94,1003.9,1006.5,1001.7,NaN,NaN,NaN,168,6.0,0.7,2.27
2019-05-25,53,30.0,34.2,25.9,0.80,11.0,167,80,99,19,73,53,91,1001.7,1004.1,998.8,NaN,NaN,NaN,167,4.9,0.4,2.50
2019-05-26,3,30.5,35.2,26.9,0.00,12.0,185,96,100,88,68,48,84,1001.2,1003.7,998.2,NaN,NaN,NaN,185,6.2,1.0,2.94
2019-05-27,63,30.2,35.7,26.9,5.40,15.1,149,96,100,88,71,50,82,1001.1,1003.3,998.6,NaN,NaN,NaN,149,6.2,1.4,2.92
2019-05-28,65,29.2,35.1,26.3,23.40,12.9,139,97,100,80,80,50,94,1001.6,1003.8,999.6,NaN,NaN,NaN,139,8.1,2.5,2.82
2019-05-29,53,28.8,33.9,25.3,3.10,14.2,173,97,100,89,77,55,95,1002.3,1004.5,999.8,NaN,NaN,NaN,173,10.7,8.0,2.39
2019-05-30,53,29.6,33.9,26.7,2.30,16.5,182,98,100,91,72,49,90,1002.8,1005.0,999.9,NaN,NaN,NaN,182,11.1,6.4,2.67
2019-05-31,61,30.2,35.0,26.9,5.30,17.4,189,97,100,86,69,47,85,1002.9,1004.9,999.7,NaN,NaN,NaN,189,10.4,2.8,2.97
2019-06-01,63,29.4,35.1,26.2,12.30,13.2,179,93,100,63,73,48,91,1003.3,1005.5,1000.5,NaN,NaN,NaN,179,7.8,1.5,2.95
2019-06-02,65,28.4,34.9,26.0,49.30,15.8,165,89,100,30,82,50,97,1003.7,1006.4,1000.4,NaN,NaN,NaN,165,5.8,0.4,2.79
2019-06-03,61,28.5,32.2,25.6,4.00,11.1,178,84,100,13,80,62,97,1004.0,1006.2,1000.6,NaN,NaN,NaN,178,5.2,0.5,1.81
2019-06-04,53,29.7,33.3,26.3,0.80,8.2,48,84,99,68,76,61,93,1003.4,1006.0,1000.3,NaN,NaN,NaN,48,4.7,2.4,1.97
2019-06-05,63,29.4,34.0,26.5,10.60,11.1,160,91,100,45,79,58,92,1003.2,1005.5,1000.6,NaN,NaN,NaN,160,6.7,1.1,2.22
2019-06-06,51,29.1,32.7,25.7,0.30,10.0,90,95,100,59,80,62,96,1004.3,1006.2,1002.0,NaN,NaN,NaN,90,5.2,1.1,1.85
2019-06-07,61,29.2,34.0,26.5,4.70,14.7,161,81,100,36,80,59,93,1004.7,1006.2,1002.4,NaN,NaN,NaN,161,7.4,3.8,2.18
