location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
3,16.414762,98.56328,643.0,25200,Asia/Bangkok,GMT+7

location_id,time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
3,2019-01-01,2,20.8,26.1,16.8,0.00,6.5,139,10,50,0,74,48,90,945.3,947.5,943.3,NaN,NaN,NaN,139,4.2,1.8,1.76
3,2019-01-02,3,19.7,25.2,15.3,0.00,11.0,24,60,100,0,74,50,86,945.0,947.5,943.0,NaN,NaN,NaN,24,5.1,1.5,1.59
3,2019-01-03,3,20.0,25.3,15.0,0.00,10.5,305,85,98,56,69,46,86,945.3,948.1,943.5,NaN,NaN,NaN,305,4.9,1.8,1.73
3,2019-01-04,3,21.0,26.6,15.8,0.00,6.9,319,86,100,38,73,55,88,944.4,947.1,942.7,NaN,NaN,NaN,319,3.7,1.8,1.56
3,2019-01-05,3,22.1,27.3,17.6,0.00,10.0,41,91,100,71,73,55,88,943.5,946.0,942.3,NaN,NaN,NaN,41,5.0,2.3,1.61
3,2019-01-06,51,21.9,26.7,18.5,1.00,7.3,156,70,100,12,79,60,90,943.4,945.6,941.7,NaN,NaN,NaN,156,4.4,1.1,1.39
3,2019-01-07,53,22.7,27.4,18.6,2.00,7.7,182,43,100,0,80,57,94,942.4,944.6,940.3,NaN,NaN,NaN,182,4.0,0.4,1.59
3,2019-01-08,63,21.8,25.0,20.0,8.30,5.9,197,86,100,22,87,70,100,941.9,943.4,940.6,NaN,NaN,NaN,197,3.2,0.4,0.93
3,2019-01-09,51,22.2,27.6,18.8,0.30,4.8,225,32,96,4,81,53,96,942.4,944.6,941.0,NaN,NaN,NaN,225,2.3,0.4,1.73
3,2019-01-10,53,21.8,26.8,17.8,1.70,4.8,209,43,91,0,85,61,99,942.2,944.4,940.7,NaN,NaN,NaN,209,2.9,0.8,1.37
3,2019-01-11,51,23.0,27.7,19.5,0.90,8.3,190,90,100,45,78,54,95,942.8,945.2,941.0,NaN,NaN,NaN,190,4.5,1.1,1.72
3,2019-01-12,51,23.3,27.4,19.6,0.20,5.8,37,47,97,9,77,57,93,942.8,945.3,941.2,NaN,NaN,NaN,37,3.4,1.1,1.58
3,2019-01-13,2,23.4,28.3,19.4,0.00,7.1,294,28,51,8,75,50,95,942.5,945.1,941.2,NaN,NaN,NaN,294,4.5,2.3,1.91
3,2019-01-14,53,23.1,27.8,19.3,2.20,5.4,247,52,93,17,77,54,92,941.0,943.5,939.8,NaN,NaN,NaN,247,2.8,0.8,1.71
3,2019-01-15,51,22.4,27.9,18.2,0.90,7.9,259,40,93,1,72,47,93,940.8,943.8,939.2,NaN,NaN,NaN,259,4.0,0.8,1.99
3,2019-01-16,3,21.6,29.2,16.2,0.00,6.8,267,40,93,0,63,35,84,941.0,943.7,939.3,NaN,NaN,NaN,267,3.8,1.9,2.61
3,2019-01-17,3,22.7,27.6,18.7,0.00,7.0,143,38,92,6,66,48,89,941.6,943.9,940.3,NaN,NaN,NaN,143,4.4,2.3,1.93
3,2019-01-18,1,22.4,27.6,17.4,0.00,7.4,175,14,33,0,67,41,90,942.2,944.8,940.2,NaN,NaN,NaN,175,4.6,0.4,2.17
3,2019-01-19,3,22.4,28.3,16.8,0.00,7.0,182,20,84,2,62,35,88,942.0,944.5,940.4,NaN,NaN,NaN,182,4.3,1.8,2.52
3,2019-01-20,3,22.2,29.1,17.3,0.00,7.6,268,30,99,3,69,38,94,941.7,944.7,940.1,NaN,NaN,NaN,268,4.6,1.8,2.47
3,2019-01-21,3,22.3,29.5,17.3,0.00,7.6,269,36,100,1,60,36,74,942.3,945.5,940.7,NaN,NaN,NaN,269,4.5,1.8,2.63
3,2019-01-22,51,22.4,28.1,17.6,0.30,9.0,182,65,100,7,65,42,86,943.0,945.8,941.4,NaN,NaN,NaN,182,5.6,3.1,2.18
3,2019-01-23,51,22.2,27.5,17.9,0.10,5.7,236,36,100,8,71,43,92,942.9,945.7,941.4,NaN,NaN,NaN,236,3.4,1.3,2.09
3,2019-01-24,1,22.4,27.2,18.2,0.00,9.7,117,22,49,9,63,40,82,942.9,945.4,941.1,NaN,NaN,NaN,117,5.0,1.5,2.15
3,2019-01-25,1,22.5,28.9,17.7,0.00,12.3,105,11,30,0,54,28,76,943.4,946.1,941.9,NaN,NaN,NaN,105,5.1,1.9,2.88
3,2019-01-26,1,21.6,26.1,16.7,0.00,9.1,161,9,39,0,56,36,73,944.2,946.7,942.7,NaN,NaN,NaN,161,4.7,2.3,2.11
3,2019-01-27,1,20.7,26.8,14.7,0.00,8.9,143,4,36,0,60,38,83,944.3,947.0,942.2,NaN,NaN,NaN,143,5.1,1.3,2.16
3,2019-01-28,3,20.8,27.6,14.0,0.00,8.9,105,29,92,0,56,37,78,943.4,946.8,941.6,NaN,NaN,NaN,105,4.7,1.5,2.31
3,2019-01-29,3,20.8,28.0,14.9,0.00,10.1,171,25,91,0,62,28,83,942.4,945.1,940.8,NaN,NaN,NaN,171,5.7,2.6,2.71
3,2019-01-30,1,21.5,28.7,15.9,0.00,10.0,309,6,27,0,66,38,93,942.6,946.0,941.1,NaN,NaN,NaN,309,5.5,0.8,2.46
3,2019-01-31,1,22.6,29.8,16.4,0.00,8.9,63,3,28,0,58,31,85,943.3,946.1,941.8,NaN,NaN,NaN,63,5.2,1.9,2.86
3,2019-02-01,3,23.0,28.1,18.4,0.00,8.2,168,18,81,0,62,38,77,943.1,945.6,941.6,NaN,NaN,NaN,168,4.0,2.1,2.36
