location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2,16.766256,98.94837,743.0,25200,Asia/Bangkok,GMT+7

location_id,time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2,2019-01-01,51,18.6,22.8,15.8,0.30,13.2,97,26,96,4,81,62,97,934.6,937.1,933.3,NaN,NaN,NaN,97,7.8,4.0,1.05
2,2019-01-02,3,17.8,22.3,14.6,0.00,11.7,87,71,100,3,81,62,100,934.2,936.9,932.7,NaN,NaN,NaN,87,7.5,4.0,1.02
2,2019-01-03,3,18.5,22.2,14.9,0.00,9.8,78,85,98,50,77,61,89,934.5,937.3,932.8,NaN,NaN,NaN,78,6.3,3.1,1.05
2,2019-01-04,3,19.1,23.1,14.9,0.00,11.9,82,89,100,41,74,65,86,933.7,936.6,931.6,NaN,NaN,NaN,82,7.1,4.3,0.99
2,2019-01-05,3,20.4,24.1,16.1,0.00,13.8,82,90,99,23,77,64,93,933.0,935.5,931.5,NaN,NaN,NaN,82,8.7,4.6,1.08
2,2019-01-06,53,20.5,23.3,18.4,1.10,11.6,79,83,100,37,85,72,95,932.8,935.1,931.3,NaN,NaN,NaN,79,7.0,3.0,0.79
2,2019-01-07,53,21.1,25.2,17.7,1.40,10.4,95,56,100,14,87,73,96,931.6,934.2,929.8,NaN,NaN,NaN,95,6.5,2.9,0.88
2,2019-01-08,63,20.3,23.3,17.3,15.40,8.6,202,88,100,48,93,84,100,930.8,932.5,929.3,NaN,NaN,NaN,202,4.2,1.1,0.42
2,2019-01-09,53,20.1,24.8,17.0,3.60,5.1,145,62,100,6,92,73,100,931.4,933.6,930.0,NaN,NaN,NaN,145,2.2,1.1,0.84
2,2019-01-10,61,19.9,24.6,15.1,3.80,6.5,150,44,100,1,93,76,100,931.1,933.7,929.3,NaN,NaN,NaN,150,3.6,1.4,0.72
2,2019-01-11,53,21.3,25.0,17.1,2.60,6.9,178,91,100,54,89,76,100,931.8,934.5,930.3,NaN,NaN,NaN,178,3.4,0.4,0.74
2,2019-01-12,51,21.4,25.5,17.8,0.80,8.2,96,58,96,10,87,68,96,931.7,934.5,929.8,NaN,NaN,NaN,96,4.4,0.4,1.04
2,2019-01-13,51,21.7,25.6,18.3,1.00,7.2,101,33,56,8,84,69,94,931.6,934.5,930.3,NaN,NaN,NaN,101,3.9,0.8,1.00
2,2019-01-14,51,21.7,25.8,17.6,1.90,6.1,141,52,93,14,82,65,92,930.0,932.7,928.4,NaN,NaN,NaN,141,3.5,1.1,1.18
2,2019-01-15,51,21.4,25.7,17.2,1.10,8.7,188,46,93,2,80,62,97,929.8,932.8,927.8,NaN,NaN,NaN,188,4.1,1.8,1.24
2,2019-01-16,51,20.2,24.6,15.2,1.20,9.8,117,47,95,8,79,64,92,930.2,933.0,928.2,NaN,NaN,NaN,117,4.9,1.6,1.11
2,2019-01-17,53,20.2,23.8,17.3,1.50,11.5,97,45,99,10,84,72,95,930.9,933.4,929.2,NaN,NaN,NaN,97,6.9,3.9,0.80
2,2019-01-18,51,19.9,23.7,16.0,1.00,13.7,102,27,91,5,79,64,97,931.4,934.2,930.1,NaN,NaN,NaN,102,8.0,4.3,1.07
2,2019-01-19,51,20.4,25.4,16.0,0.40,9.7,109,12,39,1,72,53,84,931.1,933.8,929.4,NaN,NaN,NaN,109,6.2,3.3,1.52
2,2019-01-20,51,20.6,25.6,15.5,0.20,7.6,126,21,58,0,73,54,94,930.7,933.9,929.0,NaN,NaN,NaN,126,4.4,1.3,1.49
2,2019-01-21,51,20.5,25.4,15.3,0.10,9.4,127,19,79,1,73,55,91,931.4,934.7,929.6,NaN,NaN,NaN,127,5.8,1.4,1.42
2,2019-01-22,51,20.2,25.3,15.5,0.10,15.0,121,35,99,5,74,55,91,932.1,935.3,929.8,NaN,NaN,NaN,121,7.1,0.4,1.45
2,2019-01-23,51,20.6,25.4,16.3,0.50,8.8,122,29,86,1,70,53,87,932.0,935.1,930.5,NaN,NaN,NaN,122,6.1,3.8,1.51
2,2019-01-24,3,20.6,25.9,16.1,0.00,10.1,115,29,88,0,68,47,85,931.8,934.7,929.9,NaN,NaN,NaN,115,5.9,2.3,1.74
2,2019-01-25,3,20.1,26.0,14.7,0.00,10.6,114,10,85,0,66,41,87,932.2,935.5,930.0,NaN,NaN,NaN,114,6.4,1.1,2.00
2,2019-01-26,2,19.6,24.5,16.2,0.00,13.6,104,22,57,0,63,49,78,933.2,936.2,930.9,NaN,NaN,NaN,104,7.3,1.4,1.56
2,2019-01-27,2,18.8,23.8,14.5,0.00,13.1,105,11,51,0,67,50,85,933.2,936.7,931.2,NaN,NaN,NaN,105,8.5,5.1,1.48
2,2019-01-28,3,19.4,25.1,14.6,0.00,10.3,121,25,90,0,61,44,75,932.3,936.0,930.5,NaN,NaN,NaN,121,6.8,3.1,1.77
2,2019-01-29,3,19.5,25.6,13.4,0.00,10.0,119,23,89,0,64,44,81,931.4,934.4,929.0,NaN,NaN,NaN,119,6.0,2.3,1.84
2,2019-01-30,3,19.9,26.6,13.9,0.00,10.7,138,7,87,0,70,46,91,931.4,935.2,929.4,NaN,NaN,NaN,138,5.3,1.8,1.87
2,2019-01-31,0,20.6,27.0,14.4,0.00,9.7,119,1,11,0,67,44,92,932.1,935.4,930.0,NaN,NaN,NaN,119,6.0,0.0,1.99
2,2019-02-01,2,21.3,26.1,17.3,0.00,12.1,109,13,50,3,63,51,76,932.1,935.3,930.0,NaN,NaN,NaN,109,7.1,3.3,1.65
2,2019-02-02,3,21.7,27.4,16.7,0.00,8.0,127,21,85,0,65,47,79,931.0,934.0,929.1,NaN,NaN,NaN,127,4.0,0.7,1.94
2,2019-02-03,1,22.1,28.3,15.9,0.00,7.8,183,6,45,0,69,47,89,931.7,934.7,929.5,NaN,NaN,NaN,183,5.7,1.1,2.01
2,2019-02-04,2,22.4,29.5,15.9,0.00,8.4,175,10,79,0,61,38,81,932.1,935.6,929.8,NaN,NaN,NaN,175,5.4,0.7,2.54
2,2019-02-05,1,22.6,29.4,16.5,0.00,9.0,171,5,46,0,60,32,80,931.2,934.8,929.5,NaN,NaN,NaN,171,5.8,0.8,2.79
2,2019-02-06,1,22.5,30.7,14.6,0.00,10.5,238,1,27,0,52,26,76,929.6,932.9,926.7,NaN,NaN,NaN,238,4.7,0.7,3.27
2,2019-02-07,1,22.5,30.8,14.7,0.00,8.2,233,4,43,0,56,26,88,930.7,934.2,928.0,NaN,NaN,NaN,233,5.5,2.6,3.28
2,2019-02-08,0,22.7,31.0,15.4,0.00,7.7,242,0,0,0,54,24,85,930.9,934.3,929.1,NaN,NaN,NaN,242,6.3,4.0,3.42
2,2019-02-09,0,23.0,30.9,16.2,0.00,11.0,245,0,0,0,51,25,80,930.9,933.9,928.8,NaN,NaN,NaN,245,7.6,4.7,3.36
2,2019-02-10,0,23.1,31.1,16.5,0.00,8.9,237,1,4,0,49,27,76,931.9,935.4,929.6,NaN,NaN,NaN,237,6.0,3.3,3.31
2,2019-02-11,51,22.9,29.3,15.8,0.10,8.3,134,25,94,0,61,46,83,932.9,936.0,930.6,NaN,NaN,NaN,134,5.9,2.4,2.21
2,2019-02-12,63,21.9,26.4,18.9,5.20,11.9,112,38,90,3,84,70,96,934.7,937.8,932.0,NaN,NaN,NaN,112,5.7,0.5,1.04
2,2019-02-13,51,22.7,28.4,17.5,0.10,8.0,121,15,41,0,74,49,97,934.1,937.2,932.2,NaN,NaN,NaN,121,4.1,1.8,1.97
2,2019-02-14,51,22.9,28.5,17.5,0.90,8.4,166,15,41,0,71,48,91,931.9,935.1,930.2,NaN,NaN,NaN,166,4.1,1.8,2.04
2,2019-02-15,53,22.3,27.6,17.7,2.70,7.1,195,48,85,16,78,51,99,931.8,934.7,929.7,NaN,NaN,NaN,195,5.0,0.5,1.82
2,2019-02-16,51,22.3,28.8,18.5,1.00,11.6,240,30,89,9,79,49,94,931.8,934.8,929.6,NaN,NaN,NaN,240,7.0,3.1,2.01
2,2019-02-17,51,21.9,25.7,18.3,1.10,19.4,251,16,50,0,74,52,97,930.0,933.5,927.6,NaN,NaN,NaN,251,11.4,4.3,1.57
2,2019-02-18,1,21.3,27.5,15.9,0.00,15.6,242,9,27,0,64,38,91,929.5,932.7,927.4,NaN,NaN,NaN,242,9.6,4.6,2.26
2,2019-02-19,2,21.9,29.0,14.9,0.00,10.1,243,7,69,0,58,31,83,930.9,934.0,928.2,NaN,NaN,NaN,243,7.7,5.7,2.77
2,2019-02-20,1,22.4,30.1,15.8,0.00,9.5,236,2,26,0,59,32,85,932.5,936.1,930.1,NaN,NaN,NaN,236,6.1,2.7,2.86
2,2019-02-21,0,22.8,30.7,16.4,0.00,6.9,231,2,19,0,54,31,71,932.2,936.1,930.0,NaN,NaN,NaN,231,4.9,1.5,3.03
2,2019-02-22,0,23.4,30.7,17.2,0.00,10.1,242,0,0,0,46,27,69,930.3,933.5,928.1,NaN,NaN,NaN,242,8.2,5.2,3.24
2,2019-02-23,0,23.2,30.6,16.4,0.00,12.6,244,0,0,0,44,25,70,929.2,932.0,927.2,NaN,NaN,NaN,244,10.4,8.0,3.28
2,2019-02-24,0,23.2,31.3,16.3,0.00,11.8,243,0,0,0,51,23,74,929.0,932.2,927.2,NaN,NaN,NaN,243,7.7,3.8,3.54
2,2019-02-25,0,23.4,31.1,16.7,0.00,8.4,223,1,11,0,55,31,78,929.1,932.4,927.3,NaN,NaN,NaN,223,5.5,0.8,3.01
2,2019-02-26,2,23.1,30.4,16.2,0.00,7.4,210,14,64,0,58,34,80,929.2,933.0,926.7,NaN,NaN,NaN,210,4.9,2.3,2.85
2,2019-02-27,51,23.1,29.4,16.8,0.60,6.4,207,23,76,0,65,41,91,928.8,932.2,926.8,NaN,NaN,NaN,207,4.8,3.1,2.39
2,2019-02-28,53,24.2,30.2,18.9,1.20,10.1,242,31,86,1,58,39,86,928.7,931.3,927.1,NaN,NaN,NaN,242,6.8,1.1,2.61
2,2019-03-01,3,24.8,31.3,19.4,0.00,11.6,242,50,92,17,54,33,80,929.3,932.5,927.5,NaN,NaN,NaN,242,6.6,0.8,3.07
2,2019-03-02,2,24.8,31.7,18.5,0.00,13.8,246,8,61,0,47,28,76,928.0,931.1,926.3,NaN,NaN,NaN,246,9.8,5.4,3.38
2,2019-03-03,3,24.0,30.8,18.3,0.00,13.7,248,14,80,0,49,27,70,927.2,930.4,925.4,NaN,NaN,NaN,248,10.6,8.4,3.25
2,2019-03-04,2,23.1,30.4,17.1,0.00,16.8,249,15,66,0,55,25,86,927.1,930.4,924.4,NaN,NaN,NaN,249,12.3,8.5,3.23
2,2019-03-05,3,22.5,30.0,16.5,0.00,18.9,252,33,84,0,63,26,93,928.0,930.9,925.1,NaN,NaN,NaN,252,13.9,9.6,3.08
