location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,16.766256,98.6042,219.0,25200,Asia/Bangkok,GMT+7

location_id,time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),relative_humidity_2m_max (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
0,2019-01-01,51,23.1,28.8,19.2,0.10,15.3,68,17,63,0,70,48,88,992.0,994.2,989.6,NaN,NaN,NaN,68,8.7,3.6,2.07
0,2019-01-02,3,22.1,28.2,16.8,0.00,14.6,71,56,100,1,71,45,93,991.9,994.4,989.4,NaN,NaN,NaN,71,8.2,1.8,2.09
0,2019-01-03,3,22.1,28.1,16.2,0.00,13.1,71,82,99,34,70,44,97,992.1,995.0,989.9,NaN,NaN,NaN,71,6.9,1.3,2.12
0,2019-01-04,3,23.0,29.0,16.7,0.00,15.2,69,85,100,38,68,46,90,991.0,993.9,989.3,NaN,NaN,NaN,69,7.9,1.8,2.15
0,2019-01-05,3,24.5,30.1,18.8,0.00,17.4,73,92,100,79,68,47,92,989.8,992.3,988.1,NaN,NaN,NaN,73,8.4,3.0,2.27
0,2019-01-06,51,25.2,29.9,20.6,0.10,15.3,72,77,100,11,71,51,93,989.6,991.7,987.9,NaN,NaN,NaN,72,9.1,3.4,2.05
0,2019-01-07,63,25.2,31.3,20.7,6.50,9.5,80,48,99,0,78,54,94,988.4,990.5,985.3,NaN,NaN,NaN,80,4.8,1.5,2.08
0,2019-01-08,63,23.1,26.6,21.1,16.60,11.5,253,91,100,50,92,75,99,988.2,989.6,986.6,NaN,NaN,NaN,253,4.9,1.5,0.87
0,2019-01-09,51,24.5,29.5,20.4,0.30,13.1,248,33,97,6,82,56,99,988.6,990.6,986.5,NaN,NaN,NaN,248,4.5,0.0,1.83
0,2019-01-10,51,25.0,30.5,20.0,0.20,9.7,161,41,87,2,77,50,96,988.3,990.5,985.8,NaN,NaN,NaN,161,3.7,1.0,2.18
0,2019-01-11,51,25.4,30.4,20.7,0.50,9.7,106,79,100,32,76,53,94,988.8,991.4,986.1,NaN,NaN,NaN,106,3.7,0.0,2.05
0,2019-01-12,51,26.0,31.4,21.1,0.30,7.1,83,71,98,22,76,48,97,988.6,991.2,986.2,NaN,NaN,NaN,83,4.2,1.1,2.37
0,2019-01-13,51,26.1,32.2,20.8,0.20,6.1,76,36,69,6,74,46,97,988.3,990.9,986.3,NaN,NaN,NaN,76,3.2,0.4,2.56
0,2019-01-14,51,26.3,32.2,20.8,0.10,7.6,168,45,87,10,70,44,95,986.7,989.2,984.8,NaN,NaN,NaN,168,4.2,1.5,2.71
0,2019-01-15,3,26.5,32.6,21.6,0.00,13.6,207,39,89,1,62,35,93,986.7,989.5,984.4,NaN,NaN,NaN,207,7.0,2.4,3.16
0,2019-01-16,3,25.3,33.1,17.5,0.00,11.9,166,37,90,0,59,23,95,987.3,989.9,984.9,NaN,NaN,NaN,166,5.5,1.1,3.90
0,2019-01-17,51,24.7,30.5,19.6,0.40,14.5,82,49,98,11,72,45,95,987.7,990.2,986.0,NaN,NaN,NaN,82,7.1,0.4,2.38
0,2019-01-18,51,25.2,30.6,19.5,0.80,13.8,79,21,67,1,64,41,94,988.3,990.9,985.8,NaN,NaN,NaN,79,8.8,3.6,2.58
0,2019-01-19,1,25.1,32.7,17.8,0.00,11.4,77,13,30,1,61,32,93,988.1,990.7,985.5,NaN,NaN,NaN,77,4.9,0.4,3.38
0,2019-01-20,2,26.0,33.5,18.1,0.00,7.7,130,17,65,0,58,28,97,987.8,990.7,984.9,NaN,NaN,NaN,130,3.7,0.0,3.69
0,2019-01-21,3,25.9,33.9,17.6,0.00,14.5,108,18,88,0,56,26,92,988.5,991.5,986.0,NaN,NaN,NaN,108,5.7,1.1,3.84
0,2019-01-22,3,25.2,32.5,17.8,0.00,12.8,96,36,100,2,62,35,94,989.1,991.6,986.7,NaN,NaN,NaN,96,6.6,1.9,3.17
0,2019-01-23,2,25.5,32.0,19.3,0.00,7.7,90,23,60,0,59,34,90,989.0,991.9,986.5,NaN,NaN,NaN,90,4.2,0.0,3.15
0,2019-01-24,3,25.0,31.6,18.6,0.00,9.0,90,26,100,1,60,35,92,988.9,991.5,987.2,NaN,NaN,NaN,90,4.7,1.8,3.02
0,2019-01-25,1,25.1,32.5,17.4,0.00,14.8,82,8,40,0,55,31,94,989.4,992.2,987.4,NaN,NaN,NaN,82,7.6,2.3,3.39
0,2019-01-26,3,23.9,31.2,17.2,0.00,18.1,81,18,87,0,53,30,82,990.5,993.0,988.5,NaN,NaN,NaN,81,8.2,2.1,3.15
0,2019-01-27,1,23.0,30.1,16.0,0.00,15.7,80,4,39,0,59,34,93,990.7,993.7,988.1,NaN,NaN,NaN,80,8.2,0.5,2.83
0,2019-01-28,3,23.4,31.6,15.3,0.00,13.7,79,36,94,0,55,30,89,989.9,993.5,987.1,NaN,NaN,NaN,79,6.6,2.4,3.26
0,2019-01-29,3,23.7,32.1,15.7,0.00,14.8,81,22,87,0,56,30,89,988.9,991.5,986.5,NaN,NaN,NaN,81,5.0,1.0,3.35
0,2019-01-30,0,24.2,31.9,17.0,0.00,9.2,169,2,10,0,59,27,90,989.0,992.5,986.2,NaN,NaN,NaN,169,5.0,0.7,3.44
0,2019-01-31,0,25.0,33.4,16.8,0.00,13.0,92,1,11,0,57,29,94,989.3,992.3,987.0,NaN,NaN,NaN,92,5.7,1.1,3.65
0,2019-02-01,1,25.2,32.4,17.8,0.00,14.5,78,15,48,0,57,35,88,989.0,991.6,987.0,NaN,NaN,NaN,78,7.1,2.0,3.16
0,2019-02-02,1,25.8,32.5,18.8,0.00,14.4,205,13,49,0,58,33,87,988.1,990.6,985.7,NaN,NaN,NaN,205,5.3,1.1,3.29
0,2019-02-03,2,26.3,34.0,20.1,0.00,11.2,189,3,55,0,58,24,86,988.7,991.4,986.0,NaN,NaN,NaN,189,5.8,0.4,4.04
0,2019-02-04,2,26.3,34.9,18.6,0.00,11.8,189,6,75,0,54,25,83,989.1,992.2,986.2,NaN,NaN,NaN,189,5.5,1.0,4.16
0,2019-02-05,2,26.5,35.5,18.6,0.00,7.7,168,6,62,0,52,17,84,988.0,991.1,985.0,NaN,NaN,NaN,168,5.4,1.3,4.79
0,2019-02-06,1,25.4,34.6,16.6,0.00,14.9,207,1,22,0,51,22,82,986.7,989.3,984.4,NaN,NaN,NaN,207,6.8,1.5,4.26
0,2019-02-07,0,25.6,34.9,17.6,0.00,12.6,208,0,0,0,54,21,88,987.9,990.8,985.6,NaN,NaN,NaN,208,6.0,0.5,4.36
0,2019-02-08,0,25.8,35.3,18.6,0.00,12.4,201,0,0,0,52,23,81,988.0,991.1,985.0,NaN,NaN,NaN,201,5.6,0.8,4.40
0,2019-02-09,0,25.6,35.1,18.6,0.00,14.8,201,0,0,0,52,20,78,987.9,990.9,985.3,NaN,NaN,NaN,201,7.0,1.6,4.37
0,2019-02-10,0,26.4,35.4,19.5,0.00,11.8,188,1,5,0,46,20,75,988.9,992.1,986.3,NaN,NaN,NaN,188,6.3,1.5,4.60
0,2019-02-11,2,26.6,36.2,16.8,0.00,10.1,132,16,64,0,53,26,82,989.5,992.3,986.4,NaN,NaN,NaN,132,4.3,1.6,4.41
0,2019-02-12,53,26.4,32.7,20.4,1.60,10.0,89,22,61,2,69,47,88,991.4,994.2,989.9,NaN,NaN,NaN,89,4.3,1.1,2.61
0,2019-02-13,51,26.9,33.8,20.4,0.10,7.6,159,17,41,0,68,38,95,990.9,993.6,988.1,NaN,NaN,NaN,159,3.8,1.1,3.20
0,2019-02-14,1,27.7,34.8,21.4,0.00,8.3,166,11,48,0,58,31,86,988.6,991.4,985.7,NaN,NaN,NaN,166,5.0,1.0,3.84
0,2019-02-15,51,27.5,34.1,22.4,0.30,11.0,176,47,84,13,61,36,81,988.7,991.0,986.0,NaN,NaN,NaN,176,5.4,1.1,3.43
0,2019-02-16,53,26.7,34.1,22.6,0.90,12.6,216,20,42,2,69,39,88,988.8,991.5,986.5,NaN,NaN,NaN,216,5.7,1.3,3.26
0,2019-02-17,53,25.5,30.4,21.4,2.60,17.1,235,23,63,0,70,43,94,987.3,990.5,984.1,NaN,NaN,NaN,235,8.3,1.8,2.28
0,2019-02-18,51,25.2,31.7,20.2,0.20,17.3,218,15,49,0,59,34,81,986.8,989.7,984.8,NaN,NaN,NaN,218,8.1,3.3,3.10
0,2019-02-19,0,25.2,33.2,17.7,0.00,15.5,219,2,17,0,57,28,87,988.2,990.9,985.9,NaN,NaN,NaN,219,7.5,2.2,3.62
0,2019-02-20,0,26.1,34.6,18.3,0.00,13.9,211,0,1,0,52,24,90,989.8,992.8,987.0,NaN,NaN,NaN,211,6.6,2.5,4.21
0,2019-02-21,0,27.1,35.7,18.6,0.00,14.8,206,0,0,0,44,22,76,989.3,992.8,986.2,NaN,NaN,NaN,206,5.8,1.1,4.58
0,2019-02-22,0,26.5,35.3,18.5,0.00,15.1,211,0,0,0,45,20,80,987.2,990.1,984.3,NaN,NaN,NaN,211,7.2,2.3,4.59
0,2019-02-23,0,26.3,35.3,17.5,0.00,16.8,221,0,0,0,46,22,72,986.2,988.7,983.4,NaN,NaN,NaN,221,7.7,0.4,4.48
0,2019-02-24,0,26.2,35.7,19.3,0.00,13.9,215,0,0,0,49,16,75,986.0,988.9,982.8,NaN,NaN,NaN,215,6.9,0.4,4.85
0,2019-02-25,0,26.8,35.9,17.9,0.00,16.2,229,0,1,0,49,21,83,986.0,988.9,982.8,NaN,NaN,NaN,229,6.3,0.4,4.68
0,2019-02-26,1,27.0,35.3,18.8,0.00,13.6,218,6,45,0,51,25,80,985.9,989.4,983.2,NaN,NaN,NaN,218,6.2,2.1,4.28
0,2019-02-27,2,27.5,34.6,19.8,0.00,10.2,214,14,55,0,56,29,89,985.4,988.4,982.3,NaN,NaN,NaN,214,5.3,0.4,3.88
0,2019-02-28,3,27.6,34.5,21.6,0.00,16.1,218,21,87,0,55,31,79,985.3,987.7,982.5,NaN,NaN,NaN,218,7.4,2.3,3.75
0,2019-03-01,3,28.1,36.3,20.8,0.00,16.1,223,38,90,0,53,24,89,985.7,988.6,982.6,NaN,NaN,NaN,223,7.1,1.1,4.58
0,2019-03-02,2,27.5,35.8,20.3,0.00,17.0,224,4,56,0,47,24,81,984.5,987.3,981.6,NaN,NaN,NaN,224,8.1,2.2,4.46
0,2019-03-03,2,26.9,34.9,19.8,0.00,15.3,222,10,71,0,49,26,70,983.8,986.9,980.8,NaN,NaN,NaN,222,8.0,3.2,4.13
0,2019-03-04,2,26.0,34.0,18.5,0.00,17.2,230,18,57,0,57,24,94,984.0,987.1,981.6,NaN,NaN,NaN,230,8.8,2.8,4.00
0,2019-03-05,3,25.6,33.4,17.8,0.00,19.6,243,46,95,0,63,25,96,985.4,988.1,982.9,NaN,NaN,NaN,243,8.6,1.8,3.88
0,2019-03-06,3,25.9,34.8,18.8,0.00,17.0,240,36,93,0,62,23,96,986.2,988.8,983.1,NaN,NaN,NaN,240,8.1,3.4,4.27
0,2019-03-07,3,25.7,34.0,18.2,0.00,15.3,236,34,91,0,66,34,92,986.3,988.8,983.7,NaN,NaN,NaN,236,8.2,2.6,3.49
0,2019-03-08,2,26.7,34.9,19.5,0.00,17.6,233,8,56,0,64,28,98,986.4,989.5,983.5,NaN,NaN,NaN,233,8.2,1.5,4.00
0,2019-03-09,1,26.9,34.1,20.4,0.00,18.3,228,5,26,0,52,32,78,986.1,988.9,983.7,NaN,NaN,NaN,228,9.3,3.6,3.61
0,2019-03-10,0,26.8,34.2,21.3,0.00,18.1,229,2,14,0,47,26,67,986.6,989.6,984.1,NaN,NaN,NaN,229,8.8,3.5,3.98
0,2019-03-11,0,25.6,35.6,17.2,0.00,14.0,211,0,0,0,45,12,84,987.0,990.4,984.0,NaN,NaN,NaN,211,6.5,0.8,5.06
0,2019-03-12,1,26.5,36.2,18.4,0.00,13.0,203,2,47,0,47,18,75,986.6,989.7,983.2,NaN,NaN,NaN,203,6.2,1.1,4.94
0,2019-03-13,3,27.3,37.1,19.0,0.00,15.5,218,37,92,0,58,17,86,987.0,989.8,983.5,NaN,NaN,NaN,218,6.5,2.3,5.25
0,2019-03-14,2,27.8,36.3,20.2,0.00,12.5,211,11,73,0,61,25,92,987.7,991.0,984.4,NaN,NaN,NaN,211,5.4,1.5,4.53
0,2019-03-15,3,28.4,37.0,21.6,0.00,15.5,225,37,94,0,50,19,87,988.4,991.6,985.5,NaN,NaN,NaN,225,6.2,1.1,5.06
0,2019-03-16,1,28.0,36.8,20.3,0.00,15.2,215,6,36,0,43,23,72,988.0,991.0,984.6,NaN,NaN,NaN,215,6.3,1.5,4.80
0,2019-03-17,1,28.8,36.0,21.9,0.00,12.2,202,8,27,0,55,28,81,987.7,990.9,984.6,NaN,NaN,NaN,202,6.1,1.8,4.30
0,2019-03-18,2,29.2,35.9,23.6,0.00,12.6,202,19,78,1,57,33,77,986.7,989.7,983.4,NaN,NaN,NaN,202,5.7,0.8,3.98
0,2019-03-19,1,28.5,34.8,22.8,0.00,16.9,225,14,37,0,59,34,85,985.9,988.8,982.8,NaN,NaN,NaN,225,8.1,2.1,3.66
0,2019-03-20,1,28.2,35.8,21.2,0.00,17.5,230,10,26,0,58,27,89,985.7,988.6,982.9,NaN,NaN,NaN,230,7.8,0.4,4.26
0,2019-03-21,3,28.2,36.4,21.8,0.00,15.8,222,42,98,0,52,22,83,985.8,988.9,982.6,NaN,NaN,NaN,222,7.1,1.3,4.68
0,2019-03-22,3,28.1,36.9,20.5,0.00,16.3,222,21,81,0,42,21,69,985.3,988.2,981.9,NaN,NaN,NaN,222,7.0,3.2,4.91
0,2019-03-23,3,28.6,38.2,20.1,0.00,17.9,220,38,92,0,57,19,87,984.6,987.7,980.9,NaN,NaN,NaN,220,5.8,1.5,5.46
0,2019-03-24,3,29.0,37.8,21.3,0.00,16.4,222,40,88,0,56,21,92,984.4,987.2,981.3,NaN,NaN,NaN,222,7.3,2.8,5.17
0,2019-03-25,3,28.6,37.3,19.6,0.00,9.4,224,90,100,76,56,23,86,985.6,988.4,982.4,NaN,NaN,NaN,224,5.5,0.5,4.93
0,2019-03-26,51,28.9,37.0,23.0,0.40,12.6,247,95,100,85,63,34,85,987.3,989.7,985.4,NaN,NaN,NaN,247,4.0,0.5,4.13
0,2019-03-27,63,25.7,27.3,24.4,11.30,8.2,220,95,100,49,89,77,99,988.6,991.2,986.3,NaN,NaN,NaN,220,4.1,1.5,0.84
0,2019-03-28,51,26.6,32.3,22.1,0.40,15.9,230,77,99,2,77,48,96,986.5,989.6,983.2,NaN,NaN,NaN,230,7.4,2.1,2.49
0,2019-03-29,3,27.1,35.1,21.4,0.00,14.4,207,37,95,0,66,28,95,984.8,987.6,981.8,NaN,NaN,NaN,207,6.9,1.9,4.07
0,2019-03-30,3,26.6,35.1,19.3,0.00,15.9,214,27,80,0,62,31,90,984.9,988.0,981.8,NaN,NaN,NaN,214,7.6,1.5,3.91
0,2019-03-31,0,26.4,36.3,17.7,0.00,17.3,224,1,16,0,58,16,91,986.2,988.8,983.6,NaN,NaN,NaN,224,7.6,1.8,5.06
0,2019-04-01,3,27.2,36.5,18.9,0.00,17.9,225,18,80,0,54,23,90,986.8,989.8,983.7,NaN,NaN,NaN,225,6.6,1.3,4.66
0,2019-04-02,3,28.1,36.7,20.0,0.00,16.7,221,33,86,1,53,23,82,986.2,989.6,982.3,NaN,NaN,NaN,221,6.6,1.3,4.72
0,2019-04-03,2,28.6,36.6,20.7,0.00,15.5,228,9,53,0,60,26,93,986.7,989.9,983.0,NaN,NaN,NaN,228,6.8,0.8,4.52
0,2019-04-04,1,29.0,37.8,21.2,0.00,14.3,222,7,41,0,58,24,89,986.7,990.2,983.2,NaN,NaN,NaN,222,7.0,2.2,4.99
0,2019-04-05,3,29.5,37.3,21.9,0.00,14.3,225,44,86,2,58,23,92,986.2,989.0,982.5,NaN,NaN,NaN,225,6.3,1.8,4.92
0,2019-04-06,0,29.6,38.2,22.0,0.00,16.5,237,6,16,0,54,17,82,985.6,988.6,981.6,NaN,NaN,NaN,237,7.0,1.4,5.54
0,2019-04-07,1,28.7,36.8,20.9,0.00,16.5,231,8,39,0,58,24,87,985.8,989.1,982.6,NaN,NaN,NaN,231,8.1,2.3,4.73
0,2019-04-08,0,29.1,37.2,21.7,0.00,16.9,232,4,15,0,59,22,92,985.1,988.1,981.5,NaN,NaN,NaN,232,7.6,0.5,4.93
0,2019-04-09,0,29.3,37.8,21.9,0.00,15.0,227,3,13,0,51,21,80,984.8,988.0,981.3,NaN,NaN,NaN,227,7.4,2.2,5.16
0,2019-04-10,0,29.8,38.6,22.1,0.00,15.4,222,1,6,0,45,20,66,984.8,988.4,980.8,NaN,NaN,NaN,222,7.2,2.3,5.42
0,2019-04-11,3,29.7,38.3,22.4,0.00,17.8,226,18,86,0,48,21,74,983.2,986.1,980.1,NaN,NaN,NaN,226,8.6,3.1,5.32
0,2019-04-12,1,29.4,38.1,21.6,0.00,17.0,234,7,38,0,59,23,91,983.4,986.3,980.6,NaN,NaN,NaN,234,7.5,2.1,5.10
0,2019-04-13,2,29.4,37.9,21.3,0.00,19.7,229,21,75,0,60,25,95,983.9,987.1,980.9,NaN,NaN,NaN,229,7.8,1.6,4.94
0,2019-04-14,1,29.4,37.7,21.3,0.00,16.2,229,5,43,0,57,27,88,984.6,987.9,981.4,NaN,NaN,NaN,229,7.7,1.8,4.73
0,2019-04-15,2,29.4,37.0,22.2,0.00,15.3,240,25,57,1,63,35,96,984.8,987.6,981.7,NaN,NaN,NaN,240,7.5,1.3,4.08
0,2019-04-16,3,30.3,38.3,22.6,0.00,15.5,238,47,94,0,61,27,94,984.8,987.9,981.0,NaN,NaN,NaN,238,6.9,1.8,4.89
0,2019-04-17,3,30.5,37.7,23.8,0.00,15.8,244,22,100,0,63,31,97,984.8,988.0,981.0,NaN,NaN,NaN,244,7.2,0.4,4.47
0,2019-04-18,2,30.4,38.5,23.1,0.00,18.0,241,10,51,0,63,27,95,983.9,987.2,980.1,NaN,NaN,NaN,241,8.6,2.4,4.99
0,2019-04-19,3,30.0,36.9,23.8,0.00,18.6,253,18,94,0,65,34,97,983.1,985.8,979.7,NaN,NaN,NaN,253,9.9,2.6,4.05
0,2019-04-20,3,30.2,38.0,24.2,0.00,17.4,243,22,96,0,57,28,86,981.8,984.8,978.1,NaN,NaN,NaN,243,8.5,1.8,4.73
0,2019-04-21,1,30.1,38.0,21.9,0.00,15.7,236,6,25,0,62,30,92,981.1,984.0,978.0,NaN,NaN,NaN,236,7.1,1.0,4.64
0,2019-04-22,53,30.6,37.6,24.1,0.70,13.0,207,11,62,0,65,36,97,981.6,984.1,978.9,NaN,NaN,NaN,207,5.4,1.8,4.18
0,2019-04-23,53,30.5,37.8,24.8,0.60,15.2,230,14,60,1,58,35,79,983.6,985.9,981.7,NaN,NaN,NaN,230,5.4,1.1,4.27
0,2019-04-24,51,31.0,38.3,25.3,0.80,11.8,215,12,57,2,60,34,82,984.3,987.5,981.2,NaN,NaN,NaN,215,5.2,2.2,4.45
0,2019-04-25,2,31.4,37.7,25.9,0.00,17.3,232,12,60,1,56,37,76,983.7,986.3,981.0,NaN,NaN,NaN,232,5.4,2.1,4.09
0,2019-04-26,1,31.9,38.8,25.6,0.00,14.0,234,8,28,1,49,28,70,982.7,985.1,979.0,NaN,NaN,NaN,234,6.3,1.5,4.94
0,2019-04-27,2,31.1,38.1,24.8,0.00,15.6,241,27,70,0,52,26,80,983.2,985.7,979.3,NaN,NaN,NaN,241,6.2,0.8,4.93
0,2019-04-28,1,30.4,36.6,24.6,0.00,18.5,244,10,33,0,57,32,87,984.3,987.4,981.2,NaN,NaN,NaN,244,8.5,1.6,4.13
0,2019-04-29,51,30.8,37.1,23.8,0.10,17.9,243,14,61,0,55,33,82,984.3,987.2,980.8,NaN,NaN,NaN,243,7.7,0.4,4.21
0,2019-04-30,51,29.9,36.8,24.4,0.10,22.2,245,18,45,2,64,33,89,984.4,986.8,981.6,NaN,NaN,NaN,245,10.2,2.4,4.17
0,2019-05-01,51,29.5,35.1,25.2,0.40,20.0,246,43,100,5,68,42,88,984.7,986.9,981.7,NaN,NaN,NaN,246,11.3,3.6,3.27
0,2019-05-02,53,29.6,35.7,24.8,1.60,17.3,244,39,77,16,67,41,93,984.6,987.3,981.9,NaN,NaN,NaN,244,9.8,2.5,3.43
0,2019-05-03,51,30.5,36.2,25.2,0.40,19.2,240,28,58,7,65,43,86,984.9,987.1,981.7,NaN,NaN,NaN,240,10.3,3.3,3.43
0,2019-05-04,53,30.0,35.8,25.6,1.60,18.8,246,73,100,21,70,42,92,985.4,987.4,982.2,NaN,NaN,NaN,246,11.7,4.8,3.39
0,2019-05-05,55,29.3,35.2,24.5,3.90,17.7,251,95,100,58,71,41,97,984.6,987.1,981.2,NaN,NaN,NaN,251,11.0,2.6,3.35
0,2019-05-06,53,29.5,34.6,25.1,1.10,18.6,243,59,100,20,69,46,91,982.8,985.4,979.6,NaN,NaN,NaN,243,11.9,4.7,2.97
0,2019-05-07,51,29.3,34.1,25.2,0.70,17.3,243,84,100,20,70,47,91,981.3,983.7,978.7,NaN,NaN,NaN,243,10.4,3.1,2.82
0,2019-05-08,51,28.4,32.4,24.6,1.40,14.2,254,90,100,34,73,56,96,981.3,983.2,978.9,NaN,NaN,NaN,254,8.9,3.7,2.15
0,2019-05-09,63,27.4,31.1,24.4,8.50,12.6,247,90,100,47,77,64,87,981.6,983.4,979.4,NaN,NaN,NaN,247,7.2,2.6,1.63
0,2019-05-10,61,27.1,30.7,24.1,3.20,14.3,248,99,100,93,79,58,97,983.2,985.5,981.3,NaN,NaN,NaN,248,7.0,0.4,1.83
0,2019-05-11,63,27.8,32.6,25.2,5.00,15.2,244,86,100,33,78,59,89,984.5,986.9,982.5,NaN,NaN,NaN,244,7.1,1.5,1.99
0,2019-05-12,53,28.5,33.5,24.6,1.70,16.0,241,91,100,65,76,54,93,983.6,986.0,981.1,NaN,NaN,NaN,241,8.0,2.2,2.35
0,2019-05-13,61,27.5,31.7,24.0,2.50,11.9,257,95,100,43,78,56,100,983.5,986.4,981.0,NaN,NaN,NaN,257,6.8,1.4,2.04
0,2019-05-14,61,26.4,30.6,24.1,5.00,12.9,244,91,100,65,82,66,94,983.0,984.9,980.9,NaN,NaN,NaN,244,6.3,0.5,1.48
0,2019-05-15,63,25.9,29.5,23.9,12.50,13.7,244,95,100,81,86,69,94,984.1,986.3,982.4,NaN,NaN,NaN,244,6.0,1.8,1.26
0,2019-05-16,61,27.0,31.8,23.6,2.70,16.6,245,87,100,61,80,59,95,984.2,986.4,981.9,NaN,NaN,NaN,245,7.9,1.3,1.92
0,2019-05-17,55,27.6,32.9,23.6,2.90,17.6,243,74,96,1,77,53,99,983.5,985.7,980.9,NaN,NaN,NaN,243,9.7,3.9,2.34
0,2019-05-18,53,27.8,33.2,23.8,1.40,16.9,238,49,100,4,74,51,92,982.8,985.1,980.1,NaN,NaN,NaN,238,9.1,3.4,2.50
0,2019-05-19,51,28.3,33.2,24.7,0.60,13.8,240,54,100,15,77,56,94,983.7,985.9,981.5,NaN,NaN,NaN,240,7.8,2.9,2.23
0,2019-05-20,51,29.3,35.5,25.3,0.10,17.7,250,72,100,27,74,46,97,983.9,986.5,981.2,NaN,NaN,NaN,250,7.6,2.3,3.06
0,2019-05-21,53,28.5,35.1,25.5,3.10,16.6,253,70,100,28,78,50,95,984.1,985.9,981.9,NaN,NaN,NaN,253,8.2,2.5,2.84
0,2019-05-22,53,27.8,33.1,24.5,1.50,17.5,251,95,100,76,80,54,95,984.2,986.1,982.0,NaN,NaN,NaN,251,7.3,2.0,2.33
