latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.101933,99.639725,742.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_mean (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2019-01-01,51,22.9,18.5,15.2,0.40,6.8,325,54,99,12,82,99,57,934.6,937.3,933.2,325,3.7,0.7,1.21
2019-01-02,3,23.9,18.0,14.2,0.00,10.5,356,73,100,50,79,97,48,934.2,937.1,932.7,356,5.3,4.1,1.54
2019-01-03,3,23.8,18.2,13.6,0.00,7.4,337,79,99,24,73,96,48,934.4,937.5,932.7,337,4.9,2.5,1.55
2019-01-04,3,26.3,19.1,13.8,0.00,7.4,333,84,100,38,74,88,47,933.6,936.8,931.7,333,5.6,2.1,1.80
2019-01-05,3,26.5,20.6,16.0,0.00,8.4,358,87,99,61,76,90,51,932.8,935.8,931.3,358,5.4,3.3,1.70
2019-01-06,51,26.0,21.2,17.5,0.50,7.5,5,74,98,8,80,94,55,932.6,935.1,930.9,5,4.1,0.8,1.51
2019-01-07,53,26.6,21.5,18.0,3.60,5.8,338,64,100,20,84,100,57,931.5,934.1,929.7,338,3.3,1.1,1.50
2019-01-08,63,19.8,18.7,17.2,25.30,4.7,48,97,100,84,98,100,91,930.3,931.8,928.8,48,3.1,1.8,0.19
2019-01-09,53,23.9,19.8,17.2,2.20,7.5,134,67,100,12,92,100,74,931.1,933.1,929.7,134,4.7,0.5,0.75
2019-01-10,53,24.4,20.5,17.4,2.80,6.1,156,73,100,12,91,100,78,930.8,933.3,929.3,156,3.2,1.1,0.66
2019-01-11,53,25.0,21.0,17.0,1.70,6.0,298,66,100,12,87,99,68,931.3,934.2,929.8,298,3.0,0.4,1.01
2019-01-12,51,25.5,21.3,17.7,0.60,6.7,320,79,99,8,84,96,65,931.3,934.1,929.5,320,4.2,0.5,1.14
2019-01-13,51,26.7,21.5,17.0,0.10,7.2,310,23,100,1,81,99,54,931.0,934.2,929.5,310,4.1,0.8,1.58
2019-01-14,51,26.5,21.6,17.0,0.10,6.2,287,31,83,1,77,96,54,929.4,932.4,927.8,287,3.9,1.3,1.60
2019-01-15,53,24.7,21.0,18.2,1.80,8.9,142,53,91,7,84,97,69,929.2,932.3,927.6,142,4.9,1.3,0.97
2019-01-16,51,24.6,20.1,16.6,2.10,7.1,52,52,95,5,86,100,62,930.1,932.7,928.2,52,3.7,0.8,1.17
2019-01-17,51,24.2,19.8,16.2,0.10,6.6,335,37,89,4,80,97,59,930.7,933.6,928.7,335,4.3,0.4,1.24
2019-01-18,1,24.1,19.9,15.3,0.00,7.4,132,17,32,2,74,98,53,931.2,934.5,929.6,132,4.6,2.3,1.40
2019-01-19,1,26.0,20.3,14.8,0.00,5.6,287,11,29,0,71,97,44,930.6,933.8,928.9,287,3.3,0.0,1.86
2019-01-20,1,26.8,20.9,15.3,0.00,6.1,322,8,30,0,66,93,42,930.4,933.8,929.0,322,4.5,1.8,2.02
2019-01-21,2,27.1,21.0,15.6,0.00,7.7,319,22,72,1,63,82,41,931.1,934.5,928.8,319,4.3,1.1,2.11
2019-01-22,51,25.3,20.7,16.0,0.20,10.8,184,26,69,3,67,92,48,931.9,935.0,930.0,184,5.6,0.8,1.66
2019-01-23,51,24.9,20.8,17.2,0.80,6.6,139,36,73,0,69,89,53,931.8,934.9,930.3,139,3.6,0.5,1.48
2019-01-24,3,26.4,20.8,15.9,0.00,8.0,253,36,88,0,65,92,44,931.5,934.5,929.6,253,4.2,0.4,1.93
2019-01-25,2,27.8,20.6,14.9,0.00,8.3,324,12,74,0,63,94,37,931.9,935.5,929.6,324,5.4,2.6,2.37
2019-01-26,2,25.6,20.1,13.9,0.00,8.8,109,26,79,0,60,87,39,933.1,936.3,930.7,109,5.5,2.3,1.98
2019-01-27,3,25.9,20.0,14.4,0.00,7.9,102,18,95,0,58,85,35,933.1,936.8,930.9,102,5.1,1.1,2.17
2019-01-28,3,26.9,20.5,13.5,0.00,6.6,297,13,94,0,58,92,33,932.1,936.0,930.6,297,3.7,1.1,2.37
2019-01-29,2,26.8,20.4,13.7,0.00,7.4,207,13,76,0,58,90,33,931.2,934.2,929.5,207,4.4,1.3,2.34
2019-01-30,2,28.2,21.2,15.1,0.00,7.0,254,8,75,0,58,77,35,931.2,935.0,929.3,254,4.5,1.1,2.50
2019-01-31,0,28.1,21.3,14.5,0.00,8.0,311,3,8,0,59,89,38,931.7,935.1,929.4,311,5.3,3.1,2.36
2019-02-01,3,27.9,21.6,15.3,0.00,7.2,322,22,100,0,60,84,39,931.8,935.2,929.9,322,4.8,0.8,2.28
2019-02-02,1,28.5,22.4,16.2,0.00,8.1,262,14,37,0,62,90,39,930.5,933.6,928.9,262,4.8,0.7,2.35
2019-02-03,0,29.3,23.0,16.4,0.00,7.3,300,1,17,0,55,89,27,931.2,934.4,928.6,300,4.7,0.5,2.96
2019-02-04,1,30.3,22.6,15.1,0.00,7.1,300,5,44,0,51,88,26,931.3,934.9,929.2,300,4.9,2.2,3.18
2019-02-05,1,29.9,22.2,15.3,0.00,8.4,303,2,45,0,49,81,21,930.5,934.2,928.4,303,5.9,3.0,3.35
2019-02-06,0,30.4,22.1,13.0,0.00,8.7,268,0,0,0,51,87,27,928.7,932.2,925.9,268,5.1,1.8,3.14
2019-02-07,0,30.5,22.6,13.9,0.00,7.7,267,0,0,0,53,86,23,929.8,933.6,927.0,267,5.2,0.8,3.35
2019-02-08,0,30.4,23.0,15.2,0.00,7.7,303,0,0,0,49,85,21,930.0,933.7,927.9,303,5.3,0.7,3.43
2019-02-09,0,30.1,22.2,14.3,0.00,8.2,303,0,0,0,45,77,23,929.7,933.3,926.9,303,5.9,1.1,3.28
2019-02-10,0,31.0,22.7,15.5,0.00,8.7,285,0,0,0,46,70,24,930.8,934.5,928.2,285,5.9,2.3,3.39
2019-02-11,2,30.5,23.4,15.2,0.00,9.7,196,23,66,0,52,80,33,932.2,935.5,929.7,196,5.7,0.5,2.93
2019-02-12,63,27.0,22.3,18.1,3.40,8.8,154,37,94,6,78,99,57,934.3,937.3,932.2,154,5.9,1.9,1.53
2019-02-13,51,29.4,23.7,18.9,0.10,7.5,81,17,40,1,67,98,36,933.6,936.7,931.5,81,3.6,0.7,2.63
2019-02-14,51,30.0,23.8,17.2,0.10,7.4,217,7,29,0,58,86,37,931.2,934.4,929.1,217,4.7,1.5,2.68
2019-02-15,51,29.0,23.2,17.9,0.20,11.7,150,44,100,0,74,95,43,931.1,934.2,928.6,150,5.6,0.7,2.30
2019-02-16,53,26.8,22.2,18.6,2.10,9.7,166,23,54,1,84,98,60,930.8,934.2,927.9,166,6.3,2.7,1.40
2019-02-17,51,27.8,22.0,18.2,0.60,10.5,178,41,100,0,73,100,39,928.5,932.2,925.9,178,8.5,4.5,2.20
2019-02-18,2,28.4,21.8,15.3,0.00,12.3,207,14,66,0,62,94,31,928.1,931.6,926.0,207,6.4,2.8,2.68
2019-02-19,0,29.3,22.7,16.4,0.00,7.9,234,3,12,0,53,82,28,930.1,933.6,927.2,234,5.9,2.2,2.94
2019-02-20,0,30.0,22.8,16.8,0.00,8.3,247,0,5,0,53,76,29,931.7,935.6,929.3,247,6.0,1.8,3.00
2019-02-21,0,30.8,23.3,16.0,0.00,7.5,269,0,0,0,56,88,25,931.5,935.5,929.5,269,5.0,2.2,3.27
2019-02-22,0,31.4,23.7,16.2,0.00,10.8,236,0,0,0,50,78,21,929.0,932.8,926.6,236,6.5,3.9,3.63
2019-02-23,0,31.5,24.3,17.4,0.00,10.5,244,0,0,0,47,77,25,928.1,931.2,926.2,244,6.3,2.5,3.47
2019-02-24,0,31.7,24.0,16.8,0.00,11.0,250,0,0,0,44,75,19,927.9,931.4,925.8,250,6.3,2.4,3.77
2019-02-25,0,31.4,23.8,16.1,0.00,11.2,192,0,4,0,56,92,28,928.0,931.6,925.8,192,6.2,1.1,3.29
2019-02-26,1,30.6,24.3,17.6,0.00,10.4,195,8,32,0,49,70,30,928.4,932.2,926.1,195,6.0,1.6,3.08
2019-02-27,2,30.8,24.1,18.2,0.00,8.6,176,9,50,0,63,98,29,928.1,931.7,926.3,176,4.8,1.8,3.16
2019-02-28,2,30.7,24.5,18.4,0.00,10.2,170,16,53,0,59,88,33,927.7,930.6,925.8,170,4.8,0.0,2.97
2019-03-01,3,32.0,24.9,18.1,0.00,9.6,222,33,85,0,56,93,26,928.1,931.8,926.5,222,5.2,0.7,3.51
2019-03-02,0,32.0,24.6,17.6,0.00,9.8,237,2,16,0,46,75,24,926.5,930.3,924.7,237,6.2,2.1,3.62
2019-03-03,3,31.5,25.3,18.7,0.00,9.1,259,7,100,0,43,71,26,925.9,929.6,924.2,259,5.5,2.3,3.42
2019-03-04,0,31.7,25.0,17.9,0.00,9.7,250,0,2,0,41,74,20,925.7,929.3,923.6,250,7.1,4.8,3.72
2019-03-05,0,31.5,24.3,16.5,0.00,10.0,236,1,16,0,47,81,22,926.5,929.9,924.1,236,7.0,4.4,3.62
2019-03-06,1,31.5,24.4,18.2,0.00,10.1,217,5,35,0,47,70,28,927.7,930.9,926.0,217,7.1,5.1,3.29
2019-03-07,2,32.5,25.2,19.0,0.00,10.8,231,13,67,0,45,69,25,927.8,930.9,925.6,231,6.1,3.4,3.68
2019-03-08,3,32.9,26.2,20.5,0.00,13.0,242,11,94,0,46,72,22,928.1,931.4,926.1,242,9.0,6.8,3.90
2019-03-09,3,32.6,26.2,19.5,0.00,12.7,255,32,86,0,44,80,22,927.7,930.9,925.6,255,8.6,3.1,3.80
2019-03-10,2,31.6,25.1,19.5,0.00,9.5,269,9,58,0,44,80,22,928.6,932.2,926.6,269,7.5,4.3,3.61
2019-03-11,0,31.3,23.7,17.0,0.00,7.8,282,0,0,0,40,66,22,928.8,933.0,926.3,282,6.1,2.3,3.55
2019-03-12,0,32.0,24.3,17.3,0.00,9.2,255,0,0,0,40,67,22,928.4,932.0,926.1,255,6.1,2.8,3.68
2019-03-13,3,32.3,25.0,18.1,0.00,9.7,250,15,92,0,43,72,25,929.1,932.8,926.7,250,5.9,2.2,3.63
2019-03-14,1,32.7,25.0,17.5,0.00,9.1,214,3,43,0,49,81,25,929.9,933.5,927.4,214,4.2,1.0,3.69
2019-03-15,3,32.2,25.6,19.5,0.00,8.0,163,43,93,0,51,79,28,930.8,934.6,928.8,163,4.5,0.7,3.47
2019-03-16,2,31.4,25.7,19.0,0.00,11.5,169,14,70,0,52,73,34,930.7,934.0,928.3,169,5.6,1.5,3.05
2019-03-17,1,31.0,25.5,20.0,0.00,10.2,161,9,43,0,61,92,36,930.6,934.2,928.1,161,5.9,1.1,2.88
2019-03-18,61,31.7,25.1,20.5,2.30,16.2,173,21,69,0,63,90,39,929.3,933.0,926.6,173,5.9,1.6,2.86
2019-03-19,61,30.8,25.1,20.1,1.90,10.5,176,29,65,2,61,91,41,928.2,931.8,926.4,176,6.6,4.3,2.61
2019-03-20,1,32.4,25.7,19.3,0.00,9.5,209,10,33,0,52,86,26,927.7,931.3,925.8,209,6.5,4.3,3.58
2019-03-21,3,32.9,26.0,19.9,0.00,8.0,278,42,89,0,44,76,21,927.7,931.3,925.4,278,6.3,4.5,3.92
2019-03-22,3,32.6,25.9,19.6,0.00,8.3,281,20,92,0,38,75,19,927.5,931.1,925.4,281,6.4,4.7,3.99
2019-03-23,3,33.7,25.8,19.4,0.00,8.8,234,32,90,0,44,61,23,927.2,931.0,925.2,234,4.4,0.5,4.02
2019-03-24,3,32.8,26.3,20.9,0.00,10.0,175,31,89,0,45,62,28,927.2,930.6,925.0,175,6.5,2.4,3.55
2019-03-25,3,31.3,25.6,20.3,0.00,17.1,159,69,99,9,62,87,40,929.0,932.2,926.9,159,9.6,5.4,2.72
2019-03-26,3,31.2,25.7,20.4,0.00,10.0,159,88,100,40,66,97,40,930.5,933.3,928.9,159,7.8,4.8,2.70
2019-03-27,55,28.7,25.2,21.8,1.50,10.2,166,95,100,79,65,81,51,930.6,933.5,928.3,166,6.3,3.6,1.70
2019-03-28,3,32.0,26.2,21.0,0.00,11.2,215,65,97,4,57,78,33,928.4,931.9,925.4,215,6.3,3.4,3.12
2019-03-29,3,33.5,26.3,19.0,0.00,10.7,283,29,91,0,40,80,12,926.8,930.4,924.9,283,6.5,1.1,4.56
2019-03-30,3,34.0,26.3,18.9,0.00,8.8,217,42,88,0,41,75,24,926.9,930.7,925.0,217,4.5,0.8,4.06
2019-03-31,0,34.1,26.5,19.1,0.00,8.2,197,0,0,0,42,72,19,928.0,931.4,926.2,197,6.0,2.9,4.32
2019-04-01,1,32.0,25.4,17.1,0.00,12.9,163,9,44,0,47,63,33,929.3,932.8,927.0,163,7.1,3.5,3.19
2019-04-02,3,31.9,26.2,20.4,0.00,11.9,157,29,81,0,56,84,30,929.4,933.1,926.4,157,7.7,4.2,3.32
2019-04-03,2,32.9,26.7,20.9,0.00,9.5,160,13,55,0,53,85,26,929.3,933.0,926.6,160,6.5,3.3,3.66
2019-04-04,1,33.3,27.2,21.2,0.00,11.1,151,14,42,0,50,83,24,929.5,932.9,926.9,151,6.7,1.1,3.86
2019-04-05,3,31.7,26.6,21.0,0.00,15.0,164,57,90,10,54,75,37,929.1,932.4,927.3,164,7.9,4.0,2.94
2019-04-06,1,33.0,27.0,21.3,0.00,13.0,152,13,41,0,54,82,28,928.8,932.0,926.1,152,8.2,4.2,3.60
2019-04-07,1,34.2,27.4,21.0,0.00,12.6,163,7,34,0,52,84,22,928.3,932.0,925.6,163,7.3,2.6,4.22
2019-04-08,1,34.3,26.8,19.7,0.00,11.3,190,6,22,0,51,93,19,927.5,930.8,924.3,190,6.9,3.9,4.37
2019-04-09,1,34.3,27.5,20.9,0.00,11.9,208,8,33,0,44,63,22,927.0,930.8,924.9,208,6.0,2.5,4.19
2019-04-10,1,35.1,28.0,21.8,0.00,13.0,196,9,38,0,42,61,23,927.2,931.3,924.4,196,6.5,2.4,4.36
2019-04-11,2,35.4,28.5,22.6,0.00,9.9,216,13,60,0,41,68,23,925.8,929.5,923.5,216,5.4,1.1,4.42
2019-04-12,3,35.3,28.8,21.4,0.00,8.3,207,23,89,0,41,65,24,925.9,929.3,923.6,207,5.2,2.2,4.33
2019-04-13,3,35.0,28.2,21.7,0.00,14.0,174,15,80,0,45,65,26,926.3,930.0,923.9,174,7.6,5.0,4.17
2019-04-14,0,35.3,28.1,20.2,0.00,11.4,176,2,13,0,47,73,25,927.1,930.9,925.0,176,7.0,4.0,4.29
2019-04-15,3,35.3,28.3,20.5,0.00,8.4,181,14,96,0,49,72,27,927.1,930.8,924.7,181,5.8,3.0,4.19
2019-04-16,2,34.9,28.4,21.4,0.00,13.2,162,12,70,0,54,90,29,927.7,931.1,925.4,162,7.4,4.5,3.99
2019-04-17,1,35.3,29.2,22.0,0.00,10.6,178,12,31,0,49,78,29,927.4,931.2,924.7,178,5.7,3.0,4.03
2019-04-18,1,35.1,29.1,22.5,0.00,8.9,258,12,44,0,50,89,29,926.4,930.2,924.0,258,5.6,0.5,4.01
2019-04-19,1,36.0,29.6,22.7,0.00,11.7,237,7,47,0,43,66,22,925.1,928.6,922.5,237,7.6,4.4,4.64
2019-04-20,1,35.9,29.6,24.2,0.00,9.0,283,10,33,0,45,68,27,924.2,927.6,921.6,283,6.2,3.1,4.34
2019-04-21,1,35.3,28.6,22.9,0.00,9.9,239,12,41,0,49,65,32,923.8,927.1,921.2,239,5.5,1.4,3.84
2019-04-22,2,34.6,27.6,21.5,0.00,16.2,173,14,60,0,55,80,31,925.1,928.0,922.6,173,6.5,1.8,3.77
2019-04-23,55,34.1,26.3,21.2,1.20,11.8,162,18,83,0,67,90,37,927.3,930.2,925.1,162,4.4,0.5,3.37
2019-04-24,53,34.6,27.8,22.0,0.50,10.1,191,11,41,1,57,79,37,927.4,931.0,924.9,191,3.4,0.4,3.48
2019-04-25,1,34.3,28.2,24.2,0.00,7.8,279,17,39,3,55,71,33,926.7,929.9,924.9,279,5.1,2.7,3.62
2019-04-26,1,34.7,27.8,21.9,0.00,9.8,206,13,43,1,54,79,31,925.7,928.7,923.4,206,4.3,0.5,3.80
2019-04-27,2,33.8,27.9,22.2,0.00,13.6,158,22,68,0,54,86,32,926.4,929.5,923.7,158,8.3,5.4,3.52
2019-04-28,2,33.5,28.0,22.3,0.00,10.8,176,16,54,1,55,91,30,927.0,930.4,924.5,176,7.8,4.7,3.62
2019-04-29,1,34.8,28.4,21.6,0.00,13.6,169,6,25,0,52,84,26,926.9,930.6,924.1,169,7.3,3.6,4.10
2019-04-30,2,34.9,28.7,22.2,0.00,9.7,227,15,64,0,47,74,26,926.2,929.5,923.2,227,6.9,3.8,4.15
2019-05-01,1,35.0,29.1,23.5,0.00,12.7,252,11,46,0,46,71,28,926.3,929.1,923.8,252,8.0,4.3,3.97
2019-05-02,1,35.5,29.5,24.1,0.00,11.5,254,14,42,0,49,73,27,926.5,929.5,924.5,254,8.7,4.3,4.19
2019-05-03,53,34.6,29.1,24.8,1.70,13.0,246,32,90,0,53,71,35,927.1,930.0,925.1,246,7.9,4.8,3.57
2019-05-04,51,34.4,29.3,24.6,0.10,11.5,242,69,100,13,53,71,37,927.5,930.0,925.3,242,7.2,3.5,3.44
2019-05-05,3,37.0,30.6,24.4,0.00,14.0,262,84,98,46,46,75,23,926.3,928.8,922.8,262,7.8,3.6,4.72
2019-05-06,61,35.3,29.1,23.7,2.60,12.0,239,63,100,1,55,89,32,924.5,927.7,921.3,239,8.2,4.1,3.83
2019-05-07,51,35.1,28.8,24.4,0.30,12.6,250,83,97,45,55,72,33,923.7,926.5,921.6,250,6.2,3.1,3.79
2019-05-08,61,32.0,26.6,23.7,4.30,11.9,170,89,100,49,73,92,45,923.5,925.9,921.6,170,5.4,0.8,2.63
2019-05-09,61,32.6,26.4,21.7,2.50,9.7,157,83,100,43,73,94,45,923.9,926.3,921.9,157,6.5,1.5,2.72
2019-05-10,55,31.0,26.8,22.4,2.40,10.4,163,85,99,46,68,88,51,925.5,928.1,923.7,163,7.0,4.6,2.17
2019-05-11,51,32.9,28.3,22.4,0.80,7.9,194,59,98,15,61,88,43,926.7,929.8,924.2,194,4.2,2.2,2.84
2019-05-12,51,33.7,28.2,23.0,0.60,12.6,200,71,100,13,61,87,42,926.1,928.8,924.1,200,6.1,2.3,3.04
2019-05-13,61,28.7,24.8,21.4,4.20,9.5,164,100,100,99,77,98,57,926.1,928.7,924.0,164,5.4,1.9,1.67
2019-05-14,63,31.5,24.7,21.1,9.10,10.7,148,89,100,32,79,98,47,925.4,928.0,922.8,148,6.2,0.0,2.43
2019-05-15,65,29.8,24.1,21.4,20.40,9.4,146,93,100,64,86,96,61,926.1,928.8,924.6,146,6.5,1.8,1.64
2019-05-16,63,30.9,25.3,21.1,4.90,10.6,170,84,99,54,78,100,51,926.1,928.7,924.1,170,6.0,4.1,2.16
2019-05-17,53,32.8,26.5,21.4,0.50,13.3,196,58,95,1,69,92,45,925.2,928.1,923.1,196,5.6,3.1,2.75
2019-05-18,51,34.3,28.1,21.9,0.20,9.5,231,37,92,1,57,85,34,924.6,927.7,922.5,231,5.9,3.8,3.58
2019-05-19,2,34.6,28.9,22.9,0.00,9.4,223,22,69,2,55,83,35,925.6,928.6,923.7,223,5.8,2.3,3.58
2019-05-20,51,35.7,28.0,22.7,0.40,13.8,224,38,82,1,64,91,36,925.9,929.2,923.0,224,5.7,3.3,3.76
2019-05-21,63,33.0,26.2,21.9,12.30,10.3,226,63,100,2,75,98,45,926.4,928.7,924.5,226,5.9,1.6,2.74
2019-05-22,63,30.8,24.8,21.2,9.70,6.6,180,95,100,48,81,98,51,926.8,929.2,925.1,180,4.2,1.1,2.15
2019-05-23,65,29.4,24.4,20.8,16.10,11.0,161,89,100,43,80,98,54,926.7,929.9,925.0,161,5.1,0.8,1.88
2019-05-24,63,30.2,24.9,21.5,5.10,10.5,165,80,100,21,79,94,52,926.2,929.1,923.8,165,6.1,2.9,2.06
2019-05-25,53,32.3,25.3,20.9,2.20,13.7,172,87,99,34,76,98,45,924.2,927.2,921.9,172,5.7,0.5,2.64
2019-05-26,63,32.5,25.7,21.9,8.40,8.6,205,92,100,64,75,95,46,923.7,926.4,921.2,205,5.2,2.0,2.61
2019-05-27,53,31.8,26.3,21.9,1.10,16.4,175,92,100,54,74,96,49,923.9,926.4,922.2,175,5.2,1.1,2.36
2019-05-28,55,30.8,25.6,22.1,4.40,11.2,161,85,100,39,77,96,49,924.4,926.9,922.8,161,6.4,2.7,2.21
2019-05-29,61,27.9,23.6,20.6,3.60,10.0,154,99,100,96,85,100,60,924.9,927.0,923.2,154,6.8,4.2,1.51
2019-05-30,63,26.6,22.5,20.5,12.10,11.1,150,98,100,87,92,100,72,925.1,927.2,923.2,150,7.3,1.8,0.99
2019-05-31,65,28.2,23.1,20.7,21.90,11.5,154,93,100,23,91,100,63,925.1,927.3,923.3,154,6.4,1.8,1.42
2019-06-01,63,26.5,22.8,20.9,19.90,9.0,162,94,100,56,93,100,75,925.3,927.4,923.7,162,4.8,1.5,0.86
2019-06-02,65,28.7,23.9,20.9,18.90,12.4,178,94,100,72,86,100,60,925.9,928.0,924.0,178,5.3,1.8,1.58
2019-06-03,61,28.8,24.0,20.7,4.40,11.2,177,89,100,43,86,99,65,926.2,928.6,923.9,177,4.7,1.8,1.40
2019-06-04,53,28.3,24.4,21.4,0.50,9.8,188,83,100,31,81,96,61,925.9,928.8,923.2,188,6.0,2.2,1.49
2019-06-05,61,27.3,24.0,21.0,5.70,8.6,206,84,100,20,86,100,72,925.7,928.0,923.9,206,4.0,0.4,1.02
2019-06-06,51,29.7,24.8,20.5,1.00,8.1,186,70,100,22,79,99,57,926.9,929.2,925.2,186,5.1,2.9,1.77
2019-06-07,53,30.8,25.5,20.9,1.90,9.6,191,83,100,43,80,100,54,927.2,929.4,925.5,191,4.1,1.3,2.05
2019-06-08,53,28.5,24.8,21.2,1.30,9.1,160,97,100,93,83,99,64,926.3,928.6,923.8,160,6.2,2.7,1.40
2019-06-09,63,30.2,24.9,21.5,9.10,9.7,167,94,100,77,84,100,58,924.8,927.2,922.4,167,6.6,4.0,1.80
2019-06-10,61,29.5,25.1,21.2,5.30,13.7,185,81,100,46,79,99,57,923.6,925.5,921.4,185,7.5,4.4,1.76
2019-06-11,61,29.3,24.7,21.0,1.90,11.3,186,94,99,77,78,97,61,924.0,926.2,922.3,186,7.0,4.0,1.59
2019-06-12,61,27.8,23.8,21.3,7.80,12.4,161,88,100,51,86,99,69,924.3,926.7,922.6,161,7.6,3.3,1.14
2019-06-13,55,27.4,24.0,21.0,4.40,12.2,161,93,100,63,87,100,69,924.2,926.7,922.0,161,7.8,4.1,1.14
2019-06-14,63,29.4,24.1,21.0,9.30,10.2,162,90,100,64,88,100,64,924.0,926.0,922.0,162,7.0,3.6,1.48
2019-06-15,63,27.7,23.8,20.5,11.60,13.6,174,91,100,24,90,99,69,924.2,926.6,922.3,174,6.5,3.8,1.14
2019-06-16,65,27.7,23.4,21.1,23.00,9.9,171,98,100,91,91,100,69,924.0,926.0,921.9,171,6.6,4.7,1.13
2019-06-17,63,27.4,22.9,20.9,18.40,11.7,159,96,100,58,95,100,74,923.6,925.3,921.8,159,8.3,4.8,0.96
2019-06-18,63,25.6,22.5,21.2,11.90,14.4,151,100,100,98,94,100,76,923.6,925.1,922.1,151,9.0,3.6,0.77
2019-06-19,53,26.1,23.0,20.9,4.10,10.5,158,95,100,74,91,100,72,924.6,926.5,923.2,158,7.3,4.3,0.93
2019-06-20,51,29.3,24.5,20.7,1.20,10.1,179,59,100,10,81,100,59,925.5,927.7,923.7,179,6.7,4.4,1.69
2019-06-21,51,30.5,25.4,20.3,0.50,9.1,252,15,55,0,74,93,52,925.2,927.7,923.5,252,5.2,3.2,2.11
2019-06-22,3,32.2,27.1,22.5,0.00,10.4,267,23,92,0,66,81,47,924.2,926.4,921.9,267,6.5,1.3,2.52
2019-06-23,3,32.3,27.6,23.4,0.00,10.1,247,85,100,20,67,80,49,923.4,925.7,921.9,247,6.3,3.1,2.48
2019-06-24,61,29.2,25.8,22.3,1.70,9.5,171,98,100,90,77,94,59,925.0,927.1,923.2,171,7.2,3.6,1.64
2019-06-25,63,28.7,24.5,22.1,7.30,10.6,167,91,99,68,87,99,61,925.7,928.0,924.2,167,6.6,2.2,1.51
2019-06-26,63,27.9,24.3,21.5,7.30,8.9,197,99,100,95,85,99,64,924.7,927.0,922.3,197,5.0,2.6,1.35
2019-06-27,51,30.8,24.9,21.3,0.40,14.5,228,95,100,78,75,97,49,922.9,925.2,920.7,228,7.4,3.4,2.27
2019-06-28,63,29.1,24.2,20.9,7.00,11.0,181,83,100,30,80,93,55,922.4,924.6,920.2,181,7.1,3.6,1.81
2019-06-29,63,28.1,23.9,20.9,4.70,14.2,171,77,100,35,81,98,58,922.6,924.4,921.0,171,8.9,5.4,1.57
2019-06-30,63,26.0,23.0,20.2,6.60,9.8,168,94,100,43,86,98,68,923.3,925.4,921.7,168,6.3,3.4,1.07
2019-07-01,55,28.5,23.7,20.5,6.00,11.3,228,98,100,87,82,98,57,924.1,926.1,922.6,228,7.1,3.4,1.67
2019-07-02,61,23.8,21.9,20.6,13.30,10.2,260,100,100,100,94,99,81,924.2,926.1,922.6,260,6.0,2.9,0.54
2019-07-03,61,23.8,21.9,20.3,10.50,9.4,234,100,100,100,94,100,83,923.2,924.7,921.9,234,7.9,4.7,0.51
2019-07-04,63,27.0,22.6,20.5,13.30,10.1,186,100,100,100,93,100,73,922.7,924.1,921.1,186,7.3,5.0,0.98
2019-07-05,51,26.4,22.8,20.3,1.20,11.2,174,99,100,88,88,99,64,923.8,925.4,922.7,174,8.5,5.2,1.23
2019-07-06,61,26.6,23.0,20.4,3.10,8.9,184,98,100,90,86,97,70,924.8,926.6,923.1,184,6.3,4.0,1.06
2019-07-07,51,28.4,24.1,20.5,0.10,13.8,212,92,100,58,75,94,52,924.9,926.4,923.4,212,7.3,3.6,1.85
2019-07-08,55,27.5,23.6,20.5,3.80,12.0,209,96,100,68,85,98,65,925.6,927.8,923.6,209,6.0,2.9,1.26
2019-07-09,53,27.7,23.9,20.2,0.80,11.6,218,100,100,93,80,98,62,925.5,927.8,923.4,218,6.9,3.2,1.42
2019-07-10,3,26.8,24.0,21.0,0.00,11.7,212,99,100,93,76,91,63,925.6,927.4,924.2,212,7.0,3.8,1.30
2019-07-11,61,27.3,23.6,20.0,3.50,10.8,198,94,99,57,82,95,62,927.1,929.1,925.4,198,6.7,4.0,1.37
2019-07-12,51,29.5,24.8,20.9,0.20,11.5,237,96,100,84,75,91,55,927.3,929.1,925.2,237,7.4,3.7,1.82
2019-07-13,53,30.9,25.6,21.2,1.10,13.8,250,97,100,80,67,85,48,926.3,928.7,924.0,250,9.0,4.0,2.35
2019-07-14,51,30.9,25.4,21.9,0.80,14.8,246,94,100,55,68,86,48,924.5,926.2,922.5,246,8.3,3.8,2.33
2019-07-15,61,29.6,24.2,20.8,6.50,11.5,201,86,100,56,83,100,54,922.9,925.1,921.0,201,5.2,2.9,1.92
2019-07-16,51,29.9,25.0,20.3,0.80,8.3,191,92,100,47,75,97,51,923.0,925.3,921.1,191,5.0,2.9,2.05
