latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
18.25,99.5,263.0,25200,Asia/Bangkok,GMT+7

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),temperature_2m_mean (°C),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_speed_10m_mean (km/h),wind_speed_10m_min (km/h),vapour_pressure_deficit_max (kPa)
2023-06-14,80,31.1,25.1,2.10,10.5,193,28.1,100,100,97,75,86,60,976.3,978.1,974.6,23300.83,11900.00,24140.00,193,5.1,0.4,1.79
2023-06-15,80,32.7,24.3,3.40,10.7,200,27.8,96,100,77,78,95,54,976.6,978.8,974.1,22263.33,11240.00,24140.00,200,5.4,1.8,2.27
2023-06-16,80,34.8,25.2,0.90,12.3,204,29.1,76,100,0,72,87,46,975.6,977.7,973.1,24140.00,24140.00,24140.00,204,5.9,1.6,3.00
2023-06-17,3,35.4,25.2,0.70,11.5,201,30.0,84,100,27,67,89,43,976.2,978.7,973.5,24140.00,24140.00,24140.00,201,5.9,2.3,3.27
2023-06-18,95,35.6,26.3,2.70,12.7,185,29.3,97,100,62,71,83,45,976.5,978.7,973.8,22389.17,11240.00,24140.00,185,6.1,1.9,3.19
2023-06-19,95,34.6,26.0,3.60,14.0,190,29.1,99,100,82,70,80,48,976.3,978.2,974.3,23430.83,8340.00,24140.00,190,6.6,1.8,2.85
2023-06-20,3,33.9,25.6,0.30,13.2,203,29.3,94,100,63,67,80,46,976.7,978.2,974.9,23726.67,14520.00,24140.00,203,6.6,1.1,2.86
2023-06-21,3,33.5,24.4,0.10,11.4,217,28.7,89,100,57,67,82,49,977.8,980.0,974.8,23911.67,20320.00,24140.00,217,6.4,2.6,2.64
2023-06-22,3,32.9,24.9,0.00,10.0,204,28.7,95,100,66,71,88,52,978.0,980.2,975.3,24140.00,24140.00,24140.00,204,5.6,2.2,2.40
2023-06-23,3,35.4,25.2,0.00,12.8,234,30.0,77,100,43,61,82,40,976.9,979.4,973.7,24140.00,24140.00,24140.00,234,7.1,2.5,3.45
2023-06-24,3,34.2,26.0,0.50,13.2,223,29.5,97,100,75,65,80,47,976.1,977.8,974.2,23383.33,7780.00,24140.00,223,7.3,3.3,2.84
2023-06-25,95,32.4,25.5,3.00,8.2,179,28.1,100,100,100,74,83,54,976.0,977.6,974.1,23840.00,19780.00,24140.00,179,4.7,2.7,2.24
2023-06-26,80,32.5,25.4,1.10,11.6,205,28.1,100,100,98,73,85,53,976.3,978.3,974.1,22260.00,4740.00,24140.00,205,5.8,3.1,2.29
2023-06-27,80,34.4,25.0,1.10,11.4,199,28.6,100,100,96,72,86,48,976.7,978.6,974.9,16619.17,3180.00,24140.00,199,4.5,0.5,2.82
2023-06-28,96,33.7,26.1,12.90,7.2,148,29.1,100,100,100,75,89,53,977.7,979.9,975.4,19818.33,4720.00,24140.00,148,3.1,0.4,2.46
2023-06-29,96,34.6,24.9,16.30,9.9,190,28.7,100,100,97,78,92,51,976.8,979.3,973.1,22745.83,5140.00,24140.00,190,3.9,1.6,2.69
2023-06-30,95,33.4,25.8,8.00,9.7,180,28.9,100,100,100,80,91,61,975.7,977.7,972.7,23762.50,18400.00,24140.00,180,4.2,0.5,2.00
2023-07-01,96,34.1,25.3,50.10,6.8,189,28.6,99,100,77,82,94,56,975.7,977.5,973.0,21825.83,3920.00,24140.00,189,3.6,1.1,2.35
2023-07-02,96,33.0,25.4,18.80,9.2,167,28.5,100,100,92,81,93,57,976.5,978.3,973.9,21662.50,3280.00,24140.00,167,4.1,0.5,2.16
2023-07-03,95,31.1,25.0,15.30,9.8,183,27.7,100,100,100,82,92,66,977.3,979.3,974.9,18202.50,3880.00,24140.00,183,4.6,0.7,1.53
2023-07-04,95,30.0,25.1,4.70,12.3,179,26.6,100,100,100,81,90,64,977.7,979.1,975.6,18912.50,5200.00,24140.00,179,5.7,1.6,1.53
2023-07-05,80,32.1,24.7,0.80,11.8,190,28.0,99,100,95,73,87,56,977.8,979.5,975.8,20661.67,8120.00,24140.00,190,5.3,0.0,2.10
2023-07-06,95,33.7,25.0,9.70,10.5,195,28.7,83,100,35,73,86,50,978.7,980.6,975.9,24128.33,23860.00,24140.00,195,4.8,1.1,2.61
2023-07-07,80,35.7,25.4,1.60,7.3,239,30.0,77,100,8,68,87,44,978.2,980.6,974.7,24140.00,24140.00,24140.00,239,3.8,0.4,3.26
2023-07-08,96,35.8,25.5,12.70,8.4,194,29.5,88,100,59,75,93,48,977.9,980.2,974.8,22018.33,8420.00,24140.00,194,3.4,0.8,3.05
2023-07-09,95,33.0,25.9,5.60,9.2,156,28.9,89,100,24,76,88,58,977.8,979.7,975.1,20804.17,4060.00,24140.00,156,3.9,0.7,2.11
2023-07-10,95,32.3,25.5,7.80,9.4,161,28.5,99,100,86,77,89,56,978.1,980.1,975.2,18862.50,4360.00,24140.00,161,4.4,0.8,2.09
2023-07-11,96,32.1,24.7,20.20,7.6,175,27.5,100,100,98,82,91,60,978.3,980.0,975.5,21419.17,4680.00,24140.00,175,3.3,0.5,1.91
2023-07-12,80,31.6,23.8,10.40,8.0,197,27.6,100,100,100,82,94,64,978.6,980.2,976.4,24140.00,24140.00,24140.00,197,3.5,0.5,1.67
2023-07-13,95,32.8,25.3,3.40,8.3,199,28.7,90,100,41,77,95,59,978.1,980.2,975.0,24140.00,24140.00,24140.00,199,4.1,0.4,2.01
2023-07-14,80,34.7,25.3,0.30,12.7,225,29.3,82,100,45,66,83,46,977.2,979.2,974.6,24107.50,23360.00,24140.00,225,6.9,2.0,2.98
2023-07-15,80,34.3,25.5,1.50,9.9,228,29.3,99,100,82,67,81,48,975.8,977.9,973.0,23754.17,14880.00,24140.00,228,5.7,2.4,2.81
2023-07-16,80,32.6,26.0,2.40,9.0,218,28.3,97,100,89,72,84,52,974.5,976.7,972.0,19343.33,3600.00,24140.00,218,5.3,2.2,2.35
2023-07-17,95,34.1,25.4,3.80,6.0,186,29.1,85,100,36,76,93,54,972.7,974.4,969.6,21735.83,4220.00,24140.00,186,2.6,0.7,2.46
2023-07-18,95,34.5,25.6,5.10,12.0,202,29.3,89,100,64,77,94,53,972.7,974.4,969.6,22480.83,8520.00,24140.00,202,4.6,0.7,2.53
2023-07-19,80,34.2,26.2,1.90,12.7,194,29.3,95,100,75,74,91,50,972.8,975.0,970.4,22490.83,9800.00,24140.00,194,4.8,1.3,2.68
2023-07-20,95,32.1,26.2,7.80,8.8,163,28.1,100,100,100,81,91,62,974.9,977.2,973.4,17497.50,4920.00,24140.00,163,3.1,0.4,1.78
2023-07-21,96,33.4,24.9,36.40,6.1,57,28.4,100,100,100,80,93,57,977.1,979.8,974.8,23818.33,18400.00,24140.00,57,3.1,1.0,2.21
2023-07-22,96,33.3,25.2,28.00,6.2,65,28.5,91,100,61,81,93,62,978.7,980.8,975.6,22166.67,6540.00,24140.00,65,2.5,0.5,1.93
2023-07-23,96,33.4,25.0,26.30,7.8,100,28.7,83,100,35,76,90,55,978.3,980.8,974.4,23334.17,11140.00,24140.00,100,4.0,1.3,2.28
2023-07-24,96,33.1,24.8,13.20,8.7,153,28.3,91,100,44,76,89,55,977.0,979.0,974.2,23744.17,17120.00,24140.00,153,4.1,1.1,2.27
2023-07-25,95,33.2,25.0,13.10,6.0,191,28.5,85,100,57,77,93,55,977.2,979.8,974.5,23041.67,11160.00,24140.00,191,2.2,0.5,2.29
2023-07-26,80,34.5,25.1,2.70,8.8,233,29.6,66,92,42,72,92,48,977.3,979.8,974.5,23959.17,19800.00,24140.00,233,4.8,1.3,2.84
2023-07-27,3,35.3,25.9,0.00,12.4,234,30.0,96,100,63,65,84,44,975.5,978.1,972.1,24140.00,24140.00,24140.00,234,7.4,2.7,3.17
2023-07-28,80,34.1,26.0,0.50,11.2,225,29.5,96,100,53,68,81,50,973.4,975.4,970.9,24140.00,24140.00,24140.00,225,7.0,3.6,2.67
2023-07-29,3,31.8,26.5,0.20,9.4,199,28.5,100,100,100,75,85,61,972.9,974.5,971.2,21787.50,8160.00,24140.00,199,5.4,3.2,1.83
2023-07-30,95,31.7,25.6,6.90,10.9,173,27.7,100,100,100,80,91,61,973.2,975.4,971.5,18670.83,6480.00,24140.00,173,6.3,2.5,1.82
2023-07-31,80,28.4,24.6,9.30,10.5,167,26.3,100,100,96,85,93,79,975.1,977.5,973.3,15324.17,3040.00,24140.00,167,4.6,0.0,0.78
2023-08-01,95,28.4,25.2,11.80,8.4,171,26.7,100,100,100,89,93,82,975.9,977.5,974.3,17390.83,3960.00,24140.00,171,3.2,0.0,0.69
2023-08-02,95,29.3,25.6,6.20,8.8,171,27.2,100,100,100,87,93,79,975.9,977.5,974.2,20450.83,6640.00,24140.00,171,4.3,0.5,0.86
2023-08-03,95,29.9,25.5,7.20,10.0,177,27.2,100,100,100,88,93,77,975.4,977.3,973.4,22014.17,10380.00,24140.00,177,5.2,2.7,0.97
2023-08-04,95,30.0,25.1,3.10,10.6,183,26.9,100,100,97,86,92,76,977.4,979.7,976.2,20650.00,6980.00,24140.00,183,5.9,2.6,1.02
2023-08-05,80,27.1,24.0,4.90,7.3,159,25.6,100,100,100,91,94,87,978.7,980.7,976.8,23630.83,13520.00,24140.00,159,4.7,3.1,0.46
2023-08-06,61,28.0,24.2,3.70,7.7,178,26.0,100,100,99,89,94,82,976.8,978.5,974.5,20004.17,6600.00,24140.00,178,4.4,2.5,0.64
2023-08-07,80,25.9,23.6,7.50,9.1,173,24.9,100,100,98,91,95,88,975.6,977.1,973.7,21060.83,12160.00,24140.00,173,5.9,2.3,0.40
2023-08-08,95,26.7,23.8,9.10,9.5,174,25.0,100,100,96,93,97,86,976.5,978.9,974.9,15170.00,4960.00,24140.00,174,5.3,2.2,0.48
2023-08-09,61,28.4,23.8,0.50,10.1,183,25.9,100,100,100,87,97,75,978.1,979.6,976.8,15361.67,1920.00,24140.00,183,5.3,2.5,0.96
2023-08-10,3,32.0,24.4,0.10,10.8,202,27.7,100,100,94,76,91,56,977.7,980.0,975.2,21742.50,8940.00,24140.00,202,5.8,2.6,2.09
2023-08-11,3,33.0,24.6,0.20,11.7,220,28.3,97,100,51,69,87,49,976.2,978.3,973.0,23535.00,9620.00,24140.00,220,6.4,2.9,2.57
2023-08-12,80,32.9,24.5,0.60,12.2,217,28.2,81,100,6,72,89,54,975.4,977.3,973.0,22172.50,12380.00,24140.00,217,6.1,2.6,2.30
2023-08-13,80,34.1,25.0,1.60,9.7,208,28.6,94,100,56,71,83,50,975.4,977.5,973.0,22726.67,9060.00,24140.00,208,4.7,0.8,2.64
2023-08-14,80,34.2,25.4,0.40,10.1,211,29.3,100,100,96,68,82,48,975.4,977.7,972.7,21828.33,4700.00,24140.00,211,5.1,1.3,2.79
2023-08-15,96,32.2,25.9,11.40,10.1,189,28.2,100,100,100,78,88,61,975.9,977.6,973.7,18401.67,5060.00,24140.00,189,4.2,0.4,1.88
2023-08-16,95,31.6,25.2,6.00,9.5,173,27.8,99,100,84,81,92,61,976.5,978.3,974.4,19411.67,6400.00,24140.00,173,4.3,1.0,1.81
2023-08-17,95,32.0,25.3,10.80,7.4,211,27.8,100,100,94,82,93,61,977.3,979.0,974.8,17911.67,4100.00,24140.00,211,3.3,0.4,1.85
2023-08-18,80,34.8,25.2,0.50,7.6,234,29.6,80,100,16,70,93,46,976.7,978.9,973.8,24036.67,22920.00,24140.00,234,3.8,0.0,3.00
2023-08-19,3,34.9,25.6,0.30,8.3,238,30.1,100,100,91,67,85,48,976.3,978.6,973.3,24125.83,23800.00,24140.00,238,4.1,0.8,2.91
2023-08-20,96,34.6,25.9,9.70,7.6,196,29.5,96,100,72,75,89,54,975.6,977.7,972.2,23793.33,18380.00,24140.00,196,2.9,0.7,2.52
2023-08-21,96,32.7,25.6,11.40,9.1,169,28.1,100,100,100,80,90,60,976.5,978.4,973.6,21037.50,5120.00,24140.00,169,4.1,0.8,1.96
2023-08-22,95,33.0,24.8,15.30,10.9,195,28.3,88,100,57,80,93,55,976.9,978.5,974.2,20077.50,3300.00,24140.00,195,4.5,1.1,2.26
2023-08-23,95,33.6,25.6,3.40,11.5,200,28.7,85,100,12,75,89,52,976.3,978.3,972.9,22043.33,4280.00,24140.00,200,5.6,0.8,2.50
2023-08-24,95,33.1,25.9,4.20,11.6,199,28.4,99,100,85,74,83,53,976.0,978.0,973.9,19459.17,8780.00,24140.00,199,5.0,1.5,2.38
2023-08-25,80,33.1,25.8,1.40,11.2,195,28.4,98,100,84,76,89,53,976.6,978.7,974.4,19055.83,6200.00,24140.00,195,5.4,1.6,2.38
2023-08-26,80,32.1,25.5,0.80,12.3,211,28.4,93,100,57,74,88,56,976.7,978.6,974.7,19479.17,6340.00,24140.00,211,6.4,2.2,2.10
2023-08-27,3,31.7,25.6,0.10,11.3,208,28.3,99,100,89,72,84,59,975.8,977.5,973.0,22679.17,11920.00,24140.00,208,6.5,3.3,1.92
2023-08-28,3,32.8,25.1,0.00,10.3,201,28.4,100,100,100,73,87,54,974.7,976.7,972.2,23004.17,9080.00,24140.00,201,5.0,1.6,2.29
2023-08-29,3,33.5,25.4,0.00,10.0,175,28.9,95,100,69,71,88,50,974.7,976.8,972.2,22730.00,4900.00,24140.00,175,4.4,0.5,2.58
2023-08-30,95,32.4,25.3,9.10,6.3,103,28.3,99,100,86,79,92,60,976.3,978.7,974.1,15362.50,1720.00,24140.00,103,3.3,0.8,1.93
2023-08-31,95,32.0,24.9,26.50,3.3,127,27.6,95,100,65,85,97,64,977.2,979.3,974.3,18757.50,4460.00,24140.00,127,1.9,0.7,1.71
2023-09-01,95,33.7,24.4,14.50,4.5,154,28.4,86,100,52,78,95,54,976.5,978.8,972.8,21475.83,4540.00,24140.00,154,2.7,1.1,2.41
2023-09-02,95,31.8,25.2,15.40,3.3,70,27.8,100,100,100,83,94,66,975.6,977.8,972.3,22915.83,5600.00,24140.00,70,1.6,0.5,1.59
2023-09-03,96,33.7,24.8,12.40,3.8,112,28.7,83,100,60,79,96,54,974.3,976.3,970.9,23451.67,9740.00,24140.00,112,2.1,0.8,2.40
2023-09-04,96,34.0,25.2,25.00,5.7,94,28.7,89,100,55,79,93,55,973.7,975.9,970.5,23227.50,11400.00,24140.00,94,2.9,0.4,2.39
2023-09-05,96,30.5,25.3,21.00,7.4,119,27.3,100,100,100,87,94,72,975.5,977.8,973.2,15814.17,4480.00,24140.00,119,2.8,0.4,1.22
2023-09-06,95,28.7,25.0,27.00,9.7,168,26.5,100,100,100,89,94,79,977.9,980.1,976.3,17600.83,5340.00,24140.00,168,4.3,1.3,0.82
2023-09-07,96,31.2,24.5,11.40,9.8,178,27.5,100,100,94,84,97,67,978.3,980.3,975.6,20602.50,4460.00,24140.00,178,3.6,0.5,1.44
2023-09-08,96,32.4,24.9,12.60,7.9,164,28.1,100,100,100,83,97,63,977.6,980.0,974.7,23192.50,11180.00,24140.00,164,3.0,1.5,1.79
2023-09-09,96,31.4,24.7,38.30,5.3,132,27.2,100,100,100,87,95,70,975.8,977.8,972.5,20268.33,5280.00,24140.00,132,3.1,0.4,1.37
2023-09-10,96,30.5,24.6,30.70,8.4,137,26.9,100,100,100,87,94,73,975.3,977.4,972.8,19757.50,3520.00,24140.00,137,2.6,0.4,1.18
2023-09-11,95,30.2,24.1,16.10,11.5,170,26.7,98,100,86,85,94,66,975.8,977.7,973.9,18505.00,5640.00,24140.00,170,6.1,1.3,1.45
2023-09-12,95,30.2,24.7,11.20,9.3,169,26.8,97,100,86,83,91,69,976.7,978.8,974.8,22115.00,8240.00,24140.00,169,4.6,2.0,1.33
2023-09-13,95,29.9,24.7,4.60,10.9,179,26.5,99,100,92,84,91,65,977.7,979.5,975.7,17962.50,5440.00,24140.00,179,5.5,1.0,1.47
2023-09-14,95,28.2,24.1,23.90,7.9,196,25.8,100,100,99,90,97,80,977.7,980.1,974.9,19856.67,5800.00,24140.00,196,3.6,0.8,0.76
2023-09-15,96,31.6,23.9,37.60,5.8,106,26.6,100,100,100,87,96,66,976.6,978.3,973.6,18947.50,3520.00,24140.00,106,2.1,0.0,1.58
2023-09-16,95,29.7,24.1,23.20,13.0,26,26.0,100,100,100,90,97,74,976.8,978.8,974.6,15089.17,5800.00,24140.00,26,4.5,0.7,1.08
2023-09-17,95,27.8,24.3,38.10,8.1,182,25.6,100,100,100,92,98,83,977.2,979.2,974.9,18499.17,7420.00,24140.00,182,2.6,0.4,0.63
2023-09-18,95,29.4,24.2,15.50,9.8,149,26.1,100,100,100,89,98,74,978.8,981.4,977.1,9397.50,280.00,24140.00,149,4.4,0.8,1.06
2023-09-19,95,29.9,24.3,6.00,8.0,179,26.6,100,100,98,84,94,70,980.9,983.2,978.9,20918.33,5500.00,24140.00,179,3.7,0.8,1.27
2023-09-20,96,32.1,24.1,16.30,4.4,311,27.5,100,100,100,83,96,63,980.3,982.4,976.8,24140.00,24140.00,24140.00,311,2.5,0.4,1.72
2023-09-21,95,33.2,23.8,6.70,7.9,36,27.9,91,100,43,83,98,60,979.8,982.3,976.6,23914.17,19120.00,24140.00,36,2.3,1.1,2.03
2023-09-22,80,33.2,24.3,4.70,5.5,117,28.2,87,100,63,79,94,58,979.4,982.0,976.3,23229.17,3620.00,24140.00,117,2.9,0.4,2.14
2023-09-23,96,33.8,24.4,6.80,7.0,132,28.3,76,100,29,78,95,54,979.0,982.0,975.9,22759.17,10920.00,24140.00,132,3.8,1.3,2.42
2023-09-24,95,34.4,24.5,5.90,7.9,87,28.5,83,100,29,78,95,51,977.8,980.1,974.6,24100.00,23180.00,24140.00,87,3.1,0.8,2.66
2023-09-25,96,33.0,24.2,13.10,6.0,49,28.0,91,100,51,81,95,58,977.2,979.8,974.0,21599.17,4880.00,24140.00,49,3.8,1.5,2.11
2023-09-26,95,31.3,24.1,17.80,5.8,325,27.5,98,100,84,85,95,70,976.8,978.7,974.3,22660.00,6400.00,24140.00,325,2.6,0.5,1.37
2023-09-27,96,29.3,24.9,35.90,7.0,165,26.4,100,100,100,90,97,82,975.2,977.0,972.5,10958.33,2660.00,24140.00,165,3.3,0.0,0.70
2023-09-28,95,27.8,23.8,69.20,10.7,65,25.5,100,100,100,91,98,77,976.8,979.2,974.8,8197.50,1080.00,21760.00,65,6.0,2.2,0.86
2023-09-29,95,26.5,23.9,24.70,5.9,81,25.1,100,100,100,92,96,88,979.5,981.9,977.4,16078.33,5420.00,24140.00,81,3.5,0.5,0.41
2023-09-30,95,27.4,23.8,16.40,8.6,162,25.1,100,100,98,92,97,82,980.6,982.9,978.4,19233.33,6760.00,24140.00,162,3.8,1.0,0.66
2023-10-01,95,30.8,24.3,10.40,9.2,186,26.8,99,100,81,87,96,68,979.4,981.3,976.4,18856.67,5640.00,24140.00,186,3.3,0.0,1.42
2023-10-02,96,31.7,23.9,13.50,6.0,232,27.5,93,100,52,85,100,64,979.7,982.2,977.2,24140.00,24140.00,24140.00,232,2.9,1.1,1.68
2023-10-03,95,33.0,24.5,7.10,5.5,204,28.3,92,100,49,81,94,60,980.0,982.9,976.9,23605.00,11700.00,24140.00,204,3.1,0.8,2.01
2023-10-04,95,33.1,24.9,4.60,6.5,130,28.2,90,100,59,80,92,58,979.8,982.7,976.6,22643.33,10120.00,24140.00,130,3.2,0.5,2.12
2023-10-05,96,32.9,24.9,14.90,5.9,118,27.8,92,100,56,84,95,63,978.6,981.1,975.1,23687.50,17560.00,24140.00,118,3.0,0.8,1.85
2023-10-06,95,30.7,24.5,16.10,7.3,137,26.9,97,100,80,85,93,72,978.3,980.9,975.6,18715.83,3660.00,24140.00,137,3.4,1.5,1.24
2023-10-07,95,28.5,24.6,25.00,4.7,136,26.1,100,100,100,89,95,79,978.9,981.3,976.7,15099.17,3740.00,24140.00,136,2.0,0.7,0.81
2023-10-08,95,29.8,24.2,21.50,9.7,141,26.1,100,100,93,89,95,72,980.1,982.2,977.8,14038.33,4680.00,24140.00,141,3.0,0.7,1.17
2023-10-09,95,27.5,23.7,54.70,4.0,175,25.1,100,100,99,93,97,85,981.3,983.3,979.5,12904.17,1580.00,24100.00,175,2.1,0.7,0.55
2023-10-10,95,28.4,23.6,10.20,11.5,58,25.8,95,100,75,88,98,72,982.0,983.9,979.8,15170.83,3400.00,24140.00,58,3.7,0.5,1.07
2023-10-11,95,29.6,23.4,7.90,6.0,263,26.0,93,100,72,88,97,69,982.8,985.3,980.6,19935.00,7320.00,24140.00,263,2.9,0.5,1.27
2023-10-12,96,29.9,23.6,19.30,4.3,271,26.3,93,100,44,87,95,74,983.8,986.4,981.4,16580.00,3500.00,24140.00,271,2.3,0.4,1.09
2023-10-13,95,30.4,23.6,11.50,3.0,270,26.5,84,100,48,85,96,69,983.4,986.2,980.4,19885.00,660.00,24140.00,270,1.7,0.4,1.35
2023-10-14,96,30.6,23.7,16.40,6.1,198,26.5,98,100,85,86,96,67,981.5,983.7,978.2,21343.33,4520.00,24140.00,198,2.4,0.4,1.45
2023-10-15,95,30.2,23.5,7.50,5.4,21,26.0,99,100,84,85,95,67,980.4,982.6,977.5,23216.67,11280.00,24140.00,21,2.5,0.5,1.42
2023-10-16,95,28.7,23.1,8.00,4.6,336,25.6,92,100,70,88,94,77,981.9,984.7,979.5,20766.67,3620.00,24140.00,336,2.5,0.5,0.91
2023-10-17,80,30.7,23.0,0.80,4.0,275,26.5,70,100,0,82,94,62,982.0,984.8,979.8,23310.00,11440.00,24140.00,275,2.2,0.8,1.67
2023-10-18,80,31.9,22.7,1.00,5.4,207,27.2,47,95,0,79,95,57,982.0,984.8,979.7,24098.33,23140.00,24140.00,207,2.5,0.5,2.03
2023-10-19,95,32.1,23.7,6.50,5.9,269,27.4,75,100,37,82,96,62,981.7,984.2,979.8,23273.33,8200.00,24140.00,269,3.1,0.4,1.82
2023-10-20,95,31.9,23.5,7.20,6.2,56,27.2,60,100,31,83,97,65,982.2,984.6,979.4,24071.67,22900.00,24140.00,56,2.7,0.0,1.65
2023-10-21,95,28.9,23.5,13.50,8.7,296,25.5,100,100,100,88,95,74,984.0,986.4,982.0,22630.83,9000.00,24140.00,296,3.0,0.7,1.03
2023-10-22,95,29.9,22.6,5.50,6.3,318,25.7,83,100,58,86,97,68,984.4,986.8,982.1,22436.67,5540.00,24140.00,318,3.3,1.3,1.35
2023-10-23,95,29.5,23.6,9.40,7.0,18,26.0,64,100,0,85,95,70,984.1,986.6,981.3,20312.50,6540.00,24140.00,18,2.7,0.4,1.23
2023-10-24,80,30.9,22.8,0.40,2.7,318,26.6,50,93,0,85,100,65,983.0,985.1,980.5,24124.17,23760.00,24140.00,318,1.5,0.5,1.56
2023-10-25,80,31.4,24.1,0.50,4.6,39,27.3,72,100,19,82,97,63,982.7,985.1,980.5,22616.67,11560.00,24140.00,39,1.9,0.7,1.70
2023-10-26,95,31.0,23.8,6.80,5.2,81,26.8,100,100,100,86,96,67,982.1,984.3,979.7,21519.17,4880.00,24140.00,81,2.6,0.7,1.48
2023-10-27,95,30.0,23.6,12.40,4.7,200,26.1,100,100,99,87,96,72,981.8,984.0,979.1,23260.00,9240.00,24140.00,200,2.8,0.5,1.18
2023-10-28,95,29.2,24.1,4.20,3.3,45,26.2,100,100,98,87,96,73,981.8,984.3,979.4,22891.67,5780.00,24140.00,45,1.8,0.0,1.09
2023-10-29,95,28.7,23.2,9.70,6.4,333,25.5,100,100,100,88,97,76,982.1,984.2,980.2,22736.67,6100.00,24140.00,333,2.6,0.5,0.94
2023-10-30,95,30.4,23.0,7.90,8.0,11,25.8,97,100,68,89,100,72,983.1,985.8,980.3,22935.00,8640.00,24140.00,11,3.3,0.4,1.20
2023-10-31,80,29.0,22.5,1.50,8.9,20,25.3,88,100,59,86,96,67,984.8,987.1,982.5,21140.00,4920.00,24140.00,20,4.0,1.0,1.32
2023-11-01,45,30.2,22.2,0.40,6.5,54,26.1,52,100,0,82,97,62,984.7,987.1,982.1,23620.00,18620.00,24140.00,54,2.2,0.4,1.63
2023-11-02,45,31.2,21.9,0.00,3.3,110,26.3,15,53,0,82,97,61,982.9,985.6,980.1,24140.00,24140.00,24140.00,110,1.9,0.7,1.77
2023-11-03,45,31.6,22.0,0.00,3.6,37,26.9,25,92,0,82,99,60,980.8,983.1,978.2,24140.00,24140.00,24140.00,37,1.9,0.4,1.83
2023-11-04,80,32.0,23.1,0.80,3.1,87,27.4,81,100,2,81,95,60,980.7,982.8,978.8,23401.67,18380.00,24140.00,87,2.0,0.4,1.86
2023-11-05,96,31.8,23.2,4.10,6.2,63,27.3,73,100,4,82,98,60,981.7,984.0,979.8,23726.67,17340.00,24140.00,63,2.1,0.7,1.88
2023-11-06,80,32.3,23.1,0.80,4.2,74,27.6,56,100,4,81,97,60,982.2,984.8,979.7,23540.00,9740.00,24140.00,74,2.0,0.5,1.93
2023-11-07,96,31.9,23.7,15.20,7.5,49,26.9,79,100,53,82,95,61,982.4,985.0,979.6,23974.17,22800.00,24140.00,49,3.3,0.4,1.84
2023-11-08,80,31.8,22.8,2.60,4.8,42,26.8,91,100,50,80,94,60,981.5,984.2,978.8,23924.17,18960.00,24140.00,42,2.7,0.5,1.88
2023-11-09,95,31.9,22.9,4.20,3.8,162,27.1,67,100,0,81,97,59,981.8,984.6,979.6,22185.83,5720.00,24140.00,162,2.4,1.3,1.94
2023-11-10,45,31.6,23.1,0.80,4.1,76,27.5,64,100,0,81,98,63,982.9,985.4,981.0,24140.00,24140.00,24140.00,76,1.9,0.4,1.72
2023-11-11,80,32.5,23.1,0.90,5.6,78,27.5,70,100,6,80,96,57,983.6,986.2,981.0,22629.17,2260.00,24140.00,78,1.9,0.4,2.10
2023-11-12,95,32.1,23.6,6.50,3.4,63,27.1,92,100,38,82,94,59,984.1,986.5,981.4,21853.33,10060.00,24140.00,63,2.1,0.5,1.96
2023-11-13,80,32.0,22.2,0.40,8.7,50,26.7,76,100,17,82,100,57,984.4,986.9,982.1,23185.83,15140.00,24140.00,50,3.9,1.0,2.04
2023-11-14,80,30.1,23.1,4.40,6.5,331,26.3,85,100,41,83,95,68,985.3,988.0,982.9,21675.00,10220.00,24140.00,331,2.6,0.0,1.36
2023-11-15,80,31.0,22.8,1.20,5.2,358,26.4,91,100,0,78,92,56,985.5,987.9,983.5,23179.17,14280.00,24140.00,358,2.3,0.5,1.98
2023-11-16,45,31.4,22.6,0.30,14.1,66,26.6,58,97,0,78,98,54,986.3,988.6,984.0,23240.00,13860.00,24140.00,66,5.7,2.3,2.11
2023-11-17,80,26.4,20.6,1.50,16.8,31,24.0,75,100,36,73,88,63,988.1,990.4,985.9,24021.67,23360.00,24140.00,31,8.8,3.3,1.24
2023-11-18,2,28.9,18.5,0.00,9.0,29,23.3,23,79,0,70,88,49,987.2,989.8,983.9,24140.00,24140.00,24140.00,29,4.0,1.1,2.03
2023-11-19,2,29.3,18.5,0.00,8.1,27,23.2,17,89,0,71,92,47,986.3,989.0,983.4,24140.00,24140.00,24140.00,27,4.9,2.7,2.16
2023-11-20,2,29.5,18.0,0.00,5.5,14,23.1,11,47,0,73,91,49,985.3,987.8,983.2,24140.00,24140.00,24140.00,14,3.4,2.1,2.10
2023-11-21,2,29.3,18.0,0.00,5.2,341,23.2,14,45,0,75,93,51,983.5,986.2,980.7,24140.00,24140.00,24140.00,341,2.5,0.5,1.99
2023-11-22,45,29.7,18.3,0.00,3.7,331,24.0,38,87,0,79,100,53,981.9,984.5,979.4,24140.00,24140.00,24140.00,331,2.0,0.5,1.96
